temperature,mass_loss_percent,dtg,residual_mass_percent
20.0,0.0,0.04441736218767348,100.0
21.0,0.0,0.02857013322825015,100.0
22.0,0.0,0.01621687015739409,100.0
23.0,0.0,0.007022478723590848,100.0
24.0,0.4318813569694318,0.0006518646753259679,99.56811864303057
25.0,0.0,-0.0032300662389149956,100.0
26.0,0.3601934105308238,-0.0049584082706464975,99.63980658946917
27.0,0.03767099878238552,-0.004868255671383001,99.96232900121761
28.0,0.0,-0.0032947026926389523,100.0
29.0,0.05759544323681084,-0.0005728435859288098,99.9424045567632
30.0,0.03636318887165629,0.002962227397233113,99.96363681112834
31.0,0.09984551842119355,-0.0012899672088427184,99.90015448157881
32.0,0.0,-0.0035354123608573066,100.0
33.0,0.027604855148575344,-0.014236716846203064,99.97239514485142
34.0,0.09252685078898927,0.01991726838777688,99.90747314921101
35.0,0.2743032732490342,0.0427349077697598,99.72569672675097
36.0,0.015501614298106037,0.025388992857277692,99.9844983857019
37.0,0.33687610063098095,0.023502827311586354,99.66312389936903
38.0,0.2404033360690576,0.029761760581597668,99.75959666393094
39.0,0.2765800035253039,0.04929420562225265,99.72341999647469
40.0,0.11207702372718786,0.05423836373291596,99.88792297627282
41.0,0.3804870981582405,0.05196895166960579,99.61951290184176
42.0,0.26377777771180233,0.03294025751721726,99.73622222228819
43.0,0.5158640933693889,0.03213972080913201,99.48413590663061
44.0,0.7392197623245839,0.0426839312675649,99.26078023767542
45.0,0.30209649814665973,0.05610717747365219,99.69790350185333
46.0,0.33225980071203615,0.07633109666126062,99.66774019928796
47.0,0.9546640603251885,0.07937497237186031,99.04533593967481
48.0,0.9107067629057393,0.09101214898614814,99.08929323709425
49.0,0.892029328006593,0.08524656697720523,99.1079706719934
50.0,0.6238473349300753,0.08664003027416725,99.37615266506992
51.0,0.9044520487450646,0.10720275837266496,99.09554795125494
52.0,0.8499338915754457,0.12332098157249001,99.15006610842455
53.0,1.6734017688603948,0.1409703263081063,98.3265982311396
54.0,1.2169224080739636,0.16141397695921986,98.78307759192604
55.0,1.9140160285583656,0.17344078493696152,98.08598397144164
56.0,1.6318592477017528,0.1785108627714512,98.36814075229825
57.0,1.7834967545667861,0.18283059328067358,98.21650324543322
58.0,2.031099546069057,0.20485997640742734,97.96890045393094
59.0,2.2183929141575085,0.22524356480761878,97.7816070858425
60.0,2.818698200131638,0.21454388201109198,97.18130179986836
61.0,2.822309183113721,0.20866944740068044,97.17769081688627
62.0,3.0964875694026293,0.22831929111375543,96.90351243059737
63.0,3.253305180190244,0.2781656030602744,96.74669481980975
64.0,3.470495970846073,0.30082323209695006,96.52950402915393
65.0,4.041385203464209,0.29584739011341354,95.95861479653578
66.0,3.8572557431436323,0.3119303096688577,96.14274425685637
67.0,4.070432189939062,0.3236482095559159,95.92956781006093
68.0,4.964700640557809,0.32986114206086764,95.03529935944219
69.0,5.05222959175539,0.3465933534606157,94.94777040824461
70.0,5.45199797560188,0.3922189084500512,94.54800202439813
71.0,6.041609357804721,0.432519606836031,93.95839064219528
72.0,6.599672089227138,0.4299130309679563,93.40032791077286
73.0,6.6834006112068,0.4111684520633114,93.3165993887932
74.0,6.896016225198477,0.4083902922074348,93.10398377480152
75.0,7.311289267491528,0.4193903123991089,92.68871073250847
76.0,8.257674301421178,0.42338948756599165,91.74232569857882
77.0,8.45735595724646,0.4113137564699173,91.54264404275354
78.0,8.86791130540623,0.4203796897016639,91.13208869459378
79.0,9.600717414215444,0.4244744872491489,90.39928258578456
80.0,9.782716794771417,0.41460772916994393,90.21728320522858
81.0,9.99479581612619,0.40312539554411525,90.00520418387381
82.0,9.934415140083916,0.39533521045941944,90.06558485991609
