temperature,mass_loss_percent,heat_flow_mW_mg,mix_name,rubber_content
20.0,0.012780507500680762,-0.0364291137516865,Control,0
20.78078078078078,0.032964469922978835,-0.08117075392464584,Control,0
21.56156156156156,0.08638236337807348,-0.023788346313126582,Control,0
22.34234234234234,0.11447157398773482,0.12244812105285384,Control,0
23.123123123123122,0.10699205638742337,-0.056184453118278965,Control,0
23.903903903903903,0.16619111286129382,0.15673713793512287,Control,0
24.684684684684683,0.17481226053360427,-0.07152637573189626,Control,0
25.465465465465464,0.20219169639659987,-0.031168651742537613,Control,0
26.246246246246244,0.2237873098977304,0.07538087953059334,Control,0
27.027027027027025,0.271510421730441,-0.04292865504884219,Control,0
27.807807807807805,0.27838991158784226,0.059705730246733216,Control,0
28.588588588588586,0.29937954725499993,0.096625565575501,Control,0
29.36936936936937,0.35306197745969575,-0.1004397104146838,Control,0
30.15015015015015,0.3747593110692771,-0.022606724438651308,Control,0
30.93093093093093,0.40595127828920224,0.08125430709934886,Control,0
31.71171171171171,0.3965533749259462,-0.24927562420541205,Control,0
32.49249249249249,0.46841791613212735,-0.051636110335231716,Control,0
33.273273273273276,0.5067002662399483,0.06538455431087359,Control,0
34.05405405405405,0.5477176184553225,0.03573550788949833,Control,0
34.83483483483484,0.542111956735074,-0.033891075813920785,Control,0
35.61561561561561,0.5890220638477291,0.08749498355075551,Control,0
36.3963963963964,0.6363430316104223,-0.05461753833050026,Control,0
37.17717717717717,0.619973587918238,0.24475686477398712,Control,0
37.95795795795796,0.7012970459621748,0.0053233313966339025,Control,0
38.73873873873874,0.6833370019134826,-0.1067366514964952,Control,0
39.51951951951952,0.7364093589106174,-0.011546367190114287,Control,0
40.3003003003003,0.7925597202153413,0.09963937142406469,Control,0
41.08108108108108,0.789880957207143,-0.016345406212001742,Control,0
41.86186186186186,0.8103600655361386,0.062387886134540715,Control,0
42.64264264264264,0.8312262796737654,-0.22993781140221006,Control,0
43.42342342342342,0.8667825351762066,-0.11484561600989174,Control,0
44.2042042042042,0.8752329888031538,-0.02519803553995443,Control,0
44.98498498498498,0.9141111878357008,0.06442055004445467,Control,0
45.765765765765764,0.9546627521431845,-0.012620103600008065,Control,0
46.546546546546544,0.9788156987967773,-0.0554785649015903,Control,0
47.327327327327325,1.0091140728704067,-0.08545521578920152,Control,0
48.108108108108105,1.0260264778159103,0.1063523886662196,Control,0
48.888888888888886,1.0804194515197092,0.22941174429550718,Control,0
49.669669669669666,1.0952425928440312,-0.02214146908707304,Control,0
50.45045045045045,1.1230111738301443,-0.008086267590581134,Control,0
51.23123123123123,1.1926061533589276,-0.04520699415650457,Control,0
52.01201201201201,1.200767680060457,0.03842267089931701,Control,0
52.79279279279279,1.2226028061077225,0.02943567425424437,Control,0
53.57357357357357,1.3028524021445023,0.05263744144765353,Control,0
54.35435435435435,1.3394888446808602,-0.036993306476531033,Control,0
55.13513513513513,1.2890323706727937,0.1457641359749897,Control,0
55.91591591591591,1.3121313003146615,-0.06789984490414837,Control,0
56.69669669669669,1.3879177994216034,-0.1327908760701179,Control,0
57.47747747747748,1.4025794496930013,-0.164963729279597,Control,0
58.25825825825826,1.4278853509970226,0.15538925697688552,Control,0
59.03903903903904,1.4316362214443994,0.016048512196968224,Control,0
59.81981981981982,1.4976822451066012,-0.14408688201298675,Control,0
60.6006006006006,1.5349411774392314,-0.1159468777107997,Control,0
61.38138138138138,1.566371461496725,-0.004055886557863108,Control,0
62.16216216216216,1.6028105691987657,-0.15107702288997105,Control,0
62.94294294294294,1.5999492269167161,0.05606877331196269,Control,0
63.72372372372372,1.6645986619534627,0.06508259636859938,Control,0
64.5045045045045,1.6544881561441869,0.11954810661303548,Control,0
65.28528528528528,1.665524282404074,-0.01598604275307435,Control,0
66.06606606606607,1.7224209839921796,-0.09964947834600692,Control,0
66.84684684684684,1.803972936862251,-0.0024658210346021874,Control,0
67.62762762762762,1.7478078936677728,0.05191571706671055,Control,0
68.4084084084084,1.8389219624369886,-0.02622104529564458,Control,0
69.1891891891892,1.8463111588355943,-0.17585470249512614,Control,0
69.96996996996997,1.8851509673195554,-0.04953891228717194,Control,0
70.75075075075074,1.9161826330888352,-0.0027315731857530303,Control,0
71.53153153153153,1.928864743328883,-0.13458455849389472,Control,0
72.31231231231232,1.9704494798322068,0.10306840670310013,Control,0
73.09309309309309,1.9783282369140693,0.016981053432476925,Control,0
73.87387387387386,2.016372296069282,0.06911558418696366,Control,0
74.65465465465465,2.07976805887661,0.08635412412966186,Control,0
75.43543543543544,2.0752378988107307,-0.08660832744304493,Control,0
76.21621621621621,2.0890841587288227,0.08750263816316467,Control,0
76.99699699699698,2.145865694379349,0.11225263441694416,Control,0
77.77777777777777,2.185758960781765,0.1675678565761996,Control,0
78.55855855855856,2.202735557211619,0.033069914477963716,Control,0
79.33933933933933,2.2118503840502983,-0.040045510384518035,Control,0
80.1201201201201,2.2769269313791503,-0.7640009894501549,Control,0
80.9009009009009,2.287392422836511,-0.9856495886959986,Control,0
81.68168168168168,2.329203034498126,-0.8348442222043173,Control,0
82.46246246246245,2.3618214193209797,-0.9591367076546401,Control,0
83.24324324324324,2.3526955658302686,-0.9993588789673081,Control,0
84.02402402402402,2.464167555406354,-0.9849261181713161,Control,0
84.8048048048048,2.4241157607943977,-1.0952429374647683,Control,0
85.58558558558558,2.45363020656289,-1.2143941615578189,Control,0
86.36636636636636,2.482362571767874,-1.328266824467019,Control,0
87.14714714714714,2.517396439995863,-1.3506631588087004,Control,0
87.92792792792793,2.538464277856561,-1.2235759261147334,Control,0
88.7087087087087,2.545168712235464,-1.653409305081806,Control,0
89.48948948948949,2.63219412836256,-1.48904819089602,Control,0
90.27027027027026,2.5969258906055623,-1.5189960360378252,Control,0
91.05105105105105,2.673705749861975,-1.844183330689656,Control,0
91.83183183183182,2.7086920192824246,-1.721991358416898,Control,0
92.61261261261261,2.734989652143534,-1.9321411078999546,Control,0
93.39339339339338,2.7286772857206842,-1.671502107307771,Control,0
94.17417417417417,2.776832729518472,-1.7364638635133005,Control,0
94.95495495495496,2.7773545934491564,-1.8296384729877384,Control,0
95.73573573573573,2.818954589550012,-2.155788534035738,Control,0
96.51651651651652,2.8665336737208036,-1.9139541918463596,Control,0
97.29729729729729,2.923141500278093,-1.9909962401968562,Control,0
98.07807807807808,2.948717912643468,-2.006804399891077,Control,0
98.85885885885885,2.935142153060421,-2.169741580847307,Control,0
99.63963963963964,2.9900024980215365,-1.8638035467058571,Control,0
100.42042042042041,3.0320477223675786,-2.064889126289913,Control,0
101.2012012012012,3.0203528313868064,-2.0752536403583868,Control,0
101.98198198198197,3.060601458050919,-1.8901607604970014,Control,0
102.76276276276276,3.0259113228739567,-1.7185121375944215,Control,0
103.54354354354354,3.1043878162254788,-2.0132727972015694,Control,0
104.32432432432432,3.0735186948178517,-1.7713495464053266,Control,0
105.1051051051051,3.101841159843339,-1.9316749260391959,Control,0
105.88588588588588,3.0906617344301153,-1.8170231188487016,Control,0
106.66666666666666,3.1386505161841396,-1.8937789298803378,Control,0
107.44744744744744,3.1499541685066674,-1.6378785518791845,Control,0
108.22822822822822,3.189521358415708,-1.6391776991578695,Control,0
109.009009009009,3.197756103989474,-1.4897413036058158,Control,0
109.78978978978978,3.178070761505651,-1.566834641666174,Control,0
