Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
21.000070,101276.508296,101311.441568,101210.363157,101238.740405,101286.531934,101364.727700,101294.301718,101384.527951,101323.188590,101352.501459,101328.919113,101351.686540,101395.910186,101455.345243
21.000170,101264.786586,101312.875562,101296.531270,101225.751053,101287.243082,101366.249359,101445.500037,101359.492174,101467.034036,101396.052700,101356.745558,101361.027806,101387.219107,101399.633577
21.000270,101278.360640,101314.753296,101274.484476,101399.705126,101277.682989,101316.889110,101355.900648,101395.857003,101290.338869,101310.425115,101461.689073,101348.425940,101409.461125,101374.637703
21.000370,101274.915457,101166.276012,101380.362957,101206.004468,101249.497840,101423.463222,101387.196887,101278.986295,101360.531853,101271.303395,101328.253274,101359.945306,101366.716176,101377.445745
21.000470,101292.442105,101350.311506,101316.860944,101340.833571,101288.735232,101361.709655,101306.137280,101331.714561,101302.384553,101378.489623,101411.314484,101372.396391,101429.251355,101326.810597
21.000570,101281.401770,101296.455843,101304.349034,101344.766427,101147.609557,101329.658524,101290.099814,101329.173966,101300.901205,101295.562054,101390.933847,101411.459867,101318.330358,101522.944830
21.000670,101274.395968,101252.613002,101283.635110,101265.523781,101375.682838,101303.698156,101389.275540,101368.041061,101382.462920,101371.992337,101331.379317,101434.243727,101425.547110,101386.578666
21.000770,101275.481344,101237.447980,101262.617882,101340.460182,101222.450052,101363.176290,101362.269429,101322.378190,101425.810212,101358.367412,101347.016463,101380.103200,101398.976406,101344.394936
21.000870,101233.300041,101321.253238,101300.700146,101263.237581,101392.932417,101283.731117,101385.428669,101336.981385,101178.687240,101374.512897,101437.854838,101418.436841,101372.577167,101473.958535
21.000970,101274.787968,101266.413118,101420.334090,101277.538052,101264.730976,101298.232202,101271.997976,101269.765486,101247.654328,101342.560257,101427.793747,101373.435207,101319.202756,101364.238342
21.001070,101264.896229,101279.795283,101289.746523,101307.913079,101364.673412,101376.745067,101375.904325,101370.201170,101243.255861,101496.034300,101364.925286,101439.987393,101413.309070,101412.986732
21.001170,101268.701512,101322.805411,101343.348838,101264.357580,101292.236463,101256.509131,101322.387339,101360.941202,101366.959877,101419.962228,101341.268006,101455.857078,101345.998637,101426.465621
21.001270,101367.414903,101245.104470,101248.585638,101235.739135,101379.100407,101321.461148,101240.274584,101282.435685,101338.858969,101419.625974,101315.489990,101417.065009,101402.951488,101443.317526
