Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
25.000083,101266.262743,101287.589664,101258.693908,101288.575550,101335.503221,101256.278044,101347.880576,101292.704126,101384.332294,101344.516237,101341.657957,101355.721777,101373.445445,101269.779092
25.000183,101232.663981,101378.936453,101293.839200,101241.334557,101342.519281,101362.529852,101359.812804,101336.508581,101353.923510,101289.712109,101350.353008,101437.806931,101388.310417,101481.224398
25.000283,101277.317461,101372.951850,101323.100507,101325.551447,101418.480000,101303.521915,101265.810022,101302.586040,101316.019684,101377.800454,101314.735478,101326.635638,101383.580855,101330.498728
25.000383,101306.729956,101206.991390,101207.576322,101329.645265,101323.162254,101429.178700,101427.522390,101355.609955,101259.727212,101347.509355,101343.355787,101411.118724,101460.522713,101422.853738
25.000483,101239.036702,101248.334891,101332.021634,101318.545899,101290.992436,101331.083073,101329.196102,101314.526121,101379.755967,101345.835796,101368.282243,101425.270611,101444.955073,101421.573222
25.000583,101209.559463,101260.184425,101316.965367,101306.144217,101386.477100,101323.928531,101479.297910,101353.923423,101364.640709,101327.689666,101445.354912,101366.188030,101425.082202,101490.894754
25.000683,101195.052023,101390.634526,101282.278988,101337.678685,101323.578182,101355.789480,101397.016589,101328.858994,101214.658562,101310.280092,101340.080810,101418.643236,101410.747958,101452.991015
25.000783,101282.033597,101369.960143,101331.706866,101324.050319,101290.149723,101412.157127,101350.286520,101356.698145,101423.218499,101294.301667,101328.428365,101382.229759,101312.397570,101353.466086
25.000883,101233.755585,101290.901898,101275.146446,101333.644591,101301.540789,101291.896061,101360.575587,101431.454170,101355.877045,101472.296126,101413.029247,101350.673806,101438.398317,101411.800136
25.000983,101232.036249,101313.442005,101314.636392,101280.613907,101333.071725,101296.945853,101294.789552,101289.852868,101396.166355,101497.477720,101437.567885,101406.920982,101483.545084,101448.714705
25.001083,101274.128980,101232.211709,101370.946647,101323.083466,101261.391237,101286.930080,101379.006281,101308.541753,101274.554493,101361.164491,101430.408656,101513.199437,101398.744119,101482.990864
25.001183,101281.317218,101355.304651,101356.494795,101301.059866,101183.133392,101349.900954,101309.464898,101318.050148,101395.349381,101422.542556,101390.145397,101387.225423,101428.858490,101434.573215
25.001283,101300.941489,101225.498266,101319.645258,101308.185368,101310.941257,101352.774352,101405.598249,101347.946416,101364.966083,101402.786049,101371.167725,101404.882390,101299.976410,101407.227892
25.001383,101278.192845,101272.722109,101326.474115,101278.049625,101273.727772,101282.590147,101396.196409,101339.494501,101262.160308,101408.268263,101293.083785,101365.929838,101350.050889,101388.020062
