Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
6.000020,101064.599042,101168.779028,101293.202057,101315.990387,101286.909641,101587.825275,101430.054214,100913.203021,99712.119283,103092.873778,102316.500093,100609.773029,101364.189524,101627.739859
6.000120,101341.310537,101389.772917,101073.696952,100940.191802,101307.974055,101448.527762,101254.725336,101528.530720,100236.779321,97106.340705,102971.987418,101024.677082,101222.654341,101361.851797
6.000220,101467.917004,101151.173978,101409.467689,101427.509419,101108.189043,101421.914560,101237.188536,101448.615724,99889.242206,99172.380628,102516.551758,101473.134236,101631.911457,101344.023145
6.000320,101310.118354,101418.169657,100942.566025,101328.729833,101263.718042,101287.710485,101175.438314,101490.330045,101477.695177,99985.893339,102413.269216,101694.343105,101759.006503,101300.719268
6.000420,101503.356289,100987.238314,101242.629124,101457.857236,101353.100572,101688.005856,100859.360786,100429.194301,101935.486189,100846.929159,102807.392449,101520.840346,101388.753142,101741.771780
6.000520,101158.691392,101426.852475,101118.748034,101499.794044,101235.602111,101356.072410,101735.221834,100731.260821,101514.263128,101080.025846,100748.969226,101125.736859,101262.754874,101197.861967
6.000620,101385.875407,101216.303248,101237.498523,101565.770368,101341.568984,101208.143366,101473.341121,100567.748037,101737.510002,99521.504819,100689.552868,101460.665201,101772.370655,101362.074709
6.000720,101290.328143,101541.271556,101440.424842,101451.450096,101310.734966,101270.513961,101171.549502,100539.148699,101630.513932,100475.239861,103524.637007,100656.155358,101211.317390,101498.593153
6.000820,101044.958322,101490.911494,101329.046970,101289.586058,101531.775103,100981.055926,101207.887136,101018.051482,100116.402889,100128.303374,99480.988502,101450.937495,101330.889094,101392.560595
6.000920,101228.654181,101121.680661,101527.180073,100996.635339,101199.025031,101489.917242,101133.236137,100458.166291,101752.737905,99668.759692,102394.406433,102230.802031,101548.607912,101396.253584
6.001020,101183.271977,101469.788279,101485.432859,101337.206085,101100.465480,101420.443810,101462.666102,101034.247323,101025.807015,104519.643060,99879.171319,101412.843717,101501.901326,101569.413873
