x_norm,y_norm,sigma_MPa
0.868197,0.748634,11.287701
0.080218,0.665453,-1.139853
0.953961,0.902107,-12.012619
0.959804,0.693059,-3.162371
0.895824,0.737994,-7.407419
0.744046,0.284403,-4.066077
0.270201,0.037287,-1.658823
0.913981,0.961686,-2.243393
0.300369,0.997852,-12.856878
0.022525,0.614849,-8.529856
0.648144,0.000877,-4.682706
0.136862,0.510202,-4.079282
0.831546,0.463671,2.405389
0.174703,0.726354,-4.672618
0.359971,0.466801,1.894282
0.076220,0.822600,0.867717
0.558441,0.742967,2.110227
0.868134,0.374797,-4.633816
0.288149,0.859383,-10.500213
0.334090,0.939842,8.869680
0.668910,0.167733,15.984675
0.840557,0.225099,0.376185
0.395095,0.403583,5.864197
0.597906,0.602017,-5.000875
0.108304,0.113765,-0.094014
0.202872,0.070382,4.530627
0.780482,0.647637,-11.555395
0.406906,0.299529,3.466197
0.134724,0.272396,12.134787
0.233672,0.406831,7.218028
0.192662,0.158258,1.535234
0.355840,0.852982,-2.954972
0.918284,0.857567,15.931740
0.266869,0.742584,3.487909
0.158316,0.815673,5.357082
0.499763,0.959147,4.143805
0.597909,0.892269,-7.829894
0.873642,0.285671,6.417493
0.008652,0.441475,7.353257
0.429395,0.151207,-13.377752
0.285828,0.335331,5.174258
0.688821,0.050705,-6.335770
0.725036,0.813224,-7.703259
0.338696,0.796352,-4.817022
0.443764,0.780560,1.562146
0.786663,0.204671,23.554137
0.704885,0.880090,3.143786
0.948964,0.093053,-4.429275
0.940187,0.118317,4.532631
0.611966,0.445818,6.491432
0.212500,0.560971,5.621957
0.477595,0.430300,5.750852
0.548286,0.878793,-0.249346
0.219700,0.890617,7.011558
0.375628,0.092746,-2.539527
0.263644,0.279779,-5.186880
0.483169,0.455684,0.434403
0.548188,0.330287,16.179410
0.212317,0.339443,-2.559674
0.175558,0.786355,-2.016921
0.017877,0.604036,-7.812998
0.528162,0.373894,15.745827
0.019565,0.126124,4.724504
0.913673,0.593837,-10.579815
0.270105,0.488942,4.998888
0.958348,0.480260,-0.710814
0.884189,0.186152,-1.954419
0.313252,0.588849,-12.597576
0.552010,0.364799,-5.593648
0.546343,0.689468,0.330253
0.935403,0.438456,-8.008351
0.810990,0.861205,-4.231962
0.321922,0.881656,3.102919
0.343783,0.023479,-9.116477
0.874522,0.798901,9.706989
0.209435,0.067410,1.111204
0.966818,0.842103,10.538188
0.161098,0.346625,-0.938091
0.534371,0.998187,5.955632
0.390562,0.586579,8.034998
0.940235,0.467480,0.122111
0.767226,0.657995,-15.204543
