x_mm,y_mm,z_m
-21.936722,-26.446472,2.445304172e-08
-21.240318,-26.446472,1.968674634e-07
-20.543914,-26.446472,3.522045755e-08
-19.847510,-26.446472,3.620628646e-08
-19.151106,-26.446472,7.183593952e-08
-18.454703,-26.446472,-5.153165111e-08
-17.758299,-26.446472,1.723432803e-07
-17.061895,-26.446472,1.567642149e-07
-16.365491,-26.446472,1.197640605e-07
-15.669087,-26.446472,-9.676473034e-08
-14.972683,-26.446472,-2.011405403e-07
-14.276279,-26.446472,-1.267656641e-08
-13.579875,-26.446472,1.785330813e-07
-12.883472,-26.446472,-4.789256703e-08
-12.187068,-26.446472,1.179439593e-07
-11.490664,-26.446472,-1.253482546e-07
-10.794260,-26.446472,-7.211767101e-08
-10.097856,-26.446472,2.344480198e-07
-9.401452,-26.446472,-8.477114991e-09
-8.705048,-26.446472,2.634954449e-08
-8.008644,-26.446472,-3.421084477e-08
-7.312241,-26.446472,-5.215112679e-08
-6.615837,-26.446472,3.328614160e-09
-5.919433,-26.446472,5.377180406e-09
-5.223029,-26.446472,3.309262932e-08
-4.526625,-26.446472,-2.816947916e-08
-3.830221,-26.446472,9.378260688e-08
-3.133817,-26.446472,2.208354874e-08
-2.437414,-26.446472,2.023297675e-07
-1.741010,-26.446472,1.327625615e-07
-1.044606,-26.446472,5.425105771e-08
-0.348202,-26.446472,2.302981217e-07
0.348202,-26.446472,1.163232316e-07
1.044606,-26.446472,-6.656567827e-08
1.741010,-26.446472,5.905314765e-08
2.437414,-26.446472,-1.859761160e-07
3.133817,-26.446472,-3.081316001e-09
3.830221,-26.446472,2.766346032e-08
4.526625,-26.446472,4.632984147e-08
5.223029,-26.446472,1.565958761e-08
5.919433,-26.446472,7.712241760e-08
6.615837,-26.446472,7.554413685e-08
7.312241,-26.446472,9.530738816e-08
8.008644,-26.446472,-2.752415205e-08
8.705048,-26.446472,1.258811646e-07
9.401452,-26.446472,2.221541259e-07
10.097856,-26.446472,1.048669854e-07
10.794260,-26.446472,-1.460606824e-07
11.490664,-26.446472,-3.925274985e-08
12.187068,-26.446472,2.797558507e-07
12.883472,-26.446472,3.487422934e-08
13.579875,-26.446472,1.148953415e-07
14.276279,-26.446472,-7.221406355e-08
14.972683,-26.446472,-4.855839227e-08
15.669087,-26.446472,1.418088749e-08
16.365491,-26.446472,-9.840964616e-08
17.061895,-26.446472,-4.078585453e-09
17.758299,-26.446472,-1.169263422e-07
18.454703,-26.446472,-1.663642117e-07
19.151106,-26.446472,1.974859113e-07
19.847510,-26.446472,1.454085072e-07
20.543914,-26.446472,9.654047032e-08
21.240318,-26.446472,3.906173333e-08
21.936722,-26.446472,-2.327327795e-08
-21.936722,-25.606901,2.397684568e-07
-21.240318,-25.606901,3.249631436e-09
-20.543914,-25.606901,9.001352678e-08
-19.847510,-25.606901,9.324675952e-08
-19.151106,-25.606901,2.936585309e-07
-18.454703,-25.606901,4.143278606e-08
-17.758299,-25.606901,2.507796911e-07
-17.061895,-25.606901,-6.948156919e-08
-16.365491,-25.606901,9.408318373e-08
-15.669087,-25.606901,-4.094110233e-08
-14.972683,-25.606901,9.112753176e-08
-14.276279,-25.606901,1.715521261e-07
-13.579875,-25.606901,3.502310489e-08
-12.883472,-25.606901,1.137281536e-07
-12.187068,-25.606901,-6.316902692e-09
-11.490664,-25.606901,-1.734576045e-07
-10.794260,-25.606901,-9.937050207e-08
-10.097856,-25.606901,-1.016184124e-07
-9.401452,-25.606901,-9.731218721e-08
-8.705048,-25.606901,1.722347297e-07
-8.008644,-25.606901,-2.499037487e-07
-7.312241,-25.606901,1.857313172e-07
-6.615837,-25.606901,5.401872998e-09
-5.919433,-25.606901,-7.031705134e-08
-5.223029,-25.606901,1.172411600e-07
-4.526625,-25.606901,-4.399537517e-08
-3.830221,-25.606901,1.317677313e-07
-3.133817,-25.606901,3.831343053e-08
-2.437414,-25.606901,-1.536331262e-08
-1.741010,-25.606901,-2.083921895e-09
-1.044606,-25.606901,1.916720461e-08
-0.348202,-25.606901,2.287987863e-08
0.348202,-25.606901,-2.923500867e-08
1.044606,-25.606901,1.563395526e-07
1.741010,-25.606901,7.216619875e-08
2.437414,-25.606901,1.417123115e-07
3.133817,-25.606901,1.917896729e-07
3.830221,-25.606901,-4.335667509e-08
4.526625,-25.606901,9.365938133e-08
5.223029,-25.606901,6.506239828e-08
5.919433,-25.606901,1.153884932e-07
6.615837,-25.606901,-5.052624569e-08
7.312241,-25.606901,9.074834723e-08
8.008644,-25.606901,-7.643851255e-08
8.705048,-25.606901,2.755000255e-08
