position_um,material,psi_deg,sin2_psi,strain,d_spacing_A,two_theta_deg,peak_shift_deg,calculated_stress_MPa,measurement_quality
0.0,YSZ,0,0.0,0.0004431079410093329,2.959310713289506,30.175383598310656,-0.013689051521950546,-150.0,excellent
0.0,YSZ,15,0.06698729810778066,0.0003785155243262319,2.9591196489209572,30.177378286550486,-0.011694363282121145,-150.0,good
0.0,YSZ,30,0.24999999999999994,0.00020987039278884552,2.9586207966218696,30.182587501080736,-0.006485148751870895,-150.0,good
0.0,YSZ,45,0.4999999999999999,-2.5492052984878752e-05,2.957924594507271,30.18986056507756,0.0007879152449525861,-150.0,good
0.0,YSZ,60,0.7499999999999999,-0.00025793789320753123,2.9572370197118922,30.197046984843915,0.007974335011308398,-150.0,good
0.0,YSZ,75,0.9330127018922194,-0.00043184486157687773,2.9567226028994558,30.202425850878726,0.013353201046118812,-150.0,good
0.0,Ni,0,0.0,0.00046435891255926703,2.0349445060281455,44.48607214001288,-0.02176274077520901,-150.0,good
0.0,Ni,15,0.06698729810778066,0.00039880653737496574,2.0348111724970206,44.48914300400526,-0.018691876782831685,-150.0,good
0.0,Ni,30,0.24999999999999994,0.0002199332337052662,2.034447344197356,44.49752471478694,-0.010310166001147536,-150.0,fair
0.0,Ni,45,0.4999999999999999,-2.4575847230097643e-05,2.033950012726734,44.50898726782083,0.0011523870327394548,-150.0,good
0.0,Ni,60,0.7499999999999999,-0.00027216112334306177,2.03344642427512,44.52060022410687,0.012765343318783096,-150.0,good
0.0,Ni,75,0.9330127018922194,-0.00045186750696768984,2.0330809014908273,44.52903323468525,0.021198353897162292,-150.0,good
66.66666666666667,YSZ,0,0.0,0.00042250922779450006,2.9592497822958164,30.176019681315463,-0.013052968517143881,-143.33333333333334,good
66.66666666666667,YSZ,15,0.06698729810778066,0.00036384940890858084,2.959076266551552,30.177831230278265,-0.011241419554341547,-143.33333333333334,good
66.66666666666667,YSZ,30,0.24999999999999994,0.00019938826932329023,2.958589790500658,30.18291133945035,-0.006161310382257312,-143.33333333333334,good
66.66666666666667,YSZ,45,0.4999999999999999,-2.3945540177375576e-05,2.9579291690921554,30.18981276385659,0.0007401140239835513,-143.33333333333334,good
66.66666666666667,YSZ,60,0.7499999999999999,-0.000247093594831697,2.9572690971464883,30.19671163970379,0.007638989871182389,-143.33333333333334,fair
66.66666666666667,YSZ,75,0.9330127018922194,-0.0004116961547912663,2.9567822027741273,30.201802560890798,0.01272991105819088,-143.33333333333334,excellent
66.66666666666667,Ni,0,0.0,0.0004460093600514964,2.0349071830383445,44.486931698479225,-0.020903182308863677,-143.33333333333334,excellent
