position_um,material,stress_MPa,fit_slope,fit_intercept,fit_r2,fit_std_err
0.0,YSZ,-150.0572970448896,-0.0009360717101371684,0.0004427330542830073,0.9999884350081301,1.591674658456878e-06
0.0,Ni,-149.94475683604267,-0.0009821381572760796,0.00046497326654814145,0.9999947329499418,1.1270091843778854e-06
66.66666666666667,YSZ,-143.3571516458282,-0.0008942755650287378,0.00042311675479964614,0.9999977949786588,6.639696772315343e-07
66.66666666666667,Ni,-143.89169723748614,-0.0009424906169055344,0.0004455912943490966,0.9999983285746173,6.092434925437093e-07
133.33333333333334,YSZ,-137.11448419858237,-0.0008553332109530616,0.00040501701765606793,0.9999978176477132,6.317834461253257e-07
133.33333333333334,Ni,-136.71232974233817,-0.0008954657598123151,0.0004233826030375372,0.9999953121068192,9.694130463587323e-07
200.0,YSZ,-130.21556147554767,-0.0008122970739665118,0.0003845858428097269,0.9999959471875336,8.176435730451932e-07
200.0,Ni,-129.80840988067882,-0.0008502450847184464,0.00040287342680716577,0.9999963672832639,8.102717368017688e-07
266.6666666666667,YSZ,-123.33776502442849,-0.0007693927246761968,0.00036402702055976684,0.9999964083559856,7.290637450127756e-07
266.6666666666667,Ni,-123.4464563780805,-0.0008085742892764273,0.00038254877449232024,0.9999982324979909,5.374898580272245e-07
333.33333333333337,YSZ,-116.83555017868777,-0.0007288312892099094,0.0003454566049366173,0.9999964218600859,6.893288411332023e-07
333.33333333333337,Ni,-116.63649642335338,-0.0007639690515729646,0.0003617939026676258,0.9999905479377256,1.1743866606117401e-06
400.0,YSZ,-109.73060038104921,-0.0006845099357103546,0.0003237100258176723,0.9999827698752375,1.4206847323344873e-06
400.0,Ni,-109.90408586867417,-0.0007198717624398159,0.0003404043105291067,0.9999739139311173,1.8383793185692159e-06
466.6666666666667,YSZ,-103.53163784895746,-0.0006458402170577823,0.0003059268004556171,0.9999854946947001,1.2298769908760714e-06
466.6666666666667,Ni,-103.5189756430858,-0.000678049290462212,0.00032087692218784057,0.9999903244604409,1.0545592068609375e-06
533.3333333333334,YSZ,-96.99311630815626,-0.0006050522969699272,0.0002863205227969151,0.9999973872238193,4.890064525603826e-07
533.3333333333334,Ni,-96.53531178900927,-0.0006323062922180108,0.00029904498411193706,0.9999967246385112,5.721736298945964e-07
600.0,YSZ,-90.13384401847185,-0.0005622635031628482,0.00026610178646499944,0.9999513976793377,1.9599678872776578e-06
600.0,Ni,-89.85112402624259,-0.000588524862371889,0.0002786013783472847,0.9999842771646161,1.1668194683238456e-06
