x_mm,y_mm,z_m
-15.386540,-16.121927,-4.829169796e-08
-14.898079,-16.121927,-1.504669488e-07
-14.409617,-16.121927,-3.117511609e-08
-13.921155,-16.121927,7.278514842e-08
-13.432694,-16.121927,-2.128505134e-07
-12.944232,-16.121927,-2.623697357e-07
-12.455771,-16.121927,-1.161467734e-08
-11.967309,-16.121927,4.931441301e-08
-11.478847,-16.121927,-1.420274979e-08
-10.990386,-16.121927,-1.720587627e-07
-10.501924,-16.121927,2.508460836e-07
-10.013463,-16.121927,-1.174908801e-07
-9.525001,-16.121927,-6.565252585e-09
-9.036539,-16.121927,-6.933095574e-08
-8.548078,-16.121927,-1.533322918e-07
-8.059616,-16.121927,-3.476179032e-08
-7.571155,-16.121927,3.180432623e-08
-7.082693,-16.121927,2.260515161e-07
-6.594232,-16.121927,-1.094569086e-07
-6.105770,-16.121927,-5.311391673e-08
-5.617308,-16.121927,-8.377399145e-08
-5.128847,-16.121927,1.130997373e-08
-4.640385,-16.121927,-1.923583896e-08
-4.151924,-16.121927,-5.691371229e-08
-3.663462,-16.121927,-1.233208599e-07
-3.175000,-16.121927,-8.592910866e-09
-2.686539,-16.121927,-1.865483938e-08
-2.198077,-16.121927,-1.853422165e-07
-1.709616,-16.121927,-6.972890404e-08
-1.221154,-16.121927,-8.220112722e-08
-0.732692,-16.121927,8.421000028e-08
-0.244231,-16.121927,-4.614191231e-08
0.244231,-16.121927,5.896132777e-08
0.732692,-16.121927,-1.299251575e-07
1.221154,-16.121927,-1.334311716e-08
1.709616,-16.121927,7.861758304e-08
2.198077,-16.121927,-2.224147071e-08
2.686539,-16.121927,-1.215838252e-07
3.175000,-16.121927,8.904648140e-09
3.663462,-16.121927,-2.198696127e-08
4.151924,-16.121927,5.751831002e-08
4.640385,-16.121927,7.520651698e-09
5.128847,-16.121927,-1.986559249e-07
5.617308,-16.121927,-1.188490996e-07
6.105770,-16.121927,-1.334478351e-07
6.594232,-16.121927,-4.650750822e-09
7.082693,-16.121927,-2.889662647e-07
7.571155,-16.121927,2.635843968e-07
8.059616,-16.121927,-1.405185402e-08
8.548078,-16.121927,5.535600556e-08
9.036539,-16.121927,-5.257246444e-08
9.525001,-16.121927,2.658914877e-08
10.013463,-16.121927,-1.380913553e-07
10.501924,-16.121927,5.656447864e-08
10.990386,-16.121927,6.513906211e-08
11.478847,-16.121927,8.618933520e-08
11.967309,-16.121927,-1.022515192e-07
12.455771,-16.121927,1.499310353e-07
12.944232,-16.121927,-1.834380630e-07
13.432694,-16.121927,-1.114215831e-07
13.921155,-16.121927,3.859485868e-10
14.409617,-16.121927,9.567771479e-08
14.898079,-16.121927,1.750067056e-07
15.386540,-16.121927,6.487124000e-09
-15.386540,-15.610120,8.291687394e-08
-14.898079,-15.610120,6.198851146e-08
-14.409617,-15.610120,-3.161893019e-08
-13.921155,-15.610120,-1.440690155e-08
-13.432694,-15.610120,-2.857628781e-08
-12.944232,-15.610120,-1.016419370e-07
-12.455771,-15.610120,5.963151367e-08
-11.967309,-15.610120,-3.010551416e-08
-11.478847,-15.610120,-7.586476701e-08
-10.990386,-15.610120,1.459974555e-09
-10.501924,-15.610120,-3.473890997e-08
-10.013463,-15.610120,-1.901763272e-08
-9.525001,-15.610120,-9.635259722e-08
-9.036539,-15.610120,-1.783987275e-07
-8.548078,-15.610120,-6.774461850e-08
-8.059616,-15.610120,-9.810347873e-09
-7.571155,-15.610120,1.260097416e-07
-7.082693,-15.610120,3.293071193e-08
-6.594232,-15.610120,2.158355086e-08
-6.105770,-15.610120,-1.163113775e-08
-5.617308,-15.610120,6.342164304e-09
-5.128847,-15.610120,-8.410299159e-08
-4.640385,-15.610120,-7.142791680e-08
-4.151924,-15.610120,-1.479792402e-07
-3.663462,-15.610120,-2.321309599e-08
-3.175000,-15.610120,1.211943265e-07
-2.686539,-15.610120,-3.803188903e-08
-2.198077,-15.610120,-3.839109464e-08
-1.709616,-15.610120,2.004110965e-07
-1.221154,-15.610120,3.231584182e-08
-0.732692,-15.610120,4.575477102e-08
-0.244231,-15.610120,-1.681166480e-08
0.244231,-15.610120,8.449767880e-08
0.732692,-15.610120,1.281448753e-07
1.221154,-15.610120,-1.315055486e-07
1.709616,-15.610120,1.514782786e-09
2.198077,-15.610120,-9.173760061e-08
2.686539,-15.610120,4.006776883e-08
3.175000,-15.610120,7.336366284e-08
3.663462,-15.610120,-2.003114805e-08
4.151924,-15.610120,-1.145817998e-07
4.640385,-15.610120,-3.592580486e-09
5.128847,-15.610120,1.176110638e-07
5.617308,-15.610120,3.989083508e-08
6.105770,-15.610120,-5.585635726e-08
6.594232,-15.610120,5.395172025e-08
7.082693,-15.610120,-1.330889701e-07
7.571155,-15.610120,2.327384909e-08
8.059616,-15.610120,-4.331256260e-09
8.548078,-15.610120,-3.917232087e-08
9.036539,-15.610120,1.146294055e-07
9.525001,-15.610120,-1.563320005e-08
10.013463,-15.610120,-4.261968615e-09
10.501924,-15.610120,7.836995017e-08
10.990386,-15.610120,-1.009592862e-07
11.478847,-15.610120,8.232216682e-08
11.967309,-15.610120,7.048202461e-08
12.455771,-15.610120,7.332312869e-08
12.944232,-15.610120,9.031251935e-08
13.432694,-15.610120,-1.307382910e-07
13.921155,-15.610120,-1.131376936e-07
14.409617,-15.610120,8.840776093e-08
14.898079,-15.610120,1.461950118e-07
15.386540,-15.610120,-4.124833905e-08
-15.386540,-15.098313,8.752669822e-08
-14.898079,-15.098313,5.613031185e-08
-14.409617,-15.098313,-8.196697961e-09
-13.921155,-15.098313,-1.581702735e-07
-13.432694,-15.098313,2.914635054e-08
-12.944232,-15.098313,-2.124120300e-08
-12.455771,-15.098313,-1.593765677e-08
-11.967309,-15.098313,9.397735504e-08
-11.478847,-15.098313,5.960985189e-08
-10.990386,-15.098313,-9.207648595e-08
-10.501924,-15.098313,-1.521312668e-07
-10.013463,-15.098313,7.282326699e-08
-9.525001,-15.098313,-1.220469632e-08
-9.036539,-15.098313,-4.839537721e-08
-8.548078,-15.098313,-1.517984023e-07
-8.059616,-15.098313,-1.178998910e-07
-7.571155,-15.098313,-1.564565277e-08
-7.082693,-15.098313,3.575837397e-08
-6.594232,-15.098313,-2.511547930e-07
-6.105770,-15.098313,2.498156504e-08
-5.617308,-15.098313,-5.148069486e-08
-5.128847,-15.098313,9.367169114e-08
-4.640385,-15.098313,-6.925564009e-08
-4.151924,-15.098313,-1.649996269e-07
-3.663462,-15.098313,1.794417881e-08
-3.175000,-15.098313,1.962746885e-09
-2.686539,-15.098313,-1.520628315e-07
-2.198077,-15.098313,-2.608361442e-08
-1.709616,-15.098313,-1.088722397e-07
-1.221154,-15.098313,1.447945906e-07
-0.732692,-15.098313,5.238862649e-08
-0.244231,-15.098313,1.498418185e-07
0.244231,-15.098313,-5.682824931e-08
0.732692,-15.098313,-8.596739536e-08
1.221154,-15.098313,-5.998942311e-08
1.709616,-15.098313,-1.410788470e-07
2.198077,-15.098313,-3.311696810e-10
2.686539,-15.098313,-3.834622684e-09
3.175000,-15.098313,3.643208749e-09
3.663462,-15.098313,-4.977685140e-08
4.151924,-15.098313,-2.041917842e-07
4.640385,-15.098313,8.935133157e-08
5.128847,-15.098313,1.157750111e-07
5.617308,-15.098313,1.891079614e-08
6.105770,-15.098313,-7.487106580e-08
6.594232,-15.098313,-1.073143554e-08
7.082693,-15.098313,8.621986957e-08
7.571155,-15.098313,1.465085112e-07
8.059616,-15.098313,-1.188961503e-08
8.548078,-15.098313,-1.259201461e-07
9.036539,-15.098313,-9.615785239e-09
9.525001,-15.098313,5.021375483e-08
10.013463,-15.098313,-7.050402175e-08
10.501924,-15.098313,-1.896194685e-08
10.990386,-15.098313,6.823735986e-08
11.478847,-15.098313,-6.453637391e-09
11.967309,-15.098313,1.628900049e-08
12.455771,-15.098313,-3.015836499e-08
12.944232,-15.098313,2.250360080e-08
13.432694,-15.098313,1.270949613e-07
13.921155,-15.098313,5.779390510e-08
14.409617,-15.098313,5.015105544e-09
14.898079,-15.098313,1.203034403e-07
15.386540,-15.098313,-3.897509189e-08
-15.386540,-14.586506,2.825204159e-08
-14.898079,-14.586506,-2.847462748e-07
-14.409617,-14.586506,2.143188395e-07
-13.921155,-14.586506,-2.429429399e-08
-13.432694,-14.586506,2.118435137e-07
-12.944232,-14.586506,2.483914835e-07
-12.455771,-14.586506,-2.377874031e-07
-11.967309,-14.586506,-4.639623069e-08
-11.478847,-14.586506,1.212503397e-08
-10.990386,-14.586506,6.185962545e-08
-10.501924,-14.586506,4.389030407e-08
-10.013463,-14.586506,-1.276681740e-07
-9.525001,-14.586506,-3.118737866e-08
-9.036539,-14.586506,-3.840375750e-09
-8.548078,-14.586506,1.357649850e-07
-8.059616,-14.586506,1.383541501e-08
-7.571155,-14.586506,-5.192276651e-08
-7.082693,-14.586506,-1.568306649e-08
-6.594232,-14.586506,-1.850104031e-08
-6.105770,-14.586506,-5.856163680e-08
-5.617308,-14.586506,-1.295650242e-07
-5.128847,-14.586506,-2.791315194e-08
-4.640385,-14.586506,-2.749283462e-08
-4.151924,-14.586506,-1.860855752e-07
-3.663462,-14.586506,-8.489638471e-08
-3.175000,-14.586506,4.942922857e-09
-2.686539,-14.586506,-5.386749685e-08
-2.198077,-14.586506,-4.467877100e-08
-1.709616,-14.586506,-1.771716724e-07
-1.221154,-14.586506,2.306049211e-09
-0.732692,-14.586506,-1.348594645e-07
-0.244231,-14.586506,-3.009388104e-08
0.244231,-14.586506,-8.342936567e-08
0.732692,-14.586506,1.903050154e-07
1.221154,-14.586506,1.167994976e-07
1.709616,-14.586506,-1.219992947e-07
2.198077,-14.586506,-6.048907639e-08
2.686539,-14.586506,-1.687159413e-07
3.175000,-14.586506,-6.585399143e-08
3.663462,-14.586506,8.478932805e-08
4.151924,-14.586506,1.403734044e-07
4.640385,-14.586506,-7.556362489e-08
5.128847,-14.586506,6.894695529e-08
5.617308,-14.586506,-6.600297378e-08
6.105770,-14.586506,1.163418380e-07
6.594232,-14.586506,5.715804029e-08
7.082693,-14.586506,-1.235340459e-07
7.571155,-14.586506,-1.612040756e-08
8.059616,-14.586506,7.114929762e-08
8.548078,-14.586506,-1.536678793e-07
9.036539,-14.586506,7.089981859e-09
9.525001,-14.586506,3.478646424e-08
