frequency_hz,psd
0.0,0.4805336
9.765625,0.49477223
19.53125,0.3947587
29.296875,0.29190418
39.0625,0.20919316
48.828125,0.32548338
58.59375,0.5918697
68.359375,0.51356184
78.125,0.5625788
87.890625,0.27322546
97.65625,0.33780158
107.421875,0.33082694
117.1875,0.33959225
126.953125,0.5403815
136.71875,0.40082356
146.48438,0.081156574
156.25,0.46272993
166.01562,1.1709112
175.78125,0.82701
185.54688,0.14069934
195.3125,0.29437926
205.07812,0.24600664
214.84375,0.44298872
224.60938,0.59228855
234.375,1.1557726
244.14062,0.9571064
253.90625,2.5319836
263.67188,3.4908285
273.4375,7.886339
283.20312,7.840688
292.96875,11.602208
302.73438,12.054363
312.5,14.565009
322.26562,18.601524
332.03125,19.514757
341.79688,21.502024
351.5625,21.089901
361.32812,19.76395
371.09375,18.960138
380.85938,18.969975
390.625,19.01579
400.39062,18.651503
410.15625,18.59027
419.92188,17.647465
429.6875,14.906354
439.45312,16.299978
449.21875,13.853252
458.98438,10.883756
468.75,7.7446394
478.51562,7.426048
488.28125,9.873833
498.04688,125.80526
507.8125,313.39032
517.5781,79.70561
527.34375,7.744073
537.1094,9.528794
546.875,6.4257393
556.6406,6.315868
566.40625,6.6804924
576.1719,7.089419
585.9375,5.8545384
595.7031,6.263187
605.46875,9.444229
615.2344,10.056182
625.0,9.901728
634.7656,9.753504
644.53125,7.645402
654.2969,5.381873
664.0625,6.8510585
673.8281,9.368721
683.59375,8.220036
693.3594,8.336479
703.125,9.526019
712.8906,10.949392
722.65625,10.996679
732.4219,9.576297
742.1875,8.954995
751.9531,9.12626
761.71875,9.297525
771.4844,9.566446
781.25,8.12789
791.0156,7.5883193
800.78125,10.358298
810.5469,10.97736
820.3125,10.7473955
830.0781,10.390921
839.84375,8.58954
849.6094,8.456217
859.375,8.247296
869.1406,5.6003723
878.90625,5.1499157
888.6719,6.2389197
898.4375,5.573175
908.2031,5.7259245
917.96875,6.6690693
927.7344,4.4793296
937.5,5.0855575
947.2656,3.9966693
957.03125,5.2091055
966.7969,3.9299467
976.5625,6.5508265
986.3281,6.0388594
996.09375,5.1228147
1005.8594,3.647699
1015.625,2.3770652
1025.3906,76.87813
1035.1562,501.51764
1044.9219,243.26434
1054.6875,7.4950757
1064.4531,4.533308
1074.2188,3.1054873
1083.9844,3.1050756
1093.75,4.147087
1103.5156,3.8086185
1113.2812,4.2533374
1123.0469,6.160726
1132.8125,5.6644616
1142.5781,3.8858423
1152.3438,4.2625504
1162.1094,4.12162
1171.875,4.1181955
1181.6406,2.7391934
1191.4062,3.118913
1201.1719,4.672822
1210.9375,3.9969065
1220.7031,2.765321
1230.4688,3.742703
1240.2344,7.5746145
1250.0,5.851749
1259.7656,3.8005738
1269.5312,4.0786185
1279.2969,5.1349154
1289.0625,5.038331
1298.8281,4.764663
1308.5938,5.37662
1318.3594,6.463685
1328.125,6.0124025
1337.8906,6.4755774
1347.6562,6.8194056
1357.4219,384.00287
1367.1875,1019.8307
1376.9531,150.76878
1386.7188,5.1432877
1396.4844,4.6493335
1406.25,6.8325853
1416.0156,7.001844
1425.7812,6.9726033
1435.5469,6.9875283
1445.3125,6.670996
1455.0781,5.8891654
1464.8438,5.0665903
1474.6094,4.258102
1484.375,3.5431762
1494.1406,3.2294374
1503.9062,3.3955152
1513.6719,4.602065
1523.4375,5.169918
1533.2031,4.1117935
1542.9688,3.8384075
1552.7344,3.4554195
1562.5,4.045995
1572.2656,4.4716086
1582.0312,3.4844804
1591.7969,3.7988732
1601.5625,3.5599272
1611.3281,2.5983603
1621.0938,2.0047274
1630.8594,3.3938138
1640.625,5.117979
1650.3906,5.050561
1660.1562,3.3626404
1669.9219,2.7676117
1679.6875,4.1938853
1689.4531,5.4067836
1699.2188,4.445622
1708.9844,3.9569013
1718.75,4.697357
1728.5156,5.258
1738.2812,3.751233
1748.0469,3.162207
1757.8125,3.2814698
1767.5781,2.1539552
1777.3438,1.8846116
1787.1094,1.7759671
1796.875,2.7428849
1806.6406,2.6403449
1816.4062,2.714016
1826.1719,2.9940116
1835.9375,3.8573585
1845.7031,4.7013574
1855.4688,3.0179758
1865.2344,2.7115605
1875.0,2.405129
1884.7656,1.8798567
1894.5312,0.8498521
1904.2969,1.9266527
1914.0625,2.709932
1923.8281,0.63763785
1933.5938,1.4563326
1943.3594,1.8665884
1953.125,1.1831044
1962.8906,0.9037408
1972.6562,1.9225868
1982.4219,2.5238564
1992.1875,1.4322103
2001.9531,1.852499
2011.7188,1.5814708
2021.4844,0.700161
2031.25,0.9905957
2041.0156,1.2971878
2050.7812,1.3209914
2060.5469,1.582088
2070.3125,0.68647295
2080.0781,1.362215
2089.8438,0.76278126
2099.6094,0.2275247
2109.375,0.7823623
2119.1406,1.7828761
2128.9062,0.55874974
2138.6719,174.19283
2148.4375,1023.89014
2158.2031,381.258
2167.9688,1.4773484
2177.7344,0.23357992
2187.5,0.41313928
2197.2656,0.27162427
2207.0312,0.6275824
2216.7969,0.9961035
2226.5625,1.3883518
2236.3281,0.5028417
2246.0938,0.7566154
2255.8594,0.44079718
2265.625,0.5718997
2275.3906,0.483474
2285.1562,0.594641
2294.9219,0.4946044
2304.6875,0.365479
2314.4531,0.25350025
2324.2188,0.679163
2333.9844,0.55937517
2343.75,0.7362378
2353.5156,0.36317167
2363.2812,0.110753745
2373.0469,0.114109665
2382.8125,0.17875224
2392.5781,0.47481605
2402.3438,0.2069533
2412.1094,0.61376446
2421.875,0.37457943
2431.6406,0.33229885
2441.4062,0.23265792
2451.1719,0.2561824
2460.9375,0.40104753
2470.7031,0.5283479
2480.4688,0.45006427
2490.2344,0.40258285
2500.0,0.33191597
2509.7656,0.33317983
2519.5312,0.26888022
2529.2969,0.28444842
2539.0625,1.0229878
2548.8281,77.34832
2558.5938,910.0582
2568.3594,562.3106
2578.125,8.139981
2587.8906,0.3149921
2597.6562,0.64168966
2607.4219,0.5787263
2617.1875,0.3677395
2626.9531,0.3346576
2636.7188,0.5493817
2646.4844,0.6792101
2656.25,0.59229165
2666.0156,0.2622275
2675.7812,0.33021602
2685.5469,0.3510001
2695.3125,0.019449204
2705.0781,0.44320148
2714.8438,1.3369689
2724.6094,1.3274902
2734.375,0.31395173
2744.1406,0.37018326
2753.9062,0.79235834
2763.6719,0.5025782
2773.4375,0.09297116
2783.2031,0.37525168
2792.9688,0.32930914
2802.7344,0.5239444
2812.5,0.52529573
2822.2656,0.14920352
2832.0312,0.44856316
2841.7969,0.4128515
2851.5625,0.4935459
2861.3281,0.6741625
2871.0938,0.44469315
2880.8594,0.51133496
2890.625,0.54431957
2900.3906,0.5948583
2910.1562,0.36165765
2919.9219,0.32958582
2929.6875,0.16879044
2939.4531,0.1113799
2949.2188,0.23755243
2958.9844,0.26972818
2968.75,0.18541183
2978.5156,0.3752112
2988.2812,0.4016582
2998.0469,0.53143954
3007.8125,0.6649855
3017.5781,0.67810714
3027.3438,0.80844885
3037.1094,0.7506427
3046.875,0.5587348
3056.6406,0.17405584
3066.4062,0.32915035
3076.1719,0.10442367
3085.9375,0.06198231
3095.7031,0.20344748
3105.4688,0.7043466
3115.2344,0.43312666
3125.0,0.11028725
3134.7656,0.5058955
3144.5312,0.26778242
3154.2969,0.16893215
3164.0625,0.23201369
3173.8281,0.39784902
3183.5938,0.4496767
3193.3594,0.50834626
3203.125,0.6818714
3212.8906,0.5609393
3222.6562,0.4440847
3232.4219,0.3110027
3242.1875,0.23855266
3251.9531,0.25909445
3261.7188,0.4299022
3271.4844,0.38121438
3281.25,0.45473775
3291.0156,0.23891999
3300.7812,0.39764473
3310.5469,0.4450814
3320.3125,0.18433447
3330.0781,0.20693599
3339.8438,0.5608692
3349.6094,0.23768903
3359.375,0.19720188
3369.1406,0.3086012
3378.9062,0.2899914
3388.6719,0.15502642
3398.4375,0.2158499
3408.2031,0.18744443
3417.9688,0.44775927
3427.7344,0.8928091
3437.5,0.6206365
3447.2656,0.2058066
3457.0312,0.16491687
3466.7969,0.24619852
3476.5625,0.68413746
3486.3281,0.45347774
3496.0938,0.40164313
3505.8594,0.4429247
3515.625,0.26433924
3525.3906,0.57671577
3535.1562,0.8702999
3544.9219,0.6332463
3554.6875,0.10771109
3564.4531,0.28545663
3574.2188,0.7594958
3583.9844,0.295451
3593.75,0.16176377
3603.5156,0.08159988
3613.2812,0.24920233
3623.0469,0.49966267
3632.8125,0.6622342
3642.5781,0.42946845
3652.3438,0.456791
3662.1094,0.19213207
3671.875,0.33018428
3681.6406,0.11428716
3691.4062,0.11855404
3701.1719,0.19803913
3710.9375,0.30639547
3720.7031,0.35234573
3730.4688,0.28407654
3740.2344,0.17737664
3750.0,0.16477652
3759.7656,0.25418112
3769.5312,0.4877542
3779.2969,0.30038697
3789.0625,0.16636185
3798.8281,0.27405038
3808.5938,0.40576833
