time_s,interface_height_m
0.0,0.0025000000000000022
6.25e-05,0.002511658066509608
0.000125,0.002523316117174671
0.0001875,0.0025349741361506677
0.00025,0.00254663210759312
0.0003125,0.002558290015657613
0.000375,0.002569947844499819
0.0004375,0.002581605578275517
0.0005,0.0025932632011406165
0.0005625000000000001,0.0026049206972511754
0.000625,0.0026165780507634265
0.0006875,0.0026282352458337948
0.00075,0.0026398922666189214
0.0008125000000000001,0.0026515490972756836
0.000875,0.0026632057219612175
0.0009375,0.002674862124832939
0.001,0.0026865182900485665
0.0010625,0.002698174201766139
0.0011250000000000001,0.002709829844144043
0.0011875,0.0027214852013410285
0.00125,0.0027331402575162347
0.0013125,0.0027447949968292086
0.001375,0.0027564494034399297
0.0014375,0.002768103461508828
0.0015,0.002779757155196808
0.0015625,0.002791410468665269
0.0016250000000000001,0.002803063386076128
0.0016875,0.0028147158915918383
0.00175,0.002826367969375415
0.0018125,0.0028380196035904543
0.001875,0.002849670778401154
0.0019375,0.002861321477972338
0.002,0.002872971686469474
0.0020625,0.002884621388058699
0.002125,0.0028962705669068377
0.0021875,0.0029079192071814267
0.0022500000000000003,0.002919567293050733
0.0023125,0.0029312148086837776
0.002375,0.0029428617382503573
0.0024375,0.002954508065921064
0.0025,0.0029661537758673092
0.0025625,0.002977798852261343
0.002625,0.002989443279276276
0.0026875000000000002,0.003001087041086103
0.00275,0.0030127301218657223
0.0028125,0.0030243725057909564
0.002875,0.0030360141770385766
0.0029375,0.003047655119786322
0.003,0.003059295318212923
0.0030625,0.0030709347564981193
0.003125,0.0030825734188226856
0.0031875000000000002,0.0030942112893684506
0.0032500000000000003,0.003105848352318319
0.0033125,0.0031174845918562934
0.003375,0.0031291199921674954
0.0034375,0.003140754537438187
0.0035,0.003152388211855793
0.0035625,0.003164020999608921
0.003625,0.0031756528848873836
0.0036875000000000002,0.0031872838518822205
0.00375,0.003198913884785719
0.0038125,0.0032105429677914367
0.003875,0.003222171085094221
0.0039375,0.0032337982208902327
0.004,0.0032454243593769663
0.0040625,0.003257049484753272
0.004125,0.0032686735812193766
0.0041875,0.0032802966329769055
0.00425,0.003291918624228903
0.0043125,0.003303539539179857
