r_by_R,k_m2_per_s2,epsilon_m2_per_s3
0.0,0.04901682393916845,0.5763111172910907
0.015873015873015872,0.04901682393916845,0.5856064578925599
0.031746031746031744,0.04901682393916845,0.5952065637596512
0.047619047619047616,0.04901682393916845,0.6051266731556454
0.06349206349206349,0.04901682393916845,0.6153830574464189
0.07936507936507936,0.04901682393916845,0.6259931101610123
0.09523809523809523,0.04901682393916845,0.6369754454269951
0.1111111111111111,0.04901682393916845,0.6483500069524772
0.12698412698412698,0.04901682393916845,0.6601381888970677
0.14285714285714285,0.04901682393916845,0.6723629701729392
0.15873015873015872,0.04901682393916845,0.6850490639497872
0.1746031746031746,0.04901682393916845,0.6982230844103601
0.19047619047619047,0.04901682393916845,0.7119137331242887
0.20634920634920634,0.04901682393916845,0.7261520077867744
0.2222222222222222,0.04901682393916845,0.7409714365171167
0.23809523809523808,0.04901682393916845,0.7564083414445567
0.25396825396825395,0.04901682393916845,0.772502135943377
0.2698412698412698,0.04901682393916845,0.7892956606377981
0.2857142857142857,0.04901682393916845,0.806835564207527
0.30158730158730157,0.04901682393916845,0.8251727361213347
0.31746031746031744,0.04901682393916845,0.8443627997520632
0.3333333333333333,0.04901682393916845,0.8644666759366361
0.3492063492063492,0.04901682393916845,0.8855512290082614
0.36507936507936506,0.04901682393916845,0.907690009733468
0.38095238095238093,0.04901682393916845,0.9309641125471466
0.3968253968253968,0.04901682393916845,0.9554631681404925
0.4126984126984127,0.04901682393916845,0.9812864970091546
0.42857142857142855,0.04901682393916845,1.008544455259409
0.4444444444444444,0.04901682393916845,1.0373600111239634
0.4603174603174603,0.04901682393916845,1.0678705996864328
0.47619047619047616,0.04901682393916845,1.100230314828446
0.49206349206349204,0.04901682393916845,1.1346125121668351
0.5079365079365079,0.04901682393916845,1.1712129157851199
0.5238095238095237,0.04901682393916845,1.2102533463112906
0.5396825396825397,0.04901682393916845,1.2519862203220247
0.5555555555555556,0.04901682393916845,1.2967000139049545
0.5714285714285714,0.04901682393916845,1.3447259403458784
0.5873015873015872,0.04901682393916845,1.39644616882072
0.6031746031746031,0.04901682393916845,1.4523040155735487
0.6190476190476191,0.04901682393916845,1.5128166828891134
0.6349206349206349,0.04901682393916845,1.5785913212755962
0.6507936507936507,0.04901682393916845,1.6503454722426687
0.6666666666666666,0.04901682393916845,1.7289333518732721
0.6825396825396826,0.04901682393916845,1.815380019466936
0.6984126984126984,0.04901682393916845,1.910926336280985
0.7142857142857142,0.04901682393916845,2.017088910518817
0.7301587301587301,0.04901682393916845,2.1357411993728657
0.746031746031746,0.04901682393916845,2.2692250243336702
0.7619047619047619,0.04901682393916845,2.420506692622581
0.7777777777777777,0.04901682393916845,2.5934000278099076
0.7936507936507936,0.04901682393916845,2.79289233764144
0.8095238095238095,0.04901682393916845,3.025633365778227
0.8253968253968254,0.04901682393916845,3.3006909444853374
0.8412698412698412,0.04901682393916845,3.6307600389338703
0.8571428571428571,0.04901682393916845,4.034177821037634
0.873015873015873,0.04901682393916845,4.5384500486673405
0.8888888888888888,0.04901682393916845,5.186800055619815
0.9047619047619047,0.04901682393916845,6.051266731556447
0.9206349206349206,0.04901682393916845,7.261520077867741
0.9365079365079365,0.04901682393916845,9.076900097334681
0.9523809523809523,0.04901682393916845,12.102533463112893
0.9682539682539681,0.04901682393916845,18.153800194669294
0.9841269841269841,0.04901682393916845,36.30760038933859
1.0,0.04901682393916845,576.3111172910908
