two_theta,intensity
5.0000,0.061399
5.0138,0.109092
5.0275,0.099031
5.0413,0.075704
5.0550,0.054215
5.0688,0.086500
5.0825,0.060850
5.0963,0.039737
5.1100,0.077146
5.1238,0.090414
5.1375,0.093422
5.1513,0.034197
5.1650,0.110735
5.1788,0.133757
5.1925,0.071682
5.2063,0.080288
5.2201,0.059118
5.2338,0.090279
5.2476,0.047472
5.2613,0.093387
5.2751,0.074452
5.2888,0.103129
5.3026,0.051543
5.3163,0.100559
5.3301,0.079887
5.3438,0.077430
5.3576,0.128788
5.3713,0.060831
5.3851,0.098296
5.3988,0.107284
5.4126,0.067841
5.4264,0.056635
5.4401,0.055965
5.4539,0.093333
5.4676,0.102471
5.4814,0.130410
5.4951,0.026501
5.5089,0.070772
5.5226,0.122722
5.5364,0.088857
5.5501,0.124615
5.5639,0.058833
5.5776,0.138365
5.5914,0.110049
5.6052,0.086507
5.6189,0.056589
5.6327,0.101436
5.6464,0.078889
5.6602,0.082797
5.6739,0.076208
5.6877,0.053526
5.7014,0.126169
5.7152,0.078862
5.7289,0.065699
5.7427,0.065826
5.7564,0.044244
5.7702,0.115667
5.7839,0.020756
5.7977,0.052604
5.8115,0.091598
5.8252,0.068905
5.8390,0.086020
5.8527,0.084304
5.8665,0.067221
5.8802,0.046613
5.8940,0.079064
5.9077,0.048565
5.9215,0.086031
5.9352,0.039663
5.9490,0.075412
5.9627,0.098539
5.9765,0.086340
5.9902,0.063802
6.0040,0.035584
6.0178,0.074870
6.0315,0.071611
6.0453,0.079987
6.0590,0.092498
6.0728,0.090037
6.0865,0.083168
6.1003,0.095296
6.1140,0.083369
6.1278,0.082891
6.1415,0.071388
6.1553,0.075500
6.1690,0.095318
6.1828,0.075810
6.1965,0.025537
6.2103,0.106281
6.2241,0.061101
6.2378,0.127019
6.2516,0.069380
6.2653,0.065464
6.2791,0.120041
6.2928,0.072420
6.3066,0.096211
6.3203,0.049401
6.3341,0.138864
6.3478,0.084754
6.3616,0.055205
6.3753,0.044763
6.3891,0.080017
6.4029,0.056739
6.4166,0.091800
6.4304,0.059981
6.4441,0.097687
6.4579,0.061296
6.4716,0.012550
6.4854,0.109690
6.4991,0.053915
6.5129,0.069945
6.5266,0.061378
6.5404,0.108069
6.5541,0.165302
6.5679,0.105926
6.5816,0.085773
6.5954,0.030525
6.6092,0.053518
6.6229,0.084209
6.6367,0.097844
6.6504,0.074920
6.6642,0.118197
6.6779,0.094215
6.6917,0.091074
6.7054,0.098027
6.7192,0.069206
6.7329,0.071427
6.7467,0.061591
6.7604,0.107993
6.7742,0.079470
6.7879,0.096940
6.8017,0.122825
6.8155,0.091662
6.8292,0.127408
6.8430,0.122744
6.8567,0.120864
6.8705,0.110551
6.8842,0.056828
6.8980,0.067582
6.9117,0.052421
6.9255,0.104193
6.9392,0.063455
6.9530,0.073276
6.9667,0.069119
6.9805,0.093651
6.9942,0.040435
7.0080,0.027948
7.0218,0.024842
7.0355,0.112947
7.0493,0.096162
7.0630,0.044130
7.0768,0.108681
7.0905,0.107116
7.1043,0.083482
7.1180,0.093589
7.1318,0.084602
7.1455,0.081017
7.1593,0.120299
7.1730,0.057374
7.1868,0.107284
7.2006,0.092645
7.2143,0.011641
7.2281,0.094900
7.2418,0.000189
7.2556,0.101762
7.2693,0.068923
7.2831,0.078862
7.2968,0.068072
7.3106,0.066392
7.3243,0.108226
7.3381,0.060995
7.3518,0.101207
7.3656,0.041034
7.3793,0.161173
7.3931,0.069525
7.4069,0.064647
7.4206,0.083500
7.4344,0.081564
7.4481,0.091952
7.4619,0.033123
7.4756,0.101837
7.4894,0.060540
7.5031,0.040001
7.5169,0.091448
7.5306,0.050108
7.5444,0.052621
7.5581,0.070147
7.5719,0.053710
7.5856,0.063246
7.5994,0.079482
7.6132,0.097343
7.6269,0.048445
7.6407,0.051223
7.6544,0.020801
7.6682,0.083320
7.6819,0.061736
7.6957,0.056260
7.7094,0.090667
7.7232,0.058773
7.7369,0.072871
7.7507,0.092157
7.7644,0.085934
7.7782,0.111639
7.7919,0.072034
7.8057,0.092166
7.8195,0.060726
7.8332,0.089751
7.8470,0.083987
7.8607,0.092927
7.8745,0.054667
7.8882,0.089955
7.9020,0.053858
7.9157,0.132538
7.9295,0.080926
7.9432,0.055296
7.9570,0.123806
7.9707,0.079232
7.9845,0.079718
7.9982,0.106031
8.0120,0.061943
8.0258,0.074901
8.0395,0.078404
8.0533,0.039373
8.0670,0.092763
8.0808,0.068881
8.0945,0.050834
8.1083,0.059446
8.1220,0.075117
8.1358,0.078668
8.1495,0.017327
8.1633,0.061037
8.1770,0.055111
8.1908,0.063424
8.2046,0.055295
8.2183,0.114358
8.2321,0.047267
8.2458,0.072580
8.2596,0.032742
8.2733,0.097673
8.2871,0.098156
8.3008,0.042727
8.3146,0.094113
8.3283,0.104399
8.3421,0.085233
8.3558,0.048943
8.3696,0.086878
8.3833,0.113375
8.3971,0.100360
8.4109,0.061950
8.4246,0.036225
8.4384,0.042670
8.4521,0.079033
8.4659,0.126290
8.4796,0.106576
8.4934,0.061430
8.5071,0.106474
8.5209,0.087139
8.5346,0.102163
8.5484,0.087061
8.5621,0.099843
8.5759,0.047313
8.5896,0.132332
8.6034,0.072498
8.6172,0.095690
8.6309,0.091928
8.6447,0.083211
8.6584,0.094340
8.6722,0.115167
8.6859,0.100972
8.6997,0.104770
8.7134,0.036090
8.7272,0.113249
8.7409,0.075553
8.7547,0.085923
8.7684,0.130105
8.7822,0.061601
8.7959,0.035223
8.8097,0.078546
8.8235,0.056718
8.8372,0.085301
8.8510,0.101577
8.8647,0.082619
8.8785,0.026101
8.8922,0.088097
8.9060,0.097287
8.9197,0.064769
8.9335,0.053055
8.9472,0.050973
8.9610,0.098229
8.9747,0.066185
8.9885,0.058522
9.0023,0.099819
9.0160,0.073253
9.0298,0.101590
9.0435,0.060242
9.0573,0.086305
9.0710,0.108271
9.0848,0.060291
9.0985,0.091022
9.1123,0.111753
9.1260,0.051440
9.1398,0.137219
9.1535,0.059966
9.1673,0.126597
9.1810,0.110959
9.1948,0.073140
9.2086,0.055108
9.2223,0.045415
9.2361,0.129035
9.2498,0.075128
9.2636,0.067814
9.2773,0.075361
9.2911,0.095031
9.3048,0.049290
9.3186,0.094003
9.3323,0.094678
9.3461,0.104276
9.3598,0.055329
9.3736,0.104000
9.3873,0.112848
9.4011,0.093061
9.4149,0.061586
9.4286,0.096529
9.4424,0.067279
9.4561,0.098303
9.4699,0.033246
9.4836,0.084283
9.4974,0.051462
9.5111,0.111665
9.5249,0.109020
9.5386,0.050311
9.5524,0.055195
9.5661,0.104749
9.5799,0.044539
9.5936,0.095079
9.6074,0.042176
9.6212,0.048712
9.6349,0.097476
9.6487,0.067795
9.6624,0.076617
9.6762,0.010642
9.6899,0.140858
9.7037,0.056246
9.7174,0.040572
9.7312,0.122896
9.7449,0.087230
9.7587,0.066038
9.7724,0.113937
9.7862,0.056643
9.7999,0.072373
9.8137,0.128480
9.8275,0.070406
9.8412,0.104506
9.8550,0.105792
9.8687,0.063897
9.8825,0.093992
9.8962,0.058336
9.9100,0.092629
9.9237,0.067760
9.9375,0.070420
9.9512,0.019850
9.9650,0.116561
9.9787,0.037550
9.9925,0.103536
10.0063,0.098612
10.0200,0.111833
10.0338,0.070269
10.0475,0.088945
10.0613,0.066569
10.0750,0.042176
10.0888,0.040231
10.1025,0.073358
10.1163,0.083539
10.1300,0.041173
10.1438,0.086295
10.1575,0.038106
10.1713,0.118122
10.1850,0.084683
10.1988,0.077783
10.2126,0.055317
10.2263,0.112434
10.2401,0.082310
10.2538,0.118961
10.2676,0.110444
10.2813,0.087679
10.2951,0.077168
10.3088,0.097771
10.3226,0.082851
10.3363,0.036667
10.3501,0.050329
10.3638,0.108098
10.3776,0.057084
10.3913,0.073712
10.4051,0.107028
10.4189,0.115568
10.4326,0.124779
10.4464,0.074624
10.4601,0.048702
10.4739,0.098849
10.4876,0.056763
10.5014,0.104570
10.5151,0.086824
10.5289,0.073079
10.5426,0.075340
10.5564,0.114572
10.5701,0.077001
