two_theta,intensity
5.0000,0.091687
5.0138,0.094567
5.0275,0.132241
5.0413,0.133703
5.0550,0.104756
5.0688,0.098521
5.0825,0.060779
5.0963,0.116128
5.1100,0.101222
5.1238,0.070171
5.1375,0.154793
5.1513,0.113153
5.1650,0.116970
5.1788,0.133819
5.1925,0.133582
5.2063,0.123946
5.2201,0.089600
5.2338,0.072311
5.2476,0.097207
5.2613,0.099610
5.2751,0.097241
5.2888,0.113121
5.3026,0.088987
5.3163,0.075976
5.3301,0.082861
5.3438,0.122430
5.3576,0.091466
5.3713,0.164007
5.3851,0.097185
5.3988,0.068561
5.4126,0.119787
5.4264,0.083742
5.4401,0.150507
5.4539,0.073339
5.4676,0.088356
5.4814,0.129631
5.4951,0.097885
5.5089,0.119097
5.5226,0.115467
5.5364,0.068874
5.5501,0.142280
5.5639,0.111645
5.5776,0.093774
5.5914,0.069845
5.6052,0.090287
5.6189,0.120903
5.6327,0.058863
5.6464,0.077412
5.6602,0.075421
5.6739,0.086404
5.6877,0.076311
5.7014,0.078169
5.7152,0.071570
5.7289,0.117768
5.7427,0.070363
5.7564,0.091520
5.7702,0.138710
5.7839,0.049676
5.7977,0.118484
5.8115,0.095041
5.8252,0.079512
5.8390,0.121712
5.8527,0.114899
5.8665,0.092324
5.8802,0.071994
5.8940,0.127192
5.9077,0.098917
5.9215,0.039882
5.9352,0.095388
5.9490,0.118543
5.9627,0.099635
5.9765,0.123951
5.9902,0.124020
6.0040,0.066726
6.0178,0.066306
6.0315,0.086884
6.0453,0.076744
6.0590,0.104700
6.0728,0.103421
6.0865,0.106569
6.1003,0.101095
6.1140,0.124032
6.1278,0.070138
6.1415,0.060249
6.1553,0.133883
6.1690,0.112379
6.1828,0.089526
6.1965,0.087720
6.2103,0.073446
6.2241,0.088905
6.2378,0.086806
6.2516,0.098914
6.2653,0.094182
6.2791,0.119134
6.2928,0.073606
6.3066,0.103122
6.3203,0.088737
6.3341,0.095841
6.3478,0.062115
6.3616,0.131609
6.3753,0.114053
6.3891,0.081980
6.4029,0.089541
6.4166,0.119660
6.4304,0.117931
6.4441,0.082558
6.4579,0.102428
6.4716,0.110832
6.4854,0.092746
6.4991,0.094371
6.5129,0.088442
6.5266,0.080307
6.5404,0.100818
6.5541,0.119469
6.5679,0.116490
6.5816,0.088056
6.5954,0.106930
6.6092,0.100425
6.6229,0.112970
6.6367,0.104637
6.6504,0.098571
6.6642,0.119701
6.6779,0.074897
6.6917,0.094881
6.7054,0.048394
6.7192,0.131606
6.7329,0.069525
6.7467,0.103631
6.7604,0.100881
6.7742,0.106860
6.7879,0.157902
6.8017,0.095798
6.8155,0.100176
6.8292,0.125334
6.8430,0.095654
6.8567,0.103621
6.8705,0.182307
6.8842,0.068056
6.8980,0.101310
6.9117,0.092700
6.9255,0.118252
6.9392,0.101822
6.9530,0.123689
6.9667,0.116267
6.9805,0.079450
6.9942,0.088207
7.0080,0.142853
7.0218,0.090860
7.0355,0.084857
7.0493,0.112843
7.0630,0.107982
7.0768,0.073461
7.0905,0.107217
7.1043,0.104001
7.1180,0.113431
7.1318,0.093558
7.1455,0.053799
7.1593,0.125457
7.1730,0.122253
7.1868,0.114034
7.2006,0.105597
7.2143,0.095944
7.2281,0.084063
7.2418,0.132057
7.2556,0.111437
7.2693,0.078311
7.2831,0.114592
7.2968,0.094760
7.3106,0.127929
7.3243,0.104483
7.3381,0.077483
7.3518,0.085822
7.3656,0.132274
7.3793,0.082855
7.3931,0.104963
7.4069,0.048740
7.4206,0.161893
7.4344,0.091786
7.4481,0.093099
7.4619,0.121065
7.4756,0.114539
7.4894,0.098560
7.5031,0.113147
7.5169,0.163183
7.5306,0.058776
7.5444,0.087294
7.5581,0.103380
7.5719,0.107313
7.5856,0.092211
7.5994,0.045812
7.6132,0.083309
7.6269,0.087581
7.6407,0.073915
7.6544,0.082605
7.6682,0.118541
7.6819,0.114465
7.6957,0.095978
7.7094,0.094193
7.7232,0.082708
7.7369,0.022273
7.7507,0.149710
7.7644,0.056934
7.7782,0.104033
7.7919,0.107345
7.8057,0.067212
7.8195,0.099261
7.8332,0.089780
7.8470,0.087424
7.8607,0.104592
7.8745,0.075050
7.8882,0.075670
7.9020,0.087589
7.9157,0.091601
7.9295,0.099282
7.9432,0.069528
7.9570,0.074379
7.9707,0.120337
7.9845,0.103846
7.9982,0.117007
8.0120,0.104710
8.0258,0.110744
8.0395,0.126424
8.0533,0.097522
8.0670,0.072722
8.0808,0.136348
8.0945,0.104494
8.1083,0.154806
8.1220,0.168699
8.1358,0.102476
8.1495,0.112281
8.1633,0.100552
8.1770,0.131974
8.1908,0.081264
8.2046,0.107844
8.2183,0.107726
8.2321,0.130163
8.2458,0.118809
8.2596,0.082583
8.2733,0.077752
8.2871,0.119182
8.3008,0.084152
8.3146,0.132828
8.3283,0.128898
8.3421,0.090686
8.3558,0.063724
8.3696,0.060301
8.3833,0.065615
8.3971,0.102027
8.4109,0.126301
8.4246,0.082510
8.4384,0.060341
8.4521,0.107173
8.4659,0.061643
8.4796,0.107840
8.4934,0.115341
8.5071,0.119478
8.5209,0.117444
8.5346,0.109693
8.5484,0.107981
8.5621,0.112746
8.5759,0.104800
8.5896,0.103217
8.6034,0.060379
8.6172,0.062346
8.6309,0.106877
8.6447,0.117009
8.6584,0.131231
8.6722,0.106004
8.6859,0.108714
8.6997,0.095333
8.7134,0.083987
8.7272,0.161702
8.7409,0.080995
8.7547,0.110186
8.7684,0.066784
8.7822,0.078012
8.7959,0.064755
8.8097,0.116021
8.8235,0.087778
8.8372,0.115685
8.8510,0.114716
8.8647,0.100878
8.8785,0.111940
8.8922,0.092979
8.9060,0.130239
8.9197,0.110945
8.9335,0.081054
8.9472,0.096350
8.9610,0.110072
8.9747,0.117009
8.9885,0.104800
9.0023,0.094624
9.0160,0.103153
9.0298,0.089182
9.0435,0.095495
9.0573,0.087881
9.0710,0.071277
9.0848,0.093704
9.0985,0.073941
9.1123,0.125875
9.1260,0.128487
9.1398,0.096126
9.1535,0.099007
9.1673,0.092395
9.1810,0.148644
9.1948,0.084999
9.2086,0.116735
9.2223,0.096947
9.2361,0.089137
9.2498,0.083823
9.2636,0.092296
9.2773,0.135955
9.2911,0.127836
9.3048,0.092621
9.3186,0.116358
9.3323,0.118352
9.3461,0.126986
9.3598,0.133011
9.3736,0.099241
9.3873,0.089101
9.4011,0.120964
9.4149,0.064498
9.4286,0.081258
9.4424,0.068395
9.4561,0.088631
9.4699,0.095547
9.4836,0.125066
9.4974,0.100402
9.5111,0.101102
9.5249,0.066491
9.5386,0.104918
9.5524,0.098612
9.5661,0.117473
9.5799,0.097941
9.5936,0.091361
9.6074,0.064324
9.6212,0.097934
9.6349,0.057279
9.6487,0.071833
9.6624,0.106702
9.6762,0.125199
9.6899,0.096093
9.7037,0.139626
9.7174,0.075299
9.7312,0.111547
9.7449,0.101108
9.7587,0.096207
9.7724,0.053665
9.7862,0.072994
9.7999,0.110836
9.8137,0.092229
9.8275,0.102712
9.8412,0.124792
9.8550,0.092154
9.8687,0.070715
9.8825,0.085018
9.8962,0.071832
9.9100,0.109564
9.9237,0.093892
9.9375,0.110573
9.9512,0.101695
9.9650,0.110343
9.9787,0.127065
9.9925,0.089646
10.0063,0.104123
10.0200,0.126806
10.0338,0.125333
10.0475,0.113768
10.0613,0.077889
10.0750,0.083803
10.0888,0.108956
10.1025,0.076833
10.1163,0.105701
10.1300,0.156148
10.1438,0.053053
10.1575,0.152232
10.1713,0.126064
10.1850,0.085614
10.1988,0.085134
10.2126,0.120726
10.2263,0.100623
10.2401,0.121940
10.2538,0.099654
10.2676,0.126274
10.2813,0.077249
10.2951,0.091471
10.3088,0.104041
10.3226,0.056737
10.3363,0.083367
10.3501,0.083611
10.3638,0.102566
10.3776,0.102331
10.3913,0.112499
10.4051,0.065589
10.4189,0.142575
10.4326,0.095906
10.4464,0.068334
10.4601,0.133729
10.4739,0.128911
10.4876,0.111743
10.5014,0.071558
10.5151,0.107222
10.5289,0.094639
10.5426,0.126814
10.5564,0.071105
10.5701,0.113159
10.5839,0.072010
10.5976,0.124807
10.6114,0.120244
10.6252,0.070370
10.6389,0.090558
10.6527,0.107329
10.6664,0.085405
10.6802,0.054213
10.6939,0.110690
10.7077,0.115550
10.7214,0.114966
10.7352,0.044372
10.7489,0.103337
10.7627,0.099896
10.7764,0.097674
10.7902,0.110241
10.8040,0.155993
10.8177,0.133239
10.8315,0.113991
10.8452,0.127729
10.8590,0.108499
10.8727,0.100024
10.8865,0.102888
10.9002,0.101355
10.9140,0.114938
10.9277,0.119044
10.9415,0.126868
10.9552,0.077369
10.9690,0.111246
10.9827,0.122702
10.9965,0.088534
11.0103,0.127545
11.0240,0.107814
11.0378,0.067488
11.0515,0.111873
11.0653,0.113347
11.0790,0.163379
11.0928,0.128041
11.1065,0.124871
11.1203,0.124264
11.1340,0.088510
11.1478,0.116946
11.1615,0.093226
11.1753,0.109940
11.1890,0.075237
11.2028,0.124999
11.2166,0.096247
11.2303,0.058794
11.2441,0.103050
11.2578,0.077149
11.2716,0.123603
11.2853,0.114973
11.2991,0.074602
11.3128,0.105461
11.3266,0.115539
11.3403,0.130173
11.3541,0.105685
11.3678,0.094858
11.3816,0.163461
11.3953,0.156319
11.4091,0.071927
11.4229,0.117730
11.4366,0.092912
11.4504,0.124683
11.4641,0.141378
11.4779,0.052783
11.4916,0.113477
11.5054,0.075229
11.5191,0.078364
11.5329,0.097107
11.5466,0.096544
11.5604,0.154396
11.5741,0.090129
11.5879,0.117586
11.6017,0.171173
11.6154,0.131680
11.6292,0.087630
11.6429,0.135104
11.6567,0.074328
11.6704,0.114718
11.6842,0.075697
11.6979,0.135088
11.7117,0.121537
11.7254,0.095797
11.7392,0.135715
11.7529,0.110719
11.7667,0.096346
11.7804,0.107605
11.7942,0.144843
11.8080,0.077448
11.8217,0.122070
11.8355,0.149021
11.8492,0.073707
11.8630,0.121280
11.8767,0.110521
11.8905,0.080166
11.9042,0.103190
11.9180,0.092425
11.9317,0.134544
11.9455,0.091275
11.9592,0.136184
11.9730,0.085201
11.9867,0.092441
12.0005,0.083705
12.0143,0.152548
12.0280,0.044598
12.0418,0.096529
12.0555,0.127267
12.0693,0.125984
12.0830,0.092289
12.0968,0.068851
12.1105,0.113384
12.1243,0.109013
12.1380,0.100666
12.1518,0.113937
12.1655,0.119675
12.1793,0.095436
12.1930,0.101064
12.2068,0.089175
12.2206,0.137075
12.2343,0.107585
12.2481,0.074290
12.2618,0.093346
12.2756,0.115368
12.2893,0.126544
12.3031,0.150455
12.3168,0.131031
12.3306,0.131954
12.3443,0.159171
12.3581,0.098552
12.3718,0.123727
12.3856,0.134764
12.3993,0.094263
12.4131,0.094089
12.4269,0.142844
12.4406,0.076287
12.4544,0.119608
12.4681,0.121225
12.4819,0.142535
12.4956,0.120601
12.5094,0.114241
12.5231,0.101070
12.5369,0.158880
12.5506,0.112576
12.5644,0.141181
12.5781,0.126927
12.5919,0.147774
12.6057,0.137337
12.6194,0.104705
12.6332,0.065697
12.6469,0.077736
12.6607,0.089011
12.6744,0.104204
12.6882,0.093410
12.7019,0.121204
12.7157,0.062575
12.7294,0.089762
12.7432,0.081470
12.7569,0.111551
12.7707,0.114735
12.7844,0.115697
12.7982,0.107048
12.8120,0.158733
12.8257,0.107125
12.8395,0.099511
12.8532,0.079592
12.8670,0.091562
12.8807,0.102161
12.8945,0.085297
12.9082,0.090708
12.9220,0.123535
12.9357,0.105470
12.9495,0.123436
12.9632,0.111757
12.9770,0.058746
12.9907,0.115594
13.0045,0.112399
13.0183,0.073605
13.0320,0.103531
13.0458,0.093388
