two_theta,intensity
5.0000,0.079994
5.0138,0.075763
5.0275,0.045519
5.0413,0.102537
5.0550,0.032920
5.0688,0.045302
5.0825,0.041325
5.0963,0.112228
5.1100,0.028899
5.1238,0.074981
5.1375,0.048896
5.1513,0.104841
5.1650,0.082552
5.1788,0.015571
5.1925,0.048762
5.2063,0.116462
5.2201,0.050831
5.2338,0.058172
5.2476,0.081034
5.2613,0.098789
5.2751,0.071368
5.2888,0.023526
5.3026,0.063483
5.3163,0.087341
5.3301,0.045876
5.3438,0.104508
5.3576,0.075405
5.3713,0.079294
5.3851,0.045305
5.3988,0.090453
5.4126,0.088011
5.4264,0.074934
5.4401,0.079037
5.4539,0.109452
5.4676,0.043711
5.4814,0.065023
5.4951,0.048553
5.5089,0.075885
5.5226,0.032313
5.5364,0.097618
5.5501,0.054165
5.5639,0.022303
5.5776,0.114329
5.5914,0.065642
5.6052,0.088354
5.6189,0.053491
5.6327,0.067731
5.6464,0.039842
5.6602,0.090954
5.6739,0.067348
5.6877,0.088929
5.7014,0.039244
5.7152,0.122918
5.7289,0.096516
5.7427,0.062763
5.7564,0.012468
5.7702,0.055349
5.7839,0.058223
5.7977,0.041017
5.8115,0.068349
5.8252,0.078875
5.8390,0.071349
5.8527,0.061226
5.8665,0.058216
5.8802,0.041338
5.8940,0.103563
5.9077,0.063051
5.9215,0.039723
5.9352,0.081114
5.9490,0.090846
5.9627,0.111761
5.9765,0.083498
5.9902,0.085452
6.0040,0.047640
6.0178,0.039417
6.0315,0.118773
6.0453,0.092716
6.0590,0.065642
6.0728,0.062062
6.0865,0.049306
6.1003,0.085069
6.1140,0.074685
6.1278,0.054712
6.1415,0.062665
6.1553,0.071130
6.1690,0.090294
6.1828,0.074305
6.1965,0.061033
6.2103,0.091423
6.2241,0.040254
6.2378,0.088717
6.2516,0.051067
6.2653,0.091652
6.2791,0.078702
6.2928,0.106365
6.3066,0.034610
6.3203,0.090249
6.3341,0.078089
6.3478,0.046365
6.3616,0.035494
6.3753,0.070258
6.3891,0.030014
6.4029,0.089785
6.4166,0.114508
6.4304,0.086342
6.4441,0.079654
6.4579,0.118765
6.4716,0.077922
6.4854,0.037176
6.4991,0.076730
6.5129,0.068035
6.5266,0.097425
6.5404,0.046705
6.5541,0.068313
6.5679,0.103957
6.5816,0.037447
6.5954,0.080758
6.6092,0.096802
6.6229,0.074688
6.6367,0.089390
6.6504,0.048794
6.6642,0.082883
6.6779,0.056520
6.6917,0.082855
6.7054,0.091668
6.7192,0.065122
6.7329,0.081148
6.7467,0.091822
6.7604,0.072545
6.7742,0.063384
6.7879,0.058099
6.8017,0.054825
6.8155,0.077367
6.8292,0.080055
6.8430,0.076046
6.8567,0.078013
6.8705,0.043484
6.8842,0.056879
