two_theta,intensity
5.0000,0.109230
5.0138,0.093806
5.0275,0.101513
5.0413,0.105385
5.0550,0.103269
5.0688,0.156942
5.0825,0.040787
5.0963,0.116480
5.1100,0.060024
5.1238,0.110720
5.1375,0.127217
5.1513,0.094880
5.1650,0.092851
5.1788,0.058930
5.1925,0.074420
5.2063,0.179407
5.2201,0.097532
5.2338,0.085706
5.2476,0.077349
5.2613,0.102571
5.2751,0.003544
5.2888,0.079578
5.3026,0.110626
5.3163,0.101678
5.3301,0.111690
5.3438,0.107781
5.3576,0.076961
5.3713,0.105215
5.3851,0.121478
5.3988,0.080288
5.4126,0.089264
5.4264,0.034298
5.4401,0.116842
5.4539,0.068295
5.4676,0.077787
5.4814,0.110657
5.4951,0.139227
5.5089,0.074644
5.5226,0.038458
5.5364,0.073687
5.5501,0.050806
5.5639,0.084242
5.5776,0.085467
5.5914,0.091480
5.6052,0.127314
5.6189,0.064252
5.6327,0.046284
5.6464,0.082987
5.6602,0.063500
5.6739,0.135279
5.6877,0.105069
5.7014,0.103278
5.7152,0.108425
5.7289,0.101868
5.7427,0.095448
5.7564,0.093578
5.7702,0.009277
5.7839,0.075899
5.7977,0.099160
5.8115,0.093462
5.8252,0.054623
5.8390,0.074500
5.8527,0.094623
5.8665,0.141474
5.8802,0.060802
5.8940,0.075274
5.9077,0.070263
5.9215,0.101261
5.9352,0.131075
5.9490,0.103594
5.9627,0.025692
5.9765,0.123950
5.9902,0.126094
6.0040,0.123280
6.0178,0.125145
6.0315,0.098628
6.0453,0.068542
6.0590,0.038029
6.0728,0.051599
6.0865,0.073154
6.1003,0.119472
6.1140,0.052605
6.1278,0.105346
6.1415,0.061140
6.1553,0.072511
6.1690,0.071784
6.1828,0.072631
6.1965,0.064745
6.2103,0.114973
6.2241,0.074872
6.2378,0.105636
6.2516,0.096798
6.2653,0.122362
6.2791,0.082403
6.2928,0.100384
6.3066,0.121075
6.3203,0.107466
6.3341,0.001124
6.3478,0.108329
6.3616,0.090121
6.3753,0.046859
6.3891,0.056011
6.4029,0.026981
6.4166,0.077834
6.4304,0.104833
6.4441,0.067761
6.4579,0.051920
6.4716,0.095795
6.4854,0.060206
6.4991,0.098281
6.5129,0.069787
6.5266,0.053006
6.5404,0.140508
6.5541,0.114303
6.5679,0.054797
6.5816,0.091697
6.5954,0.091379
6.6092,0.113826
6.6229,0.113113
6.6367,0.053065
6.6504,0.042038
6.6642,0.125473
6.6779,0.055664
6.6917,0.093104
6.7054,0.113339
6.7192,0.046565
6.7329,0.066267
6.7467,0.083125
6.7604,0.030120
6.7742,0.089804
6.7879,0.083676
6.8017,0.093914
6.8155,0.055571
6.8292,0.030236
6.8430,0.139045
