two_theta,intensity
5.0000,0.062341
5.0138,0.080206
5.0275,0.036921
5.0413,0.089489
5.0550,0.140833
5.0688,0.081718
5.0825,0.103047
5.0963,0.051999
5.1100,0.144702
5.1238,0.078803
5.1375,0.043825
5.1513,0.035964
5.1650,0.089901
5.1788,0.111111
5.1925,0.120615
5.2063,0.104817
5.2201,0.098186
5.2338,0.090611
5.2476,0.102042
5.2613,0.099323
5.2751,0.088738
5.2888,0.106523
5.3026,0.099155
5.3163,0.130358
5.3301,0.117113
5.3438,0.103005
5.3576,0.086223
5.3713,0.096001
5.3851,0.127717
5.3988,0.138961
5.4126,0.046865
5.4264,0.038934
5.4401,0.096282
5.4539,0.101041
5.4676,0.070347
5.4814,0.081485
5.4951,0.070895
5.5089,0.004111
5.5226,0.076239
5.5364,0.045397
5.5501,0.035384
5.5639,0.099417
5.5776,0.093896
5.5914,0.135682
5.6052,0.075094
5.6189,0.110014
5.6327,0.060408
5.6464,0.069748
5.6602,0.100888
5.6739,0.114631
5.6877,0.099081
5.7014,0.091058
5.7152,0.110704
5.7289,0.074422
5.7427,0.090497
5.7564,0.055745
5.7702,0.150958
5.7839,0.079342
5.7977,0.117208
5.8115,0.071955
5.8252,0.042654
5.8390,0.104614
5.8527,0.093122
5.8665,0.109850
5.8802,0.119391
5.8940,0.065963
5.9077,0.086850
5.9215,0.094818
5.9352,0.105673
5.9490,0.095611
5.9627,0.075107
5.9765,0.012600
5.9902,0.088866
6.0040,0.109033
6.0178,0.088245
6.0315,0.119842
6.0453,0.098568
6.0590,0.107121
6.0728,0.104264
6.0865,0.076922
6.1003,0.071475
6.1140,0.075372
6.1278,0.051916
6.1415,0.090787
6.1553,0.112639
6.1690,0.022683
6.1828,0.109512
6.1965,0.053541
6.2103,0.081523
6.2241,0.118827
6.2378,0.079467
6.2516,0.068794
6.2653,0.101828
6.2791,0.121553
6.2928,0.063519
6.3066,0.059423
6.3203,0.123581
6.3341,0.051791
6.3478,0.095378
6.3616,0.142287
6.3753,0.111342
6.3891,0.069952
6.4029,0.140837
6.4166,0.064975
6.4304,0.102717
6.4441,0.135450
6.4579,0.048476
6.4716,0.117440
6.4854,0.110220
6.4991,0.048969
6.5129,0.100816
6.5266,0.132697
6.5404,0.084124
6.5541,0.043988
6.5679,0.111509
6.5816,0.084742
6.5954,0.121389
6.6092,0.123357
6.6229,0.063475
6.6367,0.101883
6.6504,0.071061
6.6642,0.118382
6.6779,0.082691
6.6917,0.116162
6.7054,0.035489
6.7192,0.077065
6.7329,0.115656
6.7467,0.095082
6.7604,0.050416
6.7742,0.161508
6.7879,0.083063
6.8017,0.097685
6.8155,0.054399
6.8292,0.083316
6.8430,0.094291
6.8567,0.109836
6.8705,0.088564
6.8842,0.108251
6.8980,0.020781
6.9117,0.110760
6.9255,0.083511
6.9392,0.113833
6.9530,0.100473
6.9667,0.134581
6.9805,0.122021
6.9942,0.043948
7.0080,0.055978
7.0218,0.073040
7.0355,0.053447
7.0493,0.099811
7.0630,0.033901
7.0768,0.142657
7.0905,0.067847
7.1043,0.113709
7.1180,0.121197
7.1318,0.059404
7.1455,0.127989
7.1593,0.086234
7.1730,0.116152
7.1868,0.114058
7.2006,0.082123
7.2143,0.094190
7.2281,0.017428
7.2418,0.083955
7.2556,0.080133
7.2693,0.093740
7.2831,0.075965
7.2968,0.113726
7.3106,0.112807
7.3243,0.086108
7.3381,0.061181
7.3518,0.093338
7.3656,0.086492
7.3793,0.107427
7.3931,0.065915
7.4069,0.110991
7.4206,0.068738
7.4344,0.144261
7.4481,0.073637
7.4619,0.118155
7.4756,0.070545
7.4894,0.057659
7.5031,0.097099
7.5169,0.034893
7.5306,0.054152
7.5444,0.114051
7.5581,0.079512
7.5719,0.119387
7.5856,0.132588
7.5994,0.104274
7.6132,0.090405
7.6269,0.080367
7.6407,0.124205
7.6544,0.114937
7.6682,0.120618
7.6819,0.085257
7.6957,0.098484
7.7094,0.084285
7.7232,0.111102
7.7369,0.034727
7.7507,0.069912
7.7644,0.051033
7.7782,0.062609
7.7919,0.094577
7.8057,0.048635
7.8195,0.094637
7.8332,0.120313
7.8470,0.075333
7.8607,0.090731
7.8745,0.099941
7.8882,0.083061
7.9020,0.086754
7.9157,0.047030
7.9295,0.160571
7.9432,0.084676
7.9570,0.080784
7.9707,0.068078
7.9845,0.073742
7.9982,0.041955
8.0120,0.134567
8.0258,0.088725
8.0395,0.070232
8.0533,0.067578
8.0670,0.063412
8.0808,0.096165
8.0945,0.128715
8.1083,0.138823
8.1220,0.105106
8.1358,0.104922
8.1495,0.029735
8.1633,0.074408
8.1770,0.136233
8.1908,0.125153
8.2046,0.074443
8.2183,0.105050
8.2321,0.082982
8.2458,0.100979
8.2596,0.076313
8.2733,0.086401
8.2871,0.075585
8.3008,0.115672
8.3146,0.128323
8.3283,0.058879
8.3421,0.142354
8.3558,0.051362
8.3696,0.092259
8.3833,0.060045
8.3971,0.103936
8.4109,0.090030
8.4246,0.181407
8.4384,0.066280
8.4521,0.049981
8.4659,0.101714
8.4796,0.108920
8.4934,0.123606
8.5071,0.086412
8.5209,0.095261
8.5346,0.103592
8.5484,0.158910
8.5621,0.123507
8.5759,0.078790
8.5896,0.094244
8.6034,0.095515
8.6172,0.123488
8.6309,0.046308
8.6447,0.087815
8.6584,0.055093
8.6722,0.130717
8.6859,0.115784
8.6997,0.150092
8.7134,0.117041
8.7272,0.120743
8.7409,0.095971
8.7547,0.076430
8.7684,0.102252
8.7822,0.038137
8.7959,0.060192
8.8097,0.091471
8.8235,0.028286
8.8372,0.091750
8.8510,0.085029
8.8647,0.104667
8.8785,0.036687
8.8922,0.105413
8.9060,0.139153
8.9197,0.061895
8.9335,0.082805
8.9472,0.068437
8.9610,0.097348
8.9747,0.096452
8.9885,0.092951
9.0023,0.134703
9.0160,0.118748
9.0298,0.072687
9.0435,0.159336
9.0573,0.122605
9.0710,0.089024
9.0848,0.063875
9.0985,0.062742
9.1123,0.099356
9.1260,0.130116
9.1398,0.069601
9.1535,0.070356
9.1673,0.078705
9.1810,0.109128
9.1948,0.075335
9.2086,0.115932
9.2223,0.144911
9.2361,0.104925
9.2498,0.063233
9.2636,0.058070
9.2773,0.063892
9.2911,0.128168
9.3048,0.116442
9.3186,0.131934
9.3323,0.155625
9.3461,0.107548
9.3598,0.062718
9.3736,0.140877
9.3873,0.108448
9.4011,0.077898
9.4149,0.064354
9.4286,0.093603
9.4424,0.133626
9.4561,0.080573
9.4699,0.096488
9.4836,0.109399
9.4974,0.109264
9.5111,0.103308
9.5249,0.082745
9.5386,0.104396
9.5524,0.099117
9.5661,0.078123
9.5799,0.124387
9.5936,0.054350
9.6074,0.092500
9.6212,0.077989
9.6349,0.076208
9.6487,0.048654
9.6624,0.089807
9.6762,0.122576
9.6899,0.051276
9.7037,0.055769
9.7174,0.124566
9.7312,0.105812
9.7449,0.075385
9.7587,0.096959
9.7724,0.079320
9.7862,0.081218
9.7999,0.105938
9.8137,0.076773
9.8275,0.101638
9.8412,0.070438
9.8550,0.107779
9.8687,0.074926
9.8825,0.124490
9.8962,0.091421
9.9100,0.087265
9.9237,0.100534
9.9375,0.066612
9.9512,0.098049
9.9650,0.122752
9.9787,0.095153
9.9925,0.082165
10.0063,0.119078
10.0200,0.076222
10.0338,0.096391
10.0475,0.053607
10.0613,0.114658
10.0750,0.065290
10.0888,0.102578
10.1025,0.004765
10.1163,0.058497
10.1300,0.115263
10.1438,0.107315
10.1575,0.118141
10.1713,0.052599
10.1850,0.098045
10.1988,0.077167
10.2126,0.079152
10.2263,0.119558
10.2401,0.123741
10.2538,0.104195
10.2676,0.082567
10.2813,0.071258
10.2951,0.129891
10.3088,0.128156
10.3226,0.103315
10.3363,0.092796
10.3501,0.111106
10.3638,0.124017
10.3776,0.089244
10.3913,0.102145
10.4051,0.074655
10.4189,0.137970
10.4326,0.111570
10.4464,0.141171
10.4601,0.123610
10.4739,0.059481
10.4876,0.066288
10.5014,0.122601
10.5151,0.096199
10.5289,0.115744
10.5426,0.072783
10.5564,0.104136
10.5701,0.068051
10.5839,0.106843
10.5976,0.090365
10.6114,0.056639
10.6252,0.104104
10.6389,0.074564
10.6527,0.113602
10.6664,0.085663
10.6802,0.141089
10.6939,0.096673
10.7077,0.107397
10.7214,0.107128
10.7352,0.082580
10.7489,0.080795
10.7627,0.046972
10.7764,0.114292
10.7902,0.087139
10.8040,0.118172
10.8177,0.095091
10.8315,0.087274
10.8452,0.108035
10.8590,0.100221
10.8727,0.091637
10.8865,0.093772
10.9002,0.068148
10.9140,0.137276
10.9277,0.132276
10.9415,0.108679
10.9552,0.073788
10.9690,0.114745
10.9827,0.086814
10.9965,0.116176
11.0103,0.146560
11.0240,0.123599
11.0378,0.090769
11.0515,0.170211
11.0653,0.093419
11.0790,0.074032
11.0928,0.087940
11.1065,0.088057
11.1203,0.120243
11.1340,0.110037
11.1478,0.081327
11.1615,0.114032
11.1753,0.086180
11.1890,0.060756
11.2028,0.106049
11.2166,0.090090
11.2303,0.054894
11.2441,0.129010
11.2578,0.072952
11.2716,0.089993
11.2853,0.100739
11.2991,0.104077
11.3128,0.120952
11.3266,0.071560
11.3403,0.134326
11.3541,0.122169
11.3678,0.108455
11.3816,0.118724
11.3953,0.092892
11.4091,0.109827
11.4229,0.149249
11.4366,0.077418
11.4504,0.104673
11.4641,0.070131
11.4779,0.086465
11.4916,0.073357
11.5054,0.097682
11.5191,0.099626
11.5329,0.075442
11.5466,0.112692
11.5604,0.135293
11.5741,0.087121
11.5879,0.077343
11.6017,0.063438
11.6154,0.040814
11.6292,0.054618
11.6429,0.093786
11.6567,0.048573
11.6704,0.130308
11.6842,0.047077
11.6979,0.056195
11.7117,0.105112
11.7254,0.090628
11.7392,0.078729
11.7529,0.055138
11.7667,0.148201
11.7804,0.059447
11.7942,0.116339
11.8080,0.109518
11.8217,0.123399
11.8355,0.075728
11.8492,0.072958
11.8630,0.096110
11.8767,0.096385
11.8905,0.122592
11.9042,0.094085
11.9180,0.063577
11.9317,0.120903
11.9455,0.126829
11.9592,0.072927
11.9730,0.143126
11.9867,0.132624
12.0005,0.053865
12.0143,0.041529
12.0280,0.142889
12.0418,0.093292
12.0555,0.099856
12.0693,0.107153
12.0830,0.065246
12.0968,0.123005
12.1105,0.076591
12.1243,0.108619
12.1380,0.062234
12.1518,0.107142
12.1655,0.080504
12.1793,0.156953
12.1930,0.071484
12.2068,0.101690
12.2206,0.065585
12.2343,0.123460
12.2481,0.074944
12.2618,0.098749
12.2756,0.047058
12.2893,0.079452
12.3031,0.087670
12.3168,0.082035
12.3306,0.080245
12.3443,0.070218
12.3581,0.080058
12.3718,0.106060
12.3856,0.092698
12.3993,0.093236
12.4131,0.137556
12.4269,0.129951
12.4406,0.102736
12.4544,0.131794
12.4681,0.133262
12.4819,0.118896
12.4956,0.131776
12.5094,0.129047
12.5231,0.162890
12.5369,0.120813
12.5506,0.071517
12.5644,0.060570
12.5781,0.142176
12.5919,0.009019
12.6057,0.119337
12.6194,0.136791
12.6332,0.133228
12.6469,0.052913
12.6607,0.062968
12.6744,0.042570
12.6882,0.101148
12.7019,0.149326
12.7157,0.106222
12.7294,0.144731
12.7432,0.064186
12.7569,0.098718
12.7707,0.074457
12.7844,0.069286
12.7982,0.127070
12.8120,0.126488
12.8257,0.106949
12.8395,0.108643
12.8532,0.135389
12.8670,0.052435
12.8807,0.102970
12.8945,0.105991
12.9082,0.107262
12.9220,0.156197
12.9357,0.113468
12.9495,0.127277
12.9632,0.131292
12.9770,0.087209
12.9907,0.073545
13.0045,0.097599
13.0183,0.126728
13.0320,0.097691
13.0458,0.098551
13.0595,0.123086
13.0733,0.131533
13.0870,0.043591
13.1008,0.131639
13.1145,0.092454
13.1283,0.107309
13.1420,0.148997
13.1558,0.109369
13.1695,0.158224
13.1833,0.083797
13.1970,0.057332
13.2108,0.087622
13.2246,0.102394
13.2383,0.103569
13.2521,0.133446
13.2658,0.117733
13.2796,0.097293
13.2933,0.126425
13.3071,0.086067
13.3208,0.033941
13.3346,0.084726
13.3483,0.124063
13.3621,0.103325
13.3758,0.095775
13.3896,0.139415
13.4034,0.171031
13.4171,0.080562
13.4309,0.149324
13.4446,0.093815
13.4584,0.178290
13.4721,0.099983
13.4859,0.078398
13.4996,0.099314
13.5134,0.078570
13.5271,0.107912
