two_theta,intensity
5.0000,0.040383
5.0138,0.080061
5.0275,0.064402
5.0413,0.073817
5.0550,0.053063
5.0688,0.072695
5.0825,0.095818
5.0963,0.050712
5.1100,0.067610
5.1238,0.093767
5.1375,0.065042
5.1513,0.057056
5.1650,0.086773
5.1788,0.105955
5.1925,0.063550
5.2063,0.102799
5.2201,0.123383
5.2338,0.091250
5.2476,0.057584
5.2613,0.118844
5.2751,0.107094
5.2888,0.029300
5.3026,0.072955
5.3163,0.075822
5.3301,0.090168
5.3438,0.051790
5.3576,0.123137
5.3713,0.058190
5.3851,0.085158
5.3988,0.088141
5.4126,0.081544
5.4264,0.067192
5.4401,0.115333
5.4539,0.102315
5.4676,0.055078
5.4814,0.077201
5.4951,0.070790
5.5089,0.053753
5.5226,0.099228
5.5364,0.113944
5.5501,0.047607
5.5639,0.069215
5.5776,0.009173
5.5914,0.063977
5.6052,0.058314
5.6189,0.112014
5.6327,0.025837
5.6464,0.113885
5.6602,0.103188
5.6739,0.087286
5.6877,0.026941
5.7014,0.051684
5.7152,0.071676
5.7289,0.042349
5.7427,0.096194
5.7564,0.024295
5.7702,0.086619
5.7839,0.096340
5.7977,0.130127
5.8115,0.079380
5.8252,0.074266
5.8390,0.048154
5.8527,0.071329
5.8665,0.077601
5.8802,0.085177
5.8940,0.073867
5.9077,0.064056
5.9215,0.083905
5.9352,0.113241
5.9490,0.106916
5.9627,0.078232
5.9765,0.060674
5.9902,0.053484
6.0040,0.110523
6.0178,0.095380
6.0315,0.056557
6.0453,0.035690
6.0590,0.026859
6.0728,0.069164
6.0865,0.044145
6.1003,0.062837
6.1140,0.094228
6.1278,0.064831
6.1415,0.041089
6.1553,0.071633
6.1690,0.082395
6.1828,0.095083
6.1965,0.067260
6.2103,0.102225
6.2241,0.061928
6.2378,0.102560
6.2516,0.078974
6.2653,0.050321
6.2791,0.053102
6.2928,0.066766
6.3066,0.073891
6.3203,0.078942
6.3341,0.098264
6.3478,0.073346
6.3616,0.085734
6.3753,0.132304
6.3891,0.080078
6.4029,0.103611
6.4166,0.046511
6.4304,0.055743
6.4441,0.047854
6.4579,0.056287
6.4716,0.103725
6.4854,0.074110
6.4991,0.149781
6.5129,0.100180
6.5266,0.130165
6.5404,0.100330
6.5541,0.093452
6.5679,0.123234
6.5816,0.096444
6.5954,0.066117
6.6092,0.066792
6.6229,0.067424
6.6367,0.077095
6.6504,0.081677
6.6642,0.060669
6.6779,0.132378
6.6917,0.103835
6.7054,0.079302
6.7192,0.049408
6.7329,0.064168
6.7467,0.135164
6.7604,0.078605
6.7742,0.072328
6.7879,0.073377
6.8017,0.087305
6.8155,0.080928
6.8292,0.060326
6.8430,0.082858
6.8567,0.083480
6.8705,0.055431
6.8842,0.084782
6.8980,0.099482
6.9117,0.094160
6.9255,0.100267
6.9392,0.093977
6.9530,0.087452
6.9667,0.093388
6.9805,0.072900
6.9942,0.080748
7.0080,0.060561
7.0218,0.078406
7.0355,0.105557
7.0493,0.065004
7.0630,0.080737
7.0768,0.112164
7.0905,0.078562
7.1043,0.070241
7.1180,0.016895
7.1318,0.062259
7.1455,0.075005
7.1593,0.152210
7.1730,0.086472
7.1868,0.100196
7.2006,0.018902
7.2143,0.089143
7.2281,0.092133
7.2418,0.089667
7.2556,0.100772
7.2693,0.038128
7.2831,0.077910
7.2968,0.079776
7.3106,0.047194
7.3243,0.070674
7.3381,0.113724
7.3518,0.114444
7.3656,0.091048
7.3793,0.091333
7.3931,0.096590
7.4069,0.086679
7.4206,0.081493
7.4344,0.111394
7.4481,0.090116
7.4619,0.090536
7.4756,0.107169
7.4894,0.089443
7.5031,0.037062
7.5169,0.036409
7.5306,0.063056
7.5444,0.039526
7.5581,0.114405
7.5719,0.123394
7.5856,0.085332
7.5994,0.099247
7.6132,0.075848
7.6269,0.106066
7.6407,0.063615
7.6544,0.082566
7.6682,0.106703
7.6819,0.106919
7.6957,0.048170
7.7094,0.111571
7.7232,0.043549
7.7369,0.117757
7.7507,0.079455
7.7644,0.138136
7.7782,0.059322
7.7919,0.053329
7.8057,0.118362
7.8195,0.044819
7.8332,0.062814
7.8470,0.059714
7.8607,0.064936
7.8745,0.094053
7.8882,0.084058
7.9020,0.110362
7.9157,0.030174
7.9295,0.060214
7.9432,0.088269
7.9570,0.100451
7.9707,0.053824
7.9845,0.119804
7.9982,0.073581
8.0120,0.076166
8.0258,0.073360
8.0395,0.020857
8.0533,0.056536
8.0670,0.100243
8.0808,0.077468
8.0945,0.040083
8.1083,0.077854
8.1220,0.101331
8.1358,0.085805
8.1495,0.111582
8.1633,0.067497
8.1770,0.050800
8.1908,0.101591
8.2046,0.039527
8.2183,0.035379
8.2321,0.085119
8.2458,0.062616
8.2596,0.098487
8.2733,0.033617
8.2871,0.088318
8.3008,0.099875
8.3146,0.103314
8.3283,0.061029
8.3421,0.049593
8.3558,0.091543
8.3696,0.069012
8.3833,0.054064
8.3971,0.120691
8.4109,0.064603
8.4246,0.077825
8.4384,0.088725
8.4521,0.090889
8.4659,0.107420
8.4796,0.071221
8.4934,0.106024
8.5071,0.112896
8.5209,0.034784
8.5346,0.092524
8.5484,0.063690
8.5621,0.115071
8.5759,0.105011
8.5896,0.096362
8.6034,0.067863
8.6172,0.098568
8.6309,0.080158
8.6447,0.032177
8.6584,0.106943
8.6722,0.066508
8.6859,0.072844
8.6997,0.084027
8.7134,0.053764
8.7272,0.086170
8.7409,0.057535
8.7547,0.092546
8.7684,0.064668
8.7822,0.075974
8.7959,0.076084
8.8097,0.047636
8.8235,0.085704
8.8372,0.097453
8.8510,0.061351
8.8647,0.066724
8.8785,0.064287
8.8922,0.105297
8.9060,0.057682
8.9197,0.060553
8.9335,0.104989
8.9472,0.074411
8.9610,0.052554
8.9747,0.088274
8.9885,0.078669
9.0023,0.104895
9.0160,0.096519
9.0298,0.091157
9.0435,0.076756
9.0573,0.067607
9.0710,0.100798
9.0848,0.105658
9.0985,0.027842
9.1123,0.015258
9.1260,0.048835
9.1398,0.046862
9.1535,0.111463
9.1673,0.056905
9.1810,0.074468
9.1948,0.096854
9.2086,0.072103
9.2223,0.035535
9.2361,0.076840
9.2498,0.061129
9.2636,0.061519
9.2773,0.112508
9.2911,0.118655
9.3048,0.075726
9.3186,0.081451
9.3323,0.042858
9.3461,0.034511
9.3598,0.080928
9.3736,0.103602
9.3873,0.079796
9.4011,0.083731
9.4149,0.132742
9.4286,0.035664
9.4424,0.106940
9.4561,0.071237
9.4699,0.070842
9.4836,0.085114
9.4974,0.117373
9.5111,0.083192
9.5249,0.118700
9.5386,0.073598
9.5524,0.065683
9.5661,0.046923
9.5799,0.116958
9.5936,0.083044
9.6074,0.041719
9.6212,0.053135
9.6349,0.066641
9.6487,0.102875
9.6624,0.098603
9.6762,0.054016
9.6899,0.056843
9.7037,0.063159
9.7174,0.105012
9.7312,0.068773
9.7449,0.080662
9.7587,0.112736
9.7724,0.045413
9.7862,0.066617
9.7999,0.048552
9.8137,0.054974
9.8275,0.079996
9.8412,0.044260
9.8550,0.027134
9.8687,0.096645
9.8825,0.057215
9.8962,0.146017
9.9100,0.076691
9.9237,0.068101
9.9375,0.115042
9.9512,0.080696
9.9650,0.052798
9.9787,0.091083
9.9925,0.082074
10.0063,0.034230
10.0200,0.101925
10.0338,0.097837
10.0475,0.061178
10.0613,0.084077
10.0750,0.047988
10.0888,0.099564
10.1025,0.044219
10.1163,0.029284
10.1300,0.050411
10.1438,0.104364
10.1575,0.068237
10.1713,0.085332
10.1850,0.025350
10.1988,0.107994
10.2126,0.078566
10.2263,0.135405
10.2401,0.113579
10.2538,0.073441
10.2676,0.090688
10.2813,0.114202
10.2951,0.064568
10.3088,0.066279
10.3226,0.077741
10.3363,0.056130
10.3501,0.022414
10.3638,0.082979
10.3776,0.109622
10.3913,0.083431
10.4051,0.090844
10.4189,0.067545
10.4326,0.058598
10.4464,0.054344
10.4601,0.089567
10.4739,0.077676
10.4876,0.074354
10.5014,0.073574
10.5151,0.072060
10.5289,0.075726
10.5426,0.079970
10.5564,0.122725
10.5701,0.096084
10.5839,0.122421
10.5976,0.069782
10.6114,0.056972
10.6252,0.055237
10.6389,0.043181
10.6527,0.061724
10.6664,0.024996
10.6802,0.077796
10.6939,0.125085
10.7077,0.107831
10.7214,0.051870
10.7352,0.124701
10.7489,0.101111
10.7627,0.050903
10.7764,0.138321
10.7902,0.077299
10.8040,0.095216
10.8177,0.068676
10.8315,0.053836
10.8452,0.060969
10.8590,0.092259
10.8727,0.073794
10.8865,0.096126
10.9002,0.121466
10.9140,0.120381
10.9277,0.082739
10.9415,0.055368
10.9552,0.088406
10.9690,0.068098
10.9827,0.074812
10.9965,0.063556
11.0103,0.059631
11.0240,0.039561
11.0378,0.044059
11.0515,0.045063
11.0653,0.073936
11.0790,0.076530
11.0928,0.073743
11.1065,0.076280
11.1203,0.087381
11.1340,0.097322
11.1478,0.088127
11.1615,0.071876
11.1753,0.051936
11.1890,0.083849
11.2028,0.033770
11.2166,0.076857
11.2303,0.091559
11.2441,0.063374
11.2578,0.079341
11.2716,0.050719
11.2853,0.068779
11.2991,0.116507
11.3128,0.062536
11.3266,0.109424
11.3403,0.084564
11.3541,0.119228
11.3678,0.061137
11.3816,0.115386
11.3953,0.055330
11.4091,0.065784
11.4229,0.050471
11.4366,0.063891
11.4504,0.061530
11.4641,0.082641
11.4779,0.105447
11.4916,0.084553
11.5054,0.130195
11.5191,0.156125
11.5329,0.051152
11.5466,0.120898
11.5604,0.132450
11.5741,0.098148
11.5879,0.100417
11.6017,0.031072
11.6154,0.077967
11.6292,0.107064
11.6429,0.081032
11.6567,0.060125
11.6704,0.130908
11.6842,0.080654
11.6979,0.112156
11.7117,0.084148
11.7254,0.085747
11.7392,0.106728
11.7529,0.095109
11.7667,0.000000
11.7804,0.072395
11.7942,0.083315
11.8080,0.022999
11.8217,0.074839
11.8355,0.083523
11.8492,0.086495
11.8630,0.062307
11.8767,0.085477
11.8905,0.038233
11.9042,0.077101
11.9180,0.066232
