two_theta,intensity
5.0000,0.052983
5.0138,0.025831
5.0275,0.066836
5.0413,0.082662
5.0550,0.039240
5.0688,0.059690
5.0825,0.059174
5.0963,0.048010
5.1100,0.052160
5.1238,0.061761
5.1375,0.073180
5.1513,0.056678
5.1650,0.074337
5.1788,0.033100
5.1925,0.086429
5.2063,0.067240
5.2201,0.090072
5.2338,0.048141
5.2476,0.034037
5.2613,0.020153
5.2751,0.037448
5.2888,0.038798
5.3026,0.049084
5.3163,0.062866
5.3301,0.094849
5.3438,0.074596
5.3576,0.064182
5.3713,0.114218
5.3851,0.054010
5.3988,0.069267
5.4126,0.073413
5.4264,0.053210
5.4401,0.069497
5.4539,0.075547
5.4676,0.068379
5.4814,0.056696
5.4951,0.061325
5.5089,0.068553
5.5226,0.074271
5.5364,0.062532
5.5501,0.094258
5.5639,0.055856
5.5776,0.049433
5.5914,0.092902
5.6052,0.059937
5.6189,0.109237
5.6327,0.048664
5.6464,0.067097
5.6602,0.051866
5.6739,0.031215
5.6877,0.046588
5.7014,0.097704
5.7152,0.063113
5.7289,0.049202
5.7427,0.089115
5.7564,0.070929
5.7702,0.078653
5.7839,0.104856
5.7977,0.048271
5.8115,0.066007
5.8252,0.030941
5.8390,0.071679
5.8527,0.056807
5.8665,0.084810
5.8802,0.074712
5.8940,0.066460
5.9077,0.057913
5.9215,0.058712
5.9352,0.029817
5.9490,0.076434
5.9627,0.087034
5.9765,0.018359
5.9902,0.042019
6.0040,0.053213
6.0178,0.060337
6.0315,0.080768
6.0453,0.055252
6.0590,0.064614
6.0728,0.077470
6.0865,0.103184
6.1003,0.087164
6.1140,0.083880
6.1278,0.072193
6.1415,0.092507
6.1553,0.044773
6.1690,0.048957
6.1828,0.058564
6.1965,0.066737
6.2103,0.071702
6.2241,0.039655
6.2378,0.083999
6.2516,0.057437
6.2653,0.030930
6.2791,0.045334
6.2928,0.065304
6.3066,0.049977
6.3203,0.051061
6.3341,0.085108
6.3478,0.066007
6.3616,0.058018
6.3753,0.088688
6.3891,0.054335
6.4029,0.051899
6.4166,0.114330
6.4304,0.063540
6.4441,0.075302
6.4579,0.049376
6.4716,0.060654
6.4854,0.029737
6.4991,0.078655
6.5129,0.024297
6.5266,0.059724
6.5404,0.063926
6.5541,0.050403
6.5679,0.026384
6.5816,0.053536
6.5954,0.061516
6.6092,0.063874
6.6229,0.057867
6.6367,0.050241
6.6504,0.074460
6.6642,0.064671
6.6779,0.044552
6.6917,0.080325
6.7054,0.050712
6.7192,0.059736
6.7329,0.032118
6.7467,0.050471
6.7604,0.046279
6.7742,0.060773
6.7879,0.051583
6.8017,0.020422
6.8155,0.064410
6.8292,0.051512
6.8430,0.047465
6.8567,0.115590
6.8705,0.053444
6.8842,0.049572
6.8980,0.069671
6.9117,0.053710
6.9255,0.066830
6.9392,0.066383
6.9530,0.034395
6.9667,0.100372
6.9805,0.050863
6.9942,0.069538
7.0080,0.081458
7.0218,0.059890
7.0355,0.059749
7.0493,0.045181
7.0630,0.044222
7.0768,0.080021
7.0905,0.085564
7.1043,0.052071
7.1180,0.053151
7.1318,0.057879
7.1455,0.067959
7.1593,0.050176
7.1730,0.073118
7.1868,0.062877
7.2006,0.056360
7.2143,0.077118
7.2281,0.045811
7.2418,0.067290
7.2556,0.043644
7.2693,0.090592
7.2831,0.072113
7.2968,0.054784
7.3106,0.060572
7.3243,0.071577
7.3381,0.068221
7.3518,0.043409
7.3656,0.066765
7.3793,0.091784
7.3931,0.100940
7.4069,0.071794
7.4206,0.090913
7.4344,0.051370
7.4481,0.057841
7.4619,0.061640
7.4756,0.066943
7.4894,0.078026
7.5031,0.068574
7.5169,0.054193
7.5306,0.089416
7.5444,0.093504
7.5581,0.072961
7.5719,0.043743
7.5856,0.049239
7.5994,0.074149
7.6132,0.090444
7.6269,0.072113
7.6407,0.071196
7.6544,0.044372
7.6682,0.093945
7.6819,0.063219
7.6957,0.069856
7.7094,0.054165
7.7232,0.069697
7.7369,0.081030
7.7507,0.078086
7.7644,0.068448
7.7782,0.070905
7.7919,0.071911
7.8057,0.067284
7.8195,0.040762
7.8332,0.077717
7.8470,0.089498
7.8607,0.051525
7.8745,0.040017
7.8882,0.074643
7.9020,0.049880
7.9157,0.088936
7.9295,0.079364
7.9432,0.069028
7.9570,0.099970
7.9707,0.068609
7.9845,0.054258
7.9982,0.055407
8.0120,0.069735
8.0258,0.046590
8.0395,0.043205
8.0533,0.081368
8.0670,0.055908
8.0808,0.064716
8.0945,0.039218
8.1083,0.075996
8.1220,0.078876
8.1358,0.007965
8.1495,0.049845
8.1633,0.058677
8.1770,0.061111
8.1908,0.024448
8.2046,0.046576
8.2183,0.057759
8.2321,0.047699
8.2458,0.067849
8.2596,0.070022
8.2733,0.039418
8.2871,0.082607
8.3008,0.079429
8.3146,0.068354
8.3283,0.082536
8.3421,0.043906
8.3558,0.072887
8.3696,0.075087
8.3833,0.090991
8.3971,0.074747
8.4109,0.101580
8.4246,0.042356
8.4384,0.051435
8.4521,0.090718
8.4659,0.026184
8.4796,0.063172
8.4934,0.081587
8.5071,0.030138
8.5209,0.098225
8.5346,0.091182
8.5484,0.063304
8.5621,0.087526
8.5759,0.077432
8.5896,0.063687
8.6034,0.051270
8.6172,0.023595
8.6309,0.096930
8.6447,0.097005
8.6584,0.065291
8.6722,0.055111
8.6859,0.061178
8.6997,0.049307
8.7134,0.067575
8.7272,0.032269
8.7409,0.106407
8.7547,0.069812
8.7684,0.078587
8.7822,0.035242
8.7959,0.074645
8.8097,0.060006
8.8235,0.036155
8.8372,0.077225
8.8510,0.077228
8.8647,0.096215
8.8785,0.087378
8.8922,0.036871
8.9060,0.096901
8.9197,0.081142
8.9335,0.091473
8.9472,0.086059
8.9610,0.077093
8.9747,0.061384
8.9885,0.063739
9.0023,0.057758
9.0160,0.070733
9.0298,0.024679
9.0435,0.065279
9.0573,0.032511
9.0710,0.083876
9.0848,0.089570
9.0985,0.077908
9.1123,0.052005
9.1260,0.047997
9.1398,0.045007
9.1535,0.024442
9.1673,0.054431
9.1810,0.058428
9.1948,0.096408
9.2086,0.040601
9.2223,0.091717
9.2361,0.057358
9.2498,0.031074
9.2636,0.071994
9.2773,0.055168
9.2911,0.101125
9.3048,0.061306
9.3186,0.069262
9.3323,0.066403
9.3461,0.078000
9.3598,0.061114
9.3736,0.054766
9.3873,0.068651
9.4011,0.079461
9.4149,0.062984
9.4286,0.095484
9.4424,0.069259
9.4561,0.040073
9.4699,0.038937
9.4836,0.056279
9.4974,0.057282
9.5111,0.038474
9.5249,0.046902
9.5386,0.041353
9.5524,0.065576
9.5661,0.079331
9.5799,0.074529
9.5936,0.028735
9.6074,0.084551
9.6212,0.071691
9.6349,0.058960
9.6487,0.072221
9.6624,0.081991
9.6762,0.070646
9.6899,0.088910
9.7037,0.062041
9.7174,0.072746
9.7312,0.091129
9.7449,0.039719
9.7587,0.076660
9.7724,0.075150
9.7862,0.068277
9.7999,0.065459
9.8137,0.086669
9.8275,0.071670
9.8412,0.100921
9.8550,0.048452
9.8687,0.068500
9.8825,0.061572
9.8962,0.077214
9.9100,0.089217
9.9237,0.077056
9.9375,0.072526
9.9512,0.072434
9.9650,0.032210
9.9787,0.064606
9.9925,0.100166
10.0063,0.060218
10.0200,0.072410
10.0338,0.079183
10.0475,0.075373
10.0613,0.030246
10.0750,0.053683
10.0888,0.076674
10.1025,0.041412
10.1163,0.075947
10.1300,0.073576
10.1438,0.082546
10.1575,0.096637
10.1713,0.083322
10.1850,0.070253
10.1988,0.058822
10.2126,0.048384
10.2263,0.062657
10.2401,0.083341
10.2538,0.072010
10.2676,0.040479
10.2813,0.075328
10.2951,0.063423
10.3088,0.023297
10.3226,0.067923
10.3363,0.068158
10.3501,0.084936
10.3638,0.068830
10.3776,0.087139
10.3913,0.088302
10.4051,0.051160
10.4189,0.087428
10.4326,0.031910
10.4464,0.094709
10.4601,0.103451
10.4739,0.059357
10.4876,0.043115
10.5014,0.087901
10.5151,0.076015
10.5289,0.054601
10.5426,0.103048
10.5564,0.066015
10.5701,0.085735
10.5839,0.047303
10.5976,0.064452
10.6114,0.060913
10.6252,0.079964
10.6389,0.080890
10.6527,0.071828
10.6664,0.065746
10.6802,0.074528
10.6939,0.029967
10.7077,0.065921
10.7214,0.074756
10.7352,0.055725
10.7489,0.053685
10.7627,0.080991
10.7764,0.073693
10.7902,0.075980
10.8040,0.038327
10.8177,0.086711
10.8315,0.095628
10.8452,0.055632
10.8590,0.071150
10.8727,0.051763
10.8865,0.103964
10.9002,0.071653
10.9140,0.082849
10.9277,0.051729
10.9415,0.068671
10.9552,0.063004
10.9690,0.105370
10.9827,0.045939
10.9965,0.050010
11.0103,0.044335
11.0240,0.042862
11.0378,0.059567
11.0515,0.073166
11.0653,0.087523
11.0790,0.048855
11.0928,0.074170
11.1065,0.075005
11.1203,0.042369
11.1340,0.068909
11.1478,0.045126
11.1615,0.076710
11.1753,0.070011
11.1890,0.067953
11.2028,0.072554
11.2166,0.050447
11.2303,0.098274
11.2441,0.071514
11.2578,0.031424
11.2716,0.097094
11.2853,0.064644
11.2991,0.043038
11.3128,0.026121
11.3266,0.059962
11.3403,0.051936
11.3541,0.090741
11.3678,0.062043
11.3816,0.082065
11.3953,0.063225
