two_theta,intensity
5.0000,0.090425
5.0138,0.089445
5.0275,0.055166
5.0413,0.074636
5.0550,0.074940
5.0688,0.055832
5.0825,0.102490
5.0963,0.046965
5.1100,0.078882
5.1238,0.060135
5.1375,0.055319
5.1513,0.062386
5.1650,0.056888
5.1788,0.056023
5.1925,0.067669
5.2063,0.030954
5.2201,0.071679
5.2338,0.054241
5.2476,0.029243
5.2613,0.059643
5.2751,0.055208
5.2888,0.070290
5.3026,0.074725
5.3163,0.047224
5.3301,0.080476
5.3438,0.078584
5.3576,0.051982
5.3713,0.063920
5.3851,0.089145
5.3988,0.051573
5.4126,0.101061
5.4264,0.059193
5.4401,0.042997
5.4539,0.058852
5.4676,0.030388
5.4814,0.058335
5.4951,0.062117
5.5089,0.094025
5.5226,0.082382
5.5364,0.068626
5.5501,0.036681
5.5639,0.032344
5.5776,0.073604
5.5914,0.064282
5.6052,0.069285
5.6189,0.081580
5.6327,0.052138
5.6464,0.063666
5.6602,0.063617
5.6739,0.057372
5.6877,0.039294
5.7014,0.041446
5.7152,0.070266
5.7289,0.059552
5.7427,0.076948
5.7564,0.063100
5.7702,0.034805
5.7839,0.050278
5.7977,0.042677
5.8115,0.060719
5.8252,0.063415
5.8390,0.081361
5.8527,0.055177
5.8665,0.059488
5.8802,0.083743
5.8940,0.037388
5.9077,0.056734
5.9215,0.091013
5.9352,0.045617
5.9490,0.088682
5.9627,0.032749
5.9765,0.058792
5.9902,0.076731
6.0040,0.059137
6.0178,0.049228
6.0315,0.047729
6.0453,0.058338
6.0590,0.046167
6.0728,0.025933
6.0865,0.042662
6.1003,0.065053
6.1140,0.040357
6.1278,0.044029
6.1415,0.083357
6.1553,0.069972
6.1690,0.025587
6.1828,0.079954
6.1965,0.046227
6.2103,0.092177
6.2241,0.066199
6.2378,0.056223
6.2516,0.051041
6.2653,0.046470
6.2791,0.035944
6.2928,0.054055
6.3066,0.035224
6.3203,0.066165
6.3341,0.021960
6.3478,0.028127
6.3616,0.091484
6.3753,0.047403
6.3891,0.050422
6.4029,0.031251
6.4166,0.078945
6.4304,0.065409
6.4441,0.083626
6.4579,0.072150
6.4716,0.076361
6.4854,0.067116
6.4991,0.057258
6.5129,0.081056
6.5266,0.065063
6.5404,0.076458
6.5541,0.099551
6.5679,0.026578
6.5816,0.079167
6.5954,0.050899
6.6092,0.032529
6.6229,0.072246
6.6367,0.055757
6.6504,0.025498
6.6642,0.066141
6.6779,0.065901
6.6917,0.036370
6.7054,0.049176
6.7192,0.049689
6.7329,0.037595
6.7467,0.035146
6.7604,0.085207
6.7742,0.075741
6.7879,0.068632
6.8017,0.068451
6.8155,0.054974
6.8292,0.053351
6.8430,0.060907
6.8567,0.050641
6.8705,0.067695
6.8842,0.078881
6.8980,0.071346
6.9117,0.052636
6.9255,0.102161
6.9392,0.064381
6.9530,0.064084
6.9667,0.094231
6.9805,0.063152
6.9942,0.035549
7.0080,0.077432
7.0218,0.056692
7.0355,0.046605
7.0493,0.070152
7.0630,0.044953
7.0768,0.081917
7.0905,0.053548
7.1043,0.081213
7.1180,0.040396
7.1318,0.080201
7.1455,0.078345
7.1593,0.072915
7.1730,0.064162
7.1868,0.048092
7.2006,0.042494
7.2143,0.104420
7.2281,0.030143
7.2418,0.066520
7.2556,0.061694
7.2693,0.050273
7.2831,0.063916
7.2968,0.067497
7.3106,0.060318
7.3243,0.087201
7.3381,0.076242
7.3518,0.065676
7.3656,0.061421
7.3793,0.047649
7.3931,0.079353
7.4069,0.060607
7.4206,0.057293
7.4344,0.037025
7.4481,0.084064
7.4619,0.099278
7.4756,0.083346
7.4894,0.060246
7.5031,0.078460
7.5169,0.091304
7.5306,0.040961
7.5444,0.071500
7.5581,0.086720
7.5719,0.028350
7.5856,0.049217
7.5994,0.072880
7.6132,0.052569
7.6269,0.032549
7.6407,0.088631
7.6544,0.089903
7.6682,0.059778
7.6819,0.074116
7.6957,0.060114
7.7094,0.052019
7.7232,0.050042
7.7369,0.074540
7.7507,0.074683
7.7644,0.052699
7.7782,0.052366
7.7919,0.049458
7.8057,0.053119
7.8195,0.059011
7.8332,0.077974
7.8470,0.071750
7.8607,0.051078
7.8745,0.050785
7.8882,0.046220
7.9020,0.058007
7.9157,0.041644
7.9295,0.080071
7.9432,0.072485
7.9570,0.072150
7.9707,0.064190
7.9845,0.062857
7.9982,0.083676
8.0120,0.085190
8.0258,0.052495
8.0395,0.080397
8.0533,0.070149
8.0670,0.061649
8.0808,0.059461
8.0945,0.067945
8.1083,0.024024
8.1220,0.037967
8.1358,0.040067
8.1495,0.058464
8.1633,0.059032
8.1770,0.068757
8.1908,0.041794
8.2046,0.031053
8.2183,0.035934
8.2321,0.055964
8.2458,0.053643
8.2596,0.075633
8.2733,0.055341
8.2871,0.064454
8.3008,0.105487
8.3146,0.078329
8.3283,0.047138
8.3421,0.046662
8.3558,0.041808
8.3696,0.052847
8.3833,0.057596
8.3971,0.073671
8.4109,0.102633
8.4246,0.061297
8.4384,0.042537
8.4521,0.046442
8.4659,0.054479
8.4796,0.063466
8.4934,0.065683
8.5071,0.034108
8.5209,0.056403
8.5346,0.035256
8.5484,0.058510
8.5621,0.051306
8.5759,0.085625
8.5896,0.043876
8.6034,0.069551
8.6172,0.059947
8.6309,0.028295
8.6447,0.053605
8.6584,0.038865
8.6722,0.052928
8.6859,0.094641
8.6997,0.051590
8.7134,0.037106
8.7272,0.073459
8.7409,0.072919
8.7547,0.038254
8.7684,0.062106
8.7822,0.058425
8.7959,0.078880
8.8097,0.074649
8.8235,0.082185
8.8372,0.068343
8.8510,0.075534
8.8647,0.073732
8.8785,0.047710
8.8922,0.076065
8.9060,0.060304
8.9197,0.070568
8.9335,0.036561
8.9472,0.023661
8.9610,0.044001
8.9747,0.050720
8.9885,0.063416
9.0023,0.059425
9.0160,0.043412
9.0298,0.071611
9.0435,0.053271
9.0573,0.052713
9.0710,0.031723
9.0848,0.051034
9.0985,0.086122
9.1123,0.065675
9.1260,0.047752
9.1398,0.070476
9.1535,0.065297
9.1673,0.081008
9.1810,0.100727
9.1948,0.095336
9.2086,0.053517
9.2223,0.063322
9.2361,0.040147
9.2498,0.049114
9.2636,0.062987
9.2773,0.056105
9.2911,0.077348
9.3048,0.054426
9.3186,0.055014
9.3323,0.037299
9.3461,0.042725
9.3598,0.076427
9.3736,0.065741
9.3873,0.078268
9.4011,0.065706
9.4149,0.086081
9.4286,0.052462
9.4424,0.028553
9.4561,0.083010
9.4699,0.034873
9.4836,0.081073
9.4974,0.049965
9.5111,0.044607
9.5249,0.069385
9.5386,0.079925
9.5524,0.086394
9.5661,0.055786
9.5799,0.034344
9.5936,0.050419
9.6074,0.054998
9.6212,0.035777
9.6349,0.069665
9.6487,0.102865
9.6624,0.080247
9.6762,0.104768
9.6899,0.050793
9.7037,0.057576
9.7174,0.062673
9.7312,0.069375
9.7449,0.076864
9.7587,0.068490
9.7724,0.072709
9.7862,0.100193
9.7999,0.062641
9.8137,0.033397
9.8275,0.065937
9.8412,0.066089
9.8550,0.061459
9.8687,0.072545
9.8825,0.049292
9.8962,0.027730
9.9100,0.094131
9.9237,0.068660
9.9375,0.123518
9.9512,0.043349
9.9650,0.067883
9.9787,0.073080
9.9925,0.042556
10.0063,0.040739
10.0200,0.038380
10.0338,0.104811
10.0475,0.073495
10.0613,0.085828
10.0750,0.048883
10.0888,0.080236
10.1025,0.085721
10.1163,0.081780
10.1300,0.073948
10.1438,0.076823
10.1575,0.028834
10.1713,0.082567
10.1850,0.029114
10.1988,0.074997
10.2126,0.060723
10.2263,0.063546
10.2401,0.069004
10.2538,0.064546
10.2676,0.060783
10.2813,0.093229
10.2951,0.065122
10.3088,0.055334
10.3226,0.069503
10.3363,0.075671
10.3501,0.008861
10.3638,0.061245
10.3776,0.060825
10.3913,0.073248
10.4051,0.058793
10.4189,0.054415
10.4326,0.098865
10.4464,0.056887
10.4601,0.048530
10.4739,0.091947
10.4876,0.042218
10.5014,0.057817
