two_theta,intensity
5.0000,0.089742
5.0138,0.079562
5.0275,0.057034
5.0413,0.116840
5.0550,0.162082
5.0688,0.145688
5.0825,0.200365
5.0963,0.102989
5.1100,0.043754
5.1238,0.151093
5.1375,0.087131
5.1513,0.100262
5.1650,0.140688
5.1788,0.144013
5.1925,0.168942
5.2063,0.125469
5.2201,0.118060
5.2338,0.152596
5.2476,0.058250
5.2613,0.181823
5.2751,0.094667
5.2888,0.161664
5.3026,0.139074
5.3163,0.109424
5.3301,0.100246
5.3438,0.024054
5.3576,0.119388
5.3713,0.144629
5.3851,0.146974
5.3988,0.132551
5.4126,0.162204
5.4264,0.103675
5.4401,0.038252
5.4539,0.148833
5.4676,0.090574
5.4814,0.106714
5.4951,0.089958
5.5089,0.152037
5.5226,0.092650
5.5364,0.030394
5.5501,0.088949
5.5639,0.121118
5.5776,0.098888
5.5914,0.099410
5.6052,0.136652
5.6189,0.114130
5.6327,0.094922
5.6464,0.129842
5.6602,0.085442
5.6739,0.075440
5.6877,0.100307
5.7014,0.101688
5.7152,0.135383
5.7289,0.109696
5.7427,0.089669
5.7564,0.039820
5.7702,0.050570
5.7839,0.110551
5.7977,0.046311
5.8115,0.135689
5.8252,0.122472
5.8390,0.115330
5.8527,0.146530
5.8665,0.084298
5.8802,0.117123
5.8940,0.014306
5.9077,0.050926
5.9215,0.130932
5.9352,0.125395
5.9490,0.125671
5.9627,0.086397
5.9765,0.114508
5.9902,0.193916
6.0040,0.179773
6.0178,0.133546
6.0315,0.136388
6.0453,0.107626
6.0590,0.172318
6.0728,0.054136
6.0865,0.093710
6.1003,0.120137
6.1140,0.010693
6.1278,0.116273
6.1415,0.114134
6.1553,0.111942
6.1690,0.159296
6.1828,0.116100
6.1965,0.122402
6.2103,0.029245
6.2241,0.094641
6.2378,0.029661
6.2516,0.084591
6.2653,0.105919
6.2791,0.055616
6.2928,0.073521
6.3066,0.185851
6.3203,0.070254
6.3341,0.077496
6.3478,0.113177
6.3616,0.134523
6.3753,0.124840
6.3891,0.089722
6.4029,0.031215
6.4166,0.129292
6.4304,0.148671
6.4441,0.114817
6.4579,0.086467
6.4716,0.127529
6.4854,0.114389
6.4991,0.160971
6.5129,0.074446
6.5266,0.093469
6.5404,0.099491
6.5541,0.104707
6.5679,0.070030
6.5816,0.110333
6.5954,0.130942
6.6092,0.138372
6.6229,0.112978
6.6367,0.085108
6.6504,0.182802
6.6642,0.092093
6.6779,0.165826
6.6917,0.118119
6.7054,0.139974
6.7192,0.181559
6.7329,0.064310
6.7467,0.126368
6.7604,0.076480
6.7742,0.100083
6.7879,0.071904
6.8017,0.123047
6.8155,0.124003
6.8292,0.162046
6.8430,0.069326
6.8567,0.100628
6.8705,0.112206
6.8842,0.129856
6.8980,0.151549
6.9117,0.148990
6.9255,0.086316
6.9392,0.094915
6.9530,0.093275
6.9667,0.049402
6.9805,0.143802
6.9942,0.113013
7.0080,0.155255
7.0218,0.157967
7.0355,0.116996
7.0493,0.097408
7.0630,0.111626
7.0768,0.150105
7.0905,0.158306
7.1043,0.138554
7.1180,0.125057
7.1318,0.099152
7.1455,0.104794
7.1593,0.005118
7.1730,0.112190
7.1868,0.153890
7.2006,0.067166
7.2143,0.139408
7.2281,0.081298
7.2418,0.138189
7.2556,0.172946
7.2693,0.108243
7.2831,0.109405
7.2968,0.089401
7.3106,0.110024
7.3243,0.102270
7.3381,0.054196
7.3518,0.032557
7.3656,0.163369
7.3793,0.091644
7.3931,0.176154
7.4069,0.120259
7.4206,0.075943
7.4344,0.047976
7.4481,0.095778
7.4619,0.101145
7.4756,0.148452
7.4894,0.135119
7.5031,0.181456
7.5169,0.150339
7.5306,0.174384
7.5444,0.018880
7.5581,0.088604
7.5719,0.120249
7.5856,0.069945
7.5994,0.003898
7.6132,0.155384
7.6269,0.100377
7.6407,0.069766
7.6544,0.127809
7.6682,0.062417
7.6819,0.150646
7.6957,0.089254
7.7094,0.135896
7.7232,0.143090
7.7369,0.115935
7.7507,0.117560
7.7644,0.123697
7.7782,0.101612
7.7919,0.064448
7.8057,0.223042
7.8195,0.119292
7.8332,0.137259
7.8470,0.187609
7.8607,0.101335
7.8745,0.072664
7.8882,0.172352
7.9020,0.087209
7.9157,0.117756
7.9295,0.091352
7.9432,0.132835
7.9570,0.153754
7.9707,0.082196
7.9845,0.150471
7.9982,0.081160
8.0120,0.113886
8.0258,0.120875
8.0395,0.146273
8.0533,0.056505
8.0670,0.101512
8.0808,0.127444
8.0945,0.054035
8.1083,0.123433
8.1220,0.091275
8.1358,0.114572
8.1495,0.103002
8.1633,0.147755
8.1770,0.016273
8.1908,0.046335
8.2046,0.059368
8.2183,0.070448
8.2321,0.118649
8.2458,0.035688
8.2596,0.087264
8.2733,0.108052
8.2871,0.170240
8.3008,0.100601
8.3146,0.115889
8.3283,0.104954
8.3421,0.133886
8.3558,0.093593
8.3696,0.121823
8.3833,0.093899
8.3971,0.159650
8.4109,0.084172
8.4246,0.128850
8.4384,0.107445
8.4521,0.142282
8.4659,0.019445
8.4796,0.142724
8.4934,0.128011
8.5071,0.067200
8.5209,0.135029
8.5346,0.100866
8.5484,0.108335
8.5621,0.119811
8.5759,0.069053
8.5896,0.074876
8.6034,0.103116
8.6172,0.119272
8.6309,0.156886
8.6447,0.061723
8.6584,0.151436
8.6722,0.083949
8.6859,0.068641
8.6997,0.102075
8.7134,0.162222
8.7272,0.092855
8.7409,0.069030
8.7547,0.167657
8.7684,0.060483
8.7822,0.098604
8.7959,0.095382
8.8097,0.187573
8.8235,0.082662
8.8372,0.070690
8.8510,0.112853
8.8647,0.129285
8.8785,0.089967
8.8922,0.173077
8.9060,0.155588
8.9197,0.070801
8.9335,0.108738
8.9472,0.165577
8.9610,0.170065
8.9747,0.100559
8.9885,0.162040
9.0023,0.148208
9.0160,0.058305
9.0298,0.126721
9.0435,0.140327
9.0573,0.103918
9.0710,0.125567
9.0848,0.118410
9.0985,0.120373
9.1123,0.148452
9.1260,0.177305
9.1398,0.127761
9.1535,0.065480
9.1673,0.129903
9.1810,0.118671
9.1948,0.098308
9.2086,0.095374
9.2223,0.086362
9.2361,0.149965
9.2498,0.097691
9.2636,0.070328
9.2773,0.064384
9.2911,0.089196
9.3048,0.087336
9.3186,0.129589
9.3323,0.104960
9.3461,0.084298
9.3598,0.108693
9.3736,0.101478
9.3873,0.160663
9.4011,0.137735
9.4149,0.095730
9.4286,0.132555
9.4424,0.072329
9.4561,0.099098
9.4699,0.127751
9.4836,0.089712
9.4974,0.129638
9.5111,0.157449
9.5249,0.129428
9.5386,0.059773
9.5524,0.091442
9.5661,0.068435
9.5799,0.098637
9.5936,0.054666
9.6074,0.052126
9.6212,0.096741
9.6349,0.136011
9.6487,0.086597
9.6624,0.092928
9.6762,0.138625
9.6899,0.120555
9.7037,0.093846
9.7174,0.122015
9.7312,0.095877
9.7449,0.164181
9.7587,0.160219
9.7724,0.087748
9.7862,0.108483
9.7999,0.107074
9.8137,0.105640
9.8275,0.104996
9.8412,0.055990
9.8550,0.124186
9.8687,0.144036
9.8825,0.109159
9.8962,0.141536
9.9100,0.094660
9.9237,0.106483
9.9375,0.210888
9.9512,0.131542
9.9650,0.106947
9.9787,0.108500
9.9925,0.076836
10.0063,0.093501
10.0200,0.147824
10.0338,0.142243
10.0475,0.117558
10.0613,0.082607
10.0750,0.158343
10.0888,0.111133
10.1025,0.089414
10.1163,0.187059
10.1300,0.148846
10.1438,0.149077
10.1575,0.124221
10.1713,0.082145
10.1850,0.081826
10.1988,0.093410
10.2126,0.134343
10.2263,0.074172
10.2401,0.119272
10.2538,0.128409
10.2676,0.096317
10.2813,0.070611
10.2951,0.163625
10.3088,0.159625
10.3226,0.159871
10.3363,0.063502
10.3501,0.164701
10.3638,0.128707
10.3776,0.153015
10.3913,0.055872
10.4051,0.154440
10.4189,0.078292
10.4326,0.080251
10.4464,0.158931
10.4601,0.123927
10.4739,0.124184
10.4876,0.062461
10.5014,0.142500
10.5151,0.184864
10.5289,0.079883
10.5426,0.208378
10.5564,0.121167
10.5701,0.202212
10.5839,0.112224
10.5976,0.095483
10.6114,0.131785
10.6252,0.198710
10.6389,0.176180
10.6527,0.072399
10.6664,0.120847
10.6802,0.166339
10.6939,0.125936
10.7077,0.120861
10.7214,0.081220
10.7352,0.099395
10.7489,0.139515
10.7627,0.129012
10.7764,0.104815
10.7902,0.160115
10.8040,0.132074
10.8177,0.099741
10.8315,0.135445
10.8452,0.122216
10.8590,0.131365
10.8727,0.144504
10.8865,0.102205
10.9002,0.132848
10.9140,0.164044
10.9277,0.109557
10.9415,0.154101
10.9552,0.116151
10.9690,0.056847
10.9827,0.080771
10.9965,0.181335
11.0103,0.149273
11.0240,0.069904
11.0378,0.182520
11.0515,0.176224
11.0653,0.102928
11.0790,0.162711
11.0928,0.148746
11.1065,0.074300
11.1203,0.155639
11.1340,0.142618
11.1478,0.094975
11.1615,0.160114
11.1753,0.109115
11.1890,0.194828
11.2028,0.152883
11.2166,0.067106
11.2303,0.099003
11.2441,0.100641
11.2578,0.031421
11.2716,0.056547
11.2853,0.122150
11.2991,0.148543
11.3128,0.076627
11.3266,0.150159
11.3403,0.114821
11.3541,0.038330
11.3678,0.096474
11.3816,0.104270
11.3953,0.102364
11.4091,0.046832
11.4229,0.061989
11.4366,0.092560
11.4504,0.164805
11.4641,0.130510
11.4779,0.094232
11.4916,0.092500
11.5054,0.143839
11.5191,0.102927
11.5329,0.077575
11.5466,0.094649
11.5604,0.059323
11.5741,0.077371
11.5879,0.151809
11.6017,0.152608
11.6154,0.048232
11.6292,0.164325
11.6429,0.156062
11.6567,0.109621
11.6704,0.084648
11.6842,0.108747
11.6979,0.091224
11.7117,0.161496
11.7254,0.076575
11.7392,0.071760
11.7529,0.120195
11.7667,0.096142
11.7804,0.085399
11.7942,0.127149
11.8080,0.158365
11.8217,0.130250
11.8355,0.104016
11.8492,0.183293
11.8630,0.149838
11.8767,0.069911
11.8905,0.155101
11.9042,0.125333
11.9180,0.152515
11.9317,0.120876
11.9455,0.172931
11.9592,0.135247
11.9730,0.176325
11.9867,0.106711
12.0005,0.066397
12.0143,0.114419
12.0280,0.138137
12.0418,0.134129
12.0555,0.202535
12.0693,0.147877
12.0830,0.123654
12.0968,0.101946
12.1105,0.084929
12.1243,0.104833
12.1380,0.132412
12.1518,0.131536
12.1655,0.104751
12.1793,0.118895
12.1930,0.151569
12.2068,0.107682
12.2206,0.074850
12.2343,0.075170
12.2481,0.115841
12.2618,0.127747
12.2756,0.131674
12.2893,0.061276
12.3031,0.060420
12.3168,0.136270
12.3306,0.081736
12.3443,0.131001
12.3581,0.161306
12.3718,0.151319
12.3856,0.164726
12.3993,0.183015
12.4131,0.101350
12.4269,0.179615
12.4406,0.126513
12.4544,0.119446
12.4681,0.118605
12.4819,0.129613
12.4956,0.092887
12.5094,0.098044
12.5231,0.155047
12.5369,0.060413
12.5506,0.177075
12.5644,0.198436
12.5781,0.161548
12.5919,0.092614
12.6057,0.091154
12.6194,0.121071
12.6332,0.149941
12.6469,0.127217
12.6607,0.114667
12.6744,0.099160
12.6882,0.077517
12.7019,0.104189
12.7157,0.119509
12.7294,0.138916
12.7432,0.076413
12.7569,0.086186
12.7707,0.125052
12.7844,0.125297
12.7982,0.146324
12.8120,0.141088
12.8257,0.122019
12.8395,0.158760
12.8532,0.094313
12.8670,0.102573
12.8807,0.134496
12.8945,0.099623
12.9082,0.099217
12.9220,0.124621
12.9357,0.128313
12.9495,0.154331
12.9632,0.177933
12.9770,0.095294
12.9907,0.045426
13.0045,0.174521
13.0183,0.158158
13.0320,0.139455
13.0458,0.046401
13.0595,0.120607
13.0733,0.124799
13.0870,0.157938
13.1008,0.125343
13.1145,0.127398
13.1283,0.049611
13.1420,0.093367
13.1558,0.131334
13.1695,0.125662
13.1833,0.051429
13.1970,0.076650
13.2108,0.105936
13.2246,0.074262
13.2383,0.080035
13.2521,0.122474
13.2658,0.071721
13.2796,0.112919
13.2933,0.146908
13.3071,0.090250
13.3208,0.149752
13.3346,0.111912
13.3483,0.103058
13.3621,0.161352
13.3758,0.119341
13.3896,0.157501
13.4034,0.151647
13.4171,0.089061
13.4309,0.168042
13.4446,0.129146
13.4584,0.073681
13.4721,0.181374
13.4859,0.098725
13.4996,0.095640
13.5134,0.103191
13.5271,0.133029
13.5409,0.109636
13.5546,0.118006
13.5684,0.092572
13.5821,0.162571
13.5959,0.169524
13.6097,0.186812
13.6234,0.065765
13.6372,0.150046
13.6509,0.156208
13.6647,0.103924
13.6784,0.113266
13.6922,0.146415
13.7059,0.106598
13.7197,0.078273
13.7334,0.140809
13.7472,0.179379
13.7609,0.050893
13.7747,0.186850
13.7884,0.180661
13.8022,0.155342
13.8160,0.149330
13.8297,0.148457
13.8435,0.082913
13.8572,0.063023
13.8710,0.150427
13.8847,0.186354
13.8985,0.120569
13.9122,0.095026
13.9260,0.148731
13.9397,0.102831
13.9535,0.065624
13.9672,0.119688
13.9810,0.097601
13.9947,0.225981
14.0085,0.157140
14.0223,0.128099
14.0360,0.148541
14.0498,0.098327
14.0635,0.191977
14.0773,0.126704
14.0910,0.095712
14.1048,0.129012
14.1185,0.162579
14.1323,0.084738
14.1460,0.126305
14.1598,0.185345
14.1735,0.181374
14.1873,0.167826
14.2011,0.128423
14.2148,0.087993
14.2286,0.183616
14.2423,0.136175
14.2561,0.180523
14.2698,0.139583
14.2836,0.113233
14.2973,0.139361
14.3111,0.061112
14.3248,0.140953
14.3386,0.164111
14.3523,0.111797
14.3661,0.133675
14.3798,0.068887
14.3936,0.212647
14.4074,0.186272
14.4211,0.187997
14.4349,0.138322
14.4486,0.100125
14.4624,0.116155
14.4761,0.177937
14.4899,0.182195
14.5036,0.110728
14.5174,0.107207
14.5311,0.036130
14.5449,0.186129
14.5586,0.141767
14.5724,0.172297
14.5861,0.110038
14.5999,0.082263
14.6137,0.074692
14.6274,0.102780
14.6412,0.158854
