two_theta,intensity
5.0000,0.041137
5.0138,0.047527
5.0275,0.057676
5.0413,0.088576
5.0550,0.103890
5.0688,0.063829
5.0825,0.077598
5.0963,0.093188
5.1100,0.082111
5.1238,0.051874
5.1375,0.093998
5.1513,0.105125
5.1650,0.102749
5.1788,0.032530
5.1925,0.064351
5.2063,0.023363
5.2201,0.058533
5.2338,0.054267
5.2476,0.114623
5.2613,0.060855
5.2751,0.065419
5.2888,0.074162
5.3026,0.085408
5.3163,0.049886
5.3301,0.088101
5.3438,0.066532
5.3576,0.089348
5.3713,0.076703
5.3851,0.057529
5.3988,0.038625
5.4126,0.058269
5.4264,0.078709
5.4401,0.044014
5.4539,0.051919
5.4676,0.047462
5.4814,0.104776
5.4951,0.072040
5.5089,0.037627
5.5226,0.063689
5.5364,0.078325
5.5501,0.062196
5.5639,0.075868
5.5776,0.094411
5.5914,0.106406
5.6052,0.059536
5.6189,0.072355
5.6327,0.053602
5.6464,0.054638
5.6602,0.070555
5.6739,0.040607
5.6877,0.053335
5.7014,0.099806
5.7152,0.091709
5.7289,0.070134
5.7427,0.048597
5.7564,0.036550
5.7702,0.100680
5.7839,0.043402
5.7977,0.055905
5.8115,0.067977
5.8252,0.061077
5.8390,0.099186
5.8527,0.063209
5.8665,0.081962
5.8802,0.014510
5.8940,0.058336
5.9077,0.063013
5.9215,0.035178
5.9352,0.046506
5.9490,0.083463
5.9627,0.118513
5.9765,0.069315
5.9902,0.060259
6.0040,0.058096
6.0178,0.094227
6.0315,0.054092
6.0453,0.043993
6.0590,0.063683
6.0728,0.075055
6.0865,0.072562
6.1003,0.066357
6.1140,0.098720
6.1278,0.061259
6.1415,0.032638
6.1553,0.059577
6.1690,0.081129
6.1828,0.032708
6.1965,0.066547
6.2103,0.074865
6.2241,0.059279
6.2378,0.041861
6.2516,0.058670
6.2653,0.052645
6.2791,0.014648
6.2928,0.058016
6.3066,0.097086
6.3203,0.027796
6.3341,0.119696
6.3478,0.131657
6.3616,0.055872
6.3753,0.084815
6.3891,0.052732
6.4029,0.045985
6.4166,0.065519
6.4304,0.044652
6.4441,0.022295
6.4579,0.082420
6.4716,0.080700
6.4854,0.085463
6.4991,0.037928
6.5129,0.082666
6.5266,0.060833
6.5404,0.043394
6.5541,0.052768
6.5679,0.115365
6.5816,0.035883
6.5954,0.038455
6.6092,0.037666
6.6229,0.056196
6.6367,0.063784
6.6504,0.045006
6.6642,0.078224
6.6779,0.097936
6.6917,0.067597
6.7054,0.032762
6.7192,0.074218
6.7329,0.052613
6.7467,0.040733
6.7604,0.101583
6.7742,0.043881
6.7879,0.057150
6.8017,0.058937
6.8155,0.060127
6.8292,0.087642
6.8430,0.043201
6.8567,0.055570
6.8705,0.061004
6.8842,0.092950
6.8980,0.118587
6.9117,0.066412
6.9255,0.030653
6.9392,0.081274
6.9530,0.077560
