two_theta,intensity
5.0000,0.065112
5.0138,0.083703
5.0275,0.080656
5.0413,0.017080
5.0550,0.075000
5.0688,0.079384
5.0825,0.090562
5.0963,0.086313
5.1100,0.072328
5.1238,0.080960
5.1375,0.093561
5.1513,0.104202
5.1650,0.092335
5.1788,0.107314
5.1925,0.106976
5.2063,0.091263
5.2201,0.080246
5.2338,0.052659
5.2476,0.109969
5.2613,0.079994
5.2751,0.088916
5.2888,0.086816
5.3026,0.124717
5.3163,0.125707
5.3301,0.092536
5.3438,0.086050
5.3576,0.039129
5.3713,0.091335
5.3851,0.115203
5.3988,0.056020
5.4126,0.112503
5.4264,0.041559
5.4401,0.112028
5.4539,0.099661
5.4676,0.147030
5.4814,0.170329
5.4951,0.009172
5.5089,0.078352
5.5226,0.072387
5.5364,0.095714
5.5501,0.108410
5.5639,0.166316
5.5776,0.103048
5.5914,0.115313
5.6052,0.116860
5.6189,0.129808
5.6327,0.060082
5.6464,0.075933
5.6602,0.036845
5.6739,0.079805
5.6877,0.092825
5.7014,0.131614
5.7152,0.065133
5.7289,0.056829
5.7427,0.112627
5.7564,0.109880
5.7702,0.067956
5.7839,0.121528
5.7977,0.038627
5.8115,0.034613
5.8252,0.122442
5.8390,0.079961
5.8527,0.120904
5.8665,0.099778
5.8802,0.094077
5.8940,0.052440
5.9077,0.123316
5.9215,0.044575
5.9352,0.084422
5.9490,0.099107
5.9627,0.104202
5.9765,0.083651
5.9902,0.152819
6.0040,0.075905
6.0178,0.065340
6.0315,0.125320
6.0453,0.102998
6.0590,0.083788
6.0728,0.080234
6.0865,0.077247
6.1003,0.090369
6.1140,0.089190
6.1278,0.068493
6.1415,0.088767
6.1553,0.073305
6.1690,0.077151
6.1828,0.037215
6.1965,0.043709
6.2103,0.152000
6.2241,0.017528
6.2378,0.073971
6.2516,0.095278
6.2653,0.095890
6.2791,0.061337
6.2928,0.040700
6.3066,0.094447
6.3203,0.081842
6.3341,0.054311
6.3478,0.062022
6.3616,0.093350
6.3753,0.101739
6.3891,0.112221
6.4029,0.101320
6.4166,0.074820
6.4304,0.115240
6.4441,0.105411
6.4579,0.088961
6.4716,0.073029
6.4854,0.084587
6.4991,0.124652
6.5129,0.122393
6.5266,0.055994
6.5404,0.130896
6.5541,0.043690
6.5679,0.065575
6.5816,0.097852
6.5954,0.089353
6.6092,0.109283
6.6229,0.041839
6.6367,0.046824
6.6504,0.082345
6.6642,0.121475
6.6779,0.078066
6.6917,0.106834
6.7054,0.124796
6.7192,0.071179
6.7329,0.085088
6.7467,0.081251
6.7604,0.153049
6.7742,0.118748
6.7879,0.108846
6.8017,0.089973
6.8155,0.079871
6.8292,0.070793
6.8430,0.123420
6.8567,0.088410
6.8705,0.074494
6.8842,0.121848
6.8980,0.138779
6.9117,0.066221
6.9255,0.079651
6.9392,0.039058
6.9530,0.117315
6.9667,0.102923
6.9805,0.049447
6.9942,0.112632
7.0080,0.109071
7.0218,0.091206
7.0355,0.106512
7.0493,0.128940
7.0630,0.078579
7.0768,0.075156
7.0905,0.046162
7.1043,0.077017
7.1180,0.083145
7.1318,0.129635
7.1455,0.091156
7.1593,0.114099
7.1730,0.024677
7.1868,0.141951
7.2006,0.140725
7.2143,0.123713
7.2281,0.107305
7.2418,0.034655
7.2556,0.087734
7.2693,0.130041
7.2831,0.111378
7.2968,0.129460
7.3106,0.132156
7.3243,0.062128
7.3381,0.063904
7.3518,0.030559
7.3656,0.146801
7.3793,0.069381
7.3931,0.084944
7.4069,0.082534
7.4206,0.106177
7.4344,0.138965
7.4481,0.079151
7.4619,0.042842
7.4756,0.136237
7.4894,0.084136
7.5031,0.088329
7.5169,0.062693
7.5306,0.054152
7.5444,0.067218
7.5581,0.013739
7.5719,0.071061
7.5856,0.120640
7.5994,0.098025
7.6132,0.055670
7.6269,0.066746
7.6407,0.053024
7.6544,0.064016
7.6682,0.076968
7.6819,0.103138
7.6957,0.126765
7.7094,0.084251
7.7232,0.087004
7.7369,0.132603
7.7507,0.091256
7.7644,0.094254
7.7782,0.098434
7.7919,0.062286
7.8057,0.069280
7.8195,0.036187
7.8332,0.019846
7.8470,0.080233
7.8607,0.076693
7.8745,0.109935
7.8882,0.036171
7.9020,0.067985
7.9157,0.075405
7.9295,0.050507
7.9432,0.095773
7.9570,0.080539
7.9707,0.083671
7.9845,0.158542
7.9982,0.098767
8.0120,0.120324
8.0258,0.110044
8.0395,0.115684
8.0533,0.059472
8.0670,0.097184
8.0808,0.060221
8.0945,0.056435
8.1083,0.094454
8.1220,0.098264
8.1358,0.103529
8.1495,0.064223
8.1633,0.119576
8.1770,0.041016
8.1908,0.127593
8.2046,0.116142
8.2183,0.051488
8.2321,0.101479
8.2458,0.089920
8.2596,0.075082
8.2733,0.119239
8.2871,0.098665
8.3008,0.039776
8.3146,0.108640
8.3283,0.097988
8.3421,0.065275
8.3558,0.085622
8.3696,0.107248
8.3833,0.063132
8.3971,0.059709
8.4109,0.032338
8.4246,0.067068
8.4384,0.116265
8.4521,0.110592
8.4659,0.129011
8.4796,0.056691
8.4934,0.094849
8.5071,0.068032
8.5209,0.124722
8.5346,0.104611
8.5484,0.066015
8.5621,0.054558
8.5759,0.071531
8.5896,0.062830
8.6034,0.127384
8.6172,0.099836
8.6309,0.070784
8.6447,0.092340
8.6584,0.092909
8.6722,0.119613
8.6859,0.109320
8.6997,0.088444
8.7134,0.104608
8.7272,0.048231
8.7409,0.057215
8.7547,0.109282
8.7684,0.100339
8.7822,0.075295
8.7959,0.052970
8.8097,0.114019
8.8235,0.139439
8.8372,0.096228
8.8510,0.141618
8.8647,0.086282
8.8785,0.119177
8.8922,0.098990
8.9060,0.110997
8.9197,0.081114
8.9335,0.116871
8.9472,0.092868
8.9610,0.112814
8.9747,0.074975
8.9885,0.087480
9.0023,0.095623
9.0160,0.091512
9.0298,0.063685
9.0435,0.049935
9.0573,0.046734
9.0710,0.059779
9.0848,0.097219
9.0985,0.090673
9.1123,0.079350
9.1260,0.041909
9.1398,0.067040
9.1535,0.091907
9.1673,0.030748
9.1810,0.111918
9.1948,0.112921
9.2086,0.131853
9.2223,0.143148
9.2361,0.071733
9.2498,0.115155
9.2636,0.063261
9.2773,0.065084
9.2911,0.100976
9.3048,0.080275
9.3186,0.093066
9.3323,0.014999
9.3461,0.048302
9.3598,0.085191
9.3736,0.065916
9.3873,0.105935
9.4011,0.067783
9.4149,0.009924
9.4286,0.020389
9.4424,0.103861
9.4561,0.084820
9.4699,0.091474
9.4836,0.133699
9.4974,0.118136
9.5111,0.055604
9.5249,0.105426
9.5386,0.138771
9.5524,0.063751
9.5661,0.130952
9.5799,0.129307
9.5936,0.131077
9.6074,0.041270
9.6212,0.081600
9.6349,0.072866
9.6487,0.111968
9.6624,0.105527
9.6762,0.063752
9.6899,0.132692
9.7037,0.065437
9.7174,0.140835
9.7312,0.137112
9.7449,0.056451
9.7587,0.060373
9.7724,0.085461
9.7862,0.083524
9.7999,0.088761
9.8137,0.124363
9.8275,0.052320
9.8412,0.067647
9.8550,0.108629
9.8687,0.069939
9.8825,0.096669
9.8962,0.039186
9.9100,0.073482
9.9237,0.111577
9.9375,0.092759
9.9512,0.105091
9.9650,0.065621
9.9787,0.036952
9.9925,0.102867
10.0063,0.068807
10.0200,0.093467
10.0338,0.133679
10.0475,0.081004
10.0613,0.076523
10.0750,0.101321
10.0888,0.099652
10.1025,0.042443
10.1163,0.171363
10.1300,0.050854
