two_theta,intensity
5.0000,0.053990
5.0138,0.119158
5.0275,0.079608
5.0413,0.078882
5.0550,0.071183
5.0688,0.108065
5.0825,0.082438
5.0963,0.099048
5.1100,0.069760
5.1238,0.061731
5.1375,0.114043
5.1513,0.091038
5.1650,0.095755
5.1788,0.055005
5.1925,0.081624
5.2063,0.087220
5.2201,0.088313
5.2338,0.074326
5.2476,0.094444
5.2613,0.057241
5.2751,0.070007
5.2888,0.093249
5.3026,0.087713
5.3163,0.072124
5.3301,0.082408
5.3438,0.081280
5.3576,0.071172
5.3713,0.092360
5.3851,0.087819
5.3988,0.049010
5.4126,0.097833
5.4264,0.072563
5.4401,0.121800
5.4539,0.081417
5.4676,0.064474
5.4814,0.059933
5.4951,0.059902
5.5089,0.065579
5.5226,0.064500
5.5364,0.091673
5.5501,0.084307
5.5639,0.104410
5.5776,0.050324
5.5914,0.029864
5.6052,0.092744
5.6189,0.126654
5.6327,0.096341
5.6464,0.046360
5.6602,0.120983
5.6739,0.063431
5.6877,0.104837
5.7014,0.062660
5.7152,0.046318
5.7289,0.028533
5.7427,0.089114
5.7564,0.084761
5.7702,0.115692
5.7839,0.069945
5.7977,0.034927
5.8115,0.035608
5.8252,0.103077
5.8390,0.096265
5.8527,0.050518
5.8665,0.033629
5.8802,0.067561
5.8940,0.069053
5.9077,0.072203
5.9215,0.058659
5.9352,0.067242
5.9490,0.074500
5.9627,0.067368
5.9765,0.064510
5.9902,0.092256
6.0040,0.086251
6.0178,0.074163
6.0315,0.094564
6.0453,0.057933
6.0590,0.044407
6.0728,0.080808
6.0865,0.047446
6.1003,0.066264
6.1140,0.074488
6.1278,0.068230
6.1415,0.072304
6.1553,0.066417
6.1690,0.089491
6.1828,0.102253
6.1965,0.106995
6.2103,0.091174
6.2241,0.080767
6.2378,0.030502
6.2516,0.064333
6.2653,0.075320
6.2791,0.057951
6.2928,0.045473
6.3066,0.060079
6.3203,0.050722
6.3341,0.069152
6.3478,0.059891
6.3616,0.099176
6.3753,0.071158
6.3891,0.075928
6.4029,0.077312
6.4166,0.100892
6.4304,0.089582
6.4441,0.040810
6.4579,0.097989
6.4716,0.075631
6.4854,0.064633
6.4991,0.068795
6.5129,0.090012
6.5266,0.080669
6.5404,0.110295
6.5541,0.044316
6.5679,0.102009
6.5816,0.091547
6.5954,0.120112
6.6092,0.112065
6.6229,0.106567
6.6367,0.062604
6.6504,0.074209
6.6642,0.064024
6.6779,0.070521
6.6917,0.051435
6.7054,0.031443
6.7192,0.087790
6.7329,0.083534
6.7467,0.062234
6.7604,0.066164
6.7742,0.086773
6.7879,0.039858
6.8017,0.084124
6.8155,0.052231
6.8292,0.098874
6.8430,0.083467
6.8567,0.095013
6.8705,0.097831
6.8842,0.069549
6.8980,0.100881
6.9117,0.054352
6.9255,0.088226
6.9392,0.100244
6.9530,0.079327
6.9667,0.063292
6.9805,0.073177
6.9942,0.050285
7.0080,0.096725
7.0218,0.094217
7.0355,0.094335
7.0493,0.060331
7.0630,0.054457
7.0768,0.061202
7.0905,0.076808
7.1043,0.080138
7.1180,0.075318
7.1318,0.087668
7.1455,0.063793
7.1593,0.033177
7.1730,0.080384
7.1868,0.053790
7.2006,0.068082
7.2143,0.103954
7.2281,0.115887
7.2418,0.096463
7.2556,0.097011
7.2693,0.077092
7.2831,0.058504
7.2968,0.104314
7.3106,0.065100
7.3243,0.089508
7.3381,0.094124
7.3518,0.087791
7.3656,0.083767
7.3793,0.106941
7.3931,0.043198
7.4069,0.084846
7.4206,0.083496
7.4344,0.061305
7.4481,0.056551
7.4619,0.108987
7.4756,0.109511
7.4894,0.059506
7.5031,0.084149
7.5169,0.087379
7.5306,0.082365
7.5444,0.079838
7.5581,0.072462
7.5719,0.040129
7.5856,0.094073
7.5994,0.018493
7.6132,0.042483
7.6269,0.084048
7.6407,0.079001
7.6544,0.055653
7.6682,0.000000
7.6819,0.057413
7.6957,0.090761
7.7094,0.059250
7.7232,0.050919
7.7369,0.081876
7.7507,0.045463
7.7644,0.099519
7.7782,0.100219
7.7919,0.117718
7.8057,0.116540
7.8195,0.036268
7.8332,0.098559
7.8470,0.114568
7.8607,0.094675
7.8745,0.102461
7.8882,0.063767
7.9020,0.073177
7.9157,0.086653
7.9295,0.093050
7.9432,0.101439
7.9570,0.076978
7.9707,0.058563
7.9845,0.118653
7.9982,0.064858
8.0120,0.126814
8.0258,0.108636
8.0395,0.098278
8.0533,0.087450
8.0670,0.119758
8.0808,0.043034
8.0945,0.063383
8.1083,0.087331
8.1220,0.106317
8.1358,0.054969
8.1495,0.102553
8.1633,0.097749
8.1770,0.050501
8.1908,0.094238
8.2046,0.047142
8.2183,0.122210
8.2321,0.069727
8.2458,0.082195
8.2596,0.106017
8.2733,0.098428
8.2871,0.064838
8.3008,0.076584
8.3146,0.050662
8.3283,0.090481
8.3421,0.117201
8.3558,0.101031
8.3696,0.059521
8.3833,0.117394
8.3971,0.060031
8.4109,0.075480
8.4246,0.060456
8.4384,0.101536
8.4521,0.087970
8.4659,0.065147
8.4796,0.077800
8.4934,0.068044
8.5071,0.042530
8.5209,0.014066
8.5346,0.095610
8.5484,0.092550
8.5621,0.048458
8.5759,0.076208
8.5896,0.070406
8.6034,0.062967
8.6172,0.104689
8.6309,0.099157
8.6447,0.089100
8.6584,0.044065
8.6722,0.102101
8.6859,0.112308
8.6997,0.061331
8.7134,0.135396
8.7272,0.060995
8.7409,0.042277
8.7547,0.072930
8.7684,0.047559
8.7822,0.100771
8.7959,0.041128
8.8097,0.053917
8.8235,0.096838
8.8372,0.099233
8.8510,0.090512
8.8647,0.083124
8.8785,0.045990
8.8922,0.118024
8.9060,0.083705
8.9197,0.071519
8.9335,0.067346
8.9472,0.092198
8.9610,0.057564
8.9747,0.089282
8.9885,0.017917
9.0023,0.054040
9.0160,0.115331
9.0298,0.074077
9.0435,0.086658
