two_theta,intensity
5.0000,0.106550
5.0138,0.108157
5.0275,0.067785
5.0413,0.111315
5.0550,0.082862
5.0688,0.073636
5.0825,0.071451
5.0963,0.079550
5.1100,0.074867
5.1238,0.103366
5.1375,0.081626
5.1513,0.098633
5.1650,0.067554
5.1788,0.080376
5.1925,0.100120
5.2063,0.096276
5.2201,0.068123
5.2338,0.078094
5.2476,0.105703
5.2613,0.125575
5.2751,0.092277
5.2888,0.096523
5.3026,0.104552
5.3163,0.094091
5.3301,0.067424
5.3438,0.102819
5.3576,0.060026
5.3713,0.083668
5.3851,0.084717
5.3988,0.059125
5.4126,0.050401
5.4264,0.104893
5.4401,0.105141
5.4539,0.121566
5.4676,0.078693
5.4814,0.104695
5.4951,0.072386
5.5089,0.037686
5.5226,0.091402
5.5364,0.125240
5.5501,0.155152
5.5639,0.053107
5.5776,0.104185
5.5914,0.067752
5.6052,0.077476
5.6189,0.124106
5.6327,0.068729
5.6464,0.083110
5.6602,0.119445
5.6739,0.080182
5.6877,0.107923
5.7014,0.090065
5.7152,0.058715
5.7289,0.051112
5.7427,0.093384
5.7564,0.052386
5.7702,0.102155
5.7839,0.055158
5.7977,0.101676
5.8115,0.071613
5.8252,0.096752
5.8390,0.107634
5.8527,0.071263
5.8665,0.072410
5.8802,0.111633
5.8940,0.067340
5.9077,0.110630
5.9215,0.100716
5.9352,0.067990
5.9490,0.075464
5.9627,0.074919
5.9765,0.079885
5.9902,0.104767
6.0040,0.104036
6.0178,0.073139
6.0315,0.124403
6.0453,0.088165
6.0590,0.091112
6.0728,0.128799
6.0865,0.104619
6.1003,0.103740
6.1140,0.100131
6.1278,0.087834
6.1415,0.125820
6.1553,0.093945
6.1690,0.066149
6.1828,0.071118
6.1965,0.064797
6.2103,0.060561
6.2241,0.127848
6.2378,0.082650
6.2516,0.102391
6.2653,0.091490
6.2791,0.113268
6.2928,0.082756
6.3066,0.081893
6.3203,0.067095
6.3341,0.066820
6.3478,0.106289
6.3616,0.039519
6.3753,0.095806
6.3891,0.060397
6.4029,0.066076
6.4166,0.084868
6.4304,0.087109
6.4441,0.068129
6.4579,0.097357
6.4716,0.081172
6.4854,0.102523
6.4991,0.053331
6.5129,0.105344
6.5266,0.096403
6.5404,0.104478
6.5541,0.075144
