two_theta,intensity
5.0000,0.115909
5.0138,0.135586
5.0275,0.076379
5.0413,0.097167
5.0550,0.090072
5.0688,0.131386
5.0825,0.124762
5.0963,0.107538
5.1100,0.145485
5.1238,0.101065
5.1375,0.160741
5.1513,0.149625
5.1650,0.134172
5.1788,0.108548
5.1925,0.148969
5.2063,0.080533
5.2201,0.157338
5.2338,0.085858
5.2476,0.046260
5.2613,0.157478
5.2751,0.064445
5.2888,0.073667
5.3026,0.108826
5.3163,0.137629
5.3301,0.120087
5.3438,0.088657
5.3576,0.054535
5.3713,0.058939
5.3851,0.069037
5.3988,0.085496
5.4126,0.164060
5.4264,0.065787
5.4401,0.078571
5.4539,0.121198
5.4676,0.151939
5.4814,0.133369
5.4951,0.095704
5.5089,0.196059
5.5226,0.083918
5.5364,0.087192
5.5501,0.131287
5.5639,0.159738
5.5776,0.167393
5.5914,0.071355
5.6052,0.120554
5.6189,0.094775
5.6327,0.171431
5.6464,0.134548
5.6602,0.148893
5.6739,0.161216
5.6877,0.045769
5.7014,0.131049
5.7152,0.108298
5.7289,0.125407
5.7427,0.082610
5.7564,0.103579
5.7702,0.066287
5.7839,0.108658
5.7977,0.119964
5.8115,0.146911
5.8252,0.093080
5.8390,0.140904
5.8527,0.182251
5.8665,0.125575
5.8802,0.117579
5.8940,0.073131
5.9077,0.093134
5.9215,0.074305
5.9352,0.096697
5.9490,0.155611
5.9627,0.110528
5.9765,0.124413
5.9902,0.124298
6.0040,0.108820
6.0178,0.115258
6.0315,0.152567
6.0453,0.154594
6.0590,0.079249
6.0728,0.166149
6.0865,0.148601
6.1003,0.089641
6.1140,0.066159
6.1278,0.076586
6.1415,0.100577
6.1553,0.116570
6.1690,0.073848
6.1828,0.112921
6.1965,0.110350
6.2103,0.044577
6.2241,0.103860
6.2378,0.038263
6.2516,0.059515
6.2653,0.096043
6.2791,0.196172
6.2928,0.116749
6.3066,0.068665
6.3203,0.115929
6.3341,0.103584
6.3478,0.141483
6.3616,0.062110
6.3753,0.088072
6.3891,0.102997
6.4029,0.087417
6.4166,0.138421
6.4304,0.086904
6.4441,0.008007
6.4579,0.116401
6.4716,0.084895
6.4854,0.160958
6.4991,0.088151
6.5129,0.126399
6.5266,0.083561
6.5404,0.113557
6.5541,0.118254
6.5679,0.125182
6.5816,0.145552
6.5954,0.092438
6.6092,0.146859
6.6229,0.089415
6.6367,0.115588
6.6504,0.119970
6.6642,0.112887
6.6779,0.093106
6.6917,0.112773
6.7054,0.082650
6.7192,0.149420
6.7329,0.105999
6.7467,0.026609
6.7604,0.117434
6.7742,0.073898
6.7879,0.098077
6.8017,0.077187
6.8155,0.159231
6.8292,0.157927
6.8430,0.073389
6.8567,0.085113
6.8705,0.095505
6.8842,0.141146
6.8980,0.161610
6.9117,0.093003
6.9255,0.122734
6.9392,0.091208
6.9530,0.129482
6.9667,0.110260
6.9805,0.106808
6.9942,0.114564
7.0080,0.099289
7.0218,0.146809
7.0355,0.067757
7.0493,0.112432
7.0630,0.049017
7.0768,0.188669
7.0905,0.050834
7.1043,0.123449
7.1180,0.079371
7.1318,0.091385
7.1455,0.038386
7.1593,0.111164
7.1730,0.062880
7.1868,0.063600
7.2006,0.113027
7.2143,0.073626
7.2281,0.128559
7.2418,0.118182
7.2556,0.048190
7.2693,0.072243
7.2831,0.101797
7.2968,0.056344
7.3106,0.100212
7.3243,0.053801
7.3381,0.063173
7.3518,0.134239
7.3656,0.141718
7.3793,0.106372
7.3931,0.138558
7.4069,0.068856
7.4206,0.065886
7.4344,0.108109
7.4481,0.113693
7.4619,0.091554
7.4756,0.093716
7.4894,0.150753
7.5031,0.140568
7.5169,0.124820
7.5306,0.091049
7.5444,0.066794
7.5581,0.111102
7.5719,0.123499
7.5856,0.134805
7.5994,0.083444
7.6132,0.053840
7.6269,0.095358
7.6407,0.061205
7.6544,0.078514
7.6682,0.067027
7.6819,0.118908
7.6957,0.172198
7.7094,0.138521
7.7232,0.120083
7.7369,0.110941
7.7507,0.124036
7.7644,0.139880
7.7782,0.125432
7.7919,0.074249
7.8057,0.068540
7.8195,0.125383
7.8332,0.177771
7.8470,0.105213
7.8607,0.103644
7.8745,0.124958
7.8882,0.067820
7.9020,0.102124
7.9157,0.086000
7.9295,0.137426
7.9432,0.142632
7.9570,0.086330
7.9707,0.149254
7.9845,0.081718
7.9982,0.092195
8.0120,0.103256
8.0258,0.106702
