two_theta,intensity
5.0000,0.114904
5.0138,0.021154
5.0275,0.072126
5.0413,0.051886
5.0550,0.109018
5.0688,0.053911
5.0825,0.106256
5.0963,0.105219
5.1100,0.055413
5.1238,0.086456
5.1375,0.086650
5.1513,0.033664
5.1650,0.116927
5.1788,0.074305
5.1925,0.059487
5.2063,0.081774
5.2201,0.098363
5.2338,0.065691
5.2476,0.049288
5.2613,0.097989
5.2751,0.084650
5.2888,0.049031
5.3026,0.075539
5.3163,0.115192
5.3301,0.088341
5.3438,0.066501
5.3576,0.090400
5.3713,0.110614
5.3851,0.039213
5.3988,0.055180
5.4126,0.071099
5.4264,0.053687
5.4401,0.091080
5.4539,0.115296
5.4676,0.078182
5.4814,0.016080
5.4951,0.065026
5.5089,0.052961
5.5226,0.060165
5.5364,0.104310
5.5501,0.077298
5.5639,0.119455
5.5776,0.102934
5.5914,0.076338
5.6052,0.035970
5.6189,0.060213
5.6327,0.092404
5.6464,0.091203
5.6602,0.074612
5.6739,0.110727
5.6877,0.070778
5.7014,0.089090
5.7152,0.081054
5.7289,0.100859
5.7427,0.101833
5.7564,0.092830
5.7702,0.102636
5.7839,0.070843
5.7977,0.067562
5.8115,0.074566
5.8252,0.069115
5.8390,0.069851
5.8527,0.114188
5.8665,0.059115
5.8802,0.076459
5.8940,0.083982
5.9077,0.066989
5.9215,0.070340
5.9352,0.041328
5.9490,0.065524
5.9627,0.135300
5.9765,0.046388
5.9902,0.062520
6.0040,0.045989
6.0178,0.069718
6.0315,0.034488
6.0453,0.095616
6.0590,0.043159
6.0728,0.047350
6.0865,0.050503
6.1003,0.108699
6.1140,0.061681
6.1278,0.115846
6.1415,0.067938
6.1553,0.090375
6.1690,0.075384
6.1828,0.069006
6.1965,0.125610
6.2103,0.106784
6.2241,0.016264
6.2378,0.079827
6.2516,0.095285
6.2653,0.032529
6.2791,0.069648
6.2928,0.108872
6.3066,0.048096
6.3203,0.089449
6.3341,0.076047
6.3478,0.062245
6.3616,0.064671
