two_theta,intensity
5.0000,0.092354
5.0138,0.099625
5.0275,0.071645
5.0413,0.075333
5.0550,0.092530
5.0688,0.133831
5.0825,0.127479
5.0963,0.094371
5.1100,0.125384
5.1238,0.084185
5.1375,0.076255
5.1513,0.113421
5.1650,0.082296
5.1788,0.108024
5.1925,0.067600
5.2063,0.072278
5.2201,0.114987
5.2338,0.107375
5.2476,0.108329
5.2613,0.105871
5.2751,0.057160
5.2888,0.170563
5.3026,0.049485
5.3163,0.116816
5.3301,0.064070
5.3438,0.058982
5.3576,0.080438
5.3713,0.054241
5.3851,0.038013
5.3988,0.109604
5.4126,0.086290
5.4264,0.105710
5.4401,0.072932
5.4539,0.143752
5.4676,0.050997
5.4814,0.112385
5.4951,0.101470
5.5089,0.095985
5.5226,0.143925
5.5364,0.080655
5.5501,0.105199
5.5639,0.098777
5.5776,0.074050
5.5914,0.069251
5.6052,0.111988
5.6189,0.067126
5.6327,0.079161
5.6464,0.109902
5.6602,0.086762
5.6739,0.056162
5.6877,0.055705
5.7014,0.053802
5.7152,0.108998
5.7289,0.082989
5.7427,0.130570
5.7564,0.073338
5.7702,0.127432
5.7839,0.093742
5.7977,0.045161
5.8115,0.055575
5.8252,0.078187
5.8390,0.128591
5.8527,0.098995
5.8665,0.061924
5.8802,0.112088
5.8940,0.077731
5.9077,0.083007
5.9215,0.098911
5.9352,0.105590
5.9490,0.098200
5.9627,0.057618
5.9765,0.105964
5.9902,0.076691
6.0040,0.125137
6.0178,0.124137
6.0315,0.105365
6.0453,0.100983
6.0590,0.086549
6.0728,0.140201
6.0865,0.132774
6.1003,0.087149
6.1140,0.099968
6.1278,0.102084
6.1415,0.026831
6.1553,0.062379
6.1690,0.107746
6.1828,0.111684
6.1965,0.056628
6.2103,0.146747
6.2241,0.126909
6.2378,0.099080
6.2516,0.079951
6.2653,0.083389
6.2791,0.067518
6.2928,0.046869
6.3066,0.065827
6.3203,0.106929
6.3341,0.071675
6.3478,0.085997
6.3616,0.146409
6.3753,0.075268
6.3891,0.100770
6.4029,0.074052
6.4166,0.083156
6.4304,0.140570
6.4441,0.045231
6.4579,0.095298
6.4716,0.113555
6.4854,0.057778
6.4991,0.095057
6.5129,0.096332
6.5266,0.072966
6.5404,0.114375
6.5541,0.118210
6.5679,0.119989
6.5816,0.088771
6.5954,0.086530
6.6092,0.079438
6.6229,0.064750
6.6367,0.069013
6.6504,0.114324
6.6642,0.085998
6.6779,0.086195
6.6917,0.107621
6.7054,0.088905
6.7192,0.101922
6.7329,0.042432
6.7467,0.106870
6.7604,0.098249
6.7742,0.034295
6.7879,0.097375
6.8017,0.057075
6.8155,0.115693
6.8292,0.096213
6.8430,0.138656
6.8567,0.120031
6.8705,0.087723
6.8842,0.102487
6.8980,0.090915
6.9117,0.100389
6.9255,0.093221
6.9392,0.069148
6.9530,0.065544
6.9667,0.131791
6.9805,0.105955
6.9942,0.091827
7.0080,0.053646
7.0218,0.070548
7.0355,0.085069
7.0493,0.045863
7.0630,0.114238
7.0768,0.108977
7.0905,0.104951
7.1043,0.108582
7.1180,0.091017
7.1318,0.091665
7.1455,0.120345
7.1593,0.112362
7.1730,0.036522
7.1868,0.102672
7.2006,0.084512
7.2143,0.074387
7.2281,0.066349
7.2418,0.174411
7.2556,0.069776
7.2693,0.122001
7.2831,0.071392
7.2968,0.110680
7.3106,0.102854
7.3243,0.073088
7.3381,0.119307
7.3518,0.101336
7.3656,0.064245
7.3793,0.051134
7.3931,0.084766
7.4069,0.060976
7.4206,0.083831
7.4344,0.100066
7.4481,0.126766
7.4619,0.074433
7.4756,0.064747
7.4894,0.071596
7.5031,0.105418
7.5169,0.122313
7.5306,0.055055
7.5444,0.136020
7.5581,0.061086
7.5719,0.106172
7.5856,0.089505
7.5994,0.056185
7.6132,0.101972
7.6269,0.098333
7.6407,0.050804
7.6544,0.125607
7.6682,0.064100
7.6819,0.102652
7.6957,0.064411
7.7094,0.109088
7.7232,0.087942
7.7369,0.111246
7.7507,0.074068
7.7644,0.077487
7.7782,0.081798
7.7919,0.081547
7.8057,0.089438
7.8195,0.054412
7.8332,0.061117
7.8470,0.075282
7.8607,0.069412
7.8745,0.062507
7.8882,0.093751
7.9020,0.118639
7.9157,0.100088
7.9295,0.130187
7.9432,0.093451
7.9570,0.086168
7.9707,0.075093
7.9845,0.081419
7.9982,0.081264
8.0120,0.107066
8.0258,0.137995
8.0395,0.082474
8.0533,0.092633
8.0670,0.061463
8.0808,0.100861
8.0945,0.072956
8.1083,0.090589
8.1220,0.122194
8.1358,0.121420
8.1495,0.105518
8.1633,0.045435
8.1770,0.079235
8.1908,0.114129
8.2046,0.051587
8.2183,0.069738
8.2321,0.111688
8.2458,0.097897
8.2596,0.119298
8.2733,0.095477
8.2871,0.124375
8.3008,0.146508
8.3146,0.097080
8.3283,0.111140
8.3421,0.091458
8.3558,0.086052
8.3696,0.125398
8.3833,0.129432
8.3971,0.077306
8.4109,0.103907
8.4246,0.070810
8.4384,0.076333
8.4521,0.130417
8.4659,0.073462
8.4796,0.112774
8.4934,0.085028
8.5071,0.079955
8.5209,0.068731
8.5346,0.114039
8.5484,0.105523
8.5621,0.097926
8.5759,0.071175
8.5896,0.091364
8.6034,0.087878
8.6172,0.068945
8.6309,0.107862
8.6447,0.098111
8.6584,0.102379
8.6722,0.108025
8.6859,0.073498
8.6997,0.092606
8.7134,0.027401
8.7272,0.113717
8.7409,0.067630
8.7547,0.093854
8.7684,0.126745
8.7822,0.135903
8.7959,0.100779
8.8097,0.113436
8.8235,0.073698
8.8372,0.099494
8.8510,0.095277
8.8647,0.112799
8.8785,0.120603
8.8922,0.057243
8.9060,0.092246
8.9197,0.103777
8.9335,0.109251
8.9472,0.104306
8.9610,0.075160
8.9747,0.071746
8.9885,0.103414
9.0023,0.124241
9.0160,0.072808
9.0298,0.146056
9.0435,0.093030
9.0573,0.118013
9.0710,0.078820
9.0848,0.089728
9.0985,0.063019
9.1123,0.105417
9.1260,0.108301
9.1398,0.079605
9.1535,0.085364
9.1673,0.069265
9.1810,0.092642
9.1948,0.088286
9.2086,0.062439
9.2223,0.053477
9.2361,0.147784
9.2498,0.116535
9.2636,0.106920
9.2773,0.074140
9.2911,0.137964
9.3048,0.099666
9.3186,0.058523
9.3323,0.084764
9.3461,0.085623
9.3598,0.079467
9.3736,0.142343
9.3873,0.088215
9.4011,0.105886
9.4149,0.100647
9.4286,0.128608
9.4424,0.139055
9.4561,0.142596
9.4699,0.117653
9.4836,0.115730
9.4974,0.067338
9.5111,0.096745
9.5249,0.086094
9.5386,0.100451
9.5524,0.116937
9.5661,0.100442
9.5799,0.109285
9.5936,0.071804
9.6074,0.048917
9.6212,0.057399
9.6349,0.135211
9.6487,0.092498
9.6624,0.078641
9.6762,0.061058
9.6899,0.119089
9.7037,0.104976
9.7174,0.087767
9.7312,0.137605
9.7449,0.056944
9.7587,0.096690
9.7724,0.035252
9.7862,0.127848
9.7999,0.081257
9.8137,0.080260
9.8275,0.075814
9.8412,0.103977
9.8550,0.095112
9.8687,0.084988
9.8825,0.119365
9.8962,0.074427
9.9100,0.045191
9.9237,0.101515
9.9375,0.114582
9.9512,0.101414
9.9650,0.063945
9.9787,0.113551
9.9925,0.150170
10.0063,0.092970
10.0200,0.080179
10.0338,0.122049
10.0475,0.146263
10.0613,0.026478
10.0750,0.090553
10.0888,0.063308
10.1025,0.123565
10.1163,0.112928
10.1300,0.111218
10.1438,0.074509
10.1575,0.056954
10.1713,0.101987
10.1850,0.125581
10.1988,0.076139
10.2126,0.051999
10.2263,0.106595
10.2401,0.112301
10.2538,0.110789
10.2676,0.070997
10.2813,0.097290
10.2951,0.075128
10.3088,0.122245
10.3226,0.106508
10.3363,0.088669
10.3501,0.036922
10.3638,0.066514
10.3776,0.128894
10.3913,0.044434
10.4051,0.085958
10.4189,0.065948
10.4326,0.186406
10.4464,0.109447
10.4601,0.077709
10.4739,0.105535
10.4876,0.157379
10.5014,0.099167
10.5151,0.103664
10.5289,0.097764
10.5426,0.121349
10.5564,0.095803
10.5701,0.137582
10.5839,0.065968
10.5976,0.090675
10.6114,0.092937
10.6252,0.097039
10.6389,0.087163
10.6527,0.104106
10.6664,0.120822
10.6802,0.107079
10.6939,0.100688
10.7077,0.074972
10.7214,0.113011
10.7352,0.070956
10.7489,0.119064
10.7627,0.042669
10.7764,0.115238
10.7902,0.095486
10.8040,0.107155
10.8177,0.111094
10.8315,0.100343
10.8452,0.066363
10.8590,0.114246
10.8727,0.132369
10.8865,0.073858
10.9002,0.127933
10.9140,0.038230
10.9277,0.054210
10.9415,0.068651
10.9552,0.067577
10.9690,0.087475
10.9827,0.106994
10.9965,0.068610
11.0103,0.088459
11.0240,0.104716
11.0378,0.072574
11.0515,0.107728
11.0653,0.037821
11.0790,0.082701
11.0928,0.141949
11.1065,0.067503
11.1203,0.067675
11.1340,0.110952
11.1478,0.072838
11.1615,0.094946
11.1753,0.085951
11.1890,0.088868
11.2028,0.109010
11.2166,0.078774
11.2303,0.138046
11.2441,0.076248
11.2578,0.124108
11.2716,0.116326
11.2853,0.080319
11.2991,0.033936
11.3128,0.039064
11.3266,0.094533
11.3403,0.097656
11.3541,0.104078
11.3678,0.092618
11.3816,0.057482
11.3953,0.059834
11.4091,0.044766
11.4229,0.116193
11.4366,0.107302
11.4504,0.076161
11.4641,0.074917
11.4779,0.094682
11.4916,0.087525
11.5054,0.072773
11.5191,0.108606
11.5329,0.113551
11.5466,0.076460
11.5604,0.073954
11.5741,0.137373
11.5879,0.129038
11.6017,0.123482
11.6154,0.088470
11.6292,0.061721
11.6429,0.077964
11.6567,0.096813
11.6704,0.090299
11.6842,0.069129
11.6979,0.100623
11.7117,0.060425
11.7254,0.089221
11.7392,0.077639
11.7529,0.081579
11.7667,0.076225
11.7804,0.113398
11.7942,0.155612
11.8080,0.094197
11.8217,0.083332
11.8355,0.119703
11.8492,0.108549
11.8630,0.114664
11.8767,0.087828
11.8905,0.139957
11.9042,0.136617
11.9180,0.128102
11.9317,0.099057
11.9455,0.101265
11.9592,0.080750
11.9730,0.077430
11.9867,0.085329
12.0005,0.125516
12.0143,0.097560
12.0280,0.139021
12.0418,0.069225
12.0555,0.074782
12.0693,0.105114
12.0830,0.124847
12.0968,0.130662
