two_theta,intensity
5.0000,0.055683
5.0138,0.100452
5.0275,0.064945
5.0413,0.078590
5.0550,0.053345
5.0688,0.081568
5.0825,0.074107
5.0963,0.084955
5.1100,0.084194
5.1238,0.060595
5.1375,0.025690
5.1513,0.054391
5.1650,0.042756
5.1788,0.094971
5.1925,0.062280
5.2063,0.066600
5.2201,0.063249
5.2338,0.052212
5.2476,0.104237
5.2613,0.064029
5.2751,0.057837
5.2888,0.105726
5.3026,0.103858
5.3163,0.069456
5.3301,0.091819
5.3438,0.065946
5.3576,0.060044
5.3713,0.080555
5.3851,0.052138
5.3988,0.051388
5.4126,0.066291
5.4264,0.029762
5.4401,0.048190
5.4539,0.064178
5.4676,0.080244
5.4814,0.097497
5.4951,0.092706
5.5089,0.104148
5.5226,0.066627
5.5364,0.052764
5.5501,0.058417
5.5639,0.077989
5.5776,0.119766
5.5914,0.090682
5.6052,0.094288
5.6189,0.095556
5.6327,0.064376
5.6464,0.044811
5.6602,0.054017
5.6739,0.088313
5.6877,0.036971
5.7014,0.046206
5.7152,0.072996
5.7289,0.105111
5.7427,0.071298
5.7564,0.048061
5.7702,0.095210
5.7839,0.088600
5.7977,0.090377
5.8115,0.080707
5.8252,0.050061
5.8390,0.083575
5.8527,0.001585
5.8665,0.063619
5.8802,0.086737
5.8940,0.087496
5.9077,0.071220
5.9215,0.113902
5.9352,0.072925
5.9490,0.092720
5.9627,0.083554
5.9765,0.068333
5.9902,0.024521
6.0040,0.072175
6.0178,0.050672
6.0315,0.069378
6.0453,0.087024
6.0590,0.091652
6.0728,0.058052
6.0865,0.058685
6.1003,0.087994
6.1140,0.078729
6.1278,0.053226
6.1415,0.075571
6.1553,0.091420
6.1690,0.074631
6.1828,0.112428
6.1965,0.098004
6.2103,0.093592
6.2241,0.037739
6.2378,0.091701
6.2516,0.063528
6.2653,0.041829
6.2791,0.033544
6.2928,0.060057
6.3066,0.067415
6.3203,0.114471
6.3341,0.072160
6.3478,0.087968
6.3616,0.070885
6.3753,0.084003
6.3891,0.062731
6.4029,0.033410
6.4166,0.072234
6.4304,0.076226
6.4441,0.058413
6.4579,0.071547
6.4716,0.077183
6.4854,0.085116
6.4991,0.084108
6.5129,0.085516
6.5266,0.069075
6.5404,0.060167
6.5541,0.098980
6.5679,0.056761
6.5816,0.071671
6.5954,0.040270
6.6092,0.109142
6.6229,0.072771
6.6367,0.065870
6.6504,0.091200
6.6642,0.076679
6.6779,0.046214
6.6917,0.101465
6.7054,0.039425
6.7192,0.076680
6.7329,0.050723
6.7467,0.062123
6.7604,0.095917
6.7742,0.085147
6.7879,0.080312
6.8017,0.107452
6.8155,0.067208
6.8292,0.054869
6.8430,0.129204
6.8567,0.062986
6.8705,0.078823
6.8842,0.083562
6.8980,0.077900
6.9117,0.081633
6.9255,0.055380
6.9392,0.099150
6.9530,0.085164
6.9667,0.095415
6.9805,0.063116
6.9942,0.043743
7.0080,0.098232
7.0218,0.067682
7.0355,0.084845
7.0493,0.104231
7.0630,0.084930
7.0768,0.062289
7.0905,0.103838
7.1043,0.103543
7.1180,0.066955
7.1318,0.059847
7.1455,0.074935
7.1593,0.099198
7.1730,0.071867
7.1868,0.091577
7.2006,0.083917
7.2143,0.066944
7.2281,0.081158
7.2418,0.084649
7.2556,0.084983
7.2693,0.070557
7.2831,0.102056
7.2968,0.106613
7.3106,0.125889
7.3243,0.094185
7.3381,0.107707
7.3518,0.075995
7.3656,0.077478
7.3793,0.077028
7.3931,0.058454
7.4069,0.104537
7.4206,0.083313
7.4344,0.066439
7.4481,0.066576
7.4619,0.048334
7.4756,0.076693
7.4894,0.098100
7.5031,0.074351
7.5169,0.082201
7.5306,0.085670
7.5444,0.089401
7.5581,0.043922
7.5719,0.089609
7.5856,0.104618
7.5994,0.057050
7.6132,0.089922
7.6269,0.090115
7.6407,0.062741
7.6544,0.054093
7.6682,0.117064
7.6819,0.094794
7.6957,0.111799
7.7094,0.074728
7.7232,0.069708
7.7369,0.086523
7.7507,0.062002
7.7644,0.059539
7.7782,0.038019
7.7919,0.080086
7.8057,0.059767
7.8195,0.065817
7.8332,0.038216
7.8470,0.062765
7.8607,0.099955
7.8745,0.031299
7.8882,0.079474
7.9020,0.083543
7.9157,0.069005
7.9295,0.102494
7.9432,0.114103
7.9570,0.084209
7.9707,0.059738
7.9845,0.118899
7.9982,0.089084
8.0120,0.084729
8.0258,0.048919
8.0395,0.085892
8.0533,0.140805
8.0670,0.074198
8.0808,0.076413
8.0945,0.113730
8.1083,0.100529
8.1220,0.017271
8.1358,0.057667
8.1495,0.058469
8.1633,0.083507
8.1770,0.076859
8.1908,0.132954
8.2046,0.075497
8.2183,0.060881
8.2321,0.099171
8.2458,0.049703
8.2596,0.119194
8.2733,0.093134
8.2871,0.070795
8.3008,0.074733
8.3146,0.104074
8.3283,0.069581
8.3421,0.066432
8.3558,0.036280
8.3696,0.110783
8.3833,0.102175
8.3971,0.085856
8.4109,0.067194
8.4246,0.092639
8.4384,0.092501
8.4521,0.063567
8.4659,0.084896
8.4796,0.150758
8.4934,0.078004
8.5071,0.075829
8.5209,0.071841
8.5346,0.093440
8.5484,0.090064
8.5621,0.075148
8.5759,0.096056
8.5896,0.054701
8.6034,0.018255
8.6172,0.053085
8.6309,0.105537
8.6447,0.067604
8.6584,0.095378
8.6722,0.088949
8.6859,0.074655
8.6997,0.051980
8.7134,0.044025
8.7272,0.107760
8.7409,0.077671
8.7547,0.077436
8.7684,0.081608
8.7822,0.099257
8.7959,0.095405
8.8097,0.090790
8.8235,0.118251
8.8372,0.098839
8.8510,0.054738
8.8647,0.107058
8.8785,0.071990
8.8922,0.087912
8.9060,0.056808
8.9197,0.061779
8.9335,0.064672
8.9472,0.075433
8.9610,0.073890
8.9747,0.100994
8.9885,0.058173
9.0023,0.074226
9.0160,0.036707
9.0298,0.093386
9.0435,0.100851
9.0573,0.080537
9.0710,0.122488
9.0848,0.100789
9.0985,0.065028
9.1123,0.078610
9.1260,0.115994
9.1398,0.045636
9.1535,0.095595
9.1673,0.075891
9.1810,0.103036
9.1948,0.093982
9.2086,0.020971
9.2223,0.081765
9.2361,0.046431
9.2498,0.021270
9.2636,0.111668
9.2773,0.058524
9.2911,0.070539
9.3048,0.058558
9.3186,0.093573
9.3323,0.060177
9.3461,0.044908
9.3598,0.078951
9.3736,0.068364
9.3873,0.086081
9.4011,0.101028
9.4149,0.024511
9.4286,0.079967
9.4424,0.075240
9.4561,0.041788
9.4699,0.090682
9.4836,0.057645
9.4974,0.090479
