two_theta,intensity
5.0000,0.145406
5.0138,0.092633
5.0275,0.080257
5.0413,0.135402
5.0550,0.075861
5.0688,0.076184
5.0825,0.111298
5.0963,0.058655
5.1100,0.104955
5.1238,0.108453
5.1375,0.113411
5.1513,0.128883
5.1650,0.109974
5.1788,0.052546
5.1925,0.133528
5.2063,0.088466
5.2201,0.082913
5.2338,0.091401
5.2476,0.069742
5.2613,0.073910
5.2751,0.132009
5.2888,0.069753
5.3026,0.088208
5.3163,0.053445
5.3301,0.147411
5.3438,0.079784
5.3576,0.112913
5.3713,0.079350
5.3851,0.146860
5.3988,0.090350
5.4126,0.079491
5.4264,0.118005
5.4401,0.129352
5.4539,0.087898
5.4676,0.139274
5.4814,0.081397
5.4951,0.124815
5.5089,0.092814
5.5226,0.105401
5.5364,0.063158
5.5501,0.091752
5.5639,0.103184
5.5776,0.125718
5.5914,0.064602
5.6052,0.116770
5.6189,0.111530
5.6327,0.102605
5.6464,0.133366
5.6602,0.070979
5.6739,0.126258
5.6877,0.081206
5.7014,0.148352
5.7152,0.069096
5.7289,0.100979
5.7427,0.099007
5.7564,0.103616
5.7702,0.048623
5.7839,0.062888
5.7977,0.115213
5.8115,0.131115
5.8252,0.062328
5.8390,0.137037
5.8527,0.047777
5.8665,0.102388
5.8802,0.132218
5.8940,0.027865
5.9077,0.095059
5.9215,0.106404
5.9352,0.094905
5.9490,0.068330
5.9627,0.056168
5.9765,0.137873
5.9902,0.086196
6.0040,0.125728
6.0178,0.110169
6.0315,0.116541
6.0453,0.112818
6.0590,0.113792
6.0728,0.105232
6.0865,0.111737
6.1003,0.074290
6.1140,0.052230
6.1278,0.093332
6.1415,0.125822
6.1553,0.044375
6.1690,0.145282
6.1828,0.073542
6.1965,0.095976
6.2103,0.084831
6.2241,0.132107
6.2378,0.081032
6.2516,0.054663
6.2653,0.130886
6.2791,0.109782
6.2928,0.093106
6.3066,0.156620
6.3203,0.043525
6.3341,0.094758
6.3478,0.121064
6.3616,0.087040
6.3753,0.127171
6.3891,0.083200
6.4029,0.073664
6.4166,0.118340
6.4304,0.081898
6.4441,0.075157
6.4579,0.118081
6.4716,0.075195
6.4854,0.118204
6.4991,0.132190
6.5129,0.078286
6.5266,0.117900
6.5404,0.160155
6.5541,0.076171
6.5679,0.094043
6.5816,0.077629
6.5954,0.114563
6.6092,0.103800
6.6229,0.129264
6.6367,0.076366
6.6504,0.036134
6.6642,0.074602
6.6779,0.072503
6.6917,0.127152
6.7054,0.026979
6.7192,0.094696
6.7329,0.066978
6.7467,0.081549
6.7604,0.110458
6.7742,0.072171
6.7879,0.126596
6.8017,0.061949
6.8155,0.069048
6.8292,0.087040
6.8430,0.127909
6.8567,0.131066
6.8705,0.108729
6.8842,0.115965
6.8980,0.100820
6.9117,0.108458
6.9255,0.118372
6.9392,0.087229
6.9530,0.062247
6.9667,0.067914
6.9805,0.116413
6.9942,0.093877
7.0080,0.050064
7.0218,0.114221
7.0355,0.131205
7.0493,0.082321
7.0630,0.149538
7.0768,0.069954
7.0905,0.069921
7.1043,0.086736
7.1180,0.090764
7.1318,0.109133
7.1455,0.108791
7.1593,0.138046
7.1730,0.076584
7.1868,0.119800
7.2006,0.035817
7.2143,0.090266
7.2281,0.128846
7.2418,0.044160
7.2556,0.076207
7.2693,0.108102
7.2831,0.117123
7.2968,0.115091
7.3106,0.096866
7.3243,0.111533
7.3381,0.114119
7.3518,0.114107
7.3656,0.122091
7.3793,0.089528
7.3931,0.073174
7.4069,0.101306
7.4206,0.140557
7.4344,0.094441
7.4481,0.049672
7.4619,0.100467
7.4756,0.090217
7.4894,0.063004
7.5031,0.113445
7.5169,0.116844
7.5306,0.063841
7.5444,0.114708
7.5581,0.135940
7.5719,0.106540
7.5856,0.126042
7.5994,0.113690
7.6132,0.105075
7.6269,0.112529
7.6407,0.105785
7.6544,0.096341
7.6682,0.081443
7.6819,0.068568
7.6957,0.104813
7.7094,0.099612
7.7232,0.079426
7.7369,0.089138
7.7507,0.089762
7.7644,0.126766
7.7782,0.061661
7.7919,0.042423
7.8057,0.097668
7.8195,0.088302
7.8332,0.137500
7.8470,0.127227
7.8607,0.103968
7.8745,0.109772
7.8882,0.123883
7.9020,0.076391
7.9157,0.099034
7.9295,0.092510
7.9432,0.073682
7.9570,0.084124
7.9707,0.081639
7.9845,0.095994
7.9982,0.056300
8.0120,0.180142
8.0258,0.157123
8.0395,0.074108
8.0533,0.033554
8.0670,0.175437
8.0808,0.102965
8.0945,0.087484
8.1083,0.136141
8.1220,0.101534
8.1358,0.067736
8.1495,0.014256
8.1633,0.090732
8.1770,0.077463
8.1908,0.047313
8.2046,0.177323
8.2183,0.154222
8.2321,0.140222
8.2458,0.133489
8.2596,0.070548
8.2733,0.090210
8.2871,0.092941
8.3008,0.088526
8.3146,0.095075
8.3283,0.120947
8.3421,0.070213
8.3558,0.093974
8.3696,0.116601
8.3833,0.139782
8.3971,0.107305
8.4109,0.072103
8.4246,0.162194
8.4384,0.100033
8.4521,0.132487
8.4659,0.067206
8.4796,0.110554
8.4934,0.128405
8.5071,0.128310
8.5209,0.112638
