two_theta,intensity
5.0000,0.147128
5.0138,0.096784
5.0275,0.127341
5.0413,0.114382
5.0550,0.147574
5.0688,0.069243
5.0825,0.129192
5.0963,0.165530
5.1100,0.168448
5.1238,0.111913
5.1375,0.201015
5.1513,0.127392
5.1650,0.101267
5.1788,0.105915
5.1925,0.040232
5.2063,0.091611
5.2201,0.145809
5.2338,0.089690
5.2476,0.092783
5.2613,0.055733
5.2751,0.082304
5.2888,0.070625
5.3026,0.102242
5.3163,0.056067
5.3301,0.111286
5.3438,0.132256
5.3576,0.031103
5.3713,0.119618
5.3851,0.126616
5.3988,0.092903
5.4126,0.072266
5.4264,0.054919
5.4401,0.131812
5.4539,0.178445
5.4676,0.129470
5.4814,0.125010
5.4951,0.096480
5.5089,0.052327
5.5226,0.189749
5.5364,0.144588
5.5501,0.112756
5.5639,0.102642
5.5776,0.098694
5.5914,0.101351
5.6052,0.049744
5.6189,0.174862
5.6327,0.152050
5.6464,0.166954
5.6602,0.057281
5.6739,0.049708
5.6877,0.069716
5.7014,0.126534
5.7152,0.141610
5.7289,0.072991
5.7427,0.164499
5.7564,0.036741
5.7702,0.143801
5.7839,0.114925
5.7977,0.104730
5.8115,0.140127
5.8252,0.116351
5.8390,0.123493
5.8527,0.101153
5.8665,0.050504
5.8802,0.159983
5.8940,0.160229
5.9077,0.175671
5.9215,0.139385
5.9352,0.085638
5.9490,0.096677
5.9627,0.114830
5.9765,0.091008
5.9902,0.157250
6.0040,0.106815
6.0178,0.081601
6.0315,0.113070
6.0453,0.146867
6.0590,0.147780
6.0728,0.189064
6.0865,0.129120
6.1003,0.078068
6.1140,0.116919
6.1278,0.094467
6.1415,0.176385
6.1553,0.089228
6.1690,0.100270
6.1828,0.101979
6.1965,0.127259
6.2103,0.046780
6.2241,0.177565
6.2378,0.103445
6.2516,0.055286
6.2653,0.088429
6.2791,0.135123
6.2928,0.076169
6.3066,0.128355
6.3203,0.100116
6.3341,0.104740
6.3478,0.124845
6.3616,0.102172
6.3753,0.090115
6.3891,0.072183
6.4029,0.115906
6.4166,0.108957
6.4304,0.153091
6.4441,0.119744
6.4579,0.117247
6.4716,0.140204
6.4854,0.042205
6.4991,0.132323
6.5129,0.094506
6.5266,0.100595
6.5404,0.126716
6.5541,0.082362
6.5679,0.085085
6.5816,0.099937
6.5954,0.132247
6.6092,0.050796
6.6229,0.057243
6.6367,0.150337
6.6504,0.213669
6.6642,0.165830
6.6779,0.236547
6.6917,0.096334
6.7054,0.072412
6.7192,0.115248
6.7329,0.077871
6.7467,0.155301
6.7604,0.043072
6.7742,0.070857
6.7879,0.096654
6.8017,0.120609
6.8155,0.134124
6.8292,0.126964
6.8430,0.126617
6.8567,0.088339
6.8705,0.060480
6.8842,0.168115
6.8980,0.149371
6.9117,0.145538
6.9255,0.139976
6.9392,0.070330
6.9530,0.133239
6.9667,0.099971
6.9805,0.128782
6.9942,0.099497
7.0080,0.089560
7.0218,0.080388
7.0355,0.171678
7.0493,0.106714
7.0630,0.171483
7.0768,0.078451
7.0905,0.126526
7.1043,0.076942
7.1180,0.146144
7.1318,0.141356
7.1455,0.178892
7.1593,0.136925
7.1730,0.099225
7.1868,0.130679
7.2006,0.080733
7.2143,0.128691
7.2281,0.157267
7.2418,0.097898
7.2556,0.115906
7.2693,0.078822
7.2831,0.133229
7.2968,0.082245
7.3106,0.107385
7.3243,0.101894
7.3381,0.162543
7.3518,0.202952
7.3656,0.114196
7.3793,0.161941
7.3931,0.042567
7.4069,0.102497
7.4206,0.113453
7.4344,0.121375
7.4481,0.100304
7.4619,0.127552
7.4756,0.133713
7.4894,0.037194
7.5031,0.168013
7.5169,0.132321
7.5306,0.028453
7.5444,0.093769
7.5581,0.131617
7.5719,0.060014
7.5856,0.137650
7.5994,0.126578
7.6132,0.061532
7.6269,0.169061
7.6407,0.099806
7.6544,0.104829
7.6682,0.159806
7.6819,0.211117
7.6957,0.188611
7.7094,0.092476
7.7232,0.154657
7.7369,0.098773
7.7507,0.147926
7.7644,0.109606
7.7782,0.123898
7.7919,0.119711
7.8057,0.133672
7.8195,0.171784
7.8332,0.158518
7.8470,0.079600
7.8607,0.081010
7.8745,0.047019
7.8882,0.126174
7.9020,0.159607
7.9157,0.117282
7.9295,0.107291
7.9432,0.133147
7.9570,0.103393
7.9707,0.073931
7.9845,0.140692
7.9982,0.112013
8.0120,0.079195
8.0258,0.162954
8.0395,0.107901
8.0533,0.064751
8.0670,0.117834
8.0808,0.078754
8.0945,0.031766
8.1083,0.121357
8.1220,0.119420
8.1358,0.083076
8.1495,0.090551
8.1633,0.108358
8.1770,0.120033
8.1908,0.152479
8.2046,0.152320
8.2183,0.144386
8.2321,0.070726
8.2458,0.147895
8.2596,0.082347
8.2733,0.076327
8.2871,0.085739
8.3008,0.172977
8.3146,0.097911
8.3283,0.150003
8.3421,0.121778
8.3558,0.105492
8.3696,0.081739
8.3833,0.161485
8.3971,0.052551
8.4109,0.067607
8.4246,0.078145
8.4384,0.103549
8.4521,0.091931
8.4659,0.140569
8.4796,0.151172
8.4934,0.153261
8.5071,0.157741
8.5209,0.088671
8.5346,0.145701
8.5484,0.096273
8.5621,0.152378
8.5759,0.119731
8.5896,0.170687
8.6034,0.086249
8.6172,0.107856
8.6309,0.083313
8.6447,0.096139
8.6584,0.123978
8.6722,0.117101
8.6859,0.167293
8.6997,0.144666
8.7134,0.175531
8.7272,0.103194
8.7409,0.142712
8.7547,0.166452
8.7684,0.121527
8.7822,0.142857
8.7959,0.122559
8.8097,0.097189
8.8235,0.156210
8.8372,0.095884
8.8510,0.129771
8.8647,0.128367
8.8785,0.099494
8.8922,0.134564
8.9060,0.142543
8.9197,0.103266
8.9335,0.114761
8.9472,0.098804
8.9610,0.152319
8.9747,0.163940
8.9885,0.139407
9.0023,0.076827
9.0160,0.169154
9.0298,0.084864
9.0435,0.056831
9.0573,0.139340
9.0710,0.112529
9.0848,0.162656
9.0985,0.082886
9.1123,0.120066
9.1260,0.031888
9.1398,0.094175
9.1535,0.109609
9.1673,0.107928
9.1810,0.118035
9.1948,0.115450
9.2086,0.118646
9.2223,0.063649
9.2361,0.062715
9.2498,0.081286
9.2636,0.081933
9.2773,0.176446
9.2911,0.000000
9.3048,0.145581
9.3186,0.113364
9.3323,0.132509
9.3461,0.123300
9.3598,0.123829
9.3736,0.176124
9.3873,0.124290
9.4011,0.055688
9.4149,0.122478
9.4286,0.113832
9.4424,0.092481
9.4561,0.141550
9.4699,0.106739
9.4836,0.129127
9.4974,0.027043
9.5111,0.073158
9.5249,0.090956
9.5386,0.080971
9.5524,0.078998
9.5661,0.117439
9.5799,0.141805
9.5936,0.090257
9.6074,0.064928
9.6212,0.110173
9.6349,0.098745
9.6487,0.067602
9.6624,0.060663
9.6762,0.163832
9.6899,0.151903
9.7037,0.078642
9.7174,0.043500
9.7312,0.084312
9.7449,0.107438
9.7587,0.091135
9.7724,0.046368
9.7862,0.136221
9.7999,0.137032
9.8137,0.113874
9.8275,0.109554
9.8412,0.098073
9.8550,0.094321
9.8687,0.074192
9.8825,0.101589
9.8962,0.113481
9.9100,0.149864
9.9237,0.171960
9.9375,0.102208
9.9512,0.140424
9.9650,0.135076
9.9787,0.111148
9.9925,0.076010
10.0063,0.160182
10.0200,0.087598
10.0338,0.105865
10.0475,0.115155
10.0613,0.048531
10.0750,0.071527
10.0888,0.131191
10.1025,0.126720
10.1163,0.109422
10.1300,0.175376
10.1438,0.109574
10.1575,0.115309
10.1713,0.074794
10.1850,0.118795
10.1988,0.123166
10.2126,0.097945
10.2263,0.054316
10.2401,0.139393
10.2538,0.088781
10.2676,0.135135
10.2813,0.102837
10.2951,0.168163
10.3088,0.115799
10.3226,0.134599
10.3363,0.051787
10.3501,0.079769
10.3638,0.166741
10.3776,0.089099
10.3913,0.071009
10.4051,0.103921
10.4189,0.087528
10.4326,0.091352
10.4464,0.121188
10.4601,0.207860
10.4739,0.151980
10.4876,0.164313
10.5014,0.103566
10.5151,0.054867
10.5289,0.153360
10.5426,0.109690
10.5564,0.067709
10.5701,0.091370
10.5839,0.161501
10.5976,0.147600
10.6114,0.114686
10.6252,0.102720
10.6389,0.046164
10.6527,0.116581
10.6664,0.120922
10.6802,0.097653
10.6939,0.122766
10.7077,0.134946
10.7214,0.158192
10.7352,0.154905
10.7489,0.098872
10.7627,0.087973
10.7764,0.063822
10.7902,0.105816
10.8040,0.121044
10.8177,0.154965
10.8315,0.168983
10.8452,0.098231
10.8590,0.106417
10.8727,0.147618
10.8865,0.060400
10.9002,0.082273
10.9140,0.116357
10.9277,0.087249
10.9415,0.088501
10.9552,0.135202
10.9690,0.208027
10.9827,0.096478
10.9965,0.061711
11.0103,0.173569
11.0240,0.124585
11.0378,0.071663
11.0515,0.088699
11.0653,0.135303
11.0790,0.124614
11.0928,0.164180
11.1065,0.130567
11.1203,0.150445
11.1340,0.080846
11.1478,0.063459
11.1615,0.118944
11.1753,0.120716
11.1890,0.113458
11.2028,0.064219
11.2166,0.072269
11.2303,0.144284
11.2441,0.104756
11.2578,0.099444
11.2716,0.097300
11.2853,0.097009
11.2991,0.092318
11.3128,0.164390
11.3266,0.147236
11.3403,0.194714
11.3541,0.111149
11.3678,0.153711
11.3816,0.134242
11.3953,0.131100
11.4091,0.169156
11.4229,0.109056
11.4366,0.151832
11.4504,0.006016
11.4641,0.086142
11.4779,0.081262
11.4916,0.159572
11.5054,0.176621
11.5191,0.184038
11.5329,0.133956
11.5466,0.117768
11.5604,0.062574
11.5741,0.178221
11.5879,0.070338
11.6017,0.097974
11.6154,0.143969
11.6292,0.112427
11.6429,0.117043
11.6567,0.138801
11.6704,0.156826
11.6842,0.087823
11.6979,0.123177
11.7117,0.134555
11.7254,0.172607
11.7392,0.129375
11.7529,0.099839
11.7667,0.168123
11.7804,0.111473
11.7942,0.167013
11.8080,0.135454
11.8217,0.101982
11.8355,0.110403
11.8492,0.133290
11.8630,0.101780
