two_theta,intensity
5.0000,0.090071
5.0138,0.049027
5.0275,0.096056
5.0413,0.051103
5.0550,0.117476
5.0688,0.158891
5.0825,0.176259
5.0963,0.084571
5.1100,0.071283
5.1238,0.075663
5.1375,0.128812
5.1513,0.127483
5.1650,0.063211
5.1788,0.099322
5.1925,0.124329
5.2063,0.078099
5.2201,0.094354
5.2338,0.083241
5.2476,0.079974
5.2613,0.101053
5.2751,0.117454
5.2888,0.124129
5.3026,0.058457
5.3163,0.059214
5.3301,0.096488
5.3438,0.092727
5.3576,0.146622
5.3713,0.111003
5.3851,0.125471
5.3988,0.097266
5.4126,0.097138
5.4264,0.114144
5.4401,0.111015
5.4539,0.078660
5.4676,0.087426
5.4814,0.101882
5.4951,0.049632
5.5089,0.170819
5.5226,0.035661
5.5364,0.094397
5.5501,0.108258
5.5639,0.135197
5.5776,0.058955
5.5914,0.148693
5.6052,0.101411
5.6189,0.111619
5.6327,0.083492
5.6464,0.119064
5.6602,0.115724
5.6739,0.133224
5.6877,0.083965
5.7014,0.053913
5.7152,0.084063
5.7289,0.075865
5.7427,0.103709
5.7564,0.128720
5.7702,0.120413
5.7839,0.082003
5.7977,0.064416
5.8115,0.080850
5.8252,0.096465
5.8390,0.012797
5.8527,0.137291
5.8665,0.034564
5.8802,0.039163
5.8940,0.049387
5.9077,0.139167
5.9215,0.131812
5.9352,0.135490
5.9490,0.104939
5.9627,0.081149
5.9765,0.122005
5.9902,0.126339
6.0040,0.086781
6.0178,0.092103
6.0315,0.115319
6.0453,0.197745
6.0590,0.078106
6.0728,0.048732
6.0865,0.128939
6.1003,0.121222
6.1140,0.117979
6.1278,0.067381
6.1415,0.061093
6.1553,0.071790
6.1690,0.106103
6.1828,0.113133
6.1965,0.080519
6.2103,0.090429
6.2241,0.093625
6.2378,0.118695
6.2516,0.109666
6.2653,0.105549
6.2791,0.070401
6.2928,0.040413
6.3066,0.093756
6.3203,0.034882
6.3341,0.092667
6.3478,0.106041
6.3616,0.067647
6.3753,0.066692
6.3891,0.090840
6.4029,0.058579
6.4166,0.122326
6.4304,0.056819
6.4441,0.077168
6.4579,0.097019
