two_theta,intensity
5.0000,0.034956
5.0138,0.089898
5.0275,0.061955
5.0413,0.059606
5.0550,0.041969
5.0688,0.039505
5.0825,0.053983
5.0963,0.058144
5.1100,0.076173
5.1238,0.067205
5.1375,0.086858
5.1513,0.072103
5.1650,0.070477
5.1788,0.072792
5.1925,0.072975
5.2063,0.061516
5.2201,0.054874
5.2338,0.042990
5.2476,0.033501
5.2613,0.043345
5.2751,0.060200
5.2888,0.068625
5.3026,0.037146
5.3163,0.054806
5.3301,0.045840
5.3438,0.096374
5.3576,0.093602
5.3713,0.077299
5.3851,0.072570
5.3988,0.091878
5.4126,0.050185
5.4264,0.053062
5.4401,0.051464
5.4539,0.065477
5.4676,0.087241
5.4814,0.064013
5.4951,0.077054
5.5089,0.085083
5.5226,0.067699
5.5364,0.057138
5.5501,0.072606
5.5639,0.055335
5.5776,0.049302
5.5914,0.057400
5.6052,0.061956
5.6189,0.082607
5.6327,0.072994
5.6464,0.070838
5.6602,0.072645
5.6739,0.088622
5.6877,0.090359
5.7014,0.063355
5.7152,0.041785
5.7289,0.068782
5.7427,0.060003
5.7564,0.094697
5.7702,0.054928
5.7839,0.055206
5.7977,0.036669
5.8115,0.071701
5.8252,0.025620
5.8390,0.062129
5.8527,0.076117
5.8665,0.054985
5.8802,0.058827
5.8940,0.049579
5.9077,0.043898
5.9215,0.089788
5.9352,0.037721
5.9490,0.062035
5.9627,0.095962
5.9765,0.098215
5.9902,0.038991
6.0040,0.044962
6.0178,0.045774
6.0315,0.067258
6.0453,0.025970
6.0590,0.052027
6.0728,0.061319
6.0865,0.084934
6.1003,0.060710
6.1140,0.067038
6.1278,0.032679
6.1415,0.051647
6.1553,0.081087
6.1690,0.053539
6.1828,0.055086
6.1965,0.099420
6.2103,0.057838
6.2241,0.016084
6.2378,0.086282
6.2516,0.060441
6.2653,0.062936
6.2791,0.061232
6.2928,0.101489
6.3066,0.042197
6.3203,0.075073
6.3341,0.059398
6.3478,0.035248
6.3616,0.065224
6.3753,0.070476
6.3891,0.064268
6.4029,0.048857
6.4166,0.086069
6.4304,0.081590
6.4441,0.096961
6.4579,0.037176
6.4716,0.040222
6.4854,0.083352
6.4991,0.070774
6.5129,0.057952
6.5266,0.100014
6.5404,0.059904
6.5541,0.075453
6.5679,0.058751
6.5816,0.060099
6.5954,0.007058
6.6092,0.056032
6.6229,0.086407
6.6367,0.055735
6.6504,0.055850
6.6642,0.072030
6.6779,0.081344
6.6917,0.033707
6.7054,0.067781
6.7192,0.017966
6.7329,0.063398
6.7467,0.073554
6.7604,0.068374
6.7742,0.048643
6.7879,0.047289
6.8017,0.074902
6.8155,0.075694
6.8292,0.063401
6.8430,0.092805
6.8567,0.066500
6.8705,0.107389
6.8842,0.049353
6.8980,0.087808
6.9117,0.062849
6.9255,0.106308
6.9392,0.030808
6.9530,0.097213
6.9667,0.059513
6.9805,0.038518
6.9942,0.043452
7.0080,0.059690
7.0218,0.073638
7.0355,0.041574
7.0493,0.095720
7.0630,0.077489
7.0768,0.066517
7.0905,0.037255
7.1043,0.069219
7.1180,0.058895
7.1318,0.079291
7.1455,0.062624
7.1593,0.073658
7.1730,0.080694
7.1868,0.017315
7.2006,0.076623
7.2143,0.059905
7.2281,0.091716
7.2418,0.066455
7.2556,0.065005
7.2693,0.028401
7.2831,0.083606
7.2968,0.053336
7.3106,0.053428
7.3243,0.063173
7.3381,0.051674
7.3518,0.089347
7.3656,0.097478
7.3793,0.084005
7.3931,0.005295
7.4069,0.067540
7.4206,0.030441
7.4344,0.037227
7.4481,0.090569
7.4619,0.106417
7.4756,0.034161
7.4894,0.063129
7.5031,0.065889
7.5169,0.084296
7.5306,0.052757
7.5444,0.072865
7.5581,0.064724
7.5719,0.062407
7.5856,0.049675
7.5994,0.072869
7.6132,0.047289
7.6269,0.074422
7.6407,0.086951
7.6544,0.079160
7.6682,0.069433
7.6819,0.064123
7.6957,0.103557
7.7094,0.049629
7.7232,0.048777
7.7369,0.052643
7.7507,0.075486
7.7644,0.032539
7.7782,0.082916
7.7919,0.062108
7.8057,0.052912
7.8195,0.066381
7.8332,0.076477
7.8470,0.059177
7.8607,0.080156
7.8745,0.081493
7.8882,0.078020
7.9020,0.051430
7.9157,0.090538
7.9295,0.055244
7.9432,0.065882
7.9570,0.073323
7.9707,0.061708
7.9845,0.070013
7.9982,0.045328
8.0120,0.058423
8.0258,0.052386
8.0395,0.009038
8.0533,0.028896
8.0670,0.041743
8.0808,0.046209
8.0945,0.038282
8.1083,0.112081
8.1220,0.065354
8.1358,0.080973
8.1495,0.061372
8.1633,0.076210
8.1770,0.065731
8.1908,0.024430
8.2046,0.045164
8.2183,0.057771
8.2321,0.062345
8.2458,0.039618
8.2596,0.055956
8.2733,0.089000
8.2871,0.083430
8.3008,0.067037
8.3146,0.079364
8.3283,0.111217
8.3421,0.080195
8.3558,0.046377
8.3696,0.060965
8.3833,0.074327
8.3971,0.041994
8.4109,0.061339
8.4246,0.062759
8.4384,0.056916
8.4521,0.091048
8.4659,0.051593
8.4796,0.128105
8.4934,0.032199
8.5071,0.063625
8.5209,0.031386
8.5346,0.077495
8.5484,0.069803
8.5621,0.062124
8.5759,0.028224
8.5896,0.065337
8.6034,0.066259
8.6172,0.093336
8.6309,0.070421
8.6447,0.062418
8.6584,0.072595
8.6722,0.085135
8.6859,0.070135
8.6997,0.075032
8.7134,0.042332
8.7272,0.078401
8.7409,0.061160
8.7547,0.089379
8.7684,0.053738
8.7822,0.085210
8.7959,0.049840
8.8097,0.038461
8.8235,0.063119
8.8372,0.055021
8.8510,0.100051
8.8647,0.046723
8.8785,0.078172
8.8922,0.061210
8.9060,0.045358
8.9197,0.066875
8.9335,0.037959
8.9472,0.063124
8.9610,0.074427
8.9747,0.039672
8.9885,0.014843
9.0023,0.070656
9.0160,0.044563
9.0298,0.084449
9.0435,0.100049
9.0573,0.065852
9.0710,0.052225
9.0848,0.059932
9.0985,0.043367
9.1123,0.081665
9.1260,0.040779
9.1398,0.017681
9.1535,0.057594
9.1673,0.075741
9.1810,0.058538
9.1948,0.080153
9.2086,0.042176
9.2223,0.059407
9.2361,0.057083
9.2498,0.047197
9.2636,0.075131
9.2773,0.066722
9.2911,0.054385
9.3048,0.067574
9.3186,0.075839
9.3323,0.045477
9.3461,0.072286
9.3598,0.049064
9.3736,0.076829
9.3873,0.063949
9.4011,0.059880
9.4149,0.054175
9.4286,0.045606
9.4424,0.071372
9.4561,0.073110
9.4699,0.052117
9.4836,0.071659
9.4974,0.056236
9.5111,0.050542
9.5249,0.105116
9.5386,0.046059
9.5524,0.054456
9.5661,0.083982
9.5799,0.051776
9.5936,0.096850
9.6074,0.040728
9.6212,0.107609
9.6349,0.106089
9.6487,0.092280
9.6624,0.041861
9.6762,0.039509
9.6899,0.074844
9.7037,0.069347
9.7174,0.016908
9.7312,0.034260
9.7449,0.047867
9.7587,0.084459
9.7724,0.081456
9.7862,0.064845
9.7999,0.046541
9.8137,0.048287
9.8275,0.062025
9.8412,0.083925
9.8550,0.066829
9.8687,0.068597
9.8825,0.083927
9.8962,0.054813
9.9100,0.069856
9.9237,0.051530
9.9375,0.063057
9.9512,0.092683
9.9650,0.065338
9.9787,0.049718
9.9925,0.104176
10.0063,0.047985
10.0200,0.034465
10.0338,0.089191
10.0475,0.088764
10.0613,0.092416
10.0750,0.086423
10.0888,0.046367
10.1025,0.056273
10.1163,0.085147
10.1300,0.033815
10.1438,0.098515
10.1575,0.051056
10.1713,0.027464
10.1850,0.073089
10.1988,0.027048
10.2126,0.083821
10.2263,0.050800
10.2401,0.088337
10.2538,0.030764
10.2676,0.055756
10.2813,0.063672
10.2951,0.096149
10.3088,0.075653
10.3226,0.047282
10.3363,0.030431
10.3501,0.037208
10.3638,0.063149
10.3776,0.041526
10.3913,0.049943
10.4051,0.035131
10.4189,0.067459
10.4326,0.087638
10.4464,0.064485
10.4601,0.052479
10.4739,0.094511
10.4876,0.034665
10.5014,0.075565
10.5151,0.062734
10.5289,0.067253
10.5426,0.076105
10.5564,0.060036
10.5701,0.057222
10.5839,0.066215
10.5976,0.037298
10.6114,0.068553
10.6252,0.066284
10.6389,0.078723
10.6527,0.023320
10.6664,0.054093
10.6802,0.059049
10.6939,0.053492
10.7077,0.070880
10.7214,0.099889
10.7352,0.083693
10.7489,0.056093
10.7627,0.069653
10.7764,0.051492
10.7902,0.038470
10.8040,0.054536
10.8177,0.063923
10.8315,0.086095
10.8452,0.040886
10.8590,0.089536
10.8727,0.065742
10.8865,0.078816
10.9002,0.067208
10.9140,0.091423
10.9277,0.088033
10.9415,0.090623
10.9552,0.069015
10.9690,0.065648
10.9827,0.102273
10.9965,0.079853
11.0103,0.065411
11.0240,0.043189
11.0378,0.055392
11.0515,0.059712
11.0653,0.053857
11.0790,0.064657
11.0928,0.078271
11.1065,0.078545
11.1203,0.055902
11.1340,0.047449
11.1478,0.062667
11.1615,0.078791
11.1753,0.044831
11.1890,0.050346
11.2028,0.097860
11.2166,0.028945
11.2303,0.084961
11.2441,0.039448
11.2578,0.083777
11.2716,0.053168
11.2853,0.066414
11.2991,0.054775
11.3128,0.081256
11.3266,0.083129
11.3403,0.055610
11.3541,0.100544
11.3678,0.073176
11.3816,0.050054
11.3953,0.068870
11.4091,0.060982
11.4229,0.061589
11.4366,0.038817
11.4504,0.058378
11.4641,0.092877
11.4779,0.069351
11.4916,0.075165
11.5054,0.086490
11.5191,0.064976
11.5329,0.053403
11.5466,0.069003
11.5604,0.082567
11.5741,0.053936
11.5879,0.097568
11.6017,0.075967
11.6154,0.092136
11.6292,0.085660
11.6429,0.062330
11.6567,0.102461
11.6704,0.075883
11.6842,0.045716
11.6979,0.087128
11.7117,0.060753
11.7254,0.082550
11.7392,0.084538
11.7529,0.032140
11.7667,0.032501
11.7804,0.101922
11.7942,0.091383
11.8080,0.022180
11.8217,0.058281
11.8355,0.026403
11.8492,0.063231
11.8630,0.061443
11.8767,0.048007
11.8905,0.078269
11.9042,0.063853
11.9180,0.048915
11.9317,0.049935
11.9455,0.072945
11.9592,0.036842
11.9730,0.048978
11.9867,0.068410
12.0005,0.106135
12.0143,0.050855
12.0280,0.069050
12.0418,0.074441
12.0555,0.080431
12.0693,0.073238
12.0830,0.066123
12.0968,0.084694
12.1105,0.089307
12.1243,0.099071
12.1380,0.102874
12.1518,0.052136
12.1655,0.052190
12.1793,0.064048
12.1930,0.095986
12.2068,0.093404
12.2206,0.081542
12.2343,0.071736
12.2481,0.095710
12.2618,0.041136
12.2756,0.064799
12.2893,0.060075
12.3031,0.085109
12.3168,0.054127
12.3306,0.056880
12.3443,0.043985
12.3581,0.072361
12.3718,0.068029
12.3856,0.089186
12.3993,0.091720
12.4131,0.085208
12.4269,0.078953
12.4406,0.057037
12.4544,0.082979
12.4681,0.093609
12.4819,0.036684
12.4956,0.050256
12.5094,0.081675
12.5231,0.066607
12.5369,0.099187
12.5506,0.062973
12.5644,0.013033
12.5781,0.061607
12.5919,0.104072
12.6057,0.066538
12.6194,0.075386
12.6332,0.065309
12.6469,0.088510
12.6607,0.085848
12.6744,0.078010
12.6882,0.072876
12.7019,0.089120
12.7157,0.052972
12.7294,0.057821
12.7432,0.067347
12.7569,0.051114
12.7707,0.067376
12.7844,0.063093
12.7982,0.021925
12.8120,0.059768
12.8257,0.097592
12.8395,0.089903
12.8532,0.087225
12.8670,0.027329
12.8807,0.059058
12.8945,0.084354
12.9082,0.044002
12.9220,0.083787
12.9357,0.066049
12.9495,0.074622
12.9632,0.074213
12.9770,0.093709
12.9907,0.071261
13.0045,0.100040
13.0183,0.067545
13.0320,0.058361
13.0458,0.073081
13.0595,0.072023
13.0733,0.073851
13.0870,0.074141
13.1008,0.081077
13.1145,0.070204
13.1283,0.055240
13.1420,0.069517
13.1558,0.044848
13.1695,0.059011
13.1833,0.060811
13.1970,0.075382
13.2108,0.078105
13.2246,0.121890
13.2383,0.063933
13.2521,0.075782
13.2658,0.038051
13.2796,0.033338
13.2933,0.079457
13.3071,0.096196
13.3208,0.080692
13.3346,0.063772
13.3483,0.067680
13.3621,0.072575
13.3758,0.068122
13.3896,0.081058
13.4034,0.091003
13.4171,0.099029
13.4309,0.051086
13.4446,0.085412
13.4584,0.078211
13.4721,0.103261
13.4859,0.095828
13.4996,0.086829
13.5134,0.077454
13.5271,0.079690
13.5409,0.057123
13.5546,0.073091
13.5684,0.101751
13.5821,0.070761
13.5959,0.069880
13.6097,0.089934
13.6234,0.060412
13.6372,0.077614
13.6509,0.042492
13.6647,0.082865
13.6784,0.052143
13.6922,0.070400
13.7059,0.064300
13.7197,0.092921
13.7334,0.104790
13.7472,0.051317
13.7609,0.050485
13.7747,0.073168
13.7884,0.055693
13.8022,0.074108
13.8160,0.095324
13.8297,0.085822
13.8435,0.088388
13.8572,0.073006
13.8710,0.114543
13.8847,0.099092
13.8985,0.123029
13.9122,0.084497
13.9260,0.078177
13.9397,0.037266
13.9535,0.076564
13.9672,0.071509
13.9810,0.045572
13.9947,0.061537
14.0085,0.093523
14.0223,0.102565
14.0360,0.069475
14.0498,0.066644
14.0635,0.077150
14.0773,0.085867
14.0910,0.072045
14.1048,0.074263
14.1185,0.068533
14.1323,0.089161
14.1460,0.093218
14.1598,0.084968
14.1735,0.082692
14.1873,0.082078
14.2011,0.119999
14.2148,0.098061
14.2286,0.084824
14.2423,0.050295
14.2561,0.097993
14.2698,0.059930
14.2836,0.052285
14.2973,0.058046
14.3111,0.070865
14.3248,0.035518
14.3386,0.092330
14.3523,0.090704
14.3661,0.068099
14.3798,0.099721
14.3936,0.056304
14.4074,0.057827
14.4211,0.075286
14.4349,0.101909
14.4486,0.079509
14.4624,0.071528
14.4761,0.103934
14.4899,0.101093
14.5036,0.044824
14.5174,0.060331
14.5311,0.080799
14.5449,0.078265
14.5586,0.092183
14.5724,0.103909
14.5861,0.049628
14.5999,0.090148
14.6137,0.074749
14.6274,0.078272
14.6412,0.095123
14.6549,0.087238
14.6687,0.092624
14.6824,0.060540
14.6962,0.075278
14.7099,0.078086
14.7237,0.079405
14.7374,0.110042
