two_theta,intensity
5.0000,0.080726
5.0138,0.018994
5.0275,0.075330
5.0413,0.049526
5.0550,0.094201
5.0688,0.051691
5.0825,0.052370
5.0963,0.093529
5.1100,0.049100
5.1238,0.108595
5.1375,0.045448
5.1513,0.051712
5.1650,0.060759
5.1788,0.047043
5.1925,0.028364
5.2063,0.065046
5.2201,0.059010
5.2338,0.058555
5.2476,0.053717
5.2613,0.039171
5.2751,0.052533
5.2888,0.093779
5.3026,0.051332
5.3163,0.063437
5.3301,0.123579
5.3438,0.056142
5.3576,0.049931
5.3713,0.031996
5.3851,0.079442
5.3988,0.060129
5.4126,0.069238
5.4264,0.052305
5.4401,0.033695
5.4539,0.033916
5.4676,0.070075
5.4814,0.092717
5.4951,0.041006
5.5089,0.087149
5.5226,0.033180
5.5364,0.033075
5.5501,0.042336
5.5639,0.058078
5.5776,0.057540
5.5914,0.076567
5.6052,0.092787
5.6189,0.066940
5.6327,0.103993
5.6464,0.050632
5.6602,0.039169
5.6739,0.083079
5.6877,0.076770
5.7014,0.049472
5.7152,0.057763
5.7289,0.062543
5.7427,0.033177
5.7564,0.066401
5.7702,0.066423
5.7839,0.097728
5.7977,0.072860
5.8115,0.050258
5.8252,0.033811
5.8390,0.064729
5.8527,0.050109
5.8665,0.074348
5.8802,0.053519
5.8940,0.051605
5.9077,0.065971
5.9215,0.052712
5.9352,0.044461
5.9490,0.038423
5.9627,0.063331
5.9765,0.058575
5.9902,0.024423
6.0040,0.080372
6.0178,0.085928
6.0315,0.067729
6.0453,0.032103
6.0590,0.062917
6.0728,0.080797
6.0865,0.089041
6.1003,0.064619
6.1140,0.049310
6.1278,0.050131
6.1415,0.077570
6.1553,0.070803
6.1690,0.078198
6.1828,0.069818
6.1965,0.105843
6.2103,0.056273
6.2241,0.036689
6.2378,0.084069
6.2516,0.061226
6.2653,0.083160
6.2791,0.064301
6.2928,0.071218
6.3066,0.056241
6.3203,0.058859
6.3341,0.059924
6.3478,0.055753
6.3616,0.070738
6.3753,0.036906
6.3891,0.063096
6.4029,0.076263
6.4166,0.088472
6.4304,0.050959
6.4441,0.019841
6.4579,0.033088
6.4716,0.057364
6.4854,0.054821
6.4991,0.091922
6.5129,0.071957
6.5266,0.053020
6.5404,0.065042
6.5541,0.073581
6.5679,0.041233
6.5816,0.075202
6.5954,0.020914
6.6092,0.051298
6.6229,0.101506
6.6367,0.047823
6.6504,0.070249
6.6642,0.074947
6.6779,0.075801
6.6917,0.010944
6.7054,0.062992
6.7192,0.045578
6.7329,0.062532
6.7467,0.066144
