two_theta,intensity
5.0000,0.119298
5.0138,0.077525
5.0275,0.077874
5.0413,0.095745
5.0550,0.125731
5.0688,0.055849
5.0825,0.105518
5.0963,0.104320
5.1100,0.091353
5.1238,0.091797
5.1375,0.092602
5.1513,0.107792
5.1650,0.115904
5.1788,0.082052
5.1925,0.112842
5.2063,0.143289
5.2201,0.084966
5.2338,0.048024
5.2476,0.095774
5.2613,0.125215
5.2751,0.127838
5.2888,0.108402
5.3026,0.116129
5.3163,0.105719
5.3301,0.086470
5.3438,0.134654
5.3576,0.106048
5.3713,0.145637
5.3851,0.099262
5.3988,0.062780
5.4126,0.107996
5.4264,0.033048
5.4401,0.079630
5.4539,0.046547
5.4676,0.068530
5.4814,0.076572
5.4951,0.070469
5.5089,0.061504
5.5226,0.108942
5.5364,0.130384
5.5501,0.090144
5.5639,0.088645
5.5776,0.118106
5.5914,0.113597
5.6052,0.089051
5.6189,0.060895
5.6327,0.113421
5.6464,0.117237
5.6602,0.075885
5.6739,0.123444
5.6877,0.043197
5.7014,0.136633
5.7152,0.070026
5.7289,0.117746
5.7427,0.040924
5.7564,0.090934
5.7702,0.132357
5.7839,0.103515
5.7977,0.153228
5.8115,0.073736
5.8252,0.051367
5.8390,0.104606
5.8527,0.144440
5.8665,0.128281
5.8802,0.079957
5.8940,0.017735
5.9077,0.096759
5.9215,0.039444
5.9352,0.074262
5.9490,0.162432
5.9627,0.117633
5.9765,0.063672
5.9902,0.138258
6.0040,0.072428
6.0178,0.118790
6.0315,0.088671
6.0453,0.110658
6.0590,0.070441
6.0728,0.117507
6.0865,0.067604
6.1003,0.119050
6.1140,0.050807
6.1278,0.055972
6.1415,0.059337
6.1553,0.056933
6.1690,0.133142
6.1828,0.088212
6.1965,0.092389
6.2103,0.110216
6.2241,0.054972
6.2378,0.095488
6.2516,0.104917
6.2653,0.132463
6.2791,0.050163
6.2928,0.070980
6.3066,0.100476
6.3203,0.102705
6.3341,0.121861
6.3478,0.115283
6.3616,0.095710
6.3753,0.136271
6.3891,0.059308
6.4029,0.091694
6.4166,0.105766
6.4304,0.115367
6.4441,0.095930
6.4579,0.086838
6.4716,0.058137
6.4854,0.077714
6.4991,0.134864
6.5129,0.107456
6.5266,0.081183
6.5404,0.102820
6.5541,0.067413
6.5679,0.108071
6.5816,0.094449
6.5954,0.151292
6.6092,0.112086
6.6229,0.114911
6.6367,0.145892
6.6504,0.081136
6.6642,0.114506
6.6779,0.095488
6.6917,0.108003
6.7054,0.078386
6.7192,0.035866
6.7329,0.070645
6.7467,0.049600
6.7604,0.059647
6.7742,0.047583
6.7879,0.118819
6.8017,0.097998
6.8155,0.089520
6.8292,0.149653
6.8430,0.104541
6.8567,0.083502
6.8705,0.133222
6.8842,0.137133
6.8980,0.103670
6.9117,0.101789
6.9255,0.144882
6.9392,0.081425
6.9530,0.057394
6.9667,0.074075
6.9805,0.130322
6.9942,0.143255
7.0080,0.148966
7.0218,0.126015
7.0355,0.106657
7.0493,0.092760
7.0630,0.122978
7.0768,0.052182
7.0905,0.026501
7.1043,0.114586
7.1180,0.131654
7.1318,0.115815
7.1455,0.145275
7.1593,0.062336
7.1730,0.110418
