temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.19436732604010873,3.535328383002207e-18,0.7211977871490484,0.2923963760089902,5.165079136711775e-10,0,30
40,0.20479327401051414,4.011709945994723e-18,0.7422220839922223,1.3819100004949296,1.0215664033895975e-09,0,30
60,0.2071780298093276,4.339087953167066e-18,0.7900304773216257,3.277548861105361,1.796075608051128e-09,0,30
80,0.19399700923248622,4.2939885918213785e-18,0.7516959509761074,8.971613011133876,2.4435509415276578e-09,0,30
100,0.20355488262358357,4.751917239760815e-18,0.726057232846455,23.389052762909873,4.579741213979995e-09,0,30
120,0.2014441228582661,1.2132308400357903e-17,0.731049028815145,0.5886736585952681,6.1797933366581856e-09,0,30
140,0.21252043609928412,2.1793399171242075e-17,0.7431390471265019,0.8827729320681246,9.978961281185099e-09,0,30
160,0.22001131572996177,4.286774404499991e-17,0.71955800232017,1.0414095510584733,1.2065362062710738e-08,0,30
180,0.21537782845644354,3.7382878129120334e-17,0.7233840731884088,1.5033907969600213,1.5730896552071743e-08,0,30
200,0.22620499676822856,6.768650499415577e-17,0.7352977986083736,2.9012408832502214,2.1418067703807854e-08,0,30
220,0.2278553704602387,1.214382214466243e-16,0.6857982527432489,3.7727450310926587,2.7030646171482117e-08,0,30
240,0.22758782185994605,2.0299473681390497e-16,0.7195258821379983,2.4597718224892677,3.672027921056049e-08,0,30
260,0.22504819176433516,2.4426289808859547e-16,0.7392541411951824,3.4085171862978765,4.594338332840205e-08,0,30
280,0.22970093332686176,4.131158259789112e-16,0.6743708171693649,3.5005190880916945,4.930276962006445e-08,0,30
300,0.23951427091103963,6.839001606719548e-16,0.6383281765938164,7.353968292404195,4.8474344830591295e-08,0,30
320,0.24176924914737,7.407543196669444e-16,0.6359761028048299,10.20005404759223,5.6754685110447494e-08,0,30
340,0.2528372255534258,1.169546191021229e-15,0.6243662480215687,14.604915249841184,6.891631659670757e-08,0,30
360,0.24866733548942332,1.4666864390872643e-15,0.6040978681748408,23.91909314398236,6.878997168066928e-08,0,30
380,0.2593169551324676,1.722105597209206e-15,0.5765377465636508,28.454020011366413,7.527805513317034e-08,0,30
400,0.2586777498963416,2.23033482481993e-15,0.5773592468318715,39.708387188731216,1.0271531778744275e-07,0,30
420,0.25816558451774335,4.970553212006562e-15,0.6189077686867622,63.911025369628504,1.1616557106255848e-07,0,30
440,0.26692310946361586,8.590942125560752e-15,0.603092341607533,104.22329777173674,1.359639198587481e-07,0,30
460,0.2724581570751441,1.2124231741801968e-14,0.6740862618459533,85.14353422277722,1.8130191959955627e-07,0,30
480,0.2812843130819635,1.6413071728272853e-14,0.6091921464017782,123.43255977791584,1.5914222256459452e-07,0,30
500,0.2748209491542086,1.954595820521953e-14,0.6114664445181431,190.98406387677815,1.9597047088629707e-07,0,30
520,0.28935564601898006,3.022012770985896e-14,0.6164148878700073,280.1585558989774,2.3462655378526725e-07,0,30
540,0.2852030221955263,3.784737865667876e-14,0.6250152331948692,361.9268508118661,2.710799769707732e-07,0,30
560,0.30139639133044877,5.285148462523347e-14,0.6249490946025738,661.1485925598996,2.833856180406345e-07,0,30
580,0.30440822580473925,6.632487909799498e-14,0.6152022117667176,844.1463767748168,2.8792989384396546e-07,0,30
600,0.29933720067799235,7.0575979073437e-14,0.6223210762282865,1317.4651220533924,3.4656930652415615e-07,0,30
620,0.3189268597671852,1.3344314077463763e-13,0.5877130452449817,1742.153201953872,3.474695974879801e-07,0,30
640,0.3066125985500366,1.4491118593898532e-13,0.6000180034202299,2574.177355665136,3.5637271272875803e-07,0,30
660,0.3183797245115582,1.9509875004204506e-13,0.6230850214610792,3975.6293607528123,4.61630918785474e-07,0,30
680,0.31362611131708124,1.9717423562266519e-13,0.6116871158658101,5820.235951469534,4.5992159318061677e-07,0,30
700,0.3231059953015264,3.0414670111267963e-13,0.6131975098183734,8544.059625958731,4.846752115664952e-07,0,30
720,0.31522603816985456,3.306960791325937e-13,0.602951910072627,16117.932320910937,5.02895426341438e-07,0,30
740,0.31827054254008164,3.187361005169317e-13,0.6009532840706716,23195.751610431318,5.31735361741767e-07,0,30
760,0.33547117370849483,5.044973611065638e-13,0.6171102503686634,26953.474200974473,5.517835280419345e-07,0,30
780,0.3260003420339699,4.3082150848165614e-13,0.6489840286970568,57615.76790854927,6.882274357210938e-07,0,30
800,0.33588999071473813,4.475305169680047e-13,0.5990416662853842,66944.284812182,6.113906669384302e-07,0,30
