temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.32066550642318387,3.894729121171639e-16,0.7640368391992083,0.3904498648869403,6.085250482981134e-10,0.5,15
40,0.3247443628649759,4.34970025998687e-16,0.7652999274789825,1.3295889255320454,1.0106328735823118e-09,0.5,15
60,0.3263439448622036,4.4395132235218197e-16,0.7644174119247548,4.018020528671031,2.1245951341920532e-09,0.5,15
80,0.3144010582494429,3.5225273008822434e-16,0.7442297093024931,10.492926124649982,2.8927021266426777e-09,0.5,15
100,0.322452759994547,3.4528669079015044e-16,0.762044844867256,25.274276330692846,4.792257549084081e-09,0.5,15
120,0.33032059245424644,1.0957584392330518e-15,0.759026724217715,0.5733683229166219,7.117220024225246e-09,0.5,15
140,0.339615405164135,2.1179079351266995e-15,0.7700784766643232,0.7903188341329389,8.934869182061311e-09,0.5,15
160,0.3539942077420949,3.937244021279304e-15,0.6755548245757997,0.9818138883329495,1.0822238993362126e-08,0.5,15
180,0.356851073685559,5.1769276910243405e-15,0.6944244075061827,1.879841756767134,1.625005047335749e-08,0.5,15
200,0.36059431334423014,6.3364136588467896e-15,0.6983675715515191,2.4181470273822474,1.8769072431066866e-08,0.5,15
220,0.3574589398287574,1.1023140880489385e-14,0.6696378348803408,3.686183153960591,2.1203344078639212e-08,0.5,15
240,0.369769238496597,2.0012683317600687e-14,0.6923493344772143,5.551241547201696,3.4899376165629995e-08,0.5,15
260,0.3753549786368511,2.5879551918829294e-14,0.708934570276186,3.9195584131965324,4.153359548078813e-08,0.5,15
280,0.37493157640011227,3.8282319859344814e-14,0.6501808960986862,4.382135710660485,4.6125041458188173e-08,0.5,15
300,0.36931700337709694,4.29286448143262e-14,0.6739760933122566,7.85440905882544,5.3405922602592556e-08,0.5,15
320,0.39065442226670616,7.138320181912039e-14,0.6837526371365602,11.241767648340259,6.897946867726456e-08,0.5,15
340,0.3928316331804584,9.149832901505103e-14,0.607505022770676,14.002757897165807,6.603058864933982e-08,0.5,15
360,0.3939972804288581,9.419630875513243e-14,0.6349990385981904,24.42643306870559,8.402720743726624e-08,0.5,15
380,0.41217696311625146,1.3630020734054242e-13,0.628907233154561,29.16142138845975,1.0381617005885974e-07,0.5,15
400,0.41635983363617873,1.7697961861132987e-13,0.6050506011833909,44.52785451561762,1.0408853192245275e-07,0.5,15
420,0.41256780952872296,3.144984861084457e-13,0.5932893752196737,71.34000324553276,1.2137981244307097e-07,0.5,15
440,0.42257313388884116,5.785593360419236e-13,0.6108479739305938,113.62710265848162,1.3188671302245951e-07,0.5,15
460,0.42789743256548646,8.578366506410999e-13,0.6189176335015754,164.19872847392327,1.5795690161980662e-07,0.5,15
480,0.4383376285079071,1.119421100623456e-12,0.6234470706557292,187.30186965816537,1.8185342475761905e-07,0.5,15
500,0.43900483901808085,1.5839906102227546e-12,0.6225213907294671,229.33021169950334,2.2862591275954723e-07,0.5,15
520,0.44979808489780077,2.1337022230739246e-12,0.6428097006517316,261.86801656658184,2.4652843159304895e-07,0.5,15
540,0.45760794662104504,2.852087618575816e-12,0.6413710935891805,422.3371491698342,2.871624699935461e-07,0.5,15
560,0.47169602094820334,3.895843187166845e-12,0.5797363737109381,538.6986536832893,2.3981103410389004e-07,0.5,15
580,0.4690795533545068,3.991544584761031e-12,0.6050901466455524,666.6724172445807,2.9756654282802546e-07,0.5,15
600,0.4756441994290369,4.507281916413509e-12,0.6181823876899406,1209.4638789359788,3.2532980608082076e-07,0.5,15
620,0.4802560218322343,6.9445784950084366e-12,0.6044358410331577,1706.9849996496089,3.4244709319461163e-07,0.5,15
640,0.4875721993864708,9.704846154116403e-12,0.6194731844613772,2652.3655710126645,3.831423973222534e-07,0.5,15
660,0.48876869563474656,1.2550353313731399e-11,0.6378399270170507,4544.575314770747,4.6010286174011515e-07,0.5,15
680,0.5,1.6247591800025857e-11,0.5927022079728078,6446.522579817897,4.2335291323161287e-07,0.5,15
700,0.5,2.042244320548989e-11,0.6115569583748179,8877.089576010721,4.618848921894454e-07,0.5,15
720,0.5,1.776891658988207e-11,0.604701831758952,13262.078075065507,4.687202898258758e-07,0.5,15
740,0.5,2.5566248834771062e-11,0.6033303484165362,23674.26308560834,5.382713572586811e-07,0.5,15
760,0.5,2.962748537943572e-11,0.6292824101701845,33471.17850549199,5.77834225004478e-07,0.5,15
780,0.5,2.8500248964210664e-11,0.5737636656233505,48816.075007797466,5.264292468460641e-07,0.5,15
800,0.5,2.9991951129589986e-11,0.621353659286496,75236.19714589338,6.953770004933373e-07,0.5,15
