temperature_C,exposure_condition,surface_RH_%,depth_mm,saturation_degree,moisture_content_kg_m3,moisture_loss_rate_kg_m2h,test_duration_hours,rubber_content_%
20,sealed,100,0,0.7652320894336637,153.04641788673274,0.0,24,15
20,sealed,100,10,0.45661627700984464,91.32325540196892,0.0,24,15
20,sealed,100,20,0.27787721225811035,55.57544245162207,0.0,24,15
20,sealed,100,30,0.16666452394110226,33.33290478822045,0.0,24,15
20,sealed,100,40,0.09918068570252873,19.83613714050575,0.0,24,15
20,sealed,100,50,0.05913112808950318,11.826225617900636,0.0,24,15
50,sealed,100,0,0.7365945305289754,147.31890610579507,0.0,24,15
50,sealed,100,10,0.44902502961003765,89.80500592200752,0.0,24,15
50,sealed,100,20,0.2753911086693168,55.078221733863366,0.0,24,15
50,sealed,100,30,0.16502034301252833,33.00406860250567,0.0,24,15
50,sealed,100,40,0.10159617466493238,20.319234932986475,0.0,24,15
50,sealed,100,50,0.06346679188670921,12.693358377341843,0.0,24,15
80,sealed,100,0,0.759871335744848,151.9742671489696,0.0,24,15
80,sealed,100,10,0.4488238248472997,89.76476496945995,0.0,24,15
80,sealed,100,20,0.2804561183018625,56.0912236603725,0.0,24,15
80,sealed,100,30,0.16805447151973746,33.61089430394749,0.0,24,15
80,sealed,100,40,0.09990207007912552,19.980414015825104,0.0,24,15
80,sealed,100,50,0.06208380325495252,12.416760650990504,0.0,24,15
105,sealed,100,0,0.7002504878620784,140.0500975724157,0.0,24,15
105,sealed,100,10,0.44131772755638693,88.26354551127739,0.0,24,15
105,sealed,100,20,0.28341081268616153,56.68216253723231,0.0,24,15
105,sealed,100,30,0.167800335993312,33.5600671986624,0.0,24,15
105,sealed,100,40,0.09925691729656386,19.85138345931277,0.0,24,15
105,sealed,100,50,0.061304429320103944,12.26088586402079,0.0,24,15
150,sealed,100,0,0.6946595446529144,138.93190893058286,0.0,24,15
150,sealed,100,10,0.4115880076232523,82.31760152465046,0.0,24,15
150,sealed,100,20,0.25290585228971735,50.58117045794347,0.0,24,15
150,sealed,100,30,0.15321838556229184,30.643677112458366,0.0,24,15
150,sealed,100,40,0.1018284095831952,20.36568191663904,0.0,24,15
150,sealed,100,50,0.05958753860364409,11.917507720728818,0.0,24,15
200,sealed,100,0,0.7073791895034378,141.47583790068757,0.0,24,15
200,sealed,100,10,0.40285717440103763,80.57143488020753,0.0,24,15
200,sealed,100,20,0.26337648660607227,52.67529732121445,0.0,24,15
200,sealed,100,30,0.15098634218922077,30.197268437844155,0.0,24,15
200,sealed,100,40,0.09112986184723584,18.22597236944717,0.0,24,15
200,sealed,100,50,0.05502797100281451,11.005594200562902,0.0,24,15
20,RH50,50,0,0.73396106529126,146.792213058252,0.00122140275816017,24,15
20,RH50,50,10,0.4296381367271501,85.92762734543003,0.001099262482344153,24,15
20,RH50,50,20,0.2707156718193155,54.1431343638631,0.000977122206528136,24,15
20,RH50,50,30,0.1645603722496028,32.91207444992056,0.0008549819307121189,24,15
20,RH50,50,40,0.1003701498011588,20.07402996023176,0.000732841654896102,24,15
20,RH50,50,50,0.06211936774644785,12.42387354928957,0.000610701379080085,24,15
50,RH50,50,0,0.732731847620101,146.5463695240202,0.0016487212707001282,24,15
50,RH50,50,10,0.45670829712041644,91.34165942408329,0.0014838491436301154,24,15
50,RH50,50,20,0.2789554323350449,55.791086467008974,0.0013189770165601027,24,15
50,RH50,50,30,0.16891494156469078,33.78298831293816,0.0011541048894900896,24,15
50,RH50,50,40,0.10248403369198106,20.496806738396213,0.000989232762420077,24,15
50,RH50,50,50,0.060538386172036676,12.107677234407335,0.0008243606353500641,24,15
80,RH50,50,0,0.7435995257216952,148.71990514433904,0.002225540928492468,24,15
80,RH50,50,10,0.43362686317009613,86.72537263401922,0.0020029868356432213,24,15
80,RH50,50,20,0.2709809210205553,54.19618420411106,0.0017804327427939745,24,15
80,RH50,50,30,0.16669695480167845,33.33939096033569,0.0015578786499447275,24,15
80,RH50,50,40,0.0993697125734262,19.87394251468524,0.0013353245570954808,24,15
80,RH50,50,50,0.05851608264427591,11.703216528855181,0.001112770464246234,24,15
105,RH50,50,0,0.73500444678125,147.00088935624998,0.002857651118063164,24,15
105,RH50,50,10,0.44214759199912407,88.42951839982481,0.0025718860062568477,24,15
105,RH50,50,20,0.25947049894082436,51.89409978816487,0.0022861208944505314,24,15
105,RH50,50,30,0.17230157800590262,34.460315601180525,0.0020003557826442147,24,15
105,RH50,50,40,0.10302405143302676,20.604810286605353,0.0017145906708378982,24,15
105,RH50,50,50,0.06223892236799373,12.447784473598746,0.001428825559031582,24,15
150,RH50,50,0,0.7027972642649449,140.55945285298898,0.004481689070338065,24,15
150,RH50,50,10,0.4413804042815248,88.27608085630496,0.004033520163304259,24,15
150,RH50,50,20,0.26556321424269047,53.112642848538094,0.003585351256270452,24,15
150,RH50,50,30,0.15270333671665484,30.54066734333097,0.0031371823492366453,24,15
150,RH50,50,40,0.09326243244750325,18.65248648950065,0.0026890134422028387,24,15
150,RH50,50,50,0.05596700258669616,11.193400517339231,0.0022408445351690324,24,15
200,RH50,50,0,0.6813099959834482,136.26199919668963,0.007389056098930651,24,15
200,RH50,50,10,0.41604655999750584,83.20931199950117,0.006650150489037586,24,15
200,RH50,50,20,0.24421362417940598,48.8427248358812,0.005911244879144521,24,15
200,RH50,50,30,0.14806173393419522,29.612346786839044,0.005172339269251455,24,15
