temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.20528702063650398,4.56716120217073e-18,0.7666699878262795,0.3816565856807401,5.768087121856389e-10,0,30
40,0.20564043586377348,3.747415345585914e-18,0.7220326705985132,0.9120898768013639,9.93311642904654e-10,0,30
60,0.19866725996964735,3.635516587094648e-18,0.7278862797258916,3.1487382992194277,1.655033499025986e-09,0,30
80,0.21181437953555432,4.229021950256012e-18,0.7446844340978334,10.247730417430244,2.8520328847868356e-09,0,30
100,0.1987175678075021,3.4540497205017223e-18,0.7203754346275983,24.117166732354086,4.1196330440275636e-09,0,30
120,0.21333009727412014,1.1782077859707654e-17,0.7654184579388491,0.605292409655936,6.819772223745561e-09,0,30
140,0.22638942198583062,2.82188936190487e-17,0.7230157184607025,0.7379081241158735,8.336461725877637e-09,0,30
160,0.21525950901951357,2.9843323522239347e-17,0.7400404484471269,0.9812122078507183,1.2425982337239437e-08,0,30
180,0.21946455162569253,4.67158504906307e-17,0.7557114429245004,1.6890795257809061,1.7572515226019574e-08,0,30
200,0.23677023397050656,7.525047852617226e-17,0.6946215325161681,2.327095986406863,2.0148959813070613e-08,0,30
220,0.2356716468440217,1.2649629130292425e-16,0.693912531194849,1.4951804230582593,2.7226244776365574e-08,0,30
240,0.23751695838012724,1.9788126684876243e-16,0.710492097032392,2.1074492299033327,3.24409009148446e-08,0,30
260,0.2372587730258799,2.843006077994745e-16,0.6743538458075178,3.0230366616832027,3.463553431294393e-08,0,30
280,0.24483446402501335,4.504886490520037e-16,0.6675048410140159,4.7282898203343215,4.6124804870979913e-08,0,30
300,0.24147236831999885,4.994755773330654e-16,0.7061713334132466,7.584232320253856,6.248943633394135e-08,0,30
320,0.2499468577000039,6.496437391608186e-16,0.6793245114796189,10.877254121375062,6.653292394687712e-08,0,30
340,0.2513642635428419,9.848250582875232e-16,0.6542200421868519,15.583763071813772,7.751107880433377e-08,0,30
360,0.26072222990067756,1.5808213208076516e-15,0.6300830109500805,21.786097448406895,9.198134526267537e-08,0,30
380,0.27517250630385276,2.569342787809135e-15,0.62448541873089,28.85633338531928,9.306068259398672e-08,0,30
400,0.2609740324034628,2.1507332918182845e-15,0.6249055872559138,50.081445939254685,1.2105667973785786e-07,0,30
420,0.2651658426711284,4.711160818404686e-15,0.6182251586393527,63.570995897096154,1.1574147701717276e-07,0,30
440,0.27967384218273716,8.796760078612418e-15,0.6202274350395529,50.42158836246008,1.3445822204575247e-07,0,30
460,0.28714428634476646,1.2577208215895938e-14,0.6250385457458264,84.83694453191343,1.5938316490563977e-07,0,30
480,0.27824408255014854,1.4492295299244574e-14,0.5868537649757677,109.24907856254003,1.6486502006283934e-07,0,30
500,0.29480270352010374,2.777729004903414e-14,0.6370718340829506,191.78288923769324,2.282691095058759e-07,0,30
520,0.29848016654185866,3.6200114617342834e-14,0.6296612224914793,285.4834592727016,2.1844268450990897e-07,0,30
540,0.29866551281841247,3.1320121779489247e-14,0.6273689608548974,431.63293738276633,2.778015049172885e-07,0,30
560,0.30594729150204975,4.902728305312372e-14,0.6357268631884766,712.5221371210087,3.037402655233606e-07,0,30
580,0.3163293276783329,5.423882131273042e-14,0.6223712803608739,826.5521316544927,3.1083646757616684e-07,0,30
600,0.30920268104667353,5.4843657010684005e-14,0.6291299839184757,1302.8114694563305,3.6129055392237565e-07,0,30
620,0.32374761407864444,1.2119533239496007e-13,0.6142292447163143,1802.6813427844509,3.369994967420617e-07,0,30
640,0.31738316153626817,1.71156159007131e-13,0.5947522632984675,2744.959648663313,3.348828523638633e-07,0,30
660,0.3137792265799849,1.5334664402069004e-13,0.6040986828465462,4401.637388322249,3.8018775126938037e-07,0,30
680,0.33042227469066,1.8169185122599248e-13,0.6193502703836962,7756.438266045769,4.3663729069303525e-07,0,30
700,0.3324466870754231,2.73313967873368e-13,0.6068136819444309,10092.634249547058,4.2813497588006607e-07,0,30
720,0.3342386355303639,3.9475359919455445e-13,0.6077102417911653,12726.58821328849,4.983815988259836e-07,0,30
740,0.3406721761888364,3.535470460201647e-13,0.640105952334695,19690.185934806494,6.126568952158595e-07,0,30
760,0.34591227552847675,4.5004695021897294e-13,0.6319550706770424,35790.87219750931,6.591913147306711e-07,0,30
780,0.34393602121071737,4.612429776281259e-13,0.6115491413879366,37455.51392381142,6.587255374278277e-07,0,30
800,0.3427399375067346,4.700915459842399e-13,0.5982067909151304,68975.19440677561,5.857423032192737e-07,0,30
