temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.3009318500797677,9.82229763331766e-17,0.7459187647414125,0.371308559595567,5.83700977498218e-10,0.3,25
40,0.3097442534361456,1.0794909010293978e-16,0.7718869927565626,1.394177069180361,1.1310069536598838e-09,0.3,25
60,0.30875734447857023,9.540050477535536e-17,0.7328794882147647,3.2693340109084774,1.7423534978195872e-09,0.3,25
80,0.29689466850647817,9.63326038318867e-17,0.7339690581758445,8.641413022177776,2.8097465653224582e-09,0.3,25
100,0.3052958096408242,8.590981363688062e-17,0.7410110027036436,20.714427292171056,4.087456848434603e-09,0.3,25
120,0.31116810211620266,2.5967074462070715e-16,0.716562944764907,0.620117021624574,5.68735227768035e-09,0.3,25
140,0.3245053851283799,4.883105650220526e-16,0.7139469658407511,0.7301090241483499,8.708094969919769e-09,0.3,25
160,0.32135425643228394,6.851857548385235e-16,0.6989648335530192,1.1230832838702511,1.1166173761800567e-08,0.3,25
180,0.32286239560022506,9.809007835938938e-16,0.679949508634131,1.7685150712864435,1.5797421938342696e-08,0.3,25
200,0.33594457346789997,1.4449712543295269e-15,0.7010014240492123,2.7998509223609465,2.1455113949709992e-08,0.3,25
220,0.33517256181891286,2.320458352592126e-15,0.679379209106745,1.5628179028948992,2.5488259926104558e-08,0.3,25
240,0.3449476662209224,4.976206524009643e-15,0.6912955631054728,2.0922071989754185,3.1446322778651586e-08,0.3,25
260,0.347790885609849,5.4161780016195606e-15,0.6823422454970294,2.085913646955808,3.746804442531316e-08,0.3,25
280,0.3535863817211493,6.621448278384997e-15,0.7077847455488233,4.517425486072829,5.516647353690539e-08,0.3,25
300,0.37049349339560883,1.4365696409905084e-14,0.6210475474741352,6.415920456635314,4.9119916795253465e-08,0.3,25
320,0.36549176670965333,1.8881274409879506e-14,0.6451635107132014,10.081633508686206,6.25672503944587e-08,0.3,25
340,0.3686608842044639,2.130266444957857e-14,0.6195790664949093,14.116144616181055,6.908682165079966e-08,0.3,25
360,0.37833097176150804,3.064526890893168e-14,0.6179332352397394,21.16704629766799,7.468200952345966e-08,0.3,25
380,0.37394402704077623,3.632647709019029e-14,0.6606625343139725,33.131018971317715,1.0567489026930933e-07,0.3,25
400,0.3796424541645172,4.727494808160164e-14,0.618088403362291,43.60616516942339,1.0876782267065176e-07,0.3,25
420,0.39837418542166236,1.1392132998661936e-13,0.6149229117823707,62.11651386179443,1.1677440375250761e-07,0.3,25
440,0.39199422817801327,1.460243844493539e-13,0.6298402487661537,104.23009093956288,1.3838118528972874e-07,0.3,25
460,0.40288345521439395,2.582319153878608e-13,0.6295544341866044,139.9207991390287,1.6025110167885389e-07,0.3,25
480,0.40990512481421926,3.885180725014067e-13,0.5779446522604059,104.98352571411166,1.543738412341067e-07,0.3,25
500,0.41656736601353805,4.3806018884152803e-13,0.6239414623131284,197.70147007547715,2.1695987306458128e-07,0.3,25
520,0.42448240964142875,7.636670520244544e-13,0.6217985001088385,245.57373624670333,2.1928777217342453e-07,0.3,25
540,0.4304345274806354,5.919550768429066e-13,0.6155146687590872,396.7273607788828,2.602355035246005e-07,0.3,25
560,0.44419632533357684,9.857706625162158e-13,0.6005614513696342,512.7789549299018,2.4023962236087695e-07,0.3,25
580,0.4608736574592109,1.379804217208959e-12,0.6270710804612604,918.2181497754594,3.157050599248159e-07,0.3,25
600,0.44163827020958313,1.480698905651522e-12,0.6060119094641424,1191.8841740702255,3.427901945265501e-07,0.3,25
620,0.465209136505996,2.782909047043061e-12,0.6396556009132771,1880.5055100657141,3.539002038899062e-07,0.3,25
640,0.4596884912723212,3.1543952613853285e-12,0.5879411093674982,2183.096263172446,3.62250795197936e-07,0.3,25
660,0.474928342697144,4.193786900685862e-12,0.6094264752120785,4174.979604109273,3.8276113802413104e-07,0.3,25
680,0.46685009915360304,5.431148975146126e-12,0.6085201935751108,6526.10754200876,4.514510131152401e-07,0.3,25
700,0.4827767495018117,6.131797729390312e-12,0.5896627682346404,9835.328600219225,4.319443913924246e-07,0.3,25
720,0.47670733703526336,7.800023374007855e-12,0.6343885945840552,12721.518890564883,5.293358087797127e-07,0.3,25
740,0.4842812397172362,8.249156690125176e-12,0.6330767276985031,23093.097355828733,5.395443034256858e-07,0.3,25
760,0.4900101452791085,1.0074958043374834e-11,0.5908391288897841,31242.916246525325,5.44435369905277e-07,0.3,25
780,0.4965636517599746,1.3032549449188834e-11,0.6263211223775358,46002.01486496304,5.655627801963106e-07,0.3,25
800,0.5,9.607429160129315e-12,0.5976349760796071,62494.03410720722,6.689604730274567e-07,0.3,25
