temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.1616642159595384,2.0402924531553915e-18,0.7765324994150086,0.394181573978959,6.471121456103077e-10,0,10
40,0.15842186203044925,2.039644338241476e-18,0.73711753951698,1.6207167909175986,9.969500965616331e-10,0,10
60,0.15879616857874043,2.2283154164442416e-18,0.7375434731887054,3.4096299054943646,1.590402681138574e-09,0,10
80,0.15710799288253022,2.012427773705448e-18,0.7717563846014137,11.08392908875292,3.1298754361999715e-09,0,10
100,0.1632326220257761,2.098846713618961e-18,0.7117708064444102,19.256220510147596,4.295276478379098e-09,0,10
120,0.16380760622349233,5.477340911674837e-18,0.779357799122354,0.6270313652167996,7.086564080212609e-09,0,10
140,0.16527815819046546,1.0370398019437267e-17,0.7398465778882533,0.8813001822957977,8.885449706686785e-09,0,10
160,0.1679656497890402,1.708463554266537e-17,0.7277289109357852,1.392758913860881,1.1774918470825267e-08,0,10
180,0.17928040014327548,2.909099368963681e-17,0.6646284128145681,1.5541684962035116,1.3683438386364296e-08,0,10
200,0.17382141457625294,2.7738888180952232e-17,0.7075166493385291,2.8727198601250103,1.833998017822295e-08,0,10
220,0.18648113544079103,6.466828019111929e-17,0.6869948911681093,3.744661430671772,2.5835386057354712e-08,0,10
240,0.1826415457948642,9.752129469512368e-17,0.729715368956861,4.798080966856509,3.5179655606278484e-08,0,10
260,0.18456157065161577,1.348064613276593e-16,0.7015109753846472,6.987308163417655,4.3172763047074385e-08,0,10
280,0.17770995356285096,1.5831951408090044e-16,0.653814597615762,5.1883493216153695,4.250219624417151e-08,0,10
300,0.19032525072623865,2.2033782689583711e-16,0.6575984973747842,7.543254208420346,5.0137023842000405e-08,0,10
320,0.18877244495364054,2.8713799439548567e-16,0.6443453758276092,9.727508396239084,6.320074166223972e-08,0,10
340,0.19603268432846957,3.2944335384272347e-16,0.623641906930682,14.473909797700935,6.988443313099295e-08,0,10
360,0.19313003189187364,4.3933409878820176e-16,0.6124967652129233,17.134661668118877,7.676113409998796e-08,0,10
380,0.2045293450473831,6.512054794210877e-16,0.6129052479882667,32.67489179825032,9.096253490151179e-08,0,10
400,0.2003737362258896,7.701864693676031e-16,0.6171334278445861,43.01979844024694,1.0466476313710203e-07,0,10
420,0.20957863324746373,1.4111072905991346e-15,0.6161104296027965,75.33001031929703,1.1499329587553554e-07,0,10
440,0.20065813989271006,1.8600647146859462e-15,0.5825427979161774,115.6911140435526,1.2398312010011918e-07,0,10
460,0.20615731973712542,2.895735522250776e-15,0.6027931211227348,141.5453026531963,1.4350732555046583e-07,0,10
480,0.20674397073590772,4.013991816505321e-15,0.6162822145958237,279.8917497548617,1.6734431679746762e-07,0,10
500,0.21996831371602993,4.62398752549152e-15,0.5687075687771507,340.19682198488437,1.655318300438357e-07,0,10
520,0.22564120026864132,7.384477259823537e-15,0.5924823949994507,540.7103619520799,1.923798645581655e-07,0,10
540,0.23570228769463467,9.573812810222871e-15,0.6312523375894724,791.2762010193043,2.585297387139696e-07,0,10
560,0.22096436345485568,7.501646352263811e-15,0.6203115024117665,642.1892077092521,2.7159070920031423e-07,0,10
580,0.23143867961587153,1.2341787994163246e-14,0.6075980076776464,955.4375854967436,2.9673657833443065e-07,0,10
600,0.23352937743698063,1.1677395621178589e-14,0.6057789051188018,1457.9794311051003,2.8192311136242553e-07,0,10
620,0.24151062667586523,2.476893534153773e-14,0.6109459989533843,2161.224504812915,3.3904702606961284e-07,0,10
640,0.24453791360373914,2.8773795230775886e-14,0.6022603994396319,3070.8175629437437,3.6154198111152277e-07,0,10
660,0.24593833562094808,3.7030028554997305e-14,0.5922709112328767,4944.299455702041,3.449627952576038e-07,0,10
680,0.2357471111315171,3.6655960281068004e-14,0.6162759292316516,6945.68734085026,4.543807402684942e-07,0,10
700,0.2540026683769779,5.936279480004804e-14,0.6039138734497698,10058.15310489408,4.523297536454546e-07,0,10
720,0.2508520687596546,6.56897032547481e-14,0.6112420080791319,14467.44483852802,4.7403049372994743e-07,0,10
740,0.25350953031801865,8.658398985639842e-14,0.6055839179634169,24048.797874575477,5.715039839936108e-07,0,10
760,0.2557220953701237,8.925436843750204e-14,0.6047602284698418,30330.45594347109,5.870181005323005e-07,0,10
780,0.2655385695743497,1.1302678942251152e-13,0.6021721583879788,50561.40313111845,5.774815853275459e-07,0,10
800,0.2612681317819877,1.1293529243682336e-13,0.6050770813222275,72364.10983145858,6.354805269969466e-07,0,10
