temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.31567730204816175,1.8861823528995647e-16,0.7724963611995842,0.3247523334394935,5.721528086913392e-10,0.5,5
40,0.31868229463618003,1.7934257490872537e-16,0.7289445894379232,1.4381046924858667,9.346410512473655e-10,0.5,5
60,0.3174484735074994,2.3805450208233623e-16,0.7782154410771108,3.6827379720730278,1.9094130775342097e-09,0.5,5
80,0.31091673165480604,2.1179915375451605e-16,0.7372509705395014,10.661938528085654,2.8325747606657025e-09,0.5,5
100,0.3184137966578299,2.2917691805492245e-16,0.7983343348431966,23.197584886963625,5.097730085764192e-09,0.5,5
120,0.3142631135626695,8.42959180489576e-16,0.7298057392215529,0.616213785329408,5.80932794901617e-09,0.5,5
140,0.32740984366140413,1.4551776705315912e-15,0.710627195214156,0.7668783494811382,8.505751263266537e-09,0.5,5
160,0.3382028647569689,2.0466831757291522e-15,0.724408442060722,1.2618517289147342,1.1549588636344629e-08,0.5,5
180,0.34027978564776273,2.866336401751912e-15,0.6741136652425758,1.9140092682326535,1.4392772294799223e-08,0.5,5
200,0.33381617506344935,3.378588367355089e-15,0.7100051488461815,3.01113966260518,2.2206735226945137e-08,0.5,5
220,0.34558696045081766,4.988003813320296e-15,0.7025744895017514,4.288930745165883,2.5708101122607123e-08,0.5,5
240,0.3531411546654442,9.921358480981012e-15,0.6838870952603162,5.66121885723963,3.551355078111134e-08,0.5,5
260,0.3550416416135895,1.345434095184258e-14,0.6988773012844159,9.265221468512758,4.46429806751577e-08,0.5,5
280,0.37698354965768405,2.214784792170681e-14,0.6956267358877379,5.219151253549486,4.791013456252033e-08,0.5,5
300,0.37497740365458637,2.8244304696048762e-14,0.6468315185527413,7.246984662582628,5.1529650335926424e-08,0.5,5
320,0.37796598978344265,3.952536858881205e-14,0.6653229925323227,11.690354738257897,6.52927471081978e-08,0.5,5
340,0.36982637037118865,3.3809732420940964e-14,0.6426881142389498,17.78372833446563,6.944510559830072e-08,0.5,5
360,0.37815258897549353,4.9020338694853555e-14,0.646935761606644,23.6547306232197,9.746012231234448e-08,0.5,5
380,0.39590573192023265,6.381693042863798e-14,0.6300955689527147,39.90108582049367,9.126658589532326e-08,0.5,5
400,0.4089610895234129,7.593567092919565e-14,0.6053688233976026,46.7154761985696,1.049790619028042e-07,0.5,5
420,0.40002203709430423,1.1347047225173865e-13,0.6020553969108454,63.955540066499395,1.1273026144139248e-07,0.5,5
440,0.411266341076932,2.460178633796332e-13,0.6152075197320414,128.53918982556675,1.506014063566019e-07,0.5,5
460,0.40818656218019933,3.368622428572843e-13,0.6205720020861608,195.9396936313593,1.691193936437911e-07,0.5,5
480,0.4209273761326316,4.300515263320734e-13,0.611460103489874,242.50137961082044,1.8339389125350403e-07,0.5,5
500,0.4242120063988074,5.716644232354504e-13,0.6086412038589326,364.436583113095,1.9869170267025709e-07,0.5,5
520,0.4331071740414473,5.136250219524876e-13,0.5638952628421277,451.72048949932764,1.8649547947866353e-07,0.5,5
540,0.4430313311311329,9.441688586982956e-13,0.6495804724381589,929.2719292207731,2.6423572164919996e-07,0.5,5
560,0.43537643013010846,1.0686444572234142e-12,0.6466192790934884,1283.6418397761836,3.140961934334721e-07,0.5,5
580,0.4514057659721634,1.29811951262811e-12,0.5899700877158824,1299.5235471107005,2.631568473638947e-07,0.5,5
600,0.4655610393184694,1.3632379611610092e-12,0.61564608208944,2509.7153081042,3.3352505164610015e-07,0.5,5
620,0.4619684610360864,2.372633015216886e-12,0.6261007444059259,4229.097478762528,3.3126516339329747e-07,0.5,5
640,0.4723539941148511,3.705592411409049e-12,0.6397230324508377,2933.696880900434,3.795552600128089e-07,0.5,5
660,0.47647740334290445,4.2167929983756156e-12,0.5946123353860809,5243.905851145064,4.0450141425192835e-07,0.5,5
680,0.4818927750873563,5.0265298983062075e-12,0.6075510509996772,6685.207006575979,4.590356854865684e-07,0.5,5
700,0.47948535578308893,5.707627703669742e-12,0.6170156865190408,9412.958535109958,5.101949958259238e-07,0.5,5
720,0.48690229885378816,7.518158152513135e-12,0.6091721474981783,14830.376357149602,4.755781543255595e-07,0.5,5
740,0.49249613184520186,9.232421735335943e-12,0.6109322167335779,23690.55231851371,4.880482685281195e-07,0.5,5
760,0.49327669174460204,1.0710560086799065e-11,0.6482965035962768,35733.201628129194,6.849824821341124e-07,0.5,5
780,0.5,1.1548228721705896e-11,0.61953715711772,57117.65408549413,6.435826791779297e-07,0.5,5
800,0.5,1.3519465540940137e-11,0.6066961642048831,80166.60605263802,6.785443642174033e-07,0.5,5
