temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.1954783336812999,6.468200562494687e-18,0.7468746014611364,0.331196978618131,5.505553262906622e-10,0.1,15
40,0.20499126392353104,1.0661023620058395e-17,0.7430092138358899,1.3549302864431225,1.0591035033809788e-09,0.1,15
60,0.1936040293186078,6.755345516924668e-18,0.7194796867879353,3.2089874730597767,1.5752820324535576e-09,0.1,15
80,0.20527939783320448,9.357067883412028e-18,0.7619678485444943,9.481684712115241,2.7100870869428457e-09,0.1,15
100,0.18511550899888132,5.686205723376667e-18,0.7836748988287648,28.079659730532665,4.6129755516692035e-09,0.1,15
120,0.19434681177364546,2.550823092555715e-17,0.7432143031259384,0.47892246316166787,6.490544929647127e-09,0.1,15
140,0.20781726944543572,5.1763799291474097e-17,0.7062929860756681,0.7887702321516495,8.527362681155685e-09,0.1,15
160,0.2071274624506831,7.350866601082084e-17,0.7293263865517817,1.3931261161212063,1.2566891121367653e-08,0.1,15
180,0.2068827473690215,8.879058598499944e-17,0.7281972776471445,2.0738641040720176,1.672253002497159e-08,0.1,15
200,0.21738604544794662,1.1497740237486967e-16,0.7229451576343002,2.329084396103796,2.139879509888031e-08,0.1,15
220,0.21517011722519774,2.521442586548449e-16,0.696862464186626,3.414091614107987,2.498845035446833e-08,0.1,15
240,0.22106235147392994,3.4815821920743514e-16,0.655923359570311,6.527596422239039,3.113597254431876e-08,0.1,15
260,0.23119782590629598,6.202672294311759e-16,0.6646307444898448,3.023447398780281,3.865567249622774e-08,0.1,15
280,0.22733390470734077,7.486425823292072e-16,0.6998172785841884,5.076845218523415,5.5101374872857e-08,0.1,15
300,0.22981365137283055,8.348285308362595e-16,0.6540355953307821,7.193380266414537,5.96810858091944e-08,0.1,15
320,0.22783450165622787,9.69220536551046e-16,0.6807789063739448,10.594012376316607,6.677837205000551e-08,0.1,15
340,0.23188311688786853,1.341689366183969e-15,0.6654458570053242,18.013323425913992,7.270474232414906e-08,0.1,15
360,0.23699743462888426,2.0380398617579654e-15,0.6384088064090251,23.234858546581442,8.973897059014819e-08,0.1,15
380,0.23592435407575504,1.9504593594844793e-15,0.6078538729785588,33.42478302236895,9.388135125590015e-08,0.1,15
400,0.24078846263802345,2.9550674895618254e-15,0.6276139271645376,46.74301096819856,1.218833732861881e-07,0.1,15
420,0.24717427381073623,5.906007873111472e-15,0.6285257680919498,67.40061463831192,1.334075880643099e-07,0.1,15
440,0.24850625469535154,1.0327299269249407e-14,0.6234485294053561,114.27201363104173,1.4961893165618838e-07,0.1,15
460,0.2557606487877412,1.4525106418989343e-14,0.6418859716827156,165.44212827475056,1.7913435089599012e-07,0.1,15
480,0.2691044310521666,2.727055633387068e-14,0.5811979515045669,245.65943838579423,1.508964378834436e-07,0.1,15
500,0.26536456136076353,2.93016524632901e-14,0.6183704921878452,332.71572967717634,2.0491666659755002e-07,0.1,15
520,0.26800544725159947,3.504956144157635e-14,0.6214832432579103,251.88867323889542,2.163802974230591e-07,0.1,15
540,0.2810794703741899,4.3507511818573454e-14,0.627895193084727,382.5470101116408,2.581454603871265e-07,0.1,15
560,0.28593287235900977,6.650311270284977e-14,0.6444196779912033,714.0753634610282,3.081811865192697e-07,0.1,15
580,0.29347274208100965,8.396831006359544e-14,0.6385634567324231,962.9509882035261,3.091731989131079e-07,0.1,15
600,0.29534493063228423,9.927518688881602e-14,0.5961513608990471,1248.0757459971057,3.143487865703805e-07,0.1,15
620,0.29120123978429063,9.512994247671764e-14,0.6104544557513228,2394.4434088855282,3.4849093861966975e-07,0.1,15
640,0.30878986814604104,1.8563091195752094e-13,0.6177755846796756,2851.6141130771307,3.5850127462987345e-07,0.1,15
660,0.30156623519313386,2.1821980770917025e-13,0.5914758836592976,4369.185691656897,3.70129277455596e-07,0.1,15
680,0.3065842088657732,2.9834288784141776e-13,0.6235428717157844,7085.305874640871,5.033470120691425e-07,0.1,15
700,0.30698816105207344,3.1635939317614005e-13,0.6242903710551793,9537.728028810925,4.6913976105392737e-07,0.1,15
720,0.30647922316776355,3.5435491519828937e-13,0.5920775568067095,13462.576479373007,4.5442948999339725e-07,0.1,15
740,0.3179785023471705,4.634753800576404e-13,0.608053676882916,21546.111906537648,5.146443338227735e-07,0.1,15
760,0.3169835519656042,4.459412534559065e-13,0.6074215189426797,33350.90193648867,5.474237951255916e-07,0.1,15
780,0.32451871158994966,7.160682922298462e-13,0.6103080727173029,60102.730727830254,5.671266810485852e-07,0.1,15
800,0.3087623166537895,5.599647298881449e-13,0.603769296066586,70309.96569869925,6.349536607676522e-07,0.1,15
