temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.19287108429217936,3.675022919606571e-18,0.720190976968917,0.3492643159253592,4.992392737536596e-10,0,20
40,0.18835489132589744,3.07491326262469e-18,0.70814632465867,1.1940982081183698,9.289890503948874e-10,0,20
60,0.18619225064852887,3.2143503676271925e-18,0.7476647574793224,3.9767197532612246,1.7547710350180167e-09,0,20
80,0.18836582274088312,3.2207766943255947e-18,0.767497693298486,9.855862298319606,3.0712113524784252e-09,0,20
100,0.19710805102422665,3.8410674850325545e-18,0.7203669467460158,22.931706899347876,4.154242646894891e-09,0,20
120,0.19473379863173865,8.250929187414677e-18,0.7656258577204426,0.5778228084075405,6.9284050477577956e-09,0,20
140,0.1963439669307289,1.6734580599925755e-17,0.7849993536722651,0.9687182699552014,9.339628226212944e-09,0,20
160,0.1957563694018689,2.2432557424286428e-17,0.69561376388647,1.263423813939215,1.1920202220172455e-08,0,20
180,0.19557809155118014,2.8294832437449677e-17,0.7513039217740615,2.124750768899439,2.128252426689688e-08,0,20
200,0.20779405511115845,4.57638588985447e-17,0.7023750023956002,2.5457337705253824,1.9816103862823167e-08,0,20
220,0.2184075866484911,1.1374803923642128e-16,0.7218346197909078,3.596313582186746,2.8677731089869114e-08,0,20
240,0.21060562938094313,1.358455187491489e-16,0.658662763538868,2.310239118555699,2.924102832884922e-08,0,20
260,0.22141830795115364,2.1408546872218824e-16,0.6636795149386937,3.4217289937765014,3.4528600107571804e-08,0,20
280,0.21377430002057682,2.6483366551982126e-16,0.6586690135550403,5.269466686256481,4.689376386394683e-08,0,20
300,0.22283407985110984,3.8799249671008075e-16,0.6259561862826114,7.570685145482444,4.598796534873609e-08,0,20
320,0.21858422632988916,4.20288100215524e-16,0.6032328234854593,10.44154235916831,5.6180116264046945e-08,0,20
340,0.23533143974046222,7.326682166628324e-16,0.6245764943434845,12.917398220788659,7.379856680121028e-08,0,20
360,0.24073631331320294,8.736923962745596e-16,0.6496908078313669,24.75804619333311,8.577134962546789e-08,0,20
380,0.23322816373977523,1.067575204211929e-15,0.660721992552721,36.76548916660462,1.1821599868599348e-07,0,20
400,0.24767631986098151,1.2762928586411295e-15,0.5870420638058583,43.59983220008611,9.680258886475552e-08,0,20
420,0.2452055283524996,3.1537374427091143e-15,0.6204931364158743,71.23538092336894,1.1759953172708366e-07,0,20
440,0.24840521378427682,4.145541210559818e-15,0.6323760793370681,110.57810473479941,1.4420714448024823e-07,0,20
460,0.2540077653139587,7.400907786152542e-15,0.6217315763284975,161.01648512687646,1.635297051754041e-07,0,20
480,0.25086546892488254,8.72872992273666e-15,0.5946643325706901,171.45331260232484,1.6568225550175345e-07,0,20
500,0.26425969893466844,1.5226408438131745e-14,0.5720528219216823,158.16261721468635,1.7927451155429994e-07,0,20
520,0.26538238083500926,1.5806454498205555e-14,0.6208179109211769,311.2683856852666,2.235826280125629e-07,0,20
540,0.2730768833913314,2.3516559135296674e-14,0.6444787988940393,341.6499531059493,2.5065464930946673e-07,0,20
560,0.2771286379353832,3.2026706214845135e-14,0.6005963704869484,581.9288045449881,2.3978693909999485e-07,0,20
580,0.2714878709538907,3.41513660609299e-14,0.6348951228516219,932.867845827248,3.0287689412952466e-07,0,20
600,0.2792554111702259,3.837806591702106e-14,0.625111312385563,1132.401798206495,3.3922014606235824e-07,0,20
620,0.2904586495964383,6.070728444352669e-14,0.6075987122199323,2256.6642277394517,3.3574144400636785e-07,0,20
640,0.2814032531046368,8.575429207039185e-14,0.6005456776631698,3027.478087437146,3.511997773123295e-07,0,20
660,0.2861143685683894,9.06808305010563e-14,0.5901477031569037,4831.128591662905,4.0374956922659357e-07,0,20
680,0.294739941992897,1.3178337626124488e-13,0.6517672501959337,7557.148502071066,4.913375311948492e-07,0,20
700,0.2869819166441852,1.151886789740844e-13,0.5895445986205037,8762.30730518023,4.262933780323305e-07,0,20
720,0.30201629938975616,1.8425783851576252e-13,0.5990956992806645,13942.266372043528,4.102684425199202e-07,0,20
740,0.3107248461201379,2.0178142917676804e-13,0.6248186528401056,21001.937753467275,5.325616301914887e-07,0,20
760,0.29802502864784086,2.1191519120863537e-13,0.6177072501070773,37129.80976967914,6.006369896326206e-07,0,20
780,0.3025236727230142,2.5249041346319977e-13,0.6211953207656786,46872.09868264596,6.714371296625064e-07,0,20
800,0.3092845035590927,3.0780048815026644e-13,0.6003658413553609,72569.56776785727,6.321893949753902e-07,0,20
