temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.22779067981840437,3.469749409261929e-17,0.7466317702935825,0.4386102667927526,6.281810961941146e-10,0.3,5
40,0.22908769970146542,3.7187740240085293e-17,0.7625020293728517,1.4125546806510751,9.733804876212365e-10,0.3,5
60,0.22956376332209694,3.701672034063668e-17,0.7208908099557332,3.3671136557965813,1.6606957702181906e-09,0.3,5
80,0.22146908427753562,3.247871043320077e-17,0.7495986970103007,10.316472995493958,2.7915119494155425e-09,0.3,5
100,0.23236293299598038,3.35648104853336e-17,0.7249884868678169,25.06139580047422,4.09881119163692e-09,0.3,5
120,0.2306176770972685,9.393164614064468e-17,0.7424873007617987,0.4772333535174532,6.566800788593019e-09,0.3,5
140,0.24338717269110474,2.342117073225768e-16,0.7206785053838706,0.8434034846834166,8.786466261068253e-09,0.3,5
160,0.23521030751719366,2.1999339715519899e-16,0.7242517625053873,1.3470288093369236,1.3438659070454827e-08,0.3,5
180,0.24800890829059258,4.631182023545377e-16,0.7045353634198348,1.6708270595177328,1.5161433253939635e-08,0.3,5
200,0.2449257870651702,5.271149098822621e-16,0.7386475523382773,3.0054728300192988,2.180323583652447e-08,0.3,5
220,0.2589629391466911,9.619778475196717e-16,0.6506007598716257,3.60788624687477,2.2271833118623843e-08,0.3,5
240,0.25202320587133015,1.5170702147887829e-15,0.7117881395589769,6.55442915167851,3.228039870653697e-08,0.3,5
260,0.2533857317083487,1.9438477318786464e-15,0.6943213319407333,3.7056216142248943,4.089384190087413e-08,0.3,5
280,0.2564627389447995,2.378428572659302e-15,0.6659099184269301,4.034778930920307,4.9046615535443145e-08,0.3,5
300,0.2679968635614308,3.3006304295414833e-15,0.6722753192923329,6.809676853148621,5.747852961417392e-08,0.3,5
320,0.27183366126331676,4.604313799610881e-15,0.6779523563479548,11.277768286121713,6.216642206480816e-08,0.3,5
340,0.27857373393203744,5.792038880290418e-15,0.6388977107363466,14.177419336668928,7.184251011493337e-08,0.3,5
360,0.26485738726716573,5.174853471543231e-15,0.6483950475767154,25.745157296646962,8.302603410851642e-08,0.3,5
380,0.2884953635005652,7.834855598284196e-15,0.6238343661922378,34.60445239786816,9.501466341148359e-08,0.3,5
400,0.2845369118205745,9.809319204124849e-15,0.5901903972912378,45.77679146251155,8.88173448163955e-08,0.3,5
420,0.2921326097880426,1.8414896818596237e-14,0.6178514591402291,88.28199089617483,1.2131111644777432e-07,0.3,5
440,0.2970897873019847,3.500514742177513e-14,0.6097273269166601,109.82861169856675,1.412198037872639e-07,0.3,5
460,0.29912943539548154,4.6855977686931166e-14,0.6107061783465731,186.65378174578606,1.558351654801567e-07,0.3,5
480,0.29629174649183404,5.915144204214703e-14,0.6263298029649322,245.8165336015768,1.7451767831410356e-07,0.3,5
500,0.31372628511440526,9.126780863478838e-14,0.6135438068190968,396.31574457169893,1.9652654479969922e-07,0.3,5
520,0.31468840520698754,1.0730954947914829e-13,0.5959790300172562,485.597759838604,2.1037998401515255e-07,0.3,5
540,0.3192816074725314,1.190502330568037e-13,0.614204456993604,761.9792580751237,2.3536582901815015e-07,0.3,5
560,0.3164583398455481,1.3219200394934729e-13,0.5938934347172554,1289.684444023692,2.564516574172306e-07,0.3,5
580,0.3325569830436826,2.019026592979887e-13,0.6171778823471344,1890.178314315216,2.9401079511446835e-07,0.3,5
600,0.3348596622956437,2.300105140708734e-13,0.6242449946808983,2599.7577710569735,3.2479441524190394e-07,0.3,5
620,0.3370783811302306,3.075457837917417e-13,0.6241395343607271,1976.4463704898606,3.4022556303712786e-07,0.3,5
640,0.33549438629533235,3.9763866041750086e-13,0.6252927312437276,2713.5386495758107,3.8158526575677327e-07,0.3,5
660,0.33681506399796807,5.266889075905803e-13,0.600945861758564,3686.4630073847916,3.75850250630116e-07,0.3,5
680,0.34986696975405324,5.559628863713794e-13,0.5923315767958646,7321.2797825375565,4.003394727588129e-07,0.3,5
700,0.35940403371181107,7.50923487090042e-13,0.5711185877065826,9498.592543489738,3.9851587282835826e-07,0.3,5
720,0.3596134774932372,9.43904752154964e-13,0.6355562452505892,16902.452106266042,5.136431248955732e-07,0.3,5
740,0.36381613459347434,1.0962965595088843e-12,0.6079042121171424,23278.910706902316,5.42259544150155e-07,0.3,5
760,0.3662048399748044,1.4095953915805043e-12,0.5822625577752967,30657.856404612747,4.944057838589171e-07,0.3,5
780,0.35985339747117845,1.5274696178563527e-12,0.6087511411479427,42295.969362018,5.661993740994554e-07,0.3,5
800,0.36336342334899174,1.4490747168782491e-12,0.6448706017055443,82814.28094652503,6.734735258288149e-07,0.3,5
