temperature_C,exposure_condition,surface_RH_%,depth_mm,saturation_degree,moisture_content_kg_m3,moisture_loss_rate_kg_m2h,test_duration_hours,rubber_content_%
20,sealed,100,0,0.7370923362651667,147.41846725303333,0.0,24,0
20,sealed,100,10,0.4428452687183734,88.56905374367467,0.0,24,0
20,sealed,100,20,0.2849116710218638,56.98233420437276,0.0,24,0
20,sealed,100,30,0.1728108936144885,34.5621787228977,0.0,24,0
20,sealed,100,40,0.10464339535090814,20.928679070181627,0.0,24,0
20,sealed,100,50,0.06251426027050129,12.502852054100257,0.0,24,0
50,sealed,100,0,0.753172662302401,150.6345324604802,0.0,24,0
50,sealed,100,10,0.4705210322018346,94.10420644036692,0.0,24,0
50,sealed,100,20,0.2774118842238396,55.48237684476792,0.0,24,0
50,sealed,100,30,0.1638465953368752,32.769319067375044,0.0,24,0
50,sealed,100,40,0.09559073022637928,19.118146045275854,0.0,24,0
50,sealed,100,50,0.060275068494324575,12.055013698864915,0.0,24,0
80,sealed,100,0,0.7319095701423355,146.3819140284671,0.0,24,0
80,sealed,100,10,0.4418612628624146,88.37225257248292,0.0,24,0
80,sealed,100,20,0.2812617397540643,56.25234795081286,0.0,24,0
80,sealed,100,30,0.16689360456262825,33.37872091252565,0.0,24,0
80,sealed,100,40,0.10570937406728556,21.14187481345711,0.0,24,0
80,sealed,100,50,0.06475606587428859,12.951213174857717,0.0,24,0
105,sealed,100,0,0.7632223451247461,152.64446902494922,0.0,24,0
105,sealed,100,10,0.45516199831373416,91.03239966274683,0.0,24,0
105,sealed,100,20,0.2649903198851786,52.99806397703573,0.0,24,0
105,sealed,100,30,0.17671609351471945,35.343218702943894,0.0,24,0
105,sealed,100,40,0.10357418982103446,20.714837964206893,0.0,24,0
105,sealed,100,50,0.05919778162806344,11.839556325612687,0.0,24,0
150,sealed,100,0,0.7183817509143461,143.67635018286921,0.0,24,0
150,sealed,100,10,0.41634279723003886,83.26855944600777,0.0,24,0
150,sealed,100,20,0.2521490756812645,50.4298151362529,0.0,24,0
150,sealed,100,30,0.1547103918947406,30.942078378948118,0.0,24,0
150,sealed,100,40,0.09855086192307672,19.710172384615344,0.0,24,0
150,sealed,100,50,0.05936129765590105,11.87225953118021,0.0,24,0
200,sealed,100,0,0.7002695774010813,140.05391548021626,0.0,24,0
200,sealed,100,10,0.4377813436031185,87.55626872062369,0.0,24,0
200,sealed,100,20,0.2572316241601939,51.44632483203878,0.0,24,0
200,sealed,100,30,0.15137551213747205,30.27510242749441,0.0,24,0
200,sealed,100,40,0.09270596761854971,18.541193523709943,0.0,24,0
200,sealed,100,50,0.05482572262981281,10.965144525962563,0.0,24,0
20,RH50,50,0,0.7700070848129832,154.00141696259664,0.00122140275816017,24,0
20,RH50,50,10,0.4767381346024211,95.34762692048422,0.001099262482344153,24,0
20,RH50,50,20,0.2675715313951229,53.51430627902458,0.000977122206528136,24,0
20,RH50,50,30,0.1643716995919469,32.87433991838938,0.0008549819307121189,24,0
20,RH50,50,40,0.0971917654542927,19.43835309085854,0.000732841654896102,24,0
20,RH50,50,50,0.06223286583112158,12.446573166224315,0.000610701379080085,24,0
50,RH50,50,0,0.7554810388608623,151.09620777217245,0.0016487212707001282,24,0
50,RH50,50,10,0.4401910069465581,88.03820138931162,0.0014838491436301154,24,0
50,RH50,50,20,0.27158168963215823,54.31633792643164,0.0013189770165601027,24,0
50,RH50,50,30,0.16981258194885554,33.96251638977111,0.0011541048894900896,24,0
50,RH50,50,40,0.09714161914296816,19.428323828593633,0.000989232762420077,24,0
50,RH50,50,50,0.059792090300424774,11.958418060084956,0.0008243606353500641,24,0
80,RH50,50,0,0.7470850480100378,149.41700960200757,0.002225540928492468,24,0
80,RH50,50,10,0.44684592771843745,89.3691855436875,0.0020029868356432213,24,0
80,RH50,50,20,0.2787172803943149,55.743456078862984,0.0017804327427939745,24,0
80,RH50,50,30,0.16167220142939964,32.33444028587993,0.0015578786499447275,24,0
80,RH50,50,40,0.10295609116694543,20.591218233389085,0.0013353245570954808,24,0
80,RH50,50,50,0.06420719353367602,12.841438706735204,0.001112770464246234,24,0
105,RH50,50,0,0.7149274166222056,142.98548332444113,0.002857651118063164,24,0
105,RH50,50,10,0.45300273902528493,90.60054780505699,0.0025718860062568477,24,0
105,RH50,50,20,0.2876161709181427,57.52323418362854,0.0022861208944505314,24,0
105,RH50,50,30,0.1660310207231468,33.20620414462936,0.0020003557826442147,24,0
105,RH50,50,40,0.1041114520817512,20.82229041635024,0.0017145906708378982,24,0
105,RH50,50,50,0.06173901188845232,12.347802377690464,0.001428825559031582,24,0
150,RH50,50,0,0.7056968486010814,141.13936972021628,0.004481689070338065,24,0
150,RH50,50,10,0.4253217005437662,85.06434010875324,0.004033520163304259,24,0
150,RH50,50,20,0.25618087972984316,51.23617594596863,0.003585351256270452,24,0
150,RH50,50,30,0.16312689935096758,32.62537987019351,0.0031371823492366453,24,0
150,RH50,50,40,0.09225405784856401,18.4508115697128,0.0026890134422028387,24,0
150,RH50,50,50,0.05904583562638139,11.809167125276279,0.0022408445351690324,24,0
200,RH50,50,0,0.6667693225639456,133.35386451278913,0.007389056098930651,24,0
200,RH50,50,10,0.4183788021680381,83.67576043360762,0.006650150489037586,24,0
200,RH50,50,20,0.26408092215029233,52.81618443005846,0.005911244879144521,24,0
200,RH50,50,30,0.1550895611682621,31.017912233652424,0.005172339269251455,24,0
200,RH50,50,40,0.08777758289920572,17.555516579841143,0.0044334336593583904,24,0
200,RH50,50,50,0.05595059360243478,11.190118720486957,0.0036945280494653254,24,0
20,RH95,95,0,0.729579583538989,145.9159167077978,0.00011426308117957227,24,0
20,RH95,95,10,0.451459464993266,90.2918929986532,0.00010283677306161505,24,0
20,RH95,95,20,0.2685723941187475,53.7144788237495,9.141046494365783e-05,24,0
20,RH95,95,30,0.16283527603582404,32.567055207164806,7.998415682570059e-05,24,0
20,RH95,95,40,0.09811053656466046,19.62210731293209,6.855784870774337e-05,24,0
20,RH95,95,50,0.06114964313446951,12.229928626893901,5.713154058978614e-05,24,0
50,RH95,95,0,0.7381787744719839,147.63575489439677,0.00013956124250860897,24,0
50,RH95,95,10,0.44396436420732305,88.79287284146461,0.00012560511825774806,24,0
50,RH95,95,20,0.279566587381135,55.913317476227,0.00011164899400688718,24,0
50,RH95,95,30,0.15355050100867726,30.71010020173545,9.769286975602627e-05,24,0
50,RH95,95,40,0.10162123192198026,20.32424638439605,8.373674550516537e-05,24,0
50,RH95,95,50,0.06286365631840724,12.572731263681447,6.978062125430448e-05,24,0
80,RH95,95,0,0.7307036199607488,146.14072399214976,0.00017046048653227531,24,0
80,RH95,95,10,0.45280312095637415,90.56062419127483,0.0001534144378790478,24,0
80,RH95,95,20,0.27368961848738205,54.73792369747641,0.00013636838922582027,24,0
80,RH95,95,30,0.16928416143434669,33.856832286869334,0.00011932234057259272,24,0
80,RH95,95,40,0.10172503858367354,20.34500771673471,0.00010227629191936518,24,0
80,RH95,95,50,0.06058964655778636,12.117929311557273,8.523024326613766e-05,24,0
105,RH95,95,0,0.7224708597776777,144.49417195553553,0.00020137527074704767,24,0
105,RH95,95,10,0.43587364687690705,87.1747293753814,0.00018123774367234292,24,0
105,RH95,95,20,0.27709911424400924,55.41982284880185,0.00016110021659763814,24,0
105,RH95,95,30,0.16804504080844954,33.60900816168991,0.00014096268952293336,24,0
105,RH95,95,40,0.09761554528298004,19.52310905659601,0.0001208251624482286,24,0
105,RH95,95,50,0.06371575368078398,12.743150736156798,0.00010068763537352383,24,0
150,RH95,95,0,0.7019108749180708,140.38217498361416,0.00027182818284590454,24,0
150,RH95,95,10,0.4315641704815685,86.3128340963137,0.0002446453645613141,24,0
150,RH95,95,20,0.25654045227347233,51.308090454694465,0.00021746254627672364,24,0
150,RH95,95,30,0.15893368092720986,31.78673618544197,0.00019027972799213317,24,0
150,RH95,95,40,0.09748505316078071,19.49701063215614,0.00016309690970754272,24,0
150,RH95,95,50,0.0584822323707263,11.69644647414526,0.00013591409142295227,24,0
200,RH95,95,0,0.6894868235795635,137.8973647159127,0.00037936678946831777,24,0
200,RH95,95,10,0.4114989180504263,82.29978361008527,0.000341430110521486,24,0
200,RH95,95,20,0.24967910958273695,49.93582191654739,0.0003034934315746542,24,0
200,RH95,95,30,0.14763607277878188,29.527214555756377,0.00026555675262782244,24,0
200,RH95,95,40,0.09094772241878639,18.189544483757278,0.00022762007368099066,24,0
200,RH95,95,50,0.05973289555045606,11.94657911009121,0.00018968339473415889,24,0
