temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.25016678056902825,5.430113784488835e-17,0.7380739558096284,0.3340934377342906,5.2811552089412e-10,0.3,15
40,0.2665445574820134,6.244193003219119e-17,0.7450461721447521,1.166047501855257,1.0128719145314779e-09,0.3,15
60,0.25905652412348484,6.635977756666222e-17,0.7703840927057377,3.71614487733496,1.6919018436026204e-09,0.3,15
80,0.2573322518183862,6.37001257278252e-17,0.7278257013265997,10.63187053091692,2.5087386187245266e-09,0.3,15
100,0.2600715618472304,6.38232001121083e-17,0.7519971646465652,24.675852200478893,4.6172985861263135e-09,0.3,15
120,0.2594543428278229,1.802315277855548e-16,0.7460915490123332,0.5041390186778193,6.774535948298302e-09,0.3,15
140,0.2756999020863838,3.006650245987821e-16,0.7087962281945915,0.7668462980847898,7.735311701336761e-09,0.3,15
160,0.27744790769935884,5.578240567736768e-16,0.7042526944387684,1.015579828172293,1.1248360755157996e-08,0.3,15
180,0.29598432266892216,9.08151952542944e-16,0.7585617419022112,1.8010830387740633,1.985580660582499e-08,0.3,15
200,0.2902240332127416,7.378622414563007e-16,0.6884052969295604,2.396628058815107,1.90332981289396e-08,0.3,15
220,0.3004568635603823,2.333355973638838e-15,0.6881197652643767,3.783687708853784,2.657671705486374e-08,0.3,15
240,0.29820810647632634,3.2996055823899488e-15,0.7139423163696629,2.384059538370826,3.5271322658868835e-08,0.3,15
260,0.29992874773524064,4.177866381222108e-15,0.7213965006776262,3.168094224650898,4.795271840178596e-08,0.3,15
280,0.3058382814028971,5.998489207722357e-15,0.6544318571205765,5.055973423941909,4.661303180059582e-08,0.3,15
300,0.31149715387686533,8.178467881037167e-15,0.6606764648178234,6.723403303044536,5.745092640087845e-08,0.3,15
320,0.3046487560958778,7.971573806015505e-15,0.6900902004993548,10.675250623192031,7.249965448046017e-08,0.3,15
340,0.3118961879220998,1.2173808102197733e-14,0.6139767511578785,13.696364755243426,6.972987150006013e-08,0.3,15
360,0.32234182816898865,1.7275289905928327e-14,0.6269171345524238,23.951608053422586,8.236000004613314e-08,0.3,15
380,0.31703578729558984,1.4565703066706597e-14,0.6277314001525253,35.60151987713521,1.0109737106740166e-07,0.3,15
400,0.3259453036495322,2.1916680691126243e-14,0.6375476815725154,55.776504630126055,1.2847382027824092e-07,0.3,15
420,0.33399113937902053,4.160844399081892e-14,0.6184755868719323,74.5140700718607,1.157564722484011e-07,0.3,15
440,0.3461209693124164,1.087936512468796e-13,0.612905119350999,113.2045704281563,1.3270335288171924e-07,0.3,15
460,0.35159230453458284,1.264254967919974e-13,0.596663287501472,183.43663193772807,1.4666573014860756e-07,0.3,15
480,0.349693952221181,1.9519859777227613e-13,0.584152568609204,213.66839783820487,1.6394288807473284e-07,0.3,15
500,0.3498392383672442,1.8764734020060928e-13,0.5770592283239149,380.13774047489153,1.6007600612213575e-07,0.3,15
520,0.36571610164681606,3.232578029211624e-13,0.623876521192918,243.21702189643148,2.15975820091744e-07,0.3,15
540,0.37538329301213724,4.190585749568076e-13,0.591807440237672,386.8059704984586,2.217095857999961e-07,0.3,15
560,0.3741193234593104,4.3422679508471966e-13,0.6072253878121184,561.9842662921251,2.3972639745888036e-07,0.3,15
580,0.37190312955843097,4.410608937916815e-13,0.5995670187159737,792.1453214799564,2.753963260985414e-07,0.3,15
600,0.3859230788349784,6.529221529611502e-13,0.629020527939748,1285.9871599331905,3.3146421225575324e-07,0.3,15
620,0.3912399017427468,1.0138535121382918e-12,0.5952925315349048,1988.252626243209,3.393967486954275e-07,0.3,15
640,0.38818220911092577,1.2602090251867075e-12,0.6351969141151008,3189.826005167001,4.0499172501871285e-07,0.3,15
660,0.38719451122970056,1.675630116178099e-12,0.633067641974586,4526.110434304578,4.41150372993943e-07,0.3,15
680,0.401453201087855,1.9792395594818075e-12,0.6344945733056861,6261.5440935589095,4.679821026683504e-07,0.3,15
700,0.4063375671334453,2.6389022593918172e-12,0.6085044715060312,10228.248124922146,4.5454743401725746e-07,0.3,15
720,0.4074317888380209,3.018870647355964e-12,0.6322070567270808,16034.137357768357,5.156812411035496e-07,0.3,15
740,0.4148767161306232,3.49428855136885e-12,0.6299189652510092,20331.788901464664,5.252032974772587e-07,0.3,15
760,0.4124116915232853,3.652593295282811e-12,0.621915581777113,36626.74628200785,6.475542167624727e-07,0.3,15
780,0.41984985100689315,4.7850390122494295e-12,0.6019350967057394,47138.75534490549,5.854028972521445e-07,0.3,15
800,0.43621715730874744,5.362763604754793e-12,0.6181043608995707,72481.34614423646,6.01795769268604e-07,0.3,15
