temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.16775896551531613,1.998292137586747e-18,0.7548199718588839,0.37456020448181987,5.971534971278674e-10,0,10
40,0.17150679017045956,2.340914562888577e-18,0.7475869454645653,1.3143066373573973,9.699659262138984e-10,0,10
60,0.1683943281748056,1.9537942490378174e-18,0.7848199440056747,4.469098502285222,2.104353691174902e-09,0,10
80,0.1793535533977367,2.970654769589182e-18,0.7285990883534937,10.079256097682359,2.9799892412838237e-09,0,10
100,0.16109296330847617,2.0876915178828157e-18,0.7574477856908932,19.642665698256746,4.7130898692705805e-09,0,10
120,0.18296478516039416,8.889360635587189e-18,0.777178030061363,0.576361820919054,7.005203219820722e-09,0,10
140,0.17525273698257596,9.377733071537743e-18,0.7720019832384905,0.776921509897589,8.731856873878208e-09,0,10
160,0.17463092765280147,1.881939224511447e-17,0.7330354061324696,1.3066379143428002,1.370587879376226e-08,0,10
180,0.17489243848997746,1.8457937698937905e-17,0.7085461802460126,1.7625346737050662,1.6450980225866096e-08,0,10
200,0.18221644128148173,3.021193999389556e-17,0.7057335878975285,2.762284533538132,1.8530404318032566e-08,0,10
220,0.1874108082246011,5.423811055930805e-17,0.6893866984550615,3.9787054106178026,2.476465300115677e-08,0,10
240,0.1874283096423274,8.90826609816275e-17,0.6930755261881694,6.2024002199372825,3.055787437491354e-08,0,10
260,0.20122538155811104,1.4575069885563197e-16,0.6926298132170711,3.27077031365749,4.5216859425096175e-08,0,10
280,0.19903836865264674,1.567687248151051e-16,0.7024846524511549,6.636249878419863,5.222786058807369e-08,0,10
300,0.20297822058159692,2.480768961416228e-16,0.676484891103383,6.997220286491505,6.007847712295382e-08,0,10
320,0.19199790128618185,2.2150240626699705e-16,0.6829458691305226,11.098643150990608,6.889434061929836e-08,0,10
340,0.2044251650058406,3.437291711151842e-16,0.6598816332554531,15.975731005881299,7.881164539498649e-08,0,10
360,0.20215770352287124,4.0975997068005597e-16,0.6205359455383764,23.20337359610471,9.05252957494334e-08,0,10
380,0.2030820419865579,4.736425663952082e-16,0.608792440998569,36.0862280986971,9.311623694100349e-08,0,10
400,0.21399803999874634,6.375795303883439e-16,0.6297726659278364,46.59926208858374,1.1120298625706463e-07,0,10
420,0.22118472991889507,1.4308326389588674e-15,0.5878182509514496,65.29811850620905,1.1788047631840265e-07,0,10
440,0.21824130814688197,2.0027185935380607e-15,0.6331344292458542,109.75173486984137,1.477689377740866e-07,0,10
460,0.2230303590196658,3.212018915971991e-15,0.6111776439512117,148.9670081400737,1.555788303666941e-07,0,10
480,0.22721274669212937,4.008604886501435e-15,0.6031406904827344,246.95323167546184,1.5650550401751263e-07,0,10
500,0.22582453460258486,5.0306526596389085e-15,0.639067930827343,318.9611722353241,2.008540239350582e-07,0,10
520,0.24626867162810293,9.2251505778525e-15,0.6165198577733557,543.5136252404611,2.387566518051487e-07,0,10
540,0.23465757251567312,8.829987130080307e-15,0.628584708330321,661.7691228781614,2.4979278266245695e-07,0,10
560,0.24231248668960764,1.0431737827507642e-14,0.5786375019208811,706.7941194604164,2.2958651797711423e-07,0,10
580,0.24794047143502543,1.4869850294906652e-14,0.6221588408993698,967.8277052236697,2.972501627436945e-07,0,10
600,0.23827670566495585,1.2435110981521989e-14,0.6094121957441074,1257.003380020037,3.184172867793088e-07,0,10
620,0.24773720567206273,1.9334662210173095e-14,0.6125696975134709,2054.4544386857433,3.586281590269176e-07,0,10
640,0.26084005451801195,3.383874681805555e-14,0.5938815722465417,2549.1064387521587,3.7259135118660523e-07,0,10
660,0.24772112799833682,3.548077218732976e-14,0.5968989010299673,5509.396646167635,4.043118856406082e-07,0,10
680,0.2471751475395808,3.52302371859817e-14,0.6462030969088569,6218.81628370952,4.6691916845487093e-07,0,10
700,0.26200979822443105,5.89928856837349e-14,0.6067957994900304,10034.493531992603,4.670731914008584e-07,0,10
720,0.257417177146142,6.178828929143496e-14,0.621726782360216,17867.24304727906,5.100985549912422e-07,0,10
740,0.2693731549417934,6.340577786660576e-14,0.6164613806334761,19909.24975631103,5.03475174565769e-07,0,10
760,0.26858075255213365,9.670556220545318e-14,0.6275708127359589,31968.581655898513,6.378827255571576e-07,0,10
780,0.2715681028281222,8.582409428879591e-14,0.6342998600877642,53509.10505547293,6.579034311525577e-07,0,10
800,0.27443518731853006,1.1175361018222193e-13,0.6312024176767161,70747.81825675437,7.00534558609701e-07,0,10
