temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.16215490726362972,2.5486099734003697e-18,0.7529262774041726,0.3911104576044463,5.437515197386146e-10,0,15
40,0.17138877573017272,3.4604063308318322e-18,0.7156484193403226,1.2180532385072362,9.524834613924176e-10,0,15
60,0.15947292736473878,2.4657642485103765e-18,0.8110685736894238,4.755016076866826,2.1633213464798183e-09,0,15
80,0.15930431467939318,2.7024416515489992e-18,0.8011197460207199,11.223136484312187,3.5347429087904565e-09,0,15
100,0.1598620615278462,2.3079261414299816e-18,0.7122263525075978,18.029012692912236,3.4797450452070237e-09,0,15
120,0.16784218706291773,8.694809373145745e-18,0.710745707249144,0.4825817448965811,5.939555432324965e-09,0,15
140,0.17658510829943547,1.877087530578623e-17,0.747257918618546,0.7600926124537026,8.346439573878088e-09,0,15
160,0.1804448238126568,2.4933660642775945e-17,0.7405945669061725,1.038449623231953,1.2126001634750156e-08,0,15
180,0.16589930783635645,2.558983639755897e-17,0.7230943519001329,1.8596709606043857,1.7562556066341715e-08,0,15
200,0.16464116116626373,1.9600633369009294e-17,0.6967060880985652,2.719375045690015,2.017231013922764e-08,0,15
220,0.17599136268874846,7.35891301573908e-17,0.6872282105723303,3.645380438630171,2.6123310210432248e-08,0,15
240,0.17873519769379403,1.1171051089955453e-16,0.693869437173218,2.169800356316193,3.3650768739127256e-08,0,15
260,0.18588698466393364,1.5629306088058466e-16,0.6613041164834889,2.805295512576232,3.479785780282441e-08,0,15
280,0.17871716990242478,1.7645019652215285e-16,0.6974217361982287,4.781611570455705,5.318087232458619e-08,0,15
300,0.1965884973492762,3.174368556400639e-16,0.658141402353982,6.484744372584115,5.3783128898380886e-08,0,15
320,0.18978058069701945,3.38538163111443e-16,0.6344824429205617,9.022818924608883,6.265535700609966e-08,0,15
340,0.1983986208420945,5.103259313807344e-16,0.6044724890128694,15.15867938909056,5.903101293816418e-08,0,15
360,0.19457778144299337,6.377158485640502e-16,0.6378035606630503,24.094905096466626,8.942860400774244e-08,0,15
380,0.2042410860931343,7.302767020124202e-16,0.6159992508834875,32.70562651133589,8.504048693080453e-08,0,15
400,0.2032694324339407,9.563212624645907e-16,0.6088371027979245,44.70251878973742,1.015931475414883e-07,0,15
420,0.21147641065153674,1.836969147367798e-15,0.6093330237065228,63.532946499943776,1.262229892727335e-07,0,15
440,0.2140486360701254,3.352831721781722e-15,0.6143529705019485,113.10959167243543,1.3139172638052159e-07,0,15
460,0.21581332877709786,4.355818707645164e-15,0.6186661383919251,190.12574305039638,1.5081559466878535e-07,0,15
480,0.21405004935725935,5.33419306847662e-15,0.6067761893343495,196.6475236354017,1.544902710434459e-07,0,15
500,0.22611863399155518,9.114754868756849e-15,0.6408618335786134,376.8813978958814,2.143030065711443e-07,0,15
520,0.2308672096513197,1.229548583166604e-14,0.6112439089427597,258.3472973399539,2.3171299964137994e-07,0,15
540,0.24128909425589704,1.7061121991746986e-14,0.6285982121530215,482.7457409687304,2.40053420661874e-07,0,15
560,0.2329489632002918,1.6109842890586523e-14,0.588104378404413,616.0375364964902,2.3529325448415885e-07,0,15
580,0.24186789182288151,2.5612565019601357e-14,0.640692791455202,929.8953446516896,3.1754105103621926e-07,0,15
600,0.24643872322412813,3.102954960650523e-14,0.6181095039806053,1303.2183471073959,3.3830789696159813e-07,0,15
620,0.25243562936436537,3.6885260783345666e-14,0.6091178140971367,2315.81408680037,3.5769701431012444e-07,0,15
640,0.24904508368323947,5.4665387254127754e-14,0.6031633426976098,3256.150213931834,3.4114871999759614e-07,0,15
660,0.24951315533620808,6.832717714116125e-14,0.6459438690454372,4409.451475311271,4.4525829266062154e-07,0,15
680,0.2538569887071664,8.989598088102247e-14,0.6372228764116749,7141.123155672653,4.654930440773662e-07,0,15
700,0.26030049480625417,1.1116233713502843e-13,0.5598355480431297,10246.438440487054,3.504823039288875e-07,0,15
720,0.26461146551971626,1.1652714445117408e-13,0.6191016743335346,14105.111053156297,5.208719529684096e-07,0,15
740,0.2573515633321271,1.18117865035163e-13,0.6200238010062722,23243.706078582123,5.454982002492978e-07,0,15
760,0.26828610129618025,1.5485288875093558e-13,0.5797365757846649,33239.59063474513,4.5942218048607413e-07,0,15
780,0.2536885846562576,1.2932578169240113e-13,0.6069830862789232,45335.589324933564,5.732450841618204e-07,0,15
800,0.2699198218277515,1.7682903250225876e-13,0.6263812486221003,85271.10027977666,6.795509528568297e-07,0,15
