temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.23522344732908573,2.9559099699866185e-17,0.7316901901017849,0.3612139081533375,5.451210903006808e-10,0.3,0
40,0.23624845767446173,2.180151566771015e-17,0.7276877384503205,0.9673064121665362,9.507765287549662e-10,0.3,0
60,0.22781755477558072,2.39321635052284e-17,0.7475939769053214,4.669257545687893,1.7574374110242183e-09,0.3,0
80,0.2356973493244777,2.2114245681646247e-17,0.7530727750481264,7.757589437672296,2.766980904737479e-09,0.3,0
100,0.23850813118014738,2.6008642045257227e-17,0.7448336715629742,20.350352334284775,4.314772016631565e-09,0.3,0
120,0.24567060736955865,7.933583765012336e-17,0.7444640096449978,0.5985551520097148,6.305529407970042e-09,0.3,0
140,0.2442551596969992,1.313092258380968e-16,0.7549036993129995,0.846580659375792,9.945096939097534e-09,0.3,0
160,0.25690495115867035,2.186705076624287e-16,0.7378022116381933,1.1566443029804483,1.2938910128058901e-08,0.3,0
180,0.2616454743094776,3.265032798843833e-16,0.6654481086487348,1.4556419232830207,1.4369830138052445e-08,0.3,0
200,0.26097483094219665,3.702778029301868e-16,0.694610507746985,2.0354187478026926,2.069606852339096e-08,0.3,0
220,0.25853842683067346,7.642251998631821e-16,0.7049749698485893,3.8344774702126014,2.7527811329727446e-08,0.3,0
240,0.2601942693720051,7.93180301680787e-16,0.6825359659486647,4.713820446979627,3.176579614909862e-08,0.3,0
260,0.28345869681606156,1.5156020116578502e-15,0.6963623826090711,8.840449471429137,4.216614519496199e-08,0.3,0
280,0.27415310886273764,2.0863089023065993e-15,0.6610902728473852,11.751765948878184,4.8145608455992776e-08,0.3,0
300,0.27852317143674604,2.2654185355753185e-15,0.6623199821059784,8.214515787838053,5.34994548773019e-08,0.3,0
320,0.2819833985801793,2.9763810935524172e-15,0.6193524031699076,11.425199873448246,6.118311476648144e-08,0.3,0
340,0.29075466323388266,3.1702931679424866e-15,0.6416458753277596,14.170240235785203,7.187587302591646e-08,0.3,0
360,0.28967231047851083,3.801452447374664e-15,0.6353729727388633,26.681285407600175,8.193490983771488e-08,0.3,0
380,0.29868971113827075,4.717866732071589e-15,0.622690170475134,31.728906222456967,9.02983281282543e-08,0.3,0
400,0.29715064558459586,6.053997876548055e-15,0.6338830225380007,45.365449511988054,1.1376768055275375e-07,0.3,0
420,0.30179640335827224,1.0654184333824808e-14,0.5920907938075587,73.72928449826985,1.0499324856484545e-07,0.3,0
440,0.30748717476859483,1.67432291319691e-14,0.5947425234232174,131.49632701684115,1.2442238933378753e-07,0.3,0
460,0.3084659197279198,2.2437802662750636e-14,0.6341914706910872,160.729885756965,1.793013972122817e-07,0.3,0
480,0.31884325129461133,2.995466622682054e-14,0.6331863132296239,243.2386362428525,1.7830298513227606e-07,0.3,0
500,0.32212029475443954,3.668218537337342e-14,0.6126241827636796,333.47002574150855,2.0424468103742742e-07,0.3,0
520,0.31799168142881323,4.1925770947182615e-14,0.6174276692958404,581.0579091238252,2.0769776366625237e-07,0.3,0
540,0.32441088296669185,5.575226298499745e-14,0.602726534883514,719.0960785593584,2.1262263734636606e-07,0.3,0
560,0.3363005305854882,6.975704348928538e-14,0.6089373978085385,1054.2347252915174,2.826288265689268e-07,0.3,0
580,0.3253913579780587,7.557312193015301e-14,0.6065424625537628,1889.9673402922886,2.946132998882041e-07,0.3,0
600,0.33547387610928503,9.474087173529576e-14,0.614270598193524,2939.6034100695,3.3561554158670654e-07,0.3,0
620,0.3428812207348209,1.2355951066124387e-13,0.6292638546336187,4180.2091658999425,3.502880105999347e-07,0.3,0
640,0.34368460535641976,1.493578340161442e-13,0.6122477785410363,5893.464603282413,3.5496477808606756e-07,0.3,0
660,0.3574859306227245,2.561786156405531e-13,0.5994599346866266,10042.162521331802,3.6265146381357646e-07,0.3,0
680,0.3622891528452773,3.3271638210470017e-13,0.6713547427216444,16393.46536256088,5.036849208806379e-07,0.3,0
700,0.3625714043117094,3.4238591442239085e-13,0.6303597804477254,8697.655399674402,5.167736251238586e-07,0.3,0
720,0.35250301514547605,3.3910680983995914e-13,0.5839819248351603,15131.157706257209,4.4454209934774167e-07,0.3,0
740,0.3600576916165955,3.750104235616776e-13,0.612405360159691,24081.452270325688,5.304894195994051e-07,0.3,0
760,0.3750554620719393,4.82915830362122e-13,0.6241046851128903,34919.492143970594,5.877973251958912e-07,0.3,0
780,0.37637825215272996,6.019687437432256e-13,0.593449526621432,56438.47071474527,5.745731571166686e-07,0.3,0
800,0.38854347933165273,8.225014628852626e-13,0.5785233159074578,72145.32133731304,5.456640559201686e-07,0.3,0
