temperature_C,exposure_condition,surface_RH_%,depth_mm,saturation_degree,moisture_content_kg_m3,moisture_loss_rate_kg_m2h,test_duration_hours,rubber_content_%
20,sealed,100,0,0.7797730964374502,155.95461928749003,0.0,24,25
20,sealed,100,10,0.45111192058949773,90.22238411789955,0.0,24,25
20,sealed,100,20,0.2647656301603082,52.95312603206164,0.0,24,25
20,sealed,100,30,0.16805819858886242,33.61163971777248,0.0,24,25
20,sealed,100,40,0.10281515770081079,20.563031540162157,0.0,24,25
20,sealed,100,50,0.064303209555011,12.8606419110022,0.0,24,25
50,sealed,100,0,0.7588124268165417,151.76248536330834,0.0,24,25
50,sealed,100,10,0.47516118078703756,95.03223615740751,0.0,24,25
50,sealed,100,20,0.27113033889493277,54.226067778986554,0.0,24,25
50,sealed,100,30,0.16346266476881477,32.69253295376296,0.0,24,25
50,sealed,100,40,0.10050369907259589,20.100739814519176,0.0,24,25
50,sealed,100,50,0.06105741484576024,12.211482969152048,0.0,24,25
80,sealed,100,0,0.738404959692472,147.6809919384944,0.0,24,25
80,sealed,100,10,0.4736765837569509,94.73531675139017,0.0,24,25
80,sealed,100,20,0.27232081910677547,54.46416382135509,0.0,24,25
80,sealed,100,30,0.17507283107206878,35.014566214413755,0.0,24,25
80,sealed,100,40,0.10133787146752832,20.267574293505664,0.0,24,25
80,sealed,100,50,0.06147192379170382,12.294384758340763,0.0,24,25
105,sealed,100,0,0.7356642849663729,147.13285699327457,0.0,24,25
105,sealed,100,10,0.45188584028927936,90.37716805785587,0.0,24,25
105,sealed,100,20,0.27724564441125327,55.449128882250655,0.0,24,25
105,sealed,100,30,0.17004813724910617,34.00962744982123,0.0,24,25
105,sealed,100,40,0.0993525205518533,19.87050411037066,0.0,24,25
105,sealed,100,50,0.060644999078880366,12.128999815776073,0.0,24,25
150,sealed,100,0,0.6926366930189078,138.52733860378157,0.0,24,25
150,sealed,100,10,0.4411456719499149,88.22913438998297,0.0,24,25
150,sealed,100,20,0.2650524327113505,53.010486542270094,0.0,24,25
150,sealed,100,30,0.15646165263311257,31.292330526622514,0.0,24,25
150,sealed,100,40,0.0942669734885053,18.85339469770106,0.0,24,25
150,sealed,100,50,0.055874963849430775,11.174992769886154,0.0,24,25
200,sealed,100,0,0.7088504416844541,141.7700883368908,0.0,24,25
200,sealed,100,10,0.4096380810980461,81.92761621960922,0.0,24,25
200,sealed,100,20,0.24968991065020865,49.93798213004173,0.0,24,25
200,sealed,100,30,0.15233436334226977,30.466872668453952,0.0,24,25
200,sealed,100,40,0.09180142416309112,18.360284832618223,0.0,24,25
200,sealed,100,50,0.057238152968614814,11.447630593722963,0.0,24,25
20,RH50,50,0,0.7546031666145018,150.92063332290036,0.00122140275816017,24,25
20,RH50,50,10,0.448596172469553,89.7192344939106,0.001099262482344153,24,25
20,RH50,50,20,0.294452039129922,58.890407825984404,0.000977122206528136,24,25
20,RH50,50,30,0.16689741423429968,33.379482846859936,0.0008549819307121189,24,25
20,RH50,50,40,0.10024929921834187,20.049859843668376,0.000732841654896102,24,25
20,RH50,50,50,0.06245222796194865,12.49044559238973,0.000610701379080085,24,25
50,RH50,50,0,0.7869386175941476,157.38772351882952,0.0016487212707001282,24,25
50,RH50,50,10,0.47787571444619237,95.57514288923848,0.0014838491436301154,24,25
50,RH50,50,20,0.27368347783919117,54.73669556783823,0.0013189770165601027,24,25
50,RH50,50,30,0.16854464481638698,33.708928963277394,0.0011541048894900896,24,25
50,RH50,50,40,0.10171469580743886,20.34293916148777,0.000989232762420077,24,25
50,RH50,50,50,0.06323095187795408,12.646190375590816,0.0008243606353500641,24,25
80,RH50,50,0,0.7725811803099173,154.51623606198345,0.002225540928492468,24,25
80,RH50,50,10,0.45326485335645966,90.65297067129194,0.0020029868356432213,24,25
80,RH50,50,20,0.2721803811445541,54.43607622891082,0.0017804327427939745,24,25
80,RH50,50,30,0.17000072933747837,34.000145867495675,0.0015578786499447275,24,25
80,RH50,50,40,0.09963150307475606,19.926300614951213,0.0013353245570954808,24,25
80,RH50,50,50,0.06329618079650749,12.659236159301498,0.001112770464246234,24,25
105,RH50,50,0,0.7209665172764196,144.1933034552839,0.002857651118063164,24,25
105,RH50,50,10,0.4577532411134506,91.55064822269013,0.0025718860062568477,24,25
105,RH50,50,20,0.2704843799074907,54.09687598149814,0.0022861208944505314,24,25
105,RH50,50,30,0.16584395101706803,33.16879020341361,0.0020003557826442147,24,25
105,RH50,50,40,0.10170387014167656,20.34077402833531,0.0017145906708378982,24,25
105,RH50,50,50,0.060752083599022115,12.150416719804422,0.001428825559031582,24,25
150,RH50,50,0,0.6911374348010152,138.22748696020304,0.004481689070338065,24,25
150,RH50,50,10,0.43408690234656516,86.81738046931304,0.004033520163304259,24,25
150,RH50,50,20,0.25392910182912215,50.78582036582443,0.003585351256270452,24,25
150,RH50,50,30,0.15272057275996173,30.544114551992347,0.0031371823492366453,24,25
150,RH50,50,40,0.0939139632395885,18.782792647917702,0.0026890134422028387,24,25
150,RH50,50,50,0.05580521164548596,11.16104232909719,0.0022408445351690324,24,25
200,RH50,50,0,0.6579708557501789,131.59417115003578,0.007389056098930651,24,25
200,RH50,50,10,0.41769424497285285,83.53884899457057,0.006650150489037586,24,25
200,RH50,50,20,0.2554689940554266,51.09379881108532,0.005911244879144521,24,25
200,RH50,50,30,0.1487149654906844,29.74299309813688,0.005172339269251455,24,25
200,RH50,50,40,0.09118946591648215,18.237893183296432,0.0044334336593583904,24,25
200,RH50,50,50,0.05641200452600494,11.282400905200989,0.0036945280494653254,24,25
20,RH95,95,0,0.7402442085536352,148.04884171072703,0.00011426308117957227,24,25
20,RH95,95,10,0.44889551764730173,89.77910352946034,0.00010283677306161505,24,25
20,RH95,95,20,0.26421022579007525,52.84204515801505,9.141046494365783e-05,24,25
20,RH95,95,30,0.16285346812482412,32.570693624964825,7.998415682570059e-05,24,25
20,RH95,95,40,0.10130278929565191,20.260557859130383,6.855784870774337e-05,24,25
20,RH95,95,50,0.06488510682216603,12.977021364433206,5.713154058978614e-05,24,25
50,RH95,95,0,0.738507432496151,147.7014864992302,0.00013956124250860897,24,25
50,RH95,95,10,0.4601130816784673,92.02261633569347,0.00012560511825774806,24,25
50,RH95,95,20,0.2771813555406822,55.43627110813644,0.00011164899400688718,24,25
50,RH95,95,30,0.1703236969491345,34.0647393898269,9.769286975602627e-05,24,25
50,RH95,95,40,0.10160238040490222,20.32047608098044,8.373674550516537e-05,24,25
50,RH95,95,50,0.06158585684580338,12.317171369160675,6.978062125430448e-05,24,25
80,RH95,95,0,0.7429030015338145,148.5806003067629,0.00017046048653227531,24,25
80,RH95,95,10,0.4488213111090209,89.76426222180419,0.0001534144378790478,24,25
80,RH95,95,20,0.2741014288721907,54.82028577443814,0.00013636838922582027,24,25
80,RH95,95,30,0.16749104617546165,33.49820923509233,0.00011932234057259272,24,25
80,RH95,95,40,0.10212339265100524,20.42467853020105,0.00010227629191936518,24,25
80,RH95,95,50,0.06300689757747531,12.601379515495061,8.523024326613766e-05,24,25
105,RH95,95,0,0.7487096196986416,149.7419239397283,0.00020137527074704767,24,25
