temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.1814351014383393,2.5921103151342314e-18,0.7442307367947744,0.3491454929800248,5.327109053733955e-10,0,15
40,0.18594328641683616,2.5417088013761612e-18,0.7640579360688367,1.2048904962506528,1.0566102760565535e-09,0,15
60,0.17815604000908006,2.4141238532085616e-18,0.7617211524019839,4.098928082426307,1.8449386763583714e-09,0,15
80,0.18180564551154657,2.816053296862057e-18,0.7790599614339364,8.698207718009204,2.9115767267833098e-09,0,15
100,0.17794060567963102,2.8251057394879415e-18,0.7743283198093203,25.524974650670817,4.634489208157657e-09,0,15
120,0.18673067648780867,7.623093494680574e-18,0.7505585999129926,0.6236110461302892,6.970738785868698e-09,0,15
140,0.1888496209868468,1.746004496746168e-17,0.7506843972988776,0.7426972077912302,9.82773369783784e-09,0,15
160,0.19856572306743286,2.5120936601292404e-17,0.7313832107519417,0.8832869856510805,1.1659794641291962e-08,0,15
180,0.19082236178716364,2.752085112757305e-17,0.7224769814038126,1.6549195882701513,1.6168624258940305e-08,0,15
200,0.19838566725983753,3.9955154183726095e-17,0.7707863124830312,2.9077780796149044,2.556160623761173e-08,0,15
220,0.19655478699247195,6.195667325220848e-17,0.7003578230124328,3.0032055120796315,2.7363965724422438e-08,0,15
240,0.20315209368013465,1.2779915190087923e-16,0.7022164273580354,1.9560284036117257,3.5032027786667984e-08,0,15
260,0.1975630621919622,1.2849784908958114e-16,0.6890432722302601,3.039462166988899,3.948749488036792e-08,0,15
280,0.21310802509910634,2.6851719457304746e-16,0.6626885184921641,4.056411351281504,4.609358859376255e-08,0,15
300,0.20769892219743752,2.702829603194391e-16,0.6545630328974839,6.341768816040205,5.1891155762347365e-08,0,15
320,0.2141124443437276,4.1495762842443757e-16,0.6478238051845783,11.400497046354554,6.733395310255016e-08,0,15
340,0.2190582117215962,4.185440977045427e-16,0.6039161471649567,16.922569036756062,6.471566908582405e-08,0,15
360,0.22403201513754425,6.449214435831323e-16,0.6316362666494317,22.608233481465067,7.696181246480134e-08,0,15
380,0.21814583684861294,7.162634392403648e-16,0.628290089664511,31.41512327009295,9.44650627497907e-08,0,15
400,0.2334219607462372,8.967140843750924e-16,0.6409403567767203,48.785318800970266,1.2627594874904824e-07,0,15
420,0.22792193405698735,1.9028356726329696e-15,0.6197441075187666,69.71616113438775,1.3636555367245285e-07,0,15
440,0.2337038207275029,3.57728882608841e-15,0.6070807325345386,105.51485315401722,1.287924602829106e-07,0,15
460,0.23739074084129763,4.444419935173727e-15,0.6131892513795828,143.0835319222675,1.5624004389289134e-07,0,15
480,0.24314344008393768,8.109579082588462e-15,0.6034418494940329,244.06533854970263,1.5390043937578103e-07,0,15
500,0.24169871439240118,7.070423263591917e-15,0.6092783937182181,356.590988223731,2.0014580317396108e-07,0,15
520,0.24702417646278596,1.143251806101153e-14,0.6008258138553395,232.0528437187869,2.2060857047114838e-07,0,15
540,0.25533651694927395,1.3367957215055735e-14,0.6204039410789924,374.0015291846547,2.3628634411649507e-07,0,15
560,0.25861442570398224,1.741109941941534e-14,0.6257028004125406,600.3822336326722,3.1630412688291097e-07,0,15
580,0.2554852307943804,1.6532676818533086e-14,0.5698058989703821,802.7451651280866,2.841318123666762e-07,0,15
600,0.26865286766678986,2.275575411689563e-14,0.6229407518866958,1259.923593322205,3.4581460591631185e-07,0,15
620,0.27016061238801786,4.073619008714727e-14,0.5952684749610901,2338.6201143004687,3.1190079109885954e-07,0,15
640,0.26585877944658054,4.815892484757498e-14,0.5976281644103899,2796.0817465060536,3.651392225081533e-07,0,15
660,0.27671543967285467,6.352577198624508e-14,0.6277254274615985,4450.4246392420655,4.239447198859674e-07,0,15
680,0.27251322789970484,7.35248702417234e-14,0.6272543305359425,7247.877393382043,4.536776037202314e-07,0,15
700,0.2738337507657348,9.166297668768634e-14,0.6410871813595223,9536.51400415622,5.493976186351262e-07,0,15
720,0.28045028950511536,8.669790859565329e-14,0.6284440162607149,16154.776391194384,4.741712687473051e-07,0,15
740,0.2841017471115152,1.2775269081885927e-13,0.6276373094989423,21307.447844805243,5.497077345004229e-07,0,15
760,0.28826311484238515,1.4719289512937427e-13,0.6335009472785174,27610.99529497618,6.034585856076906e-07,0,15
780,0.2850752626270264,1.7601784563050562e-13,0.6187702518914334,52329.53475456856,5.715721796345837e-07,0,15
800,0.29636043413735197,1.9822891044455913e-13,0.60310199365388,72757.28770693256,5.865407832790171e-07,0,15
