temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.14499376879287498,1.989806790478085e-18,0.768849009448318,0.3673954453823017,6.108913416912206e-10,0,10
40,0.15062112798853564,1.991982160756307e-18,0.7766767688427378,1.6445507623764946,1.1432579973723826e-09,0,10
60,0.1487233112172313,1.6901765429187182e-18,0.7469509883350287,4.0463675640335985,1.8152046231059608e-09,0,10
80,0.15776794247597736,2.0547031409277667e-18,0.7596143219448459,7.273162075007865,2.915797678076545e-09,0,10
100,0.15237130602798038,2.148442549785585e-18,0.7717814958797157,23.62825215744682,4.873826963666911e-09,0,10
120,0.1539206744117092,5.729735607309618e-18,0.732717011219624,0.5279045660500828,5.544414877251049e-09,0,10
140,0.1501479855179565,9.989121008994428e-18,0.7453272935661256,0.6752227825749101,9.037580190600816e-09,0,10
160,0.16398789095772676,1.992547102162123e-17,0.7303471430296982,1.2116155731415947,1.2662827532631203e-08,0,10
180,0.1620976489916903,2.0135788849045412e-17,0.7146691476034778,2.0169284451079506,1.7364459164367342e-08,0,10
200,0.1722401572592933,3.482748514658374e-17,0.7296665387224582,2.549018781281802,2.2450104161428882e-08,0,10
220,0.17067069020347955,5.965526565818332e-17,0.7048736225487982,3.2713611831773375,2.890750496908206e-08,0,10
240,0.18151887754779628,9.135441079578097e-17,0.6572049743453289,5.009969965349163,2.8033710593701964e-08,0,10
260,0.17757920533352733,1.3580825136648e-16,0.7182462555197255,3.814431693208613,3.9698251014784344e-08,0,10
280,0.18113914373205908,1.7987601265477994e-16,0.693351590565557,4.901551104221184,5.203668354000751e-08,0,10
300,0.18223080927916088,2.456031241094065e-16,0.6547826790254564,7.51373984620988,5.590331549472523e-08,0,10
320,0.178118081998832,2.7637794147223473e-16,0.6444099399185879,10.685230656309928,5.7988238057761744e-08,0,10
340,0.18772040507966736,4.0158415708678874e-16,0.6673322063506215,13.944500788060916,8.160527113553005e-08,0,10
360,0.19243169097356558,4.827693350360645e-16,0.630311239041798,17.938265920491073,8.35006090472501e-08,0,10
380,0.1931842683732675,5.32679567894939e-16,0.5965727431670163,37.04363935331112,8.117010783624042e-08,0,10
400,0.1934272743685074,6.557157621309627e-16,0.612503335438694,45.644084324414145,9.978820964802136e-08,0,10
420,0.19772250414584952,1.444540979771189e-15,0.6208310416369157,68.74787746453175,1.1614812610243378e-07,0,10
440,0.20918216060941983,2.5241615302573995e-15,0.6103817404055868,134.8077664944357,1.2138157220937927e-07,0,10
460,0.20093089509005915,2.280067259889038e-15,0.645872829639631,172.93496537924148,1.841136696988127e-07,0,10
480,0.20624111264416575,4.543685581472097e-15,0.6032464821471212,259.53402822415154,1.6742210769091558e-07,0,10
500,0.21141567290850136,5.370579586477332e-15,0.6031261327923476,408.75862408368965,1.8058946310282153e-07,0,10
520,0.21514370616957515,7.618311668568297e-15,0.6153177246951602,658.8390426864753,2.0425611034678376e-07,0,10
540,0.2145596738372777,9.239266547313816e-15,0.6256312639710819,679.4122369164164,2.5621484358350626e-07,0,10
560,0.226753574600255,1.0760491378785629e-14,0.6236753470326043,613.924509547651,3.037227604914962e-07,0,10
580,0.22901870638170155,1.4903923111228806e-14,0.5897207983611477,820.0277582120218,2.694732112902276e-07,0,10
600,0.22318448001945812,1.7332484169145846e-14,0.579274761110123,1313.776755333608,3.0744401606625186e-07,0,10
620,0.2361688511535838,2.3966936280184894e-14,0.6204641441170395,2020.1625002801202,3.471831529163784e-07,0,10
640,0.22210716453366047,2.1947236492663707e-14,0.6388258569451274,2762.690538588477,4.4625059222067373e-07,0,10
660,0.23209569164745392,4.10547122184122e-14,0.5962621695301444,4154.495001290617,3.9544087446455405e-07,0,10
680,0.2367004469306533,5.183551507869637e-14,0.6440937591114245,6354.428390548882,5.106575076197185e-07,0,10
700,0.24331096177021388,4.89559812487945e-14,0.6051618702412151,9801.72087822784,4.044682952946195e-07,0,10
720,0.2391963769714117,5.974963680481477e-14,0.5779467821825918,14419.442987237093,4.501248998353399e-07,0,10
740,0.23871499602585838,7.04297654367047e-14,0.5770560146187087,20836.819292243683,4.4987102039743785e-07,0,10
760,0.2452359369624714,8.098426252780656e-14,0.6288727420106441,35248.846118655565,6.109005310695407e-07,0,10
780,0.2435663825636908,8.117294785602165e-14,0.5835500746027473,37509.35773658377,5.182420131215176e-07,0,10
800,0.24699552689581591,1.09389351331266e-13,0.617460409576257,67215.30917450505,5.662846132197145e-07,0,10
