temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.160348955651632,1.5142718732101616e-18,0.747934173581126,0.325767725417227,5.417718050599752e-10,0,5
40,0.15835782497877818,1.5476884152973677e-18,0.7611807765539373,1.4077603758810089,1.1044609363188655e-09,0,5
60,0.15536712557507737,1.1602702852009698e-18,0.7548186811767646,3.8827860674807377,1.5267710634211885e-09,0,5
80,0.1613953857386724,1.6208633306055654e-18,0.7737806089545797,8.536796240847448,3.0446247618165315e-09,0,5
100,0.1554046929824441,1.4143698951735983e-18,0.7802963261338597,26.331524499541764,5.031519049472546e-09,0,5
120,0.15036395817925535,3.7456561790154325e-18,0.726542632752775,0.4891620906364797,6.262853111400418e-09,0,5
140,0.17060676217761284,1.0522267885621142e-17,0.734743245233476,0.8714080067113866,8.505872810090799e-09,0,5
160,0.16416735003507266,1.2401742248978866e-17,0.6888356269161756,1.1308901371864906,1.0740787697799189e-08,0,5
180,0.18026894802626015,2.385009698096461e-17,0.7086109215951725,1.61814061138324,1.5351558905831882e-08,0,5
200,0.16773527339109556,2.10107134812821e-17,0.7107467916379027,2.1932151134148072,2.087653358823628e-08,0,5
220,0.18267377473339136,4.66476884000325e-17,0.6894491825998669,3.862016972808574,2.69429504898035e-08,0,5
240,0.1784774373445783,6.554153675848529e-17,0.6821772058317396,5.2094180512932695,3.222002043937067e-08,0,5
260,0.17650016434124524,7.045055598306268e-17,0.6811887585876393,8.958953312288035,3.643085162250073e-08,0,5
280,0.18685765951568317,1.1889014473799994e-16,0.6817357559267353,5.80343767537145,4.458649564384407e-08,0,5
300,0.1796163802885137,1.3288751577137213e-16,0.6345206982135533,6.2291151235326945,4.717796487270356e-08,0,5
320,0.1841800756925265,1.782476572013528e-16,0.6575272984857072,11.713852356054025,6.689941602733587e-08,0,5
340,0.19099023611920318,2.2519277675432756e-16,0.6517503173052641,16.92823195149264,7.318252019053533e-08,0,5
360,0.18976727652513342,2.489186538504517e-16,0.6052494763434634,21.057457697085045,8.050610950484722e-08,0,5
380,0.19282683803545286,3.3887403295399713e-16,0.6356536638965337,41.78488445196191,9.402126765095475e-08,0,5
400,0.20519790377473335,4.08583754483044e-16,0.6060856625529667,52.553752937735254,9.105517243990839e-08,0,5
420,0.20478057768200605,9.94567963100327e-16,0.5923319265903502,72.37577612610295,1.0677995026839391e-07,0,5
440,0.20903652125192876,1.459354227680399e-15,0.6123085583699998,99.51529147404013,1.3766224082013243e-07,0,5
460,0.20467235858707722,1.9075504721680816e-15,0.6100952332764394,186.15947021030627,1.6303255024602322e-07,0,5
480,0.21647672315240202,2.7232248352601545e-15,0.5951713521812078,232.38993838747282,1.79310467290084e-07,0,5
500,0.20907183122116166,2.5812525238033854e-15,0.6239100426241965,393.8877893823412,1.9962605842102502e-07,0,5
520,0.2132162214601319,3.989511652333422e-15,0.6122932341577446,491.6692042253847,2.3091537678992576e-07,0,5
540,0.21876855584323532,5.546246992432927e-15,0.6315563687942776,947.3680593913607,2.562557010379763e-07,0,5
560,0.2220146308410701,5.472975525758766e-15,0.6073828860012322,1154.5752729878102,2.62229797102689e-07,0,5
580,0.22471494318506427,7.474836074652614e-15,0.6336543543122176,2067.753310424401,2.966017385366921e-07,0,5
600,0.23376710018465618,9.010648182230486e-15,0.5648878621533979,2245.0257594340587,2.6411287208489995e-07,0,5
620,0.22455558886574123,1.0319695727721896e-14,0.6180676113007858,1815.689337641337,3.231310044689581e-07,0,5
640,0.22746884958620808,1.4584778105916063e-14,0.6495575882354011,2978.779612897128,3.817778915193026e-07,0,5
660,0.22732135714170357,1.8711211074133585e-14,0.5944083712471974,4955.924117163869,3.7128596899937883e-07,0,5
680,0.24366712219646813,2.5023259027480724e-14,0.6134172424257676,7231.612582499371,4.377010983421811e-07,0,5
700,0.24111519036089843,3.100731483021543e-14,0.6030862837198272,9738.844166525974,4.428476418700377e-07,0,5
720,0.25416971330678007,5.041366507431132e-14,0.6186675704006153,15165.51477013386,5.417676208483483e-07,0,5
740,0.2565885186050293,5.481677740369778e-14,0.604993533815174,20159.871520464378,5.199227309126788e-07,0,5
760,0.2545563736016811,4.795030039680797e-14,0.6171734173185194,34248.60356851395,5.207703595476621e-07,0,5
780,0.25669004724812955,6.179789493937694e-14,0.6119511065970525,53787.80682571816,6.425163799104968e-07,0,5
800,0.25066068910299405,4.9927034309883155e-14,0.6265511452236872,83280.76706854296,6.089419893878826e-07,0,5
