temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.1980965080843159,6.75771991268755e-18,0.7757885474325332,0.37967345528291135,5.884908062506308e-10,0.1,10
40,0.19387441910342412,7.20243601815025e-18,0.7471168833981531,1.4052093077464454,1.0063625631709436e-09,0.1,10
60,0.18999896719782064,6.826283089673439e-18,0.7844153059144146,3.6019126727464044,1.921711167612391e-09,0.1,10
80,0.1853761596035179,5.3794840430378334e-18,0.7773006324256834,9.505669699423915,3.3693155563253942e-09,0.1,10
100,0.1866709318913115,5.6831612061207954e-18,0.7252716278576009,20.387334269380116,4.067549375165017e-09,0.1,10
120,0.19197860916421725,2.1482902344296598e-17,0.724955559246021,0.4742718896185741,5.925483331208868e-09,0.1,10
140,0.20067050585292026,3.7875191513530185e-17,0.725103151062929,0.8848244218380996,8.2999511106434e-09,0.1,10
160,0.19760897391617643,4.034052956374539e-17,0.7293637489254639,1.2868389361441308,1.2210243153999084e-08,0.1,10
180,0.20818090036643483,7.875694987703786e-17,0.7586517936976372,1.745017841352946,1.893827876936372e-08,0.1,10
200,0.2084805416494632,1.1278681194985475e-16,0.6997251676249088,2.502083427433154,1.979281889151782e-08,0.1,10
220,0.20803844236819988,1.739623136378683e-16,0.6811153618960766,3.4097999302839295,2.610955533198e-08,0.1,10
240,0.2147242054731058,2.755405203381574e-16,0.6838998412687547,6.081217611561804,3.021670147828222e-08,0.1,10
260,0.20606408687179203,3.07643916398926e-16,0.6769906190460198,3.793285908654062,4.0630318909707134e-08,0.1,10
280,0.22234650541958814,5.445605339618755e-16,0.7022107355213811,4.859024892633766,4.684879505530182e-08,0.1,10
300,0.2237912537789571,6.290248109341132e-16,0.6931259667367714,8.049277433067195,5.6779250790679047e-08,0.1,10
320,0.2329099141890817,9.409537708672018e-16,0.6328110095459306,9.184883656539588,6.101930058247821e-08,0.1,10
340,0.23369857514341402,1.215391212835495e-15,0.6497372391488149,18.098372199344208,8.001199555900786e-08,0.1,10
360,0.24319616701637067,1.3884094473373658e-15,0.6450013011059136,22.43199479965839,8.639137692167253e-08,0.1,10
380,0.23698018642313057,1.688120588506209e-15,0.6344013547501336,27.127151208668938,9.656136917370462e-08,0.1,10
400,0.2393676944140991,2.1330109385606785e-15,0.6169744488756753,48.02304438065279,1.0164119957044561e-07,0.1,10
420,0.24024033129325384,3.680836216200634e-15,0.5884470177160597,68.35672352207686,1.1145074133715262e-07,0.1,10
440,0.2430780687230872,5.624005673024442e-15,0.5843849988121301,103.50839398051671,1.2883105693720997e-07,0.1,10
460,0.25453968150061,9.803693978171582e-15,0.6391363092277323,186.36575790720516,1.7514477656424783e-07,0.1,10
480,0.26396384309910903,1.3681717267698124e-14,0.614306545603864,227.07262345431485,1.7974169431967097e-07,0.1,10
500,0.259478588547752,1.33498843629245e-14,0.6052130287262302,398.1286634538904,1.9095844983297585e-07,0.1,10
520,0.26239746368339184,1.808510303150448e-14,0.607261299032211,571.6449576919172,2.0428846688858895e-07,0.1,10
540,0.2750861399565805,2.8616143140525254e-14,0.5777699820491249,780.1782336690854,1.9638487842263453e-07,0.1,10
560,0.2668528915372393,3.3021051673118307e-14,0.6382206299926723,604.9708190126306,2.954247643258999e-07,0.1,10
580,0.2896202234682233,3.655292745959639e-14,0.6327824793100151,851.7833573044339,3.227726955562123e-07,0.1,10
600,0.27688054652842276,4.436005930044413e-14,0.633126671716447,1534.6409567581131,3.14060044643432e-07,0.1,10
620,0.290817107891419,8.426619733702343e-14,0.6045150346284881,2302.8474501915553,3.4237827673889693e-07,0.1,10
640,0.2961953643669125,1.0751127860625666e-13,0.6057339443807565,3140.02590367237,3.749403601276548e-07,0.1,10
660,0.297260513444922,1.249692935556954e-13,0.637646586394415,5034.280500947016,4.1243420313319545e-07,0.1,10
680,0.2970607821584359,1.5999997993864336e-13,0.5806196764112639,6105.923337862165,3.7056211240315586e-07,0.1,10
700,0.28558537917181426,1.4599759755978002e-13,0.5952726397672929,11016.878151020415,4.4072842414749983e-07,0.1,10
720,0.2945829461754133,2.0390260185193158e-13,0.6032179097050548,12946.225737996236,5.143288760754709e-07,0.1,10
740,0.3026292722853444,2.1227730538128887e-13,0.5995140637228292,19086.606956972177,4.881214136133209e-07,0.1,10
760,0.3073025338169047,2.907847592007514e-13,0.5998833677784616,31825.850435843648,5.774609752246393e-07,0.1,10
780,0.3010429338062354,2.4133319509926337e-13,0.6333169887936521,53177.973782975096,6.274180541590178e-07,0.1,10
800,0.32069379275623167,4.2865308546283127e-13,0.6074875665729422,75326.18693196971,6.135133554154525e-07,0.1,10
