temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.16188654720304532,2.2571411898837084e-18,0.75186727006817,0.37461580117925525,6.146389373845305e-10,0,15
40,0.17061778501406594,2.47903459059963e-18,0.7341219274785689,1.5325904962496488,9.796464722258248e-10,0,15
60,0.16920913163651569,1.9832562256365627e-18,0.7486059356326863,4.74575606767338,1.5999674097881688e-09,0,15
80,0.17204128325307924,2.0916155458462745e-18,0.7415783528912328,9.392521099791804,2.8531161703758385e-09,0,15
100,0.17202215833273696,2.4651960213665682e-18,0.7499121106006154,24.84567417472006,4.370849744416358e-09,0,15
120,0.17347945768246123,9.242347551069582e-18,0.7614933396832789,0.5265861171780827,6.57926689141044e-09,0,15
140,0.1727619728862402,1.3918535797314744e-17,0.735922083698901,0.9289628631603364,7.846549965041105e-09,0,15
160,0.18030736863093083,2.07447248523634e-17,0.7377961408421448,1.2146846131499194,1.2688577820293157e-08,0,15
180,0.17821152247534383,2.7234502600393376e-17,0.7232062594138496,1.8095790716912727,1.6906314859908057e-08,0,15
200,0.1983754429876536,4.940084361131598e-17,0.7384561142437628,2.607134105949323,2.1647843307135297e-08,0,15
220,0.18980326286406754,6.901584258574913e-17,0.7206130941476951,3.93822668442598,2.6684349944340954e-08,0,15
240,0.19609064526446393,1.167621334414264e-16,0.7225995463991552,2.130330842858474,3.774802342412412e-08,0,15
260,0.2015917416107218,1.9228880933285464e-16,0.6610437606032927,3.05052993429282,3.878673294496915e-08,0,15
280,0.1916552108830227,1.9983012280729543e-16,0.6892448396285921,4.744921908726935,5.132212591115147e-08,0,15
300,0.20374098814939845,3.355571970319989e-16,0.6432292510729627,7.414255881638488,5.315901711856688e-08,0,15
320,0.21119918418319203,4.118513092579596e-16,0.6568141985374296,12.362520369105543,6.475103957997867e-08,0,15
340,0.20752443605587675,5.13940252649041e-16,0.6212556750910365,14.727981443069917,6.481490470535672e-08,0,15
360,0.2091794246274289,6.38687858238322e-16,0.6600305028466524,26.39692347225928,9.079480803445973e-08,0,15
380,0.20879259833582137,7.940922894054762e-16,0.6324659775555752,29.67559090250818,9.455624399026473e-08,0,15
400,0.22659086590624716,1.0799610735864e-15,0.6252414985764034,50.03352907371594,1.1475976118791485e-07,0,15
420,0.21554146168951505,2.06533482626469e-15,0.6350060264413474,71.61744571927743,1.3672259740326724e-07,0,15
440,0.21655936291051095,2.6237132355529134e-15,0.6245333642022288,107.64061941311316,1.2728667442172137e-07,0,15
460,0.22442191846237394,4.4430445596822765e-15,0.6069817177478113,171.56138576394616,1.4838244136834495e-07,0,15
480,0.2340114150676673,7.752921888535845e-15,0.6008041881846709,217.72241102655357,1.7192923283386807e-07,0,15
500,0.23145845641594048,7.657078335818647e-15,0.6439422501903795,375.3292268556366,1.971339118745718e-07,0,15
520,0.23593138433870442,1.0055121211303119e-14,0.6239700443245816,273.59349916613337,2.443552211454311e-07,0,15
540,0.24058793649736998,1.673763518375478e-14,0.6276685601832995,411.36408922462437,2.883268358339107e-07,0,15
560,0.24795804708608454,1.5037744376697384e-14,0.5985925135398741,577.8696191084805,2.5713987383255493e-07,0,15
580,0.25453699683702413,2.382526314537265e-14,0.6579228428161276,975.0306448831001,3.265027633375686e-07,0,15
600,0.2563563096413952,2.5215523632342612e-14,0.6217559605464221,1377.6013134669333,3.0238397459286483e-07,0,15
620,0.2538408426540143,3.155083969123788e-14,0.5997425446128656,1704.7873438514325,3.460872870128119e-07,0,15
640,0.2608288119206348,5.749010279873657e-14,0.6070946202592586,3259.377130565774,3.6990355403649656e-07,0,15
660,0.26469560209248894,6.728188946328555e-14,0.6024192754166674,3162.872611487425,3.969100864059397e-07,0,15
680,0.26627369187364625,8.930962974294025e-14,0.6292546080286681,6537.38669322192,4.5135075550935544e-07,0,15
700,0.2638518710149383,7.955215851576034e-14,0.6058648582381188,9407.473710499125,4.095310653723833e-07,0,15
720,0.2670286130503422,1.0634281761679501e-13,0.6063011487809258,16613.846672128144,4.4386438121056987e-07,0,15
740,0.27301480510000686,1.4699278253726843e-13,0.632092240563007,19763.02870565237,5.556814219610084e-07,0,15
760,0.2794947245939086,1.3783010789025441e-13,0.6045372299383915,29198.310025982195,5.857849623045533e-07,0,15
780,0.27135067244428557,1.4772798423871224e-13,0.6057601162160929,50517.76618249614,5.837084884546267e-07,0,15
800,0.2786401829736971,1.9862863625536278e-13,0.604542301692167,64475.59837183173,5.881570799393524e-07,0,15
