temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.35136063745833684,4.249400845403781e-16,0.7799864727675122,0.3950213242054813,5.576358337160983e-10,0.5,15
40,0.3583638881578462,4.0547616265102953e-16,0.7214828420526825,1.400520575137548,9.772337341990296e-10,0.5,15
60,0.3540304929513412,4.514530046172753e-16,0.758566780608672,3.9678909640184226,1.786885465310234e-09,0.5,15
80,0.35154760769459537,4.457604384603368e-16,0.7484701923557874,9.686626299951753,2.888202762953835e-09,0.5,15
100,0.3450272295885909,3.3071154888134827e-16,0.7580250695600609,23.195077655652184,4.39876132897051e-09,0.5,15
120,0.361321377458854,1.3046409026770362e-15,0.7305840174980529,0.5761370593022228,6.3393720913431546e-09,0.5,15
140,0.37535077872192546,2.0175288291105626e-15,0.7513557184060634,0.8800377491316395,9.126887650324416e-09,0.5,15
160,0.371625139001723,3.430722180849533e-15,0.7425847913915948,1.0208430929455268,1.2720557514736353e-08,0.5,15
180,0.38299358661528915,4.641181360841604e-15,0.7086590993323856,1.6305596214941054,1.641446842756268e-08,0.5,15
200,0.38910053294172003,5.913563603242614e-15,0.7215193846304324,3.059263465223596,2.0247868057319657e-08,0.5,15
220,0.3956152176389856,1.2667385442309815e-14,0.6979387963983558,3.275715523738967,2.6375760343731592e-08,0.5,15
240,0.4032592094188754,1.723141222830567e-14,0.6996417057481787,6.983200418053246,3.2789361238082594e-08,0.5,15
260,0.4007208315377172,2.5878081518650985e-14,0.6902423085360013,3.683994140747726,3.7642651314658254e-08,0.5,15
280,0.41579198233280873,3.362985030214529e-14,0.6509458419503948,5.310070815467894,4.5391412538909425e-08,0.5,15
300,0.4138647757610745,5.195462844231768e-14,0.6718897601886709,6.545761425475456,5.692002519631148e-08,0.5,15
320,0.4239339651950562,7.01167796472155e-14,0.6543975234820456,10.77484903586933,6.971308769638411e-08,0.5,15
340,0.4260188744976838,9.390656463625648e-14,0.6513940484526487,13.654422112691819,7.893032070409647e-08,0.5,15
360,0.4318181443088098,9.5924584146018e-14,0.6385487174973798,23.819889291083577,8.325463682165857e-08,0.5,15
380,0.43209770564773037,1.370467756111934e-13,0.6446238891250635,33.193963955266234,9.404302426941491e-08,0.5,15
400,0.4477481370136269,1.5113082915827375e-13,0.5983267128927791,44.61233721717745,9.528090787173816e-08,0.5,15
420,0.45400796811281313,4.1864169479105607e-13,0.5616608927218726,57.68909358671758,1.0149276717816374e-07,0.5,15
440,0.4668683650787179,6.852072392264385e-13,0.5887186011846876,90.85721596327909,1.1903794655915179e-07,0.5,15
460,0.4657549899583183,7.575811169888933e-13,0.6051679061883903,185.28695521033757,1.5744897538350582e-07,0.5,15
480,0.4777896285125605,1.4772611968187145e-12,0.6122431031167238,284.2458802451184,1.8286464928039577e-07,0.5,15
500,0.48390592265617866,1.6719607695226127e-12,0.6182734568669271,366.184574101843,1.971854271491707e-07,0.5,15
520,0.4932461092607523,2.463276334680222e-12,0.5936715525315397,281.81556980356345,2.2765205175461086e-07,0.5,15
540,0.49782742965154975,2.4867382841662285e-12,0.5940083004673894,386.2997030715584,2.2687083281823514e-07,0.5,15
560,0.5,3.0098453865710086e-12,0.6348048140102697,645.2325927118468,2.718781243952428e-07,0.5,15
580,0.5,3.730983331615274e-12,0.6012917738732508,878.7624711870061,3.365700418159376e-07,0.5,15
600,0.5,4.656997533542536e-12,0.629720102447255,1353.3028589948851,3.3869503347161335e-07,0.5,15
620,0.5,6.414385802072007e-12,0.5981752741263213,2036.782366761271,3.0644773694787147e-07,0.5,15
640,0.5,9.041741372616844e-12,0.5997327564800057,3173.8420494388556,3.229643840395446e-07,0.5,15
660,0.5,1.0707066992857988e-11,0.644592559239086,4892.4662854595645,4.579521582800514e-07,0.5,15
680,0.5,1.4018843180348156e-11,0.6185886050774101,6889.128294183391,4.084266059259613e-07,0.5,15
700,0.5,1.1626065182185991e-11,0.6175781087334324,10179.230568511048,4.690814258131723e-07,0.5,15
720,0.5,1.8110807143914036e-11,0.6106851504214125,12274.911902775477,4.6739522581565975e-07,0.5,15
740,0.5,1.7757233843154835e-11,0.605514069038295,20214.358058877966,5.137873555124112e-07,0.5,15
760,0.5,2.3116133230513928e-11,0.6506940692446419,35164.086084086135,6.316266252335513e-07,0.5,15
780,0.5,2.018450234100238e-11,0.6271696379983734,49242.79866397755,6.973986362667256e-07,0.5,15
800,0.5,2.370429806851816e-11,0.647502694882593,77219.21424777356,6.632908505220213e-07,0.5,15
