temperature_C,exposure_condition,surface_RH_%,depth_mm,saturation_degree,moisture_content_kg_m3,moisture_loss_rate_kg_m2h,test_duration_hours,rubber_content_%
20,sealed,100,0,0.7543837061897593,150.87674123795185,0.0,24,20
20,sealed,100,10,0.45141539757004895,90.28307951400978,0.0,24,20
20,sealed,100,20,0.27597178999764777,55.19435799952955,0.0,24,20
20,sealed,100,30,0.16412265067557624,32.824530135115246,0.0,24,20
20,sealed,100,40,0.09849818782741013,19.699637565482025,0.0,24,20
20,sealed,100,50,0.06069386215712695,12.13877243142539,0.0,24,20
50,sealed,100,0,0.7323770493060898,146.47540986121797,0.0,24,20
50,sealed,100,10,0.4631648077254713,92.63296154509426,0.0,24,20
50,sealed,100,20,0.2745117386015053,54.90234772030106,0.0,24,20
50,sealed,100,30,0.17107985213348417,34.215970426696835,0.0,24,20
50,sealed,100,40,0.09964871727649638,19.929743455299274,0.0,24,20
50,sealed,100,50,0.05921564364145045,11.84312872829009,0.0,24,20
80,sealed,100,0,0.7432130639680952,148.64261279361904,0.0,24,20
80,sealed,100,10,0.44716630474294294,89.43326094858858,0.0,24,20
80,sealed,100,20,0.2795989436973959,55.91978873947918,0.0,24,20
80,sealed,100,30,0.1688908575202301,33.778171504046014,0.0,24,20
80,sealed,100,40,0.09932913797319906,19.86582759463981,0.0,24,20
80,sealed,100,50,0.062531418811578,12.5062837623156,0.0,24,20
105,sealed,100,0,0.7397780553119441,147.9556110623888,0.0,24,20
105,sealed,100,10,0.45819534354599595,91.6390687091992,0.0,24,20
105,sealed,100,20,0.2696714981529563,53.93429963059126,0.0,24,20
105,sealed,100,30,0.17189051309378905,34.37810261875781,0.0,24,20
105,sealed,100,40,0.0988796227646751,19.77592455293502,0.0,24,20
105,sealed,100,50,0.062053531186603915,12.410706237320783,0.0,24,20
150,sealed,100,0,0.708722556783998,141.7445113567996,0.0,24,20
150,sealed,100,10,0.4161252945002311,83.22505890004622,0.0,24,20
150,sealed,100,20,0.26084594513940473,52.16918902788095,0.0,24,20
150,sealed,100,30,0.15779307226587533,31.558614453175064,0.0,24,20
150,sealed,100,40,0.0947418609849003,18.94837219698006,0.0,24,20
150,sealed,100,50,0.05955562371983966,11.911124743967932,0.0,24,20
200,sealed,100,0,0.6940963064626736,138.81926129253472,0.0,24,20
200,sealed,100,10,0.4347985892946143,86.95971785892286,0.0,24,20
200,sealed,100,20,0.25099636089376526,50.19927217875305,0.0,24,20
200,sealed,100,30,0.1623390585571226,32.467811711424524,0.0,24,20
200,sealed,100,40,0.09564751175769955,19.12950235153991,0.0,24,20
200,sealed,100,50,0.054659133191840716,10.931826638368143,0.0,24,20
20,RH50,50,0,0.770622388088603,154.1244776177206,0.00122140275816017,24,20
20,RH50,50,10,0.4485069699478346,89.70139398956692,0.001099262482344153,24,20
20,RH50,50,20,0.2706727848958164,54.134556979163285,0.000977122206528136,24,20
20,RH50,50,30,0.17569056901658037,35.138113803316074,0.0008549819307121189,24,20
20,RH50,50,40,0.0940657470813376,18.813149416267517,0.000732841654896102,24,20
20,RH50,50,50,0.06344285597819595,12.68857119563919,0.000610701379080085,24,20
50,RH50,50,0,0.7391858064609931,147.83716129219863,0.0016487212707001282,24,20
50,RH50,50,10,0.43560913330348483,87.12182666069697,0.0014838491436301154,24,20
50,RH50,50,20,0.2794732202463162,55.89464404926324,0.0013189770165601027,24,20
50,RH50,50,30,0.1764482098177999,35.28964196355998,0.0011541048894900896,24,20
50,RH50,50,40,0.1006814726812857,20.13629453625714,0.000989232762420077,24,20
50,RH50,50,50,0.059996445466330345,11.99928909326607,0.0008243606353500641,24,20
80,RH50,50,0,0.7383214592208707,147.66429184417413,0.002225540928492468,24,20
80,RH50,50,10,0.46492705756129676,92.98541151225935,0.0020029868356432213,24,20
80,RH50,50,20,0.27045830311066416,54.09166062213283,0.0017804327427939745,24,20
80,RH50,50,30,0.1753269682029465,35.0653936405893,0.0015578786499447275,24,20
80,RH50,50,40,0.11017344304689124,22.034688609378247,0.0013353245570954808,24,20
80,RH50,50,50,0.06454111595886947,12.908223191773892,0.001112770464246234,24,20
105,RH50,50,0,0.7217548251651085,144.35096503302168,0.002857651118063164,24,20
105,RH50,50,10,0.46693278616602196,93.3865572332044,0.0025718860062568477,24,20
105,RH50,50,20,0.2719491566238239,54.389831324764785,0.0022861208944505314,24,20
105,RH50,50,30,0.17159575240653255,34.31915048130651,0.0020003557826442147,24,20
105,RH50,50,40,0.09598285165587132,19.196570331174264,0.0017145906708378982,24,20
105,RH50,50,50,0.06214652488848844,12.429304977697688,0.001428825559031582,24,20
150,RH50,50,0,0.7250727182065629,145.0145436413126,0.004481689070338065,24,20
150,RH50,50,10,0.43090600769734355,86.18120153946872,0.004033520163304259,24,20
150,RH50,50,20,0.2601881212847907,52.03762425695814,0.003585351256270452,24,20
150,RH50,50,30,0.16221938083077442,32.44387616615489,0.0031371823492366453,24,20
150,RH50,50,40,0.09546276494049008,19.092552988098017,0.0026890134422028387,24,20
150,RH50,50,50,0.05619103915606466,11.238207831212932,0.0022408445351690324,24,20
200,RH50,50,0,0.68840066880183,137.680133760366,0.007389056098930651,24,20
200,RH50,50,10,0.39805073163917126,79.61014632783426,0.006650150489037586,24,20
200,RH50,50,20,0.2625448625196978,52.50897250393955,0.005911244879144521,24,20
200,RH50,50,30,0.16049620742849882,32.099241485699764,0.005172339269251455,24,20
200,RH50,50,40,0.09161480236328375,18.32296047265675,0.0044334336593583904,24,20
200,RH50,50,50,0.05473282432935444,10.946564865870888,0.0036945280494653254,24,20
20,RH95,95,0,0.7738204366427136,154.76408732854273,0.00011426308117957227,24,20
20,RH95,95,10,0.4594863831820014,91.89727663640028,0.00010283677306161505,24,20
20,RH95,95,20,0.28329383904989663,56.658767809979324,9.141046494365783e-05,24,20
20,RH95,95,30,0.16314247646919172,32.62849529383834,7.998415682570059e-05,24,20
20,RH95,95,40,0.10072384282021418,20.144768564042835,6.855784870774337e-05,24,20
20,RH95,95,50,0.06109224170812251,12.218448341624502,5.713154058978614e-05,24,20
50,RH95,95,0,0.7688247235418886,153.76494470837773,0.00013956124250860897,24,20
50,RH95,95,10,0.44877454536442485,89.75490907288497,0.00012560511825774806,24,20
50,RH95,95,20,0.28145767192300264,56.291534384600524,0.00011164899400688718,24,20
50,RH95,95,30,0.1692015604763614,33.84031209527228,9.769286975602627e-05,24,20
50,RH95,95,40,0.10267187100629893,20.534374201259787,8.373674550516537e-05,24,20
50,RH95,95,50,0.058918816485961825,11.783763297192365,6.978062125430448e-05,24,20
80,RH95,95,0,0.7172649888696172,143.45299777392344,0.00017046048653227531,24,20
80,RH95,95,10,0.4629648112106391,92.59296224212783,0.0001534144378790478,24,20
80,RH95,95,20,0.26961743592867227,53.92348718573445,0.00013636838922582027,24,20
80,RH95,95,30,0.16888718153925006,33.77743630785001,0.00011932234057259272,24,20
80,RH95,95,40,0.10197189069934158,20.394378139868316,0.00010227629191936518,24,20
80,RH95,95,50,0.060732779047549555,12.14655580950991,8.523024326613766e-05,24,20
105,RH95,95,0,0.7449693320686162,148.99386641372323,0.00020137527074704767,24,20
105,RH95,95,10,0.4532335730991079,90.64671461982158,0.00018123774367234292,24,20
105,RH95,95,20,0.27287333187376583,54.574666374753164,0.00016110021659763814,24,20
105,RH95,95,30,0.16599798206097896,33.199596412195795,0.00014096268952293336,24,20
105,RH95,95,40,0.10450456746478295,20.90091349295659,0.0001208251624482286,24,20
105,RH95,95,50,0.06256593186904544,12.513186373809088,0.00010068763537352383,24,20
150,RH95,95,0,0.7464050091099709,149.28100182199418,0.00027182818284590454,24,20
150,RH95,95,10,0.444619831218764,88.9239662437528,0.0002446453645613141,24,20
150,RH95,95,20,0.26773942062794426,53.54788412558885,0.00021746254627672364,24,20
150,RH95,95,30,0.15514381949482994,31.028763898965988,0.00019027972799213317,24,20
150,RH95,95,40,0.09803581785482425,19.60716357096485,0.00016309690970754272,24,20
150,RH95,95,50,0.05887345957492363,11.774691914984727,0.00013591409142295227,24,20
200,RH95,95,0,0.6620890832452301,132.41781664904602,0.00037936678946831777,24,20
200,RH95,95,10,0.4327529479043687,86.55058958087373,0.000341430110521486,24,20
200,RH95,95,20,0.24647558763240976,49.29511752648195,0.0003034934315746542,24,20
200,RH95,95,30,0.1467449695337093,29.34899390674186,0.00026555675262782244,24,20
200,RH95,95,40,0.0885903734549905,17.7180746909981,0.00022762007368099066,24,20
200,RH95,95,50,0.05663879602177622,11.327759204355244,0.00018968339473415889,24,20
