temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.1999472611031323,1.533448033286397e-17,0.7632848337565896,0.4237511698934625,5.925719926857511e-10,0.3,0
40,0.20321080200809996,1.7818662138675472e-17,0.7618989980239114,1.4508052867729873,1.0781284135709776e-09,0.3,0
60,0.21473179351441268,2.3897190779659032e-17,0.7223072812469219,3.4462353973795503,1.8983131092088036e-09,0.3,0
80,0.2082109159014877,1.9677919353029298e-17,0.7583692085582311,9.178712365890533,2.9654676880134393e-09,0.3,0
100,0.20608606634967297,2.0038624623279705e-17,0.7528965474455476,24.30049166338384,4.537764839177977e-09,0.3,0
120,0.21799373724177412,7.524774767497619e-17,0.7650375872932028,0.6387185057208415,6.759227362819147e-09,0.3,0
140,0.22407160149566674,1.4395330505153722e-16,0.7379538283512009,0.8308622483541435,8.869722286881399e-09,0.3,0
160,0.22433460600444236,1.6261527205665e-16,0.7170253165466896,1.2405862244454653,1.188985194732936e-08,0.3,0
180,0.22561522567555375,2.8052975028154183e-16,0.7294655681256662,1.8654045755655067,1.6589390448043235e-08,0.3,0
200,0.2270464093140005,2.7702035417873293e-16,0.6972455652941917,2.699527466035876,1.773025123447094e-08,0.3,0
220,0.2371748115398575,6.670103333487275e-16,0.6858748524601169,3.154491984336825,2.4612298872489098e-08,0.3,0
240,0.23629434724300796,8.525575297453926e-16,0.7263627437019754,6.724987205749959,3.4698260747991596e-08,0.3,0
260,0.2364960848308389,1.3247220788885445e-15,0.7088521070060854,8.221559675504729,4.251470845918769e-08,0.3,0
280,0.2456366931195743,1.8286661438050778e-15,0.6560188496308987,11.755279072918363,4.45000831517898e-08,0.3,0
300,0.24957077937200972,1.891156238108353e-15,0.6544105157843554,16.661751727349824,5.309861957439362e-08,0.3,0
320,0.2511415981654082,2.3631577805407325e-15,0.6129125498432878,24.17291615034729,5.468532718153508e-08,0.3,0
340,0.25473904528652963,3.172476641845682e-15,0.652756899171766,17.83519537728733,7.292351914345226e-08,0.3,0
360,0.26152701920908644,3.5441965704336014e-15,0.6520758435972872,19.475113074660847,8.73131891870671e-08,0.3,0
380,0.2576378185800016,4.413494689072062e-15,0.6278544091397678,35.18592168266117,9.269631799442532e-08,0.3,0
400,0.2691626448851126,4.474172028453103e-15,0.5905441695526128,47.777560506746724,9.165270743047734e-08,0.3,0
420,0.26706723078438627,1.0389248278047306e-14,0.578394476459484,72.37504853358155,1.1030128669154415e-07,0.3,0
440,0.2763609150365082,1.6287006697500275e-14,0.6374623464527006,125.21693706831452,1.4985497464272818e-07,0.3,0
460,0.27748074102620124,1.7364435356759086e-14,0.6523858680079802,184.78138505490318,1.7207657591793202e-07,0.3,0
480,0.28494766202221244,3.102075772397948e-14,0.6557595000627173,251.8922430394024,1.8491058112593018e-07,0.3,0
500,0.2807995162720511,2.900014816465531e-14,0.6035005054187963,369.41378548301935,2.0096574832829574e-07,0.3,0
520,0.29169319293415785,4.828638601284573e-14,0.5913605373102,548.9373312448779,1.918091820610479e-07,0.3,0
540,0.29186479195680726,5.573564441824493e-14,0.6205246298557475,826.2084523658342,2.627860289155592e-07,0.3,0
560,0.29979161252111214,6.578739888108278e-14,0.6305453990422504,1219.373227486552,2.720527368560187e-07,0.3,0
580,0.3025130146995529,7.412092195479671e-14,0.6027329049867283,1836.5507670143081,2.4375271053151056e-07,0.3,0
600,0.3015668190246905,6.121343118228601e-14,0.5920345014264689,2864.087196712509,2.865655879906115e-07,0.3,0
620,0.2997140847880623,1.183777629923649e-13,0.6617875643429358,4918.354426345786,3.983284564112781e-07,0.3,0
640,0.31118307352630614,1.3375911406109224e-13,0.6294880516075337,6908.069868319904,3.949055573234572e-07,0.3,0
660,0.316690040442228,2.140807192791571e-13,0.6428746825645517,9026.217042083463,4.2129922804690297e-07,0.3,0
680,0.32119160171613775,2.4762203497455314e-13,0.6066610482576063,7045.96486885145,4.298573356528712e-07,0.3,0
700,0.3300203557904796,3.2608169111744734e-13,0.6167116797542974,9388.0917892408,5.039986526363013e-07,0.3,0
720,0.3298701465291613,4.3182197206346086e-13,0.6156087991393713,13841.966013458488,5.091534059697743e-07,0.3,0
740,0.328783957871775,4.288925524616002e-13,0.6204898343307941,21143.299022850028,4.927082305890201e-07,0.3,0
760,0.3401875016614736,5.991787786796002e-13,0.6391102089159681,32824.45602030643,5.868832374692384e-07,0.3,0
780,0.32869080719580945,4.491268968699154e-13,0.5884952343566587,50369.925632897866,5.573563791651673e-07,0.3,0
800,0.3485766338163318,6.616300804925558e-13,0.6350914042669319,79827.08355750541,6.465504771739133e-07,0.3,0
