temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.13607754814150078,7.858275101613572e-19,0.761294138469418,0.3560832369821698,5.215349694929968e-10,0,0
40,0.1445025805435759,1.1045544549911456e-18,0.7393981812080325,1.3251464449901538,1.0328280407623828e-09,0,0
60,0.1435065644010814,9.658791510279525e-19,0.7421413348180117,4.2730895196162155,1.872122556997277e-09,0,0
80,0.14349031190205638,1.0894636482265933e-18,0.7386524893557227,9.936231464658976,2.8694756009837685e-09,0,0
100,0.1390957044469159,9.486051703444275e-19,0.7650583574865777,19.541862512820167,4.95069779936782e-09,0,0
120,0.14341231594902912,2.9252820212002317e-18,0.7168167777060851,0.5471844417557759,6.295641493213987e-09,0,0
140,0.1488742341351778,7.105524514096112e-18,0.7196680215835317,0.9252065635470973,8.989799705765858e-09,0,0
160,0.1488431337275649,7.577924931024611e-18,0.7619967665755316,1.1744603975768202,1.2298299345746471e-08,0,0
180,0.1464677197639729,1.0409951126103474e-17,0.7215671626043232,2.008730566844853,1.666930703441149e-08,0,0
200,0.15308389565604624,1.4612504088637748e-17,0.7278527275337511,2.847300621190945,2.3531620884054746e-08,0,0
220,0.1607034544047529,2.831954384487091e-17,0.7298409411704542,4.742299846477801,2.7903955370077604e-08,0,0
240,0.14836432092370933,3.362224485370465e-17,0.708359552142503,5.256706147908269,3.0226792638134767e-08,0,0
260,0.16221440475472898,6.366549940355173e-17,0.650408051142768,8.036864980594533,3.579099167961635e-08,0,0
280,0.1687762441332525,8.454563432258242e-17,0.6757647568446942,9.854788883513729,4.9240041465292336e-08,0,0
300,0.16051964256836385,9.697061468493394e-17,0.676307045729836,19.20275512052449,5.6986313755834216e-08,0,0
320,0.17002575933462274,1.1015230133981738e-16,0.6472929259373686,10.742593380601864,6.848457455535274e-08,0,0
340,0.16216028912917826,1.2750891356297565e-16,0.6571846498092501,38.9166712840375,7.035299356980457e-08,0,0
360,0.17284095580733613,1.504604890327925e-16,0.6341265614967859,22.10468978491016,8.229699723462633e-08,0,0
380,0.17407691108566972,2.0654601577366828e-16,0.6254481443462357,39.34817935464057,9.585404414328519e-08,0,0
400,0.17785988863395358,2.1867813294091083e-16,0.6041320886228262,48.9834857221098,9.781018208879883e-08,0,0
420,0.1885499765819184,6.834161491341757e-16,0.5899817704469493,71.01368901256026,1.069345422717204e-07,0,0
440,0.178618822746606,7.419678049109686e-16,0.6206792752060022,109.13772070999785,1.3613566351499803e-07,0,0
460,0.18803032027054772,1.1222968385539755e-15,0.6111899658209899,148.14741451946398,1.5792687386998873e-07,0,0
480,0.1843244027705113,1.3745660039634177e-15,0.5886038417425831,275.18871078269376,1.390088128204727e-07,0,0
500,0.19232509057290467,1.8740948528528354e-15,0.6065067629740152,364.31480547965685,1.9837629940268206e-07,0,0
520,0.19313522829850996,1.7429580595964572e-15,0.6351760432983367,643.4433857309513,2.2958634288370508e-07,0,0
540,0.18527548178470873,1.5916920621301322e-15,0.6100794349355921,925.3798494303705,2.5093326377127105e-07,0,0
560,0.19230531139861523,2.735156268967702e-15,0.628673329625653,1368.315783761267,2.6486070068196253e-07,0,0
580,0.19484166673679837,2.3255477527922612e-15,0.5994423416882249,1559.5845109123038,2.902588786276537e-07,0,0
600,0.20138977933360275,3.189261088105006e-15,0.6366343626845083,2523.5612586597404,3.0317237136961887e-07,0,0
620,0.20517450768112117,4.0852531918163405e-15,0.6252301273540468,4607.8880544784215,3.5956956994028387e-07,0,0
640,0.21090788037202168,7.99172986899062e-15,0.6089220856591432,6400.61025494451,3.808552703956598e-07,0,0
660,0.20766497192742017,8.105456056717187e-15,0.5971997668127279,8944.44204318702,3.8235368990709507e-07,0,0
680,0.22014889470386242,1.2430558294472741e-14,0.6412445178217648,6919.510630324572,4.649811096349333e-07,0,0
700,0.20508031914664998,9.79430778121829e-15,0.6263133929922564,10402.806116405873,4.907547311248025e-07,0,0
720,0.22002164322986084,1.5440340079014274e-14,0.6051412088091341,13269.395868045205,4.279959354346359e-07,0,0
740,0.22037454206571355,1.757294748996714e-14,0.5948611950774823,22376.161478095095,4.874791513074229e-07,0,0
760,0.21936787519035467,1.7977797167400517e-14,0.6245202767381136,31350.337367962213,5.67220093295457e-07,0,0
780,0.2307398559340408,2.724087054932239e-14,0.6331861138014577,57244.54056191346,7.041815546614469e-07,0,0
800,0.2203608322474885,2.2635904463797527e-14,0.6175248798701876,76065.82342196089,6.588516229541968e-07,0,0
