temperature_C,exposure_condition,surface_RH_%,depth_mm,saturation_degree,moisture_content_kg_m3,moisture_loss_rate_kg_m2h,test_duration_hours,rubber_content_%
20,sealed,100,0,0.7842815232271012,156.85630464542024,0.0,24,15
20,sealed,100,10,0.47621671540118776,95.24334308023755,0.0,24,15
20,sealed,100,20,0.2762482761622755,55.2496552324551,0.0,24,15
20,sealed,100,30,0.1627333892113762,32.54667784227524,0.0,24,15
20,sealed,100,40,0.09978155261745296,19.956310523490593,0.0,24,15
20,sealed,100,50,0.0606223013071716,12.124460261434319,0.0,24,15
50,sealed,100,0,0.7705033199816121,154.10066399632242,0.0,24,15
50,sealed,100,10,0.45220118074870386,90.44023614974077,0.0,24,15
50,sealed,100,20,0.27491970507299335,54.98394101459867,0.0,24,15
50,sealed,100,30,0.165080521200603,33.0161042401206,0.0,24,15
50,sealed,100,40,0.0999005153266739,19.98010306533478,0.0,24,15
50,sealed,100,50,0.06287130779832324,12.574261559664649,0.0,24,15
80,sealed,100,0,0.7158655350819623,143.17310701639246,0.0,24,15
80,sealed,100,10,0.4763054985623814,95.26109971247628,0.0,24,15
80,sealed,100,20,0.2727057570744056,54.541151414881114,0.0,24,15
80,sealed,100,30,0.16729159706861213,33.45831941372243,0.0,24,15
80,sealed,100,40,0.10053097229173888,20.106194458347776,0.0,24,15
80,sealed,100,50,0.06472720684326101,12.945441368652203,0.0,24,15
105,sealed,100,0,0.7505609210859239,150.11218421718476,0.0,24,15
105,sealed,100,10,0.4576890747033887,91.53781494067775,0.0,24,15
105,sealed,100,20,0.2772570382550425,55.4514076510085,0.0,24,15
105,sealed,100,30,0.16190830769806439,32.38166153961288,0.0,24,15
105,sealed,100,40,0.10264317182528057,20.528634365056114,0.0,24,15
105,sealed,100,50,0.06083591500579284,12.167183001158568,0.0,24,15
150,sealed,100,0,0.7127082811352651,142.541656227053,0.0,24,15
150,sealed,100,10,0.4194495334952267,83.88990669904534,0.0,24,15
150,sealed,100,20,0.26455165190518054,52.91033038103611,0.0,24,15
150,sealed,100,30,0.15771063037954888,31.542126075909778,0.0,24,15
150,sealed,100,40,0.09535137662486684,19.07027532497337,0.0,24,15
150,sealed,100,50,0.056709417603459045,11.341883520691809,0.0,24,15
200,sealed,100,0,0.7014394269393758,140.28788538787515,0.0,24,15
200,sealed,100,10,0.403233291746579,80.6466583493158,0.0,24,15
200,sealed,100,20,0.2520396176856761,50.407923537135225,0.0,24,15
200,sealed,100,30,0.15440841354710297,30.881682709420595,0.0,24,15
200,sealed,100,40,0.09204423571604646,18.408847143209293,0.0,24,15
200,sealed,100,50,0.057541022126409165,11.508204425281834,0.0,24,15
20,RH50,50,0,0.7684956265184958,153.69912530369916,0.00122140275816017,24,15
20,RH50,50,10,0.46408940082497563,92.81788016499513,0.001099262482344153,24,15
20,RH50,50,20,0.2953552873963134,59.07105747926268,0.000977122206528136,24,15
20,RH50,50,30,0.16848797047559835,33.69759409511967,0.0008549819307121189,24,15
20,RH50,50,40,0.10149114924201831,20.29822984840366,0.000732841654896102,24,15
20,RH50,50,50,0.060066736441153824,12.013347288230765,0.000610701379080085,24,15
