temperature_C,porosity,permeability_m2,saturation_degree,pore_pressure_MPa,moisture_diffusivity_m2_s,damage_parameter,rubber_content_%
20,0.17234503463534043,5.12646976666331e-18,0.7293101291653091,0.34294697165454247,5.088247689372249e-10,0.1,5
40,0.17845030520671967,5.5198178790272875e-18,0.7683733666998386,1.3242327203632143,1.0485756768099464e-09,0.1,5
60,0.17527699998131227,4.9221301607350026e-18,0.7814403695676857,3.4043770965759492,1.941649576883353e-09,0.1,5
80,0.17089210330435645,5.245502114232991e-18,0.7607062133382866,8.746507013164932,2.8392769491596163e-09,0.1,5
100,0.17492437040096448,4.708445623428192e-18,0.7665340597099028,21.624573796517637,4.590694617833813e-09,0.1,5
120,0.17107749191649815,1.4181925900027975e-17,0.7565340151963214,0.44566637351406807,7.0717092288858645e-09,0.1,5
140,0.18306763646736354,2.7410533576532686e-17,0.774955033178133,0.8746451625730304,9.364651549126878e-09,0.1,5
160,0.17785692481375656,3.7539110593376886e-17,0.7426062167880128,1.1299696628099523,1.1935491134285487e-08,0.1,5
180,0.18607443672797896,5.4331966069729854e-17,0.7017697977609957,2.0109587810834872,1.4476854362147374e-08,0.1,5
200,0.18277806288237744,5.4497581896051107e-17,0.7061815924574422,2.6519685802101045,2.075594284692704e-08,0.1,5
220,0.1911887230904591,1.4323603292900781e-16,0.7028815003097988,4.2136677648470435,2.7313553479637034e-08,0.1,5
240,0.1966834716765083,2.3588961130735097e-16,0.7073038204616987,6.656623214739113,3.291284708390827e-08,0.1,5
260,0.19106709523937626,2.495602419078409e-16,0.6778068350426409,8.484441604078972,4.185192039075138e-08,0.1,5
280,0.19985118637438284,3.449141013424681e-16,0.6684199606848841,4.763383040278713,4.7680306438888486e-08,0.1,5
300,0.19718324331676118,4.825063500350659e-16,0.6403705455263818,5.9775507362483955,5.193358238354976e-08,0.1,5
320,0.21024673230656585,7.126098153454511e-16,0.6754117462511414,10.753064025291446,5.988225266899591e-08,0.1,5
340,0.20801993057006063,7.825068376703006e-16,0.6573713697023217,17.987528028468436,7.408603516270459e-08,0.1,5
360,0.20552289026144724,9.101059210135871e-16,0.6156870830165878,22.127804304489885,8.299927180008934e-08,0.1,5
380,0.2106763406610007,9.750554886620954e-16,0.6097730322246219,32.27609023840829,9.86369777588589e-08,0.1,5
400,0.20772975997308302,1.2250057929808268e-15,0.5986254401106006,43.53526799865439,1.0672037699607282e-07,0.1,5
420,0.21742457263208798,2.8005717486107593e-15,0.5803721458056872,64.30482100263319,1.0178885900702547e-07,0.1,5
440,0.21641872532604864,3.57016995180935e-15,0.6108636156567472,124.27841101812537,1.2401552513936925e-07,0.1,5
460,0.2211738927345091,5.593605423557441e-15,0.6326456721776564,179.0762238351757,1.536305285003197e-07,0.1,5
480,0.23133682599474203,8.873403403161308e-15,0.6314537827733939,244.330608525409,1.7882908544390983e-07,0.1,5
500,0.22293831305433778,8.332148961331063e-15,0.5950155842446807,318.5033677879769,1.800222038175134e-07,0.1,5
520,0.2309301967883656,1.246966095779535e-14,0.6248771650706687,611.303101960053,2.2189987437067974e-07,0.1,5
540,0.2427151396913104,1.7287439951910075e-14,0.6175782249415825,813.2344678482767,2.367312439473946e-07,0.1,5
560,0.23647605258519425,1.453927270815218e-14,0.6309746114054291,1308.7463363036122,2.938678041138214e-07,0.1,5
580,0.24847960975761654,1.9713545962927524e-14,0.6083565343043824,1784.214512541332,3.007681880705028e-07,0.1,5
600,0.25237898420106775,2.487951290713048e-14,0.6076953163401587,3070.1883308368574,3.0364882086919583e-07,0.1,5
620,0.25487390457885717,3.642587034849803e-14,0.6015416751652432,1941.490395383184,3.1038488139705636e-07,0.1,5
640,0.25763668373871323,5.252449570335723e-14,0.5852546545489494,3037.0662733381323,3.622884889153932e-07,0.1,5
660,0.2546295305566704,6.204172166787806e-14,0.6062341448253815,4830.75635186895,4.0816128190564414e-07,0.1,5
680,0.2613565210477519,7.467031380963017e-14,0.6073004608878982,7846.588895376154,4.1337282372226645e-07,0.1,5
700,0.266899586806924,8.829058798845954e-14,0.6103098193182146,9117.859244695897,4.284352270132079e-07,0.1,5
720,0.26725387705344916,1.0300100136716464e-13,0.6203050390130836,15632.112708425919,4.899291735333239e-07,0.1,5
740,0.26729361844791155,1.1724492889228384e-13,0.6325089100534446,18566.11214573761,6.262378855903051e-07,0.1,5
760,0.27679653293000533,1.4118231628544024e-13,0.6137373419617778,31393.69458151673,5.327778571419901e-07,0.1,5
780,0.27270054366891366,1.7447221345683267e-13,0.5822409929889178,50686.44233134605,5.137376186081073e-07,0.1,5
800,0.27218014759119824,1.5450970041025416e-13,0.5813861727995896,81815.88041815427,5.609573025490323e-07,0.1,5
