temperature_C,exposure_condition,surface_RH_%,depth_mm,saturation_degree,moisture_content_kg_m3,moisture_loss_rate_kg_m2h,test_duration_hours,rubber_content_%
20,sealed,100,0,0.767270815723887,153.4541631447774,0.0,24,30
20,sealed,100,10,0.44991437322860367,89.98287464572073,0.0,24,30
20,sealed,100,20,0.27513334768670356,55.02666953734071,0.0,24,30
20,sealed,100,30,0.16442353940022017,32.88470788004403,0.0,24,30
20,sealed,100,40,0.10235793950057984,20.471587900115967,0.0,24,30
20,sealed,100,50,0.06408439713464253,12.816879426928507,0.0,24,30
50,sealed,100,0,0.770678907202891,154.1357814405782,0.0,24,30
50,sealed,100,10,0.44603491983670596,89.20698396734119,0.0,24,30
50,sealed,100,20,0.2704791270295279,54.095825405905586,0.0,24,30
50,sealed,100,30,0.16508844783052964,33.01768956610593,0.0,24,30
50,sealed,100,40,0.0996727843595883,19.93455687191766,0.0,24,30
50,sealed,100,50,0.06308262739272401,12.616525478544801,0.0,24,30
80,sealed,100,0,0.7122436754487683,142.44873508975365,0.0,24,30
80,sealed,100,10,0.47095529182825147,94.19105836565029,0.0,24,30
80,sealed,100,20,0.27626480832533007,55.25296166506601,0.0,24,30
80,sealed,100,30,0.16539140749415526,33.07828149883105,0.0,24,30
80,sealed,100,40,0.10505624558243504,21.011249116487008,0.0,24,30
80,sealed,100,50,0.061690923717607614,12.338184743521524,0.0,24,30
105,sealed,100,0,0.733859675075134,146.7719350150268,0.0,24,30
105,sealed,100,10,0.4630406912700271,92.60813825400542,0.0,24,30
105,sealed,100,20,0.27048377091816067,54.096754183632136,0.0,24,30
105,sealed,100,30,0.16842244707656245,33.68448941531249,0.0,24,30
105,sealed,100,40,0.10366178556929272,20.732357113858544,0.0,24,30
105,sealed,100,50,0.06348953806703041,12.697907613406082,0.0,24,30
150,sealed,100,0,0.7094261305424578,141.88522610849157,0.0,24,30
150,sealed,100,10,0.447418515549163,89.4837031098326,0.0,24,30
150,sealed,100,20,0.2526107707808407,50.52215415616814,0.0,24,30
150,sealed,100,30,0.1570647510687421,31.41295021374842,0.0,24,30
150,sealed,100,40,0.09862785909317225,19.72557181863445,0.0,24,30
150,sealed,100,50,0.05603677146840258,11.207354293680517,0.0,24,30
200,sealed,100,0,0.6953276186359212,139.06552372718423,0.0,24,30
200,sealed,100,10,0.4286699777384848,85.73399554769696,0.0,24,30
200,sealed,100,20,0.25122235647120633,50.244471294241265,0.0,24,30
200,sealed,100,30,0.14399286165600816,28.798572331201633,0.0,24,30
200,sealed,100,40,0.08801694396049951,17.603388792099903,0.0,24,30
200,sealed,100,50,0.054993894174815566,10.998778834963113,0.0,24,30
20,RH50,50,0,0.7969671110930625,159.3934222186125,0.00122140275816017,24,30
20,RH50,50,10,0.4412166769587316,88.24333539174633,0.001099262482344153,24,30
20,RH50,50,20,0.2823704608416934,56.474092168338686,0.000977122206528136,24,30
20,RH50,50,30,0.15832182045088708,31.664364090177415,0.0008549819307121189,24,30
20,RH50,50,40,0.1020445284472926,20.40890568945852,0.000732841654896102,24,30
20,RH50,50,50,0.062206057543019735,12.441211508603947,0.000610701379080085,24,30
50,RH50,50,0,0.7651173627282977,153.02347254565953,0.0016487212707001282,24,30
50,RH50,50,10,0.4411816588547147,88.23633177094294,0.0014838491436301154,24,30
50,RH50,50,20,0.27566021726541245,55.13204345308249,0.0013189770165601027,24,30
50,RH50,50,30,0.16553494801754695,33.10698960350939,0.0011541048894900896,24,30
50,RH50,50,40,0.0981508881669938,19.63017763339876,0.000989232762420077,24,30
50,RH50,50,50,0.06036172759169267,12.072345518338533,0.0008243606353500641,24,30
80,RH50,50,0,0.7423458747362914,148.4691749472583,0.002225540928492468,24,30
80,RH50,50,10,0.4550708049256918,91.01416098513836,0.0020029868356432213,24,30
80,RH50,50,20,0.27481922823987925,54.96384564797585,0.0017804327427939745,24,30
80,RH50,50,30,0.1655356891724588,33.10713783449176,0.0015578786499447275,24,30
80,RH50,50,40,0.10040966893121851,20.081933786243702,0.0013353245570954808,24,30
80,RH50,50,50,0.061541164161105756,12.308232832221151,0.001112770464246234,24,30
105,RH50,50,0,0.7625337341722046,152.50674683444092,0.002857651118063164,24,30
105,RH50,50,10,0.43258306734206436,86.51661346841287,0.0025718860062568477,24,30
105,RH50,50,20,0.2719323306421287,54.38646612842574,0.0022861208944505314,24,30
105,RH50,50,30,0.17342160699165948,34.684321398331896,0.0020003557826442147,24,30
105,RH50,50,40,0.10383844883117647,20.767689766235296,0.0017145906708378982,24,30
105,RH50,50,50,0.059493576881347224,11.898715376269445,0.001428825559031582,24,30
150,RH50,50,0,0.6794837698584014,135.89675397168028,0.004481689070338065,24,30
150,RH50,50,10,0.4196824114874382,83.93648229748763,0.004033520163304259,24,30
150,RH50,50,20,0.26428985098751206,52.85797019750241,0.003585351256270452,24,30
150,RH50,50,30,0.1599633448663627,31.992668973272544,0.0031371823492366453,24,30
150,RH50,50,40,0.09346266676517546,18.692533353035092,0.0026890134422028387,24,30
150,RH50,50,50,0.06025809822526997,12.051619645053995,0.0022408445351690324,24,30
200,RH50,50,0,0.6420134156366258,128.40268312732516,0.007389056098930651,24,30
200,RH50,50,10,0.4235378463111139,84.70756926222278,0.006650150489037586,24,30
200,RH50,50,20,0.25193959712754005,50.38791942550801,0.005911244879144521,24,30
200,RH50,50,30,0.1535563365760494,30.711267315209877,0.005172339269251455,24,30
200,RH50,50,40,0.08659111418001858,17.318222836003716,0.0044334336593583904,24,30
200,RH50,50,50,0.05514563574922625,11.02912714984525,0.0036945280494653254,24,30
20,RH95,95,0,0.7378908388953109,147.5781677790622,0.00011426308117957227,24,30
20,RH95,95,10,0.45937518406978767,91.87503681395754,0.00010283677306161505,24,30
20,RH95,95,20,0.2764457705002657,55.28915410005314,9.141046494365783e-05,24,30
20,RH95,95,30,0.16973850943060315,33.947701886120626,7.998415682570059e-05,24,30
20,RH95,95,40,0.10184784478231322,20.369568956462643,6.855784870774337e-05,24,30
20,RH95,95,50,0.06280135865799025,12.56027173159805,5.713154058978614e-05,24,30
50,RH95,95,0,0.7739114188802652,154.78228377605302,0.00013956124250860897,24,30
50,RH95,95,10,0.46018565002948386,92.03713000589677,0.00012560511825774806,24,30
50,RH95,95,20,0.28314035594603554,56.628071189207105,0.00011164899400688718,24,30
50,RH95,95,30,0.16193234551690855,32.38646910338171,9.769286975602627e-05,24,30
50,RH95,95,40,0.10250834437469085,20.50166887493817,8.373674550516537e-05,24,30
50,RH95,95,50,0.06327729553549066,12.655459107098132,6.978062125430448e-05,24,30
80,RH95,95,0,0.7273052318901851,145.46104637803703,0.00017046048653227531,24,30
80,RH95,95,10,0.47543698857820327,95.08739771564065,0.0001534144378790478,24,30
80,RH95,95,20,0.2747851439346832,54.95702878693663,0.00013636838922582027,24,30
80,RH95,95,30,0.16593000455854648,33.18600091170929,0.00011932234057259272,24,30
80,RH95,95,40,0.10037733832627894,20.07546766525579,0.00010227629191936518,24,30
80,RH95,95,50,0.06034789449055886,12.069578898111772,8.523024326613766e-05,24,30
105,RH95,95,0,0.7435243626193185,148.7048725238637,0.00020137527074704767,24,30
105,RH95,95,10,0.4636029552716106,92.72059105432213,0.00018123774367234292,24,30
105,RH95,95,20,0.27851937337760213,55.703874675520424,0.00016110021659763814,24,30
105,RH95,95,30,0.1696259089149385,33.9251817829877,0.00014096268952293336,24,30
105,RH95,95,40,0.09629508986574004,19.25901797314801,0.0001208251624482286,24,30
